row  column  (images_25_1_306.edf Zn-K*images_25_1_306.edf Ar-K**2.3)
45  41  1.30072e+08
45  42  1.26129e+08
45  43  1.18946e+08
45  44  1.13515e+08
45  45  7.21231e+07
45  46  6.82498e+07
45  47  7.55156e+07
45  48  6.74114e+07
45  49  6.89256e+07
45  50  7.40342e+07
46  0  7.68604e+06
46  1  5.68446e+06
46  2  0
46  3  5.24364e+06
46  4  4.96824e+07
46  5  7.17576e+07
46  6  4.37264e+07
46  7  2.86566e+07
46  8  3.55107e+07
46  9  3.03657e+07
46  10  4.37338e+07
46  11  7.31079e+07
46  12  9.30552e+07
46  13  7.24979e+07
46  14  7.16929e+07
46  15  6.89564e+07
46  16  7.62008e+07
46  17  6.94189e+07
46  18  7.46026e+07
46  19  7.07149e+07
46  20  7.21257e+07
46  21  7.64276e+07
46  22  5.27819e+07
46  23  8.14786e+07
46  24  9.19743e+07
46  25  5.39412e+07
46  26  4.32881e+07
46  27  4.65927e+07
46  28  4.78014e+07
46  29  5.73329e+07
46  30  2.771e+07
46  31  3.93217e+07
46  32  5.46969e+07
46  33  6.14466e+07
46  34  8.12548e+07
46  35  1.2256e+08
46  36  6.25989e+07
46  37  7.00446e+07
46  38  7.43735e+07
46  39  7.09347e+07
46  40  6.76903e+07
46  41  1.14762e+08
46  42  1.42569e+08
46  43  1.2706e+08
46  44  9.89155e+07
46  45  6.08341e+07
46  46  5.46707e+07
46  47  7.01081e+07
46  48  6.6241e+07
46  49  7.31539e+07
46  50  6.97717e+07
47  0  0
47  1  0
47  2  1.43837e+07
47  3  7.48518e+06
47  4  4.10317e+07
47  5  6.19877e+07
47  6  3.27344e+07
47  7  1.68669e+07
47  8  3.12418e+07
47  9  2.6726e+07
47  10  5.42712e+07
47  11  6.49751e+07
47  12  6.48289e+07
47  13  5.81199e+07
47  14  8.93942e+07
47  15  5.94433e+07
47  16  7.83884e+07
47  17  7.36581e+07
47  18  6.02364e+07
47  19  5.17222e+07
47  20  6.63322e+07
47  21  4.95568e+07
47  22  6.80899e+07
47  23  8.10636e+07
47  24  1.18219e+08
47  25  6.83011e+07
47  26  2.2697e+07
47  27  3.53659e+07
47  28  6.68144e+07
47  29  5.97519e+07
47  30  3.50791e+07
47  31  6.19837e+07
47  32  5.45396e+07
47  33  8.52494e+07
47  34  8.0229e+07
47  35  7.52639e+07
47  36  6.99137e+07
47  37  6.09693e+07
47  38  8.84548e+07
47  39  1.18843e+08
47  40  6.22963e+07
47  41  1.00104e+08
47  42  1.26745e+08
47  43  1.43346e+08
47  44  1.0813e+08
47  45  8.2496e+07
47  46  6.29023e+07
47  47  7.10197e+07
47  48  6.56071e+07
47  49  8.1582e+07
47  50  7.37702e+07
48  0  3.97962e+06
48  1  0
48  2  0
48  3  1.20794e+07
48  4  2.93819e+07
48  5  4.73294e+07
48  6  2.64266e+07
48  7  1.50109e+07
48  8  2.02572e+07
48  9  3.74802e+07
48  10  3.55209e+07
48  11  5.27455e+07
48  12  6.29523e+07
48  13  4.95562e+07
48  14  6.02702e+07
48  15  6.8784e+07
48  16  5.85009e+07
48  17  5.77004e+07
48  18  4.84715e+07
48  19  5.38185e+07
48  20  4.28011e+07
48  21  5.26125e+07
48  22  6.60363e+07
48  23  8.29861e+07
48  24  1.12074e+08
48  25  6.76824e+07
48  26  2.12468e+07
48  27  4.56505e+07
48  28  6.59194e+07
48  29  7.13561e+07
48  30  4.12044e+07
48  31  6.38321e+07
48  32  7.64217e+07
48  33  6.23973e+07
48  34  7.19698e+07
48  35  8.49038e+07
48  36  5.11762e+07
48  37  7.7305e+07
48  38  6.96965e+07
48  39  9.81718e+07
48  40  7.2474e+07
48  41  9.35568e+07
48  42  1.5526e+08
48  43  1.17073e+08
48  44  1.19541e+08
48  45  8.28003e+07
48  46  7.48737e+07
48  47  6.84039e+07
48  48  7.72332e+07
48  49  6.15678e+07
48  50  7.48147e+07
49  0  2.15056e+06
49  1  1.44734e+06
49  2  0
49  3  4.70524e+06
49  4  1.27154e+07
49  5  5.24211e+07
49  6  4.69358e+07
49  7  1.06983e+07
49  8  1.85126e+07
49  9  2.35325e+07
49  10  3.61368e+07
49  11  5.13618e+07
49  12  5.84543e+07
49  13  6.1407e+07
49  14  6.68385e+07
49  15  6.99162e+07
49  16  5.55216e+07
49  17  5.93636e+07
49  18  4.89313e+07
49  19  3.99963e+07
49  20  5.04821e+07
49  21  5.75244e+07
49  22  7.23514e+07
49  23  1.10688e+08
49  24  1.53792e+08
49  25  7.1905e+07
49  26  2.45533e+07
49  27  3.66844e+07
49  28  4.93911e+07
49  29  6.01539e+07
49  30  8.28543e+07
49  31  6.8754e+07
49  32  7.01606e+07
49  33  5.97144e+07
49  34  6.65615e+07
49  35  8.74189e+07
49  36  3.89785e+07
49  37  6.13869e+07
49  38  7.93579e+07
49  39  1.10583e+08
49  40  5.57554e+07
49  41  9.16928e+07
49  42  1.24341e+08
49  43  1.234e+08
49  44  9.92938e+07
49  45  8.50918e+07
49  46  6.79853e+07
49  47  7.43581e+07
49  48  7.55297e+07
49  49  6.57523e+07
49  50  7.68916e+07
50  0  1.06775e+07
50  1  0
50  2  0
50  3  1.29718e+07
50  4  0
50  5  3.07542e+07
50  6  5.73706e+07
50  7  1.25344e+07
50  8  1.91303e+07
50  9  1.69515e+07
50  10  3.19603e+07
50  11  3.92506e+07
50  12  5.58213e+07
50  13  5.11261e+07
50  14  3.1709e+07
50  15  6.79249e+07
50  16  6.90424e+07
50  17  5.72753e+07
50  18  5.92605e+07
50  19  4.19774e+07
50  20  4.08268e+07
50  21  5.73457e+07
50  22  6.75514e+07
50  23  1.07424e+08
50  24  1.07659e+08
50  25  6.85467e+07
50  26  3.11329e+07
50  27  4.15462e+07
50  28  6.93231e+07
50  29  6.54592e+07
50  30  4.68518e+07
50  31  7.29882e+07
50  32  6.16981e+07
50  33  6.77907e+07
50  34  6.36095e+07
50  35  9.15463e+07
50  36  2.67849e+07
50  37  7.2653e+07
50  38  6.95024e+07
50  39  9.4202e+07
50  40  4.88914e+07
50  41  1.11728e+08
50  42  1.03579e+08
50  43  1.00329e+08
50  44  8.2717e+07
50  45  7.01641e+07
50  46  7.5653e+07
50  47  7.61805e+07
50  48  7.09773e+07
50  49  6.17476e+07
50  50  6.92357e+07

