row  column  (images_25_1_306.edf Ca-K*images_25_1_306.edf Ar-K**2.3)
45  29  1.77113e+09
45  30  1.68022e+09
45  31  1.91636e+09
45  32  2.01682e+09
45  33  2.41953e+09
45  34  2.41587e+09
45  35  2.48917e+09
45  36  2.3375e+09
45  37  2.52282e+09
45  38  2.06836e+09
45  39  2.39974e+09
45  40  2.54952e+09
45  41  3.11237e+09
45  42  3.11903e+09
45  43  2.71448e+09
45  44  2.16007e+09
45  45  1.69747e+09
45  46  1.5197e+09
45  47  2.15143e+09
45  48  2.10637e+09
45  49  2.36464e+09
45  50  2.22802e+09
46  0  2.06268e+08
46  1  2.26173e+08
46  2  2.9495e+08
46  3  3.70222e+08
46  4  6.69189e+08
46  5  9.10781e+08
46  6  1.25936e+09
46  7  1.05852e+09
46  8  1.09556e+09
46  9  1.3547e+09
46  10  1.75497e+09
46  11  2.09392e+09
46  12  2.37026e+09
46  13  2.18129e+09
46  14  2.2227e+09
46  15  2.23176e+09
46  16  2.55276e+09
46  17  2.32025e+09
46  18  2.52923e+09
46  19  2.32268e+09
46  20  2.19832e+09
46  21  2.14361e+09
46  22  2.20389e+09
46  23  2.54537e+09
46  24  2.53841e+09
46  25  2.03372e+09
46  26  1.85879e+09
46  27  1.85122e+09
46  28  2.0345e+09
46  29  2.1039e+09
46  30  1.7143e+09
46  31  2.22634e+09
46  32  2.07274e+09
46  33  2.35764e+09
46  34  2.89926e+09
46  35  2.84902e+09
46  36  2.1868e+09
46  37  2.19343e+09
46  38  2.28967e+09
46  39  2.43796e+09
46  40  2.53642e+09
46  41  2.96449e+09
46  42  3.37236e+09
46  43  3.06879e+09
46  44  2.40953e+09
46  45  1.73243e+09
46  46  1.46703e+09
46  47  1.86605e+09
46  48  2.27671e+09
46  49  2.31066e+09
46  50  2.32793e+09
47  0  1.16564e+08
47  1  2.10021e+08
47  2  2.65897e+08
47  3  3.50602e+08
47  4  6.50229e+08
47  5  9.79243e+08
47  6  1.06553e+09
47  7  9.39572e+08
47  8  1.06144e+09
47  9  1.11298e+09
47  10  1.56789e+09
47  11  1.91312e+09
47  12  2.0231e+09
47  13  2.03422e+09
47  14  2.1839e+09
47  15  2.2087e+09
47  16  2.26828e+09
47  17  2.13597e+09
47  18  1.9526e+09
47  19  2.02262e+09
47  20  2.09343e+09
47  21  2.09273e+09
47  22  2.55343e+09
47  23  2.52025e+09
47  24  2.41144e+09
47  25  2.04289e+09
47  26  1.66957e+09
47  27  1.64297e+09
47  28  1.94266e+09
47  29  2.16947e+09
47  30  1.96857e+09
47  31  2.30368e+09
47  32  2.08386e+09
47  33  2.60628e+09
47  34  2.38492e+09
47  35  2.30351e+09
47  36  2.08316e+09
47  37  2.24836e+09
47  38  2.5249e+09
47  39  2.90912e+09
47  40  2.27194e+09
47  41  2.83101e+09
47  42  2.90699e+09
47  43  2.64723e+09
47  44  2.32151e+09
47  45  1.80849e+09
47  46  1.70911e+09
47  47  2.03908e+09
47  48  2.20524e+09
47  49  2.39251e+09
47  50  2.3214e+09
48  0  1.35994e+08
48  1  1.95447e+08
48  2  2.2099e+08
48  3  4.07617e+08
48  4  5.21223e+08
48  5  9.14694e+08
48  6  1.10222e+09
48  7  9.26941e+08
48  8  9.93552e+08
48  9  1.29146e+09
48  10  1.51286e+09
48  11  1.80124e+09
48  12  1.89012e+09
48  13  1.89923e+09
48  14  1.85382e+09
48  15  2.30714e+09
48  16  2.00462e+09
48  17  2.13218e+09
48  18  2.03302e+09
48  19  1.92318e+09
48  20  1.82177e+09
48  21  2.29865e+09
48  22  2.43858e+09
48  23  2.59582e+09
48  24  2.32513e+09
48  25  2.0977e+09
48  26  1.57744e+09
48  27  1.77182e+09
48  28  2.00718e+09
48  29  2.37568e+09
48  30  2.20092e+09
48  31  2.21702e+09
48  32  2.17711e+09
48  33  2.28732e+09
48  34  2.5226e+09
48  35  2.41325e+09
48  36  1.96323e+09
48  37  2.19835e+09
48  38  2.11263e+09
48  39  2.57474e+09
48  40  2.36349e+09
48  41  2.88437e+09
48  42  3.55326e+09
48  43  2.71339e+09
48  44  2.29054e+09
48  45  1.70046e+09
48  46  1.63096e+09
48  47  1.97422e+09
48  48  2.12378e+09
48  49  2.44461e+09
48  50  2.43226e+09
49  0  1.36595e+08
49  1  1.82608e+08
49  2  2.55938e+08
49  3  3.00053e+08
49  4  4.78958e+08
49  5  8.85873e+08
49  6  1.19078e+09
49  7  9.59603e+08
49  8  1.02284e+09
49  9  1.22101e+09
49  10  1.3112e+09
49  11  1.79121e+09
49  12  1.80129e+09
49  13  1.81237e+09
49  14  1.81288e+09
49  15  1.95379e+09
49  16  1.87809e+09
49  17  1.96844e+09
49  18  1.83832e+09
49  19  1.83697e+09
49  20  1.83865e+09
49  21  2.19388e+09
49  22  2.42104e+09
49  23  2.8211e+09
49  24  2.19931e+09
49  25  2.1138e+09
49  26  1.68405e+09
49  27  1.60657e+09
49  28  1.97731e+09
49  29  2.25104e+09
49  30  2.23781e+09
49  31  2.28234e+09
49  32  2.55628e+09
49  33  2.50997e+09
49  34  2.38888e+09
49  35  2.31425e+09
49  36  1.75673e+09
49  37  2.1812e+09
49  38  2.24077e+09
49  39  2.88554e+09
49  40  2.2158e+09
49  41  2.64039e+09
49  42  3.25735e+09
49  43  2.76573e+09
49  44  2.23687e+09
49  45  1.62018e+09
49  46  1.75676e+09
49  47  1.84723e+09
49  48  2.27267e+09
49  49  2.42074e+09
49  50  2.43578e+09
50  0  1.25853e+08
50  1  1.75855e+08
50  2  2.32694e+08
50  3  3.2357e+08
50  4  4.24206e+08
50  5  8.39392e+08
50  6  1.22779e+09
50  7  8.05344e+08
50  8  8.61533e+08
50  9  1.17427e+09
50  10  1.24558e+09
50  11  1.39871e+09
50  12  1.66758e+09
50  13  1.54647e+09
50  14  1.45052e+09
50  15  1.79806e+09
50  16  1.81769e+09
50  17  1.84206e+09
50  18  1.86517e+09
50  19  1.81559e+09
50  20  1.76282e+09
50  21  2.12815e+09
50  22  2.59201e+09
50  23  2.77579e+09
50  24  2.19847e+09
50  25  2.21551e+09
50  26  1.69134e+09
50  27  1.60571e+09
50  28  1.89286e+09
50  29  2.21975e+09
50  30  2.28665e+09
50  31  2.43994e+09
50  32  2.40743e+09
50  33  2.27212e+09
50  34  2.35717e+09
50  35  2.36868e+09
50  36  1.73713e+09
50  37  2.04038e+09
50  38  1.94469e+09
50  39  2.66418e+09
50  40  2.25723e+09
50  41  3.10896e+09
50  42  3.04198e+09
50  43  2.78636e+09
50  44  2.10183e+09
50  45  1.70907e+09
50  46  1.74388e+09
50  47  1.91869e+09
50  48  2.33147e+09
50  49  2.30496e+09
50  50  2.33446e+09

