row  column  (images_25_1_306.edf Mn-K*images_25_1_306.edf Ar-K**2.3)
45  49  8.10127e+06
45  50  1.07874e+07
46  0  2.2436e+07
46  1  3.04632e+07
46  2  2.25259e+07
46  3  2.05635e+07
46  4  1.50686e+07
46  5  1.67675e+07
46  6  1.27983e+07
46  7  1.63771e+07
46  8  8.38155e+06
46  9  2.57642e+06
46  10  4.45539e+06
46  11  7.60387e+06
46  12  5.44284e+06
46  13  7.5814e+06
46  14  3.97402e+06
46  15  2.41285e+07
46  16  1.26493e+07
46  17  1.30707e+07
46  18  1.72986e+07
46  19  8.38559e+06
46  20  1.05188e+07
46  21  1.79276e+07
46  22  6.51493e+06
46  23  7.0859e+06
46  24  5.37907e+06
46  25  1.69897e+07
46  26  1.25258e+07
46  27  1.78869e+07
46  28  1.29399e+07
46  29  2.29062e+07
46  30  1.79377e+07
46  31  1.82845e+07
46  32  1.07193e+07
46  33  8.51202e+06
46  34  1.17967e+07
46  35  8.21142e+06
46  36  1.3053e+07
46  37  1.32021e+07
46  38  7.85855e+06
46  39  5.75429e+06
46  40  4.75268e+06
46  41  3.13625e+06
46  42  0
46  43  3.72792e+06
46  44  1.28136e+07
46  45  1.46637e+07
46  46  1.566e+07
46  47  1.45126e+07
46  48  1.54311e+07
46  49  9.34415e+06
46  50  2.06129e+07
47  0  1.94401e+07
47  1  3.60758e+07
47  2  1.89505e+07
47  3  1.54174e+07
47  4  1.01858e+07
47  5  1.64012e+07
47  6  1.4131e+07
47  7  1.7128e+07
47  8  2.75606e+07
47  9  2.50721e+07
47  10  1.30055e+07
47  11  1.24462e+07
47  12  1.20839e+07
47  13  9.50438e+06
47  14  2.0746e+07
47  15  2.39079e+07
47  16  1.34356e+07
47  17  6.49788e+06
47  18  1.02775e+07
47  19  7.94826e+06
47  20  1.68592e+07
47  21  8.56173e+06
47  22  1.17482e+07
47  23  1.93531e+07
47  24  1.50088e+07
47  25  1.33381e+07
47  26  1.22796e+07
47  27  1.19179e+07
47  28  6.91689e+06
47  29  9.04319e+06
47  30  1.78717e+07
47  31  1.81895e+07
47  32  6.40527e+06
47  33  1.48809e+07
47  34  1.69968e+07
47  35  7.34096e+06
47  36  2.16968e+07
47  37  2.6595e+07
47  38  9.81875e+06
47  39  1.39487e+07
47  40  5.23556e+06
47  41  1.34648e+07
47  42  0
47  43  1.17827e+07
47  44  9.77663e+06
47  45  1.02394e+07
47  46  1.2751e+07
47  47  1.29187e+07
47  48  1.30836e+07
47  49  2.57027e+06
47  50  2.32599e+06
48  0  2.48282e+07
48  1  1.91319e+07
48  2  3.59882e+07
48  3  3.05461e+07
48  4  7.84024e+06
48  5  2.25381e+07
48  6  1.14411e+07
48  7  2.45685e+07
48  8  9.62762e+06
48  9  3.36139e+06
48  10  1.4746e+07
48  11  1.39321e+07
48  12  1.4025e+07
48  13  1.46977e+07
48  14  1.28789e+07
48  15  9.43597e+06
48  16  5.03057e+06
48  17  1.37532e+07
48  18  1.2308e+07
48  19  1.65464e+07
48  20  7.85653e+06
48  21  1.1298e+07
48  22  3.5702e+06
48  23  5.51092e+06
48  24  1.92006e+07
48  25  6.20499e+06
48  26  2.3302e+07
48  27  7.20138e+06
48  28  1.92261e+07
48  29  1.91677e+07
48  30  7.02658e+06
48  31  1.53834e+07
48  32  7.73117e+06
48  33  0
48  34  0
48  35  0
48  36  1.30467e+07
48  37  1.72004e+07
48  38  1.48377e+07
48  39  6.84243e+06
48  40  1.17331e+07
48  41  8.2897e+06
48  42  4.39031e+06
48  43  4.37963e+06
48  44  1.64104e+07
48  45  2.01544e+07
48  46  6.50955e+06
48  47  9.81352e+06
48  48  1.10744e+07
48  49  1.4436e+07
48  50  1.167e+07
49  0  2.3114e+07
49  1  3.98255e+06
49  2  3.15969e+07
49  3  2.17908e+07
49  4  1.62567e+07
49  5  2.46322e+07
49  6  2.89503e+07
49  7  2.00667e+07
49  8  8.55902e+06
49  9  2.43448e+07
49  10  1.3515e+07
49  11  2.01578e+07
49  12  2.54359e+07
49  13  1.74594e+07
49  14  1.49055e+07
49  15  2.50368e+07
49  16  9.96288e+06
49  17  1.2215e+07
49  18  1.57475e+07
49  19  6.67477e+06
49  20  4.11043e+06
49  21  1.69679e+07
49  22  6.86997e+06
49  23  0
49  24  1.27742e+07
49  25  9.10581e+06
49  26  7.43305e+06
49  27  1.33867e+07
49  28  1.49627e+07
49  29  1.76167e+07
49  30  1.11477e+07
49  31  6.63845e+06
49  32  1.67292e+07
49  33  1.2499e+07
49  34  7.14542e+06
49  35  1.79164e+07
49  36  4.54755e+06
49  37  1.65084e+07
49  38  6.32296e+06
49  39  0
49  40  8.25716e+06
49  41  1.06687e+07
49  42  0
49  43  8.60548e+06
49  44  5.19728e+06
49  45  1.94707e+07
49  46  1.72079e+07
49  47  1.46441e+07
49  48  1.64076e+07
49  49  3.85055e+06
49  50  1.01472e+07
50  0  1.49691e+07
50  1  1.78515e+07
50  2  2.12966e+07
50  3  1.99669e+07
50  4  1.66912e+07
50  5  1.85342e+07
50  6  1.55749e+07
50  7  1.42939e+07
50  8  1.50628e+07
50  9  1.81029e+07
50  10  1.67202e+07
50  11  1.01647e+07
50  12  1.32626e+07
50  13  2.10665e+07
50  14  0
50  15  1.57713e+07
50  16  8.65193e+06
50  17  1.42723e+07
50  18  1.91365e+07
50  19  5.05164e+06
50  20  1.1419e+07
50  21  7.35892e+06
50  22  1.35813e+07
50  23  1.82919e+07
50  24  1.18857e+07
50  25  1.48473e+07
50  26  1.45771e+07
50  27  8.75313e+06
50  28  1.80926e+07
50  29  2.70303e+07
50  30  1.48826e+07
50  31  1.81251e+07
50  32  2.94176e+06
50  33  0
50  34  7.39752e+06
50  35  1.56497e+07
50  36  1.07931e+07
50  37  1.27166e+07
50  38  1.30339e+07
50  39  0
50  40  0
50  41  8.68511e+06
50  42  0
50  43  5.6148e+06
50  44  9.20085e+06
50  45  1.01083e+07
50  46  1.32747e+07
50  47  1.656e+07
50  48  1.35702e+07
50  49  9.08147e+06
50  50  1.29125e+07

