row  column  (images_14_017.edf Ca-K*images_14_017.edf Ar-K**(2.3))
76  94  1.82554e+09
76  95  1.67171e+09
76  96  1.52682e+09
76  97  1.50274e+09
76  98  1.45653e+09
76  99  1.22421e+09
76  100  1.33656e+09
77  0  8.36409e+08
77  1  9.1353e+08
77  2  9.28586e+08
77  3  1.28829e+09
77  4  1.35681e+09
77  5  1.64339e+09
77  6  1.41882e+09
77  7  1.1886e+09
77  8  1.02444e+09
77  9  1.24604e+09
77  10  1.67215e+09
77  11  1.67541e+09
77  12  1.55695e+09
77  13  1.6388e+09
77  14  1.50689e+09
77  15  1.39149e+09
77  16  1.32959e+09
77  17  1.5573e+09
77  18  1.52609e+09
77  19  1.25842e+09
77  20  1.37127e+09
77  21  1.23723e+09
77  22  1.40629e+09
77  23  1.50987e+09
77  24  1.43143e+09
77  25  1.57316e+09
77  26  1.45181e+09
77  27  1.52568e+09
77  28  1.37262e+09
77  29  1.34704e+09
77  30  1.44716e+09
77  31  1.34653e+09
77  32  1.39432e+09
77  33  1.3783e+09
77  34  1.44592e+09
77  35  1.33632e+09
77  36  1.32683e+09
77  37  1.47376e+09
77  38  1.47884e+09
77  39  1.32095e+09
77  40  1.25715e+09
77  41  1.19413e+09
77  42  9.91873e+08
77  43  1.08454e+09
77  44  1.13953e+09
77  45  1.09134e+09
77  46  1.16332e+09
77  47  1.30486e+09
77  48  1.13824e+09
77  49  1.23946e+09
77  50  1.40181e+09
77  51  1.31743e+09
77  52  1.29637e+09
77  53  1.14446e+09
77  54  1.09391e+09
77  55  1.20978e+09
77  56  1.3e+09
77  57  1.27871e+09
77  58  1.33032e+09
77  59  1.34594e+09
77  60  1.43492e+09
77  61  1.34611e+09
77  62  1.45956e+09
77  63  1.61204e+09
77  64  1.38166e+09
77  65  1.56885e+09
77  66  1.62186e+09
77  67  1.73608e+09
77  68  1.66699e+09
77  69  2.21785e+09
77  70  1.74075e+09
77  71  1.74099e+09
77  72  1.97255e+09
77  73  2.06525e+09
77  74  2.05599e+09
77  75  1.88647e+09
77  76  1.81692e+09
77  77  1.69237e+09
77  78  1.56977e+09
77  79  1.61086e+09
77  80  1.37817e+09
77  81  1.19108e+09
77  82  1.4926e+09
77  83  1.3028e+09
77  84  1.16955e+09
77  85  1.19655e+09
77  86  1.13348e+09
77  87  1.30761e+09
77  88  1.28186e+09
77  89  1.20155e+09
77  90  1.31095e+09
77  91  1.39203e+09
77  92  1.43669e+09
77  93  1.74682e+09
77  94  1.72773e+09
77  95  1.72937e+09
77  96  1.57306e+09
77  97  1.46382e+09
77  98  1.30258e+09
77  99  1.29989e+09
77  100  1.34033e+09
78  0  8.29186e+08
78  1  9.17532e+08
78  2  1.20225e+09
78  3  1.37297e+09
78  4  1.30333e+09
78  5  1.45572e+09
78  6  1.36948e+09
78  7  1.17247e+09
78  8  1.10167e+09
78  9  1.06605e+09
78  10  1.27026e+09
78  11  1.39816e+09
78  12  1.50761e+09
78  13  1.45385e+09
78  14  1.56561e+09
78  15  1.48617e+09
78  16  1.45021e+09
78  17  1.42323e+09
78  18  1.49519e+09
78  19  1.35937e+09
78  20  1.38724e+09
78  21  1.28327e+09
78  22  1.41429e+09
78  23  1.45367e+09
78  24  1.46964e+09
78  25  1.56079e+09
78  26  1.5817e+09
78  27  1.38799e+09
78  28  1.48196e+09
78  29  1.29143e+09
78  30  1.46325e+09
78  31  1.31802e+09
78  32  1.28521e+09
78  33  1.3296e+09
78  34  1.50548e+09
78  35  1.50561e+09
78  36  1.41284e+09
78  37  1.3785e+09
78  38  1.34224e+09
78  39  1.3053e+09
78  40  1.22789e+09
78  41  1.30183e+09
78  42  1.15799e+09
78  43  1.08e+09
78  44  1.14138e+09
78  45  1.0882e+09
78  46  1.29616e+09
78  47  1.23203e+09
78  48  1.16853e+09
78  49  1.18991e+09
78  50  1.37092e+09
78  51  1.32962e+09
78  52  1.41696e+09
78  53  1.13281e+09
78  54  1.24316e+09
78  55  1.17273e+09
78  56  1.22875e+09
78  57  1.34697e+09
78  58  1.29888e+09
78  59  1.38396e+09
78  60  1.4027e+09
78  61  1.40299e+09
78  62  1.28532e+09
78  63  1.4134e+09
78  64  1.53158e+09
78  65  1.76086e+09
78  66  1.6208e+09
78  67  1.71889e+09
78  68  1.75745e+09
78  69  1.92566e+09
78  70  2.10158e+09
78  71  2.08471e+09
78  72  1.97335e+09
78  73  2.37482e+09
78  74  1.99825e+09
78  75  1.5748e+09
78  76  1.63677e+09
78  77  1.70936e+09
78  78  1.59041e+09
78  79  1.4825e+09
78  80  1.32636e+09
78  81  1.4249e+09
78  82  1.35216e+09
78  83  1.27917e+09
78  84  1.30609e+09
78  85  1.12446e+09
78  86  1.18218e+09
78  87  1.4881e+09
78  88  1.50017e+09
78  89  1.26649e+09
78  90  1.42429e+09
78  91  1.40089e+09
78  92  1.42372e+09
78  93  1.59975e+09
78  94  1.72787e+09
78  95  1.65846e+09
78  96  1.37602e+09
78  97  1.39324e+09
78  98  1.22609e+09
78  99  1.44476e+09
78  100  1.31369e+09
79  0  8.29184e+08
79  1  7.95162e+08
79  2  1.06516e+09
79  3  1.21731e+09
79  4  1.39806e+09
79  5  1.08486e+09
79  6  1.17629e+09
79  7  9.97281e+08
79  8  1.07788e+09
79  9  1.31927e+09
79  10  1.49996e+09
79  11  1.42168e+09
79  12  1.53244e+09
79  13  1.75683e+09
79  14  1.46935e+09
79  15  1.45566e+09
79  16  1.35937e+09
79  17  1.29008e+09
79  18  1.53974e+09
79  19  1.5386e+09
79  20  1.18841e+09
79  21  1.31774e+09
79  22  1.29951e+09
79  23  1.57608e+09
79  24  1.66056e+09
79  25  1.64218e+09
79  26  1.48676e+09
79  27  1.48478e+09
79  28  1.28719e+09
79  29  1.36514e+09
79  30  1.37344e+09
79  31  1.41591e+09
79  32  1.37276e+09
79  33  1.30843e+09
79  34  1.36786e+09
79  35  1.3946e+09
79  36  1.31498e+09
79  37  1.34779e+09
79  38  1.29507e+09
79  39  1.29699e+09
79  40  1.17741e+09
79  41  1.09814e+09
79  42  1.11094e+09
79  43  1.10894e+09
79  44  1.15088e+09
79  45  1.23791e+09
79  46  1.30582e+09
79  47  1.13141e+09
79  48  1.18529e+09
79  49  1.07401e+09
79  50  1.19115e+09
79  51  1.43559e+09
79  52  1.33956e+09
79  53  1.20809e+09
79  54  1.15096e+09
79  55  1.22873e+09
79  56  1.32026e+09
79  57  1.39195e+09
79  58  1.28459e+09
79  59  1.40972e+09
79  60  1.47181e+09
79  61  1.30684e+09
79  62  1.49856e+09
79  63  1.57723e+09
79  64  1.75959e+09
79  65  1.43686e+09
79  66  1.58286e+09
79  67  1.52139e+09
79  68  1.74638e+09
79  69  1.87287e+09
79  70  1.83075e+09
79  71  2.17477e+09
79  72  2.08584e+09
79  73  2.19362e+09
79  74  1.88362e+09
79  75  1.92829e+09
79  76  1.69679e+09
79  77  1.50539e+09
79  78  1.42599e+09
79  79  1.40414e+09
79  80  1.40119e+09
79  81  1.4605e+09
79  82  1.06009e+09
79  83  1.35863e+09
79  84  1.16735e+09
79  85  1.26084e+09
79  86  1.29048e+09
79  87  1.28591e+09
79  88  1.12268e+09
79  89  1.23323e+09
79  90  1.40936e+09
79  91  1.38704e+09
79  92  1.49833e+09
79  93  1.73111e+09
79  94  1.67828e+09
79  95  1.69025e+09
79  96  1.33565e+09
79  97  1.34507e+09
79  98  1.2129e+09
79  99  1.25224e+09
79  100  1.25967e+09
80  0  6.76033e+08
80  1  8.51517e+08
80  2  1.09773e+09
80  3  1.19154e+09
80  4  1.19273e+09
80  5  1.17055e+09
80  6  1.14536e+09
80  7  1.04679e+09
80  8  9.45156e+08
80  9  1.08185e+09
80  10  1.20998e+09
80  11  1.33689e+09
80  12  1.63231e+09
80  13  1.56828e+09
80  14  1.53812e+09
80  15  1.45921e+09
80  16  1.30329e+09
80  17  1.43309e+09
80  18  1.55945e+09
80  19  1.17713e+09
80  20  1.25991e+09
80  21  1.62823e+09
80  22  1.4746e+09
80  23  1.51073e+09
80  24  1.50217e+09
80  25  1.59358e+09
80  26  1.69461e+09
80  27  1.58251e+09
80  28  1.46836e+09
80  29  1.36321e+09
80  30  1.45291e+09
80  31  1.31428e+09
80  32  1.30998e+09
80  33  1.30434e+09
80  34  1.37356e+09
80  35  1.42128e+09
80  36  1.33226e+09
80  37  1.32009e+09
80  38  1.43207e+09
80  39  1.36557e+09
80  40  1.17079e+09
80  41  1.19434e+09
80  42  1.2838e+09
80  43  1.17565e+09
80  44  1.08153e+09
80  45  1.09418e+09
80  46  1.19829e+09
80  47  1.16902e+09
80  48  1.35933e+09
80  49  1.22259e+09
80  50  1.33367e+09
80  51  1.4307e+09
80  52  1.24239e+09
80  53  1.15411e+09
80  54  1.15556e+09
80  55  1.30549e+09
80  56  1.44184e+09
80  57  1.42215e+09
80  58  1.57887e+09
80  59  1.42895e+09
80  60  1.53093e+09
80  61  1.50558e+09
80  62  1.42996e+09
80  63  1.49755e+09
80  64  1.53047e+09
80  65  1.53554e+09
80  66  1.49247e+09
80  67  1.39428e+09
80  68  1.67861e+09
80  69  1.57611e+09
80  70  1.71795e+09
80  71  2.13863e+09
80  72  2.09018e+09
80  73  2.12786e+09
80  74  2.13279e+09
80  75  1.83057e+09
80  76  1.9621e+09
80  77  1.62021e+09
80  78  1.44899e+09
80  79  1.3562e+09
80  80  1.42343e+09
80  81  1.37624e+09
80  82  1.3588e+09
80  83  1.29036e+09
80  84  1.15335e+09
80  85  1.24146e+09
80  86  1.28297e+09
80  87  1.21572e+09
80  88  1.26128e+09
80  89  1.20562e+09
80  90  1.26337e+09
80  91  1.44355e+09
80  92  1.61488e+09
80  93  1.57035e+09
80  94  1.33407e+09
80  95  1.33872e+09
80  96  1.36319e+09
80  97  1.28759e+09
80  98  1.24464e+09
80  99  1.21954e+09
80  100  1.18087e+09
81  0  7.25323e+08
81  1  8.99468e+08
81  2  1.08475e+09
81  3  1.29856e+09
81  4  1.05571e+09
81  5  1.12805e+09
81  6  1.0101e+09
81  7  9.95295e+08
81  8  1.10025e+09
81  9  1.13372e+09
81  10  1.33669e+09
81  11  1.37385e+09
81  12  1.40205e+09
81  13  1.50061e+09
81  14  1.48547e+09
81  15  1.43566e+09
81  16  1.28925e+09
81  17  1.38296e+09
81  18  1.19477e+09
81  19  1.26562e+09
81  20  1.23126e+09
81  21  1.39839e+09
81  22  1.39044e+09
81  23  1.40529e+09
81  24  1.46304e+09
81  25  1.5699e+09
81  26  1.39593e+09
81  27  1.30465e+09
81  28  1.35047e+09
81  29  1.28218e+09
81  30  1.35416e+09
81  31  1.27665e+09
81  32  1.31976e+09
81  33  1.29356e+09
81  34  1.35519e+09
81  35  1.38932e+09
81  36  1.33603e+09
81  37  1.2479e+09
81  38  1.32429e+09
81  39  1.40737e+09
81  40  1.15244e+09
81  41  1.28241e+09
81  42  1.21853e+09
81  43  1.20115e+09
81  44  1.23171e+09
81  45  1.26695e+09
81  46  1.29102e+09
81  47  1.15839e+09
81  48  1.29936e+09
81  49  1.15952e+09
81  50  1.32514e+09
81  51  1.32564e+09
81  52  1.17856e+09
81  53  1.3427e+09
81  54  1.15824e+09
81  55  1.20122e+09
81  56  1.47394e+09
81  57  1.38069e+09
81  58  1.45691e+09
81  59  1.35079e+09
81  60  1.42092e+09
81  61  1.29847e+09
81  62  1.32804e+09
81  63  1.43172e+09
81  64  1.57175e+09
81  65  1.40067e+09
81  66  1.48336e+09
81  67  1.45496e+09
81  68  1.75462e+09
81  69  1.92217e+09
81  70  1.87313e+09
81  71  2.2437e+09
81  72  2.22866e+09
81  73  1.94112e+09
81  74  1.74269e+09
81  75  1.86923e+09
81  76  1.53629e+09
81  77  1.3498e+09
81  78  1.47154e+09
81  79  1.69223e+09
81  80  1.45314e+09
81  81  1.36325e+09
81  82  1.38299e+09
81  83  1.23943e+09
81  84  1.13746e+09
81  85  1.28509e+09
81  86  1.20156e+09
81  87  1.34818e+09
81  88  1.22234e+09
81  89  1.20109e+09
81  90  1.29325e+09
81  91  1.12577e+09
81  92  1.31269e+09
81  93  1.59967e+09
81  94  1.47652e+09
81  95  1.28173e+09
81  96  1.22008e+09
81  97  1.32421e+09
81  98  1.41599e+09
81  99  1.33967e+09
81  100  1.39118e+09
82  0  6.28493e+08
82  1  7.93477e+08
82  2  1.05368e+09
82  3  1.33016e+09
82  4  1.20488e+09
82  5  9.61707e+08
82  6  9.37513e+08
82  7  1.01633e+09
82  8  1.09846e+09
82  9  1.21557e+09
82  10  1.18934e+09
82  11  1.21869e+09
82  12  1.48474e+09
82  13  1.66254e+09
82  14  1.56697e+09
82  15  1.47585e+09
82  16  1.38891e+09
82  17  1.44811e+09
82  18  1.26555e+09
82  19  1.28729e+09
82  20  1.19117e+09
82  21  1.34786e+09
82  22  1.29088e+09
82  23  1.52102e+09
82  24  1.55577e+09
82  25  1.55847e+09
82  26  1.71482e+09
82  27  1.50976e+09
82  28  1.54569e+09
82  29  1.47839e+09
82  30  1.32292e+09
82  31  1.22312e+09
82  32  1.33603e+09
82  33  1.20174e+09
82  34  1.24551e+09
82  35  1.37135e+09
82  36  1.47513e+09
82  37  1.35232e+09
82  38  1.36474e+09
82  39  1.34943e+09
82  40  1.22759e+09
82  41  1.09912e+09
82  42  1.14218e+09
82  43  1.16317e+09
82  44  1.23258e+09
82  45  1.25751e+09
82  46  1.18801e+09
82  47  1.22732e+09
82  48  1.1467e+09
82  49  1.37554e+09
82  50  1.22355e+09
82  51  1.22114e+09
82  52  1.10455e+09
82  53  1.23264e+09
82  54  1.23536e+09
82  55  1.33194e+09
82  56  1.42974e+09
82  57  1.40377e+09
82  58  1.32137e+09
82  59  1.35767e+09
82  60  1.24739e+09
82  61  1.29397e+09
82  62  1.4869e+09
82  63  1.49198e+09
82  64  1.33856e+09
82  65  1.42558e+09
82  66  1.64858e+09
82  67  1.65895e+09
82  68  1.69208e+09
82  69  1.92695e+09
82  70  2.08895e+09
82  71  2.17517e+09
82  72  2.34716e+09
82  73  2.15717e+09
82  74  1.59127e+09
82  75  1.46651e+09
82  76  1.48534e+09
82  77  1.52164e+09
82  78  1.36451e+09
82  79  1.35942e+09
82  80  1.42918e+09
82  81  1.46361e+09
82  82  1.28432e+09
82  83  1.05199e+09
82  84  1.13982e+09
82  85  1.24883e+09
82  86  1.30379e+09
82  87  1.34398e+09
82  88  1.17459e+09
82  89  1.20507e+09
82  90  1.2854e+09
82  91  1.35832e+09
82  92  1.48156e+09
82  93  1.24608e+09
82  94  1.28693e+09
82  95  1.35281e+09
82  96  1.44744e+09
82  97  1.45277e+09
82  98  1.13303e+09
82  99  1.31816e+09
82  100  1.30612e+09
83  0  8.96944e+08
83  1  1.0814e+09
83  2  1.33549e+09
83  3  1.10713e+09
83  4  1.04893e+09
83  5  9.53925e+08
83  6  9.99942e+08
83  7  9.64788e+08
83  8  1.05142e+09
83  9  1.04644e+09
83  10  1.17806e+09
83  11  1.4233e+09
83  12  1.53201e+09
83  13  1.44693e+09
83  14  1.3579e+09
83  15  1.33059e+09
83  16  1.33883e+09
83  17  1.29053e+09
83  18  1.18387e+09
83  19  1.13722e+09
83  20  1.22628e+09
83  21  1.25619e+09
83  22  1.41043e+09
83  23  1.48498e+09
83  24  1.56278e+09
83  25  1.45222e+09
83  26  1.64327e+09
83  27  1.49901e+09
83  28  1.24038e+09
83  29  1.36607e+09
83  30  1.25104e+09
83  31  1.34669e+09
83  32  1.11196e+09
83  33  1.20447e+09
83  34  1.26403e+09
83  35  1.2778e+09
83  36  1.32703e+09
83  37  1.29967e+09
83  38  1.18767e+09
83  39  1.1208e+09
83  40  1.20633e+09
83  41  1.1731e+09
83  42  1.14631e+09
83  43  1.21168e+09
83  44  1.13289e+09
83  45  1.27812e+09
83  46  1.11542e+09
83  47  1.2983e+09
83  48  1.16729e+09
83  49  1.27817e+09
83  50  1.43391e+09
83  51  1.39463e+09
83  52  1.3226e+09
83  53  1.42836e+09
83  54  1.32356e+09
83  55  1.48035e+09
83  56  1.42583e+09
83  57  1.4684e+09
83  58  1.31612e+09
83  59  1.47098e+09
83  60  1.25846e+09
83  61  1.17113e+09
83  62  1.43765e+09
83  63  1.45118e+09
83  64  1.51237e+09
83  65  1.43934e+09
83  66  1.38606e+09
83  67  1.56213e+09
83  68  1.74635e+09
83  69  2.02115e+09
83  70  2.04947e+09
83  71  2.22568e+09
83  72  2.17374e+09
83  73  2.04741e+09
83  74  1.60369e+09
83  75  1.52716e+09
83  76  1.27072e+09
83  77  1.492e+09
83  78  1.56946e+09
83  79  1.49723e+09
83  80  1.5116e+09
83  81  1.52992e+09
83  82  1.30592e+09
83  83  1.09966e+09
83  84  1.02142e+09
83  85  1.26173e+09
83  86  1.27306e+09
83  87  1.27569e+09
83  88  1.27233e+09
83  89  1.23281e+09
83  90  1.08848e+09
83  91  1.12453e+09
83  92  1.44702e+09
83  93  1.61138e+09
83  94  1.43077e+09
83  95  1.16433e+09
83  96  1.23199e+09
83  97  1.13983e+09
83  98  1.21156e+09
83  99  1.09344e+09
83  100  1.23665e+09
84  0  7.31049e+08
84  1  7.52548e+08
84  2  1.1462e+09
84  3  1.24405e+09
84  4  1.03316e+09
84  5  9.18317e+08
84  6  9.61502e+08
84  7  1.00799e+09
84  8  1.00159e+09
84  9  1.06448e+09
84  10  9.66241e+08
84  11  1.16539e+09
84  12  1.54711e+09
84  13  1.6395e+09
84  14  1.52044e+09
84  15  1.24212e+09
84  16  1.44497e+09
84  17  1.49014e+09
84  18  1.29773e+09
84  19  1.13715e+09
84  20  1.20839e+09
84  21  1.25266e+09
84  22  1.29572e+09
84  23  1.45238e+09
84  24  1.49306e+09
84  25  1.65489e+09
84  26  1.52979e+09
84  27  1.24711e+09
84  28  1.0802e+09
84  29  1.26938e+09
84  30  1.31362e+09
84  31  1.06296e+09
84  32  1.34536e+09
84  33  1.16858e+09
84  34  1.30102e+09
84  35  1.26252e+09
84  36  1.18136e+09
84  37  1.22668e+09
84  38  1.18566e+09
84  39  1.23297e+09
84  40  1.02321e+09
84  41  1.19889e+09
84  42  1.05453e+09
84  43  1.10427e+09
84  44  1.19652e+09
84  45  1.17873e+09
84  46  1.20388e+09
84  47  1.14768e+09
84  48  1.24832e+09
84  49  1.08087e+09
84  50  1.32844e+09
84  51  1.23865e+09
84  52  1.29917e+09
84  53  1.35936e+09
84  54  1.17469e+09
84  55  1.38189e+09
84  56  1.39903e+09
84  57  1.40551e+09
84  58  1.36492e+09
84  59  1.40825e+09
84  60  1.15989e+09
84  61  1.20509e+09
84  62  1.3602e+09
84  63  1.28042e+09
84  64  1.30969e+09
84  65  1.30173e+09
84  66  1.34371e+09
84  67  1.61326e+09
84  68  1.73039e+09
84  69  1.77583e+09
84  70  1.93628e+09
84  71  1.99815e+09
84  72  2.23475e+09
84  73  1.95796e+09
84  74  1.50043e+09
84  75  1.46817e+09
84  76  1.511e+09
84  77  1.59907e+09
84  78  1.44922e+09
84  79  1.36332e+09
84  80  1.46343e+09
84  81  1.47395e+09
84  82  1.34469e+09
84  83  1.05564e+09
84  84  1.01061e+09
84  85  1.14987e+09
84  86  1.2942e+09
84  87  1.09808e+09
84  88  1.09225e+09
84  89  1.07344e+09
84  90  1.12055e+09
84  91  1.17266e+09
84  92  1.27796e+09
84  93  1.62129e+09
84  94  1.31127e+09
84  95  1.26648e+09
84  96  1.35104e+09
84  97  1.24437e+09
84  98  1.16581e+09
84  99  1.17756e+09
84  100  1.1446e+09
85  0  5.84169e+08
85  1  7.48667e+08
85  2  9.63262e+08
85  3  1.01538e+09
85  4  9.27493e+08
85  5  8.31196e+08
85  6  8.90177e+08
85  7  9.50946e+08
85  8  1.00096e+09
85  9  1.04184e+09
85  10  1.18992e+09
85  11  1.36483e+09
85  12  1.41201e+09
85  13  1.40184e+09
85  14  1.4661e+09
85  15  1.24727e+09
85  16  1.29732e+09
85  17  1.27072e+09
85  18  1.27454e+09
85  19  1.03081e+09
85  20  1.08402e+09
85  21  1.1942e+09
85  22  1.1037e+09
85  23  1.56518e+09
85  24  1.35747e+09
85  25  1.70696e+09
85  26  1.48525e+09
85  27  1.39207e+09
85  28  1.20173e+09
85  29  1.09626e+09
85  30  1.13929e+09
85  31  1.24706e+09
85  32  1.34472e+09
85  33  1.23494e+09
85  34  1.28135e+09
85  35  1.33605e+09
85  36  1.26758e+09
85  37  1.30889e+09
85  38  1.14266e+09
85  39  1.14742e+09
85  40  1.04439e+09
85  41  1.06192e+09
85  42  1.12514e+09
85  43  1.09727e+09
85  44  1.2051e+09
85  45  1.05398e+09
85  46  1.23722e+09
85  47  1.18083e+09
85  48  1.19283e+09
85  49  1.20916e+09
85  50  1.17418e+09
85  51  1.35466e+09
85  52  1.35335e+09
85  53  1.25261e+09
85  54  1.14924e+09
85  55  1.43411e+09
85  56  1.3201e+09
85  57  1.37079e+09
85  58  1.4716e+09
85  59  1.22706e+09
85  60  1.22776e+09
85  61  1.19736e+09
85  62  1.38629e+09
85  63  1.33926e+09
85  64  1.31196e+09
85  65  1.25951e+09
85  66  1.34639e+09
85  67  1.56833e+09
85  68  1.69507e+09
85  69  1.48966e+09
85  70  1.94084e+09
85  71  2.21757e+09
85  72  2.33651e+09
85  73  1.81927e+09
85  74  1.4741e+09
85  75  1.3928e+09
85  76  1.4356e+09
85  77  1.51547e+09
85  78  1.44158e+09
85  79  1.27713e+09
85  80  1.51041e+09
85  81  1.35508e+09
85  82  1.49101e+09
85  83  1.18564e+09
85  84  1.21498e+09
85  85  1.15163e+09
85  86  1.05888e+09
85  87  9.64432e+08
85  88  1.10781e+09
85  89  1.02877e+09
85  90  1.04722e+09
85  91  1.10285e+09
85  92  1.44034e+09
85  93  1.37567e+09
85  94  1.101e+09
85  95  1.33136e+09
85  96  1.25166e+09
85  97  1.28372e+09
85  98  1.0628e+09
85  99  1.36168e+09
85  100  1.03184e+09
86  0  6.31858e+08
86  1  8.30356e+08
86  2  9.2361e+08
86  3  9.96952e+08
86  4  9.10123e+08
86  5  9.189e+08
86  6  7.36834e+08
86  7  9.54405e+08
86  8  8.84736e+08
86  9  8.96051e+08
86  10  1.01519e+09
86  11  1.13e+09
86  12  1.43055e+09
86  13  1.37354e+09
86  14  1.50139e+09
86  15  1.21116e+09
86  16  1.16421e+09
86  17  1.26246e+09
86  18  1.23313e+09
86  19  1.11413e+09
86  20  1.06386e+09
86  21  1.20906e+09
86  22  1.29789e+09
86  23  1.25621e+09
86  24  1.4868e+09
86  25  1.55915e+09
86  26  1.4806e+09
86  27  1.35068e+09
86  28  1.13702e+09
86  29  1.07316e+09
86  30  1.12518e+09
86  31  1.14827e+09
86  32  1.2774e+09
86  33  1.29097e+09
86  34  1.24696e+09
86  35  1.20473e+09
86  36  1.20804e+09
86  37  1.18557e+09
86  38  1.13432e+09
86  39  1.03759e+09
86  40  9.95947e+08
86  41  1.03755e+09
86  42  9.85933e+08
86  43  1.15411e+09
86  44  1.10352e+09
86  45  1.14254e+09
86  46  1.07373e+09
86  47  1.16759e+09
86  48  1.10359e+09
86  49  1.24711e+09
86  50  1.23321e+09
86  51  1.4229e+09
86  52  1.33348e+09
86  53  1.27046e+09
86  54  1.1729e+09
86  55  1.21826e+09
86  56  1.33046e+09
86  57  1.52862e+09
86  58  1.37823e+09
86  59  1.30819e+09
86  60  1.17906e+09
86  61  1.22066e+09
86  62  1.1804e+09
86  63  1.35302e+09
86  64  1.30355e+09
86  65  1.11769e+09
86  66  1.39712e+09
86  67  1.45893e+09
86  68  1.6727e+09
86  69  1.58133e+09
86  70  1.85942e+09
86  71  2.08807e+09
86  72  1.75088e+09
86  73  1.644e+09
86  74  1.50535e+09
86  75  1.59924e+09
86  76  1.28637e+09
86  77  1.35213e+09
86  78  1.41613e+09
86  79  1.52838e+09
86  80  1.3711e+09
86  81  1.47519e+09
86  82  1.14089e+09
86  83  1.02679e+09
86  84  1.05027e+09
86  85  1.0643e+09
86  86  1.13058e+09
86  87  1.10524e+09
86  88  1.09449e+09
86  89  1.06037e+09
86  90  1.04305e+09
86  91  1.15494e+09
86  92  1.31849e+09
86  93  1.37867e+09
86  94  1.27238e+09
86  95  1.20118e+09
86  96  1.22913e+09
86  97  1.30358e+09
86  98  1.21256e+09
86  99  1.19768e+09
86  100  1.12142e+09
87  0  5.75955e+08
87  1  6.03719e+08
87  2  9.86539e+08
87  3  8.66929e+08
87  4  7.69004e+08
87  5  8.73071e+08
87  6  8.2027e+08
87  7  8.20156e+08
87  8  7.74118e+08
87  9  8.48168e+08
87  10  9.49119e+08
87  11  1.31373e+09
87  12  1.3231e+09
87  13  1.39407e+09
87  14  1.1287e+09
87  15  1.2546e+09
87  16  1.21294e+09
87  17  1.35272e+09
87  18  1.3095e+09
87  19  1.21274e+09
87  20  1.22281e+09
87  21  1.13608e+09
87  22  1.22143e+09
87  23  1.44223e+09
87  24  1.35479e+09
87  25  1.31333e+09
87  26  1.62331e+09
87  27  1.50593e+09
87  28  1.39819e+09
87  29  1.23477e+09
87  30  1.26191e+09
87  31  1.25988e+09
87  32  1.21519e+09
87  33  1.22966e+09
87  34  1.26093e+09
87  35  1.42221e+09
87  36  1.30004e+09
87  37  1.18948e+09
87  38  1.06741e+09
87  39  1.19769e+09
87  40  1.05518e+09
87  41  1.08368e+09
87  42  1.06854e+09
87  43  1.07394e+09
87  44  1.07365e+09
87  45  1.04815e+09
87  46  1.0584e+09
87  47  1.08902e+09
87  48  1.09892e+09
87  49  1.20798e+09
87  50  1.17445e+09
87  51  1.18257e+09
87  52  1.43509e+09
87  53  1.10578e+09
87  54  1.15003e+09
87  55  1.25375e+09
87  56  1.28993e+09
87  57  1.37368e+09
87  58  1.2825e+09
87  59  1.08297e+09
87  60  1.17447e+09
87  61  1.25246e+09
87  62  1.10178e+09
87  63  1.19244e+09
87  64  1.40529e+09
87  65  1.34869e+09
87  66  1.25739e+09
87  67  1.49558e+09
87  68  1.45713e+09
87  69  1.72947e+09
87  70  1.96006e+09
87  71  1.92395e+09
87  72  2.28325e+09
87  73  1.84753e+09
87  74  1.39614e+09
87  75  1.50899e+09
87  76  1.24434e+09
87  77  1.39045e+09
87  78  1.3296e+09
87  79  1.49778e+09
87  80  1.39807e+09
87  81  1.3518e+09
87  82  1.30025e+09
87  83  1.09739e+09
87  84  1.03268e+09
87  85  1.14307e+09
87  86  1.19822e+09
87  87  1.09985e+09
87  88  1.14675e+09
87  89  1.10461e+09
87  90  1.05335e+09
87  91  1.06647e+09
87  92  1.29604e+09
87  93  1.45588e+09
87  94  1.32186e+09
87  95  1.16631e+09
87  96  1.28826e+09
87  97  1.23095e+09
87  98  1.29124e+09
87  99  1.16793e+09
87  100  1.10794e+09
88  0  5.35173e+08
88  1  5.8403e+08
88  2  8.42367e+08
88  3  7.66443e+08
88  4  7.47809e+08
88  5  7.96454e+08
88  6  8.22672e+08
88  7  8.40167e+08
88  8  8.49506e+08
88  9  1.0298e+09
88  10  1.21886e+09
88  11  1.34912e+09
88  12  1.21006e+09
88  13  1.2353e+09
88  14  1.1353e+09
88  15  1.22227e+09
88  16  1.30137e+09
88  17  1.24116e+09
88  18  1.20492e+09
88  19  1.07699e+09
88  20  1.11535e+09
88  21  1.09933e+09
88  22  1.34105e+09
88  23  1.30179e+09
88  24  1.37005e+09
88  25  1.50242e+09
88  26  1.61841e+09
88  27  1.45853e+09
88  28  1.24727e+09
88  29  1.21155e+09
88  30  1.25128e+09
88  31  1.13614e+09
88  32  1.18104e+09
88  33  1.26649e+09
88  34  1.22863e+09
88  35  1.27187e+09
88  36  1.23334e+09
88  37  1.11193e+09
88  38  1.0925e+09
88  39  1.20578e+09
88  40  1.05368e+09
88  41  9.53121e+08
88  42  1.01079e+09
88  43  1.0287e+09
88  44  1.14641e+09
88  45  1.10173e+09
