row  column  (images_14_017.edf K-K*images_14_017.edf Ar-K**(2.3))
76  25  5.5622e+06
76  26  2.00844e+07
76  27  642753
76  28  0
76  29  9.95578e+06
76  30  9.38112e+06
76  31  4.18423e+06
76  32  1.96712e+07
76  33  1.81971e+07
76  34  1.04731e+07
76  35  7.4796e+06
76  36  7.78078e+06
76  37  8.3735e+06
76  38  1.12783e+07
76  39  0
76  40  1.97676e+07
76  41  3.19961e+07
76  42  1.10431e+07
76  43  1.40847e+07
76  44  4.53495e+06
76  45  8.81585e+06
76  46  0
76  47  1.67458e+07
76  48  9.53816e+06
76  49  1.47681e+07
76  50  1.34821e+07
76  51  2.17569e+07
76  52  1.58256e+07
76  53  2.12952e+07
76  54  2.24732e+07
76  55  2.36595e+06
76  56  3.84584e+07
76  57  1.06379e+07
76  58  2.38555e+07
76  59  3.02805e+07
76  60  1.85791e+07
76  61  1.00244e+07
76  62  1.9318e+07
76  63  3.08415e+07
76  64  1.53144e+07
76  65  1.14638e+07
76  66  2.53671e+07
76  67  1.93127e+07
76  68  1.88954e+07
76  69  3.47656e+07
76  70  8.63049e+06
76  71  1.98643e+07
76  72  2.3671e+07
76  73  7.9727e+06
76  74  0
76  75  1.62321e+07
76  76  2.28956e+07
76  77  0
76  78  2.35273e+06
76  79  6.59347e+06
76  80  1.24905e+07
76  81  1.1316e+07
76  82  1.24085e+07
76  83  0
76  84  0
76  85  0
76  86  8.60317e+06
76  87  2.08162e+07
76  88  9.36289e+06
76  89  7.00557e+06
76  90  0
76  91  6.14494e+06
76  92  1.35507e+07
76  93  2.63972e+07
76  94  1.62596e+07
76  95  1.55333e+07
76  96  1.0494e+07
76  97  2.36382e+07
76  98  2.42763e+06
76  99  2.33784e+07
76  100  4.92728e+06
77  0  5.37596e+06
77  1  1.11655e+07
77  2  1.16426e+07
77  3  5.41073e+06
77  4  0
77  5  8.18671e+06
77  6  5.62378e+06
77  7  0
77  8  0
77  9  6.93887e+06
77  10  0
77  11  0
77  12  1.36033e+07
77  13  0
77  14  1.83665e+07
77  15  2.05564e+07
77  16  1.05826e+07
77  17  1.96886e+07
77  18  1.17247e+07
77  19  0
77  20  2.06377e+07
77  21  5.1714e+06
77  22  7.55178e+06
77  23  1.91029e+07
77  24  8.39622e+06
77  25  4.57168e+06
77  26  1.46307e+07
77  27  0
77  28  5.17239e+06
77  29  1.28932e+06
77  30  7.72292e+06
77  31  1.60611e+07
77  32  1.24268e+07
77  33  1.26188e+07
77  34  1.00839e+07
77  35  9.99209e+06
77  36  2.1496e+07
77  37  9.94868e+06
77  38  1.17691e+07
77  39  1.08336e+07
77  40  2.13618e+07
77  41  8.60649e+06
77  42  2.20959e+07
77  43  2.11904e+07
77  44  1.74313e+07
77  45  0
77  46  1.07494e+07
77  47  2.24507e+07
77  48  9.07839e+06
77  49  2.31348e+07
77  50  1.97156e+07
77  51  0
77  52  3.32809e+06
77  53  1.91168e+07
77  54  0
77  55  3.17369e+07
77  56  2.22369e+07
77  57  1.44197e+07
77  58  2.96456e+07
77  59  1.79983e+07
77  60  3.29265e+07
77  61  0
77  62  2.21448e+07
77  63  3.08455e+06
77  64  0
77  65  2.44552e+07
77  66  2.41629e+07
77  67  1.06937e+07
77  68  1.60747e+07
77  69  4.66334e+07
77  70  0
77  71  2.27218e+07
77  72  6.89228e+06
77  73  3.43257e+06
77  74  0
77  75  2.29195e+07
77  76  1.11566e+07
77  77  7.30914e+06
77  78  0
77  79  1.1038e+07
77  80  7.5442e+06
77  81  1.37257e+07
77  82  3.11546e+07
77  83  0
77  84  6.14188e+06
77  85  0
77  86  9.48e+06
77  87  1.5894e+07
77  88  0
77  89  6.5042e+06
77  90  3.12955e+07
77  91  2.01627e+07
77  92  1.99305e+07
77  93  1.84276e+07
77  94  2.18604e+07
77  95  2.68494e+07
77  96  1.76042e+07
77  97  1.72821e+07
77  98  1.58678e+07
77  99  3.05437e+07
77  100  3.42081e+07
78  0  1.45742e+07
78  1  8.62391e+06
78  2  0
78  3  1.18302e+07
78  4  4.66988e+06
78  5  2.05099e+06
78  6  2.41586e+06
78  7  1.53242e+07
78  8  1.18635e+06
78  9  2.02806e+06
78  10  0
78  11  3.11421e+06
78  12  5.26294e+06
78  13  9.87465e+06
78  14  2.416e+07
78  15  1.35345e+07
78  16  3.01643e+06
78  17  9.46778e+06
78  18  537552
78  19  8.42819e+06
78  20  1.10883e+06
78  21  1.39098e+07
78  22  0
78  23  1.98922e+06
78  24  0
78  25  8.61255e+06
78  26  1.34987e+07
78  27  1.02552e+07
78  28  1.41688e+07
78  29  1.07807e+07
78  30  1.07214e+07
78  31  4.36076e+06
78  32  6.14488e+06
78  33  5.51177e+06
78  34  3.70729e+06
78  35  0
78  36  2.54099e+07
78  37  0
78  38  2.32543e+07
78  39  0
78  40  2.73134e+07
78  41  3.4296e+07
78  42  2.94075e+06
78  43  1.76256e+07
78  44  1.51948e+07
78  45  9.31005e+06
78  46  3.15326e+07
78  47  2.00315e+07
78  48  2.12584e+07
78  49  1.97207e+07
78  50  0
78  51  2.50952e+07
78  52  1.80749e+07
78  53  1.72481e+07
78  54  2.93843e+07
78  55  8.09481e+06
78  56  1.82294e+07
78  57  0
78  58  2.23729e+07
78  59  2.35761e+07
78  60  2.39826e+07
78  61  1.87828e+07
78  62  1.8216e+07
78  63  1.06533e+07
78  64  2.07971e+07
78  65  9.22454e+06
78  66  0
78  67  0
78  68  1.73377e+07
78  69  3.06261e+07
78  70  0
78  71  0
78  72  0
78  73  0
78  74  2.29218e+07
78  75  0
78  76  1.04083e+07
78  77  1.33871e+07
78  78  1.37767e+07
78  79  2.9299e+06
78  80  0
78  81  0
78  82  1.21444e+07
78  83  5.57811e+06
78  84  1.42878e+07
78  85  2.82505e+06
78  86  0
78  87  1.58635e+07
78  88  2.72914e+07
78  89  2.07829e+07
78  90  2.61878e+06
78  91  1.85275e+07
78  92  1.92434e+07
78  93  1.9371e+07
78  94  8.81242e+06
78  95  9.38039e+06
78  96  7.5772e+06
78  97  1.84177e+07
78  98  1.61656e+07
78  99  2.54956e+07
78  100  9.99944e+06
79  0  2.40625e+06
79  1  6.05117e+06
79  2  4.95369e+06
79  3  1.41333e+07
79  4  0
79  5  2.37044e+06
79  6  7.30489e+06
79  7  1.26486e+07
79  8  5.60563e+06
79  9  0
79  10  1.76097e+07
79  11  1.52574e+07
79  12  0
79  13  1.21612e+07
79  14  7.81184e+06
79  15  9.91759e+06
79  16  9.24644e+06
79  17  1.04236e+07
79  18  2.6481e+07
79  19  1.49226e+07
79  20  1.77889e+07
79  21  1.42335e+07
79  22  8.12588e+06
79  23  7.42992e+06
79  24  8.20583e+06
79  25  1.06146e+07
79  26  1.04815e+07
79  27  2.12738e+07
79  28  5.57367e+06
79  29  2.83991e+07
79  30  9.03878e+06
79  31  1.07021e+07
79  32  9.01111e+06
79  33  5.61222e+06
79  34  1.69593e+07
79  35  1.71887e+07
79  36  1.47143e+07
79  37  0
79  38  1.08386e+07
79  39  1.66707e+07
79  40  1.32747e+07
79  41  1.93452e+07
79  42  1.13408e+07
79  43  1.66611e+07
79  44  1.12092e+07
79  45  2.41239e+07
79  46  1.4864e+07
79  47  3.06309e+06
79  48  9.96249e+06
79  49  1.22901e+07
79  50  0
79  51  3.63255e+07
79  52  2.92754e+07
79  53  0
79  54  2.18782e+07
79  55  1.17215e+07
79  56  1.81787e+07
79  57  1.10621e+07
79  58  2.46009e+07
79  59  9.84037e+06
79  60  2.25784e+07
79  61  2.50518e+07
79  62  1.19438e+07
79  63  0
79  64  1.52738e+07
79  65  3.40601e+07
79  66  1.55051e+07
79  67  0
79  68  0
79  69  2.44192e+07
79  70  1.46421e+07
79  71  1.85351e+07
79  72  1.45775e+07
79  73  0
79  74  0
79  75  0
79  76  1.91058e+07
79  77  2.11051e+07
79  78  1.30654e+07
79  79  6.6287e+06
79  80  5.59989e+06
79  81  0
79  82  0
79  83  0
79  84  1.69529e+07
79  85  2.26303e+07
79  86  0
79  87  0
79  88  2.24311e+07
79  89  1.66071e+07
79  90  2.31011e+07
79  91  1.18061e+07
79  92  1.0436e+07
79  93  2.10123e+07
79  94  1.86907e+07
79  95  2.30427e+06
79  96  9.62541e+06
79  97  1.44157e+07
79  98  1.96874e+07
79  99  2.51235e+07
79  100  2.64873e+07
80  0  2.81235e+06
80  1  3.40471e+06
80  2  1.96716e+07
80  3  6.12646e+06
80  4  9.21697e+06
80  5  2.62217e+06
80  6  1.10263e+07
80  7  0
80  8  0
80  9  2.05501e+06
80  10  2.26026e+06
80  11  0
80  12  9.52329e+06
80  13  2.04423e+07
80  14  1.28667e+07
80  15  2.07903e+07
80  16  1.36324e+07
80  17  1.56175e+07
80  18  2.98779e+07
80  19  9.41599e+06
80  20  7.39338e+06
80  21  1.64537e+07
80  22  1.0717e+07
80  23  9.7165e+06
80  24  8.02406e+06
80  25  1.47977e+07
80  26  0
80  27  2.54684e+07
80  28  3.43462e+07
80  29  2.24858e+07
80  30  1.47775e+07
80  31  6.17431e+06
80  32  1.70298e+07
80  33  1.171e+07
80  34  2.56975e+07
80  35  1.44003e+07
80  36  1.10262e+07
80  37  0
80  38  2.34815e+06
80  39  1.35746e+07
80  40  1.86248e+07
80  41  2.63068e+07
80  42  2.23121e+07
80  43  1.09329e+07
80  44  1.3647e+07
80  45  2.19797e+07
80  46  1.26327e+07
80  47  0
80  48  2.45187e+07
80  49  1.98621e+07
80  50  1.3425e+07
80  51  0
80  52  1.39861e+07
80  53  0
80  54  1.1172e+07
80  55  8.65893e+06
80  56  0
80  57  2.32425e+07
80  58  3.16203e+07
80  59  4.52194e+07
80  60  0
80  61  2.40561e+07
80  62  0
80  63  3.26829e+07
80  64  2.13734e+07
80  65  1.04879e+07
80  66  1.52294e+07
80  67  1.1872e+07
80  68  2.04145e+07
80  69  1.72207e+07
80  70  2.40995e+07
80  71  2.75996e+07
80  72  1.66898e+07
80  73  1.62493e+07
80  74  9.26687e+06
80  75  3.17954e+07
80  76  1.42133e+06
80  77  1.89699e+07
80  78  0
80  79  0
80  80  0
80  81  0
80  82  1.58636e+07
80  83  0
80  84  1.33767e+07
80  85  3.10298e+06
80  86  3.82369e+06
80  87  0
80  88  1.75535e+07
80  89  1.95785e+07
80  90  2.60616e+07
80  91  1.69776e+07
80  92  2.30754e+07
80  93  1.31473e+07
80  94  1.79025e+07
80  95  0
80  96  4.45282e+06
80  97  1.17684e+06
80  98  2.40162e+07
80  99  8.51585e+06
80  100  2.09499e+07
81  0  1.18034e+07
81  1  7.04845e+06
81  2  8.10278e+06
81  3  7.80589e+06
81  4  5.54443e+06
81  5  1.32047e+07
81  6  4.37651e+06
81  7  9.262e+06
81  8  1.73699e+07
81  9  4.12003e+06
81  10  0
81  11  4.61752e+06
81  12  0
81  13  1.24632e+07
81  14  0
81  15  4.36115e+06
81  16  3.26563e+06
81  17  1.26062e+07
81  18  2.4271e+07
81  19  0
81  20  0
81  21  1.89686e+07
81  22  2.43809e+07
81  23  1.78968e+07
81  24  1.16194e+07
81  25  0
81  26  1.26038e+07
81  27  1.61378e+07
81  28  4.45363e+06
81  29  1.15359e+07
81  30  1.62919e+07
81  31  6.44197e+06
81  32  0
81  33  1.79378e+07
81  34  0
81  35  1.36128e+07
81  36  0
81  37  0
81  38  2.95905e+07
81  39  1.55234e+07
81  40  1.19433e+07
81  41  9.11942e+06
81  42  1.05594e+07
81  43  2.39923e+07
81  44  9.74901e+06
81  45  4.13528e+06
81  46  1.5086e+07
81  47  2.05974e+07
81  48  1.1252e+07
81  49  1.5708e+07
81  50  2.5771e+07
81  51  2.74664e+07
81  52  2.2015e+07
81  53  2.20218e+07
81  54  2.12466e+07
81  55  2.15312e+07
81  56  3.61653e+07
81  57  1.9936e+07
81  58  3.30293e+07
81  59  1.75149e+07
81  60  2.485e+07
81  61  3.54791e+07
81  62  1.5222e+07
81  63  1.27364e+07
81  64  1.8307e+07
81  65  1.99083e+07
81  66  2.5805e+07
81  67  2.54673e+07
81  68  2.23599e+07
81  69  1.70937e+07
81  70  1.64462e+07
81  71  1.50066e+07
81  72  0
81  73  1.81113e+07
81  74  1.76285e+07
81  75  3.33775e+07
81  76  1.68544e+07
81  77  9.29015e+06
81  78  1.16795e+07
81  79  0
81  80  2.04493e+07
81  81  3.74564e+06
81  82  7.96527e+06
81  83  1.09153e+07
81  84  7.03201e+06
81  85  2.03603e+07
81  86  1.8336e+07
81  87  8.16838e+06
81  88  1.48341e+07
81  89  1.12319e+07
81  90  1.55471e+07
81  91  1.17821e+07
81  92  3.29161e+07
81  93  2.65487e+07
81  94  0
81  95  2.12227e+07
81  96  7.17631e+06
81  97  2.51594e+07
81  98  6.17681e+06
81  99  8.30022e+06
81  100  2.04191e+07
82  0  8.39379e+06
82  1  5.8834e+06
82  2  6.64844e+06
82  3  8.00886e+06
82  4  1.46849e+07
82  5  5.87464e+06
82  6  3.76761e+06
82  7  5.53115e+06
82  8  2.4951e+06
82  9  1.44763e+07
82  10  0
82  11  2.92934e+06
82  12  1.44368e+07
82  13  0
82  14  6.05694e+06
82  15  2.07772e+07
82  16  2.01571e+07
82  17  1.43576e+07
82  18  5.30299e+06
82  19  604319
82  20  6.37353e+06
82  21  2.4756e+07
82  22  2.30804e+07
82  23  1.61283e+07
82  24  1.82826e+07
82  25  6.23215e+06
82  26  0
82  27  8.55752e+06
82  28  2.61598e+07
82  29  1.11547e+07
82  30  1.10958e+07
82  31  5.23674e+06
82  32  8.62068e+06
82  33  5.44014e+06
82  34  1.09099e+07
82  35  9.4397e+06
82  36  6.65654e+06
82  37  2.77638e+07
82  38  1.76865e+07
82  39  3.61906e+07
82  40  9.59876e+06
82  41  9.80266e+06
82  42  1.97984e+07
82  43  5.22762e+06
82  44  1.8064e+07
82  45  1.74265e+07
82  46  2.30895e+07
82  47  1.83362e+07
82  48  1.86501e+07
82  49  3.20798e+07
82  50  9.95877e+06
82  51  1.18768e+07
82  52  1.67254e+07
82  53  0
82  54  2.13352e+07
82  55  2.08224e+07
82  56  1.2947e+07
82  57  2.8822e+06
82  58  2.96e+07
82  59  1.70927e+07
82  60  1.45335e+07
82  61  2.10725e+07
82  62  1.0862e+07
82  63  2.03783e+07
82  64  1.63562e+07
82  65  0
82  66  3.53251e+07
82  67  6.13157e+06
82  68  1.87011e+07
82  69  1.70527e+07
82  70  3.43924e+07
82  71  1.78842e+07
82  72  0
82  73  1.58733e+07
82  74  0
82  75  1.15641e+07
82  76  8.72322e+06
82  77  0
82  78  8.23066e+06
82  79  0
82  80  1.23109e+07
82  81  0
82  82  1.43538e+07
82  83  2.54995e+07
82  84  6.82924e+06
82  85  1.48791e+07
82  86  1.16494e+07
82  87  3.74351e+06
82  88  1.47062e+07
82  89  3.67778e+07
82  90  1.05707e+07
82  91  1.64397e+07
82  92  2.99711e+07
82  93  1.30771e+07
82  94  1.82872e+07
82  95  2.09743e+07
82  96  2.99258e+07
82  97  2.1732e+07
82  98  2.23858e+07
82  99  4.14729e+07
82  100  7.41878e+06
83  0  1.14883e+07
83  1  1.07505e+07
83  2  4.23166e+06
83  3  0
83  4  8.34391e+06
83  5  1.27745e+07
83  6  1.01587e+07
83  7  6.39164e+06
83  8  1.36625e+07
83  9  4.31824e+06
83  10  0
83  11  0
83  12  7.81693e+06
83  13  1.11232e+07
83  14  1.12905e+07
83  15  5.925e+06
83  16  4.47843e+06
83  17  1.51789e+07
83  18  1.20513e+07
83  19  8.74687e+06
83  20  0
83  21  2.33521e+07
83  22  1.81473e+07
83  23  1.2117e+06
83  24  9.10518e+06
83  25  1.27231e+07
83  26  2.40258e+06
83  27  1.15691e+07
83  28  1.09148e+07
83  29  615331
83  30  6.75857e+06
83  31  1.56831e+07
83  32  0
83  33  1.50769e+06
83  34  1.22198e+07
83  35  7.24625e+06
83  36  2.2136e+07
83  37  0
83  38  1.719e+07
83  39  1.87077e+07
83  40  1.40953e+07
83  41  1.57858e+07
83  42  1.66196e+06
83  43  8.88832e+06
83  44  1.80118e+07
83  45  9.88123e+06
83  46  8.98164e+06
83  47  2.31488e+07
83  48  7.35242e+06
83  49  2.60699e+07
83  50  3.75109e+07
83  51  2.22446e+07
83  52  1.64898e+07
83  53  1.67617e+06
83  54  3.66174e+07
83  55  1.33328e+07
83  56  239169
83  57  1.4535e+07
83  58  2.21459e+07
83  59  3.24494e+06
83  60  2.70898e+07
83  61  1.97971e+07
83  62  3.58521e+07
83  63  2.67232e+07
83  64  3.1711e+07
83  65  1.64629e+07
83  66  1.71492e+07
83  67  3.39087e+07
83  68  1.07648e+07
83  69  0
83  70  2.00266e+07
83  71  0
83  72  1.24922e+07
83  73  1.91205e+07
83  74  2.36956e+07
83  75  2.05352e+07
83  76  3.31045e+06
83  77  0
83  78  6.68952e+06
83  79  1.67785e+07
83  80  1.46672e+07
83  81  9.34643e+06
83  82  1.73153e+07
83  83  1.18753e+07
83  84  1.10512e+07
83  85  0
83  86  1.67633e+07
83  87  2.61861e+06
83  88  6.88344e+06
83  89  3.71253e+07
83  90  0
83  91  2.23192e+07
83  92  3.43121e+07
83  93  4.77237e+07
83  94  1.64174e+07
83  95  2.5954e+07
83  96  2.97599e+07
83  97  1.43211e+07
83  98  3.43611e+06
83  99  2.86605e+07
83  100  2.06228e+07
84  0  1.41748e+07
84  1  0
84  2  1.49212e+06
84  3  2.12676e+06
84  4  1.33634e+07
84  5  1.04313e+07
84  6  4.10737e+06
84  7  2.70972e+07
84  8  9.94476e+06
84  9  1.28612e+07
84  10  0
84  11  1.18497e+07
84  12  7.24667e+06
84  13  9.13385e+06
84  14  6.05549e+06
84  15  1.93452e+07
84  16  1.74179e+07
84  17  1.56313e+07
84  18  1.62973e+07
84  19  7.38929e+06
84  20  1.77108e+07
84  21  6.95797e+06
84  22  3.54807e+06
84  23  0
84  24  9.77582e+06
84  25  1.49413e+07
84  26  2.08612e+07
84  27  1.35438e+07
84  28  1.61666e+07
84  29  9.90107e+06
84  30  1.44153e+07
84  31  1.16153e+07
84  32  5.29783e+06
84  33  1.03953e+07
84  34  1.5274e+07
84  35  2.69974e+07
84  36  1.85929e+07
84  37  0
84  38  1.15371e+07
84  39  5.87528e+06
84  40  1.69342e+07
84  41  1.9082e+07
84  42  1.30251e+07
84  43  1.35776e+07
84  44  4.27478e+06
84  45  1.92763e+07
84  46  1.7889e+07
84  47  8.03135e+06
84  48  0
84  49  3.2473e+07
84  50  2.36867e+07
84  51  1.06439e+07
84  52  1.44046e+07
84  53  3.23242e+07
84  54  1.3405e+07
84  55  6.90873e+06
84  56  0
84  57  2.61675e+07
84  58  0
84  59  0
84  60  2.82011e+07
84  61  1.9264e+07
84  62  2.75828e+07
84  63  1.23984e+07
84  64  1.4791e+07
84  65  2.70154e+07
84  66  9.01236e+06
84  67  2.45906e+07
84  68  1.65574e+07
84  69  0
84  70  1.70718e+07
84  71  2.61269e+07
84  72  0
84  73  5.23629e+06
84  74  3.4251e+06
84  75  6.52504e+06
84  76  0
84  77  2.30824e+07
84  78  0
84  79  7.84928e+06
84  80  1.34841e+07
84  81  1.28737e+07
84  82  8.89657e+06
84  83  3.3647e+06
84  84  1.57787e+07
84  85  1.1874e+07
84  86  9.36512e+06
84  87  2.98474e+07
84  88  1.51751e+07
84  89  4.92315e+06
84  90  1.34076e+07
84  91  9.37394e+06
84  92  1.23251e+07
84  93  9.00858e+06
84  94  0
84  95  1.74935e+07
84  96  5.06725e+06
84  97  3.29176e+07
84  98  1.43871e+07
84  99  2.67209e+07
84  100  2.7651e+07
85  0  4.02681e+06
85  1  0
85  2  1.02487e+07
85  3  1.39059e+07
85  4  1.90893e+06
85  5  3.79829e+06
85  6  1.45047e+06
85  7  8.35397e+06
85  8  1.25609e+07
85  9  2.36893e+07
85  10  5.0112e+06
85  11  9.66509e+06
85  12  1.48098e+07
85  13  4.45594e+06
85  14  2.65341e+07
85  15  7.1253e+06
85  16  9.82778e+06
85  17  2.44494e+07
85  18  1.53139e+07
85  19  1.33727e+07
85  20  0
85  21  1.65824e+07
85  22  7.77308e+06
85  23  0
85  24  1.07961e+07
85  25  1.73953e+07
85  26  0
85  27  1.70143e+07
85  28  6.27872e+06
85  29  0
85  30  8.63071e+06
85  31  2.10903e+07
85  32  1.19253e+07
85  33  0
85  34  9.74975e+06
85  35  1.41796e+07
85  36  1.18294e+07
85  37  0
85  38  1.89719e+07
85  39  1.08055e+07
85  40  8.97303e+06
85  41  1.54583e+07
85  42  9.47606e+06
85  43  1.98703e+07
85  44  1.52685e+07
85  45  7.3004e+06
85  46  2.12071e+07
85  47  1.85625e+06
85  48  1.72029e+07
85  49  2.4662e+07
85  50  1.62667e+07
85  51  1.19641e+07
85  52  2.86065e+07
85  53  1.16056e+07
85  54  1.73156e+07
85  55  2.77444e+07
85  56  1.97208e+07
85  57  2.63212e+07
85  58  2.00774e+07
85  59  2.61188e+07
85  60  2.47321e+07
85  61  5.78479e+06
85  62  3.01688e+07
85  63  1.38512e+07
85  64  1.97053e+07
85  65  2.77831e+07
85  66  1.81074e+07
85  67  2.09051e+07
85  68  2.36352e+07
85  69  7.11528e+06
85  70  1.83797e+07
85  71  3.18021e+07
85  72  4.55679e+06
85  73  0
85  74  0
85  75  1.26994e+07
85  76  3.32649e+06
85  77  355066
85  78  1.75229e+07
85  79  9.73536e+06
85  80  7.44798e+06
85  81  1.18887e+07
85  82  9.67366e+06
85  83  0
85  84  2.6698e+07
85  85  6.90629e+06
85  86  1.76685e+07
85  87  2.44215e+06
85  88  2.89635e+07
85  89  0
85  90  2.27707e+07
85  91  2.0281e+07
85  92  2.67141e+07
85  93  1.11466e+07
85  94  2.44154e+07
85  95  4.9756e+06
85  96  2.12202e+07
85  97  2.85144e+07
85  98  2.22842e+07
85  99  2.47483e+07
85  100  1.28277e+07
86  0  5.84294e+06
86  1  1.36212e+07
86  2  0
86  3  2.69821e+06
86  4  7.08073e+06
86  5  1.32723e+07
86  6  1.54185e+06
86  7  0
86  8  6.79032e+06
86  9  9.4479e+06
86  10  8.80879e+06
86  11  9.76836e+06
86  12  0
86  13  1.37339e+07
86  14  1.88801e+07
86  15  3.11033e+06
86  16  4.83377e+06
86  17  8.47065e+06
86  18  1.71881e+07
86  19  1.042e+07
86  20  1.76828e+07
86  21  1.25336e+06
86  22  1.40574e+07
86  23  9.96946e+06
86  24  1.90898e+07
86  25  2.27579e+07
86  26  4.14851e+06
86  27  1.67364e+07
86  28  9.27817e+06
86  29  9.56804e+06
86  30  1.68968e+07
86  31  7.61055e+06
86  32  1.52668e+07
86  33  1.04127e+07
86  34  2.74311e+07
86  35  8.8725e+06
86  36  2.35144e+06
86  37  1.08723e+07
86  38  1.00841e+07
86  39  7.24267e+06
86  40  7.9834e+06
86  41  1.01512e+07
86  42  1.8426e+07
86  43  1.60946e+07
86  44  1.93074e+07
86  45  0
86  46  2.33765e+07
86  47  0
86  48  3.51118e+07
86  49  1.10954e+07
86  50  2.02484e+07
86  51  2.07269e+07
86  52  1.78257e+07
86  53  1.85335e+07
86  54  2.95415e+07
86  55  9.19991e+06
86  56  2.25965e+07
86  57  2.05238e+07
86  58  2.01105e+07
86  59  4.00038e+07
86  60  3.11943e+07
86  61  4.61967e+06
86  62  1.51428e+07
86  63  2.04934e+06
86  64  1.99178e+07
86  65  1.91724e+07
86  66  6.27595e+06
86  67  1.63738e+07
86  68  0
86  69  2.21372e+07
86  70  0
86  71  2.21567e+07
86  72  3.58628e+06
86  73  0
86  74  1.55411e+06
86  75  2.02718e+07
86  76  7.87136e+06
86  77  1.09736e+07
86  78  1.92416e+07
86  79  1.05612e+07
86  80  3.57663e+06
86  81  0
86  82  0
86  83  1.37104e+07
86  84  1.48012e+07
86  85  0
86  86  2.35721e+07
86  87  2.17262e+07
86  88  1.33972e+07
86  89  1.72322e+07
86  90  1.54423e+07
86  91  1.0369e+07
86  92  0
86  93  0
86  94  4.88771e+07
86  95  3.96286e+07
86  96  2.21454e+07
86  97  3.77547e+07
86  98  2.57814e+07
86  99  1.7575e+07
86  100  2.46037e+07
87  0  0
87  1  6.63697e+06
87  2  5.38538e+06
87  3  1.03158e+07
87  4  1.24251e+07
87  5  0
87  6  5.00473e+06
87  7  1.00656e+07
87  8  0
87  9  5.91554e+06
87  10  2.24398e+06
87  11  1.16915e+07
87  12  2.97154e+06
87  13  1.25292e+07
87  14  1.3821e+07
87  15  1.87896e+07
87  16  1.98794e+07
87  17  2.3295e+07
87  18  1.0597e+07
87  19  1.07085e+07
87  20  4.04407e+06
87  21  0
87  22  3.35604e+06
87  23  7.46051e+06
87  24  7.71807e+06
87  25  1.1511e+07
87  26  0
87  27  7.1223e+06
87  28  0
87  29  1.01156e+07
87  30  0
87  31  1.19613e+07
87  32  1.78737e+07
87  33  9.06851e+06
87  34  1.8714e+07
87  35  2.20561e+07
87  36  0
87  37  9.14535e+06
87  38  9.15117e+06
87  39  312416
87  40  1.2852e+07
87  41  2.19011e+07
87  42  2.44249e+07
87  43  1.38403e+07
87  44  2.04639e+07
87  45  1.66164e+07
87  46  1.98374e+07
87  47  3.52988e+06
87  48  1.46885e+07
87  49  1.44201e+07
87  50  0
87  51  2.05022e+07
87  52  6.08247e+06
87  53  1.46958e+07
87  54  0
87  55  2.49221e+07
87  56  3.52989e+07
87  57  2.5215e+07
87  58  2.04705e+07
87  59  7.57308e+06
87  60  4.4393e+07
87  61  2.68938e+07
87  62  1.99308e+07
87  63  0
87  64  1.18032e+07
87  65  2.05796e+07
87  66  1.15257e+07
87  67  2.24799e+07
87  68  2.91229e+07
87  69  1.45958e+06
87  70  4.88435e+06
87  71  2.80947e+07
87  72  1.87766e+07
87  73  1.98966e+07
87  74  1.9563e+07
87  75  1.44536e+07
87  76  1.64671e+07
87  77  1.06494e+07
87  78  6.97041e+06
87  79  1.49538e+07
87  80  3.33657e+07
87  81  2.69206e+07
87  82  1.14967e+07
87  83  1.43904e+07
87  84  6.23495e+06
87  85  2.47696e+07
87  86  1.44743e+07
87  87  1.44234e+07
87  88  1.05774e+07
87  89  2.98336e+07
87  90  2.16513e+07
87  91  1.82572e+07
87  92  4.12116e+07
87  93  1.89624e+07
87  94  2.69737e+07
87  95  3.62217e+07
87  96  0
87  97  1.22229e+07
87  98  3.07845e+07
87  99  1.72257e+07
87  100  3.60816e+07
88  0  9.91285e+06
88  1  1.41382e+07
88  2  5.82027e+06
88  3  359493
88  4  897640
88  5  0
88  6  4.5557e+06
88  7  7.06988e+06
88  8  4.53131e+06
88  9  192086
88  10  2.45385e+07
88  11  1.23229e+07
88  12  9.50321e+06
88  13  1.36678e+07
88  14  1.32453e+07
88  15  2.48984e+07
88  16  1.42225e+07
88  17  1.05795e+07
88  18  1.46701e+07
88  19  6.05094e+06
88  20  8.25623e+06
88  21  3.07426e+06
88  22  1.78181e+07
88  23  1.40507e+07
88  24  8.62233e+06
88  25  1.21735e+07
88  26  5.38672e+06
88  27  8.59678e+06
88  28  7.27979e+06
88  29  2.78281e+06
88  30  0
88  31  1.62105e+07
88  32  3.16638e+06
88  33  2.34062e+07
88  34  7.46044e+06
88  35  2.66929e+07
88  36  4.36577e+06
88  37  0
88  38  5.57006e+06
88  39  1.66106e+07
88  40  1.75864e+07
88  41  5.31328e+06
88  42  2.14688e+07
88  43  7.0325e+06
88  44  1.70249e+07
88  45  4.19418e+06
88  46  8.46656e+06
88  47  9.82842e+06
88  48  2.55001e+07
88  49  6.86728e+06
88  50  1.51133e+07
88  51  1.99362e+07
88  52  7.29618e+06
88  53  1.56511e+07
88  54  1.84258e+07
88  55  1.8993e+07
88  56  1.30471e+07
88  57  2.71222e+07
88  58  1.12378e+07
88  59  3.23996e+07
88  60  4.04565e+07
88  61  4.01709e+07
88  62  1.87665e+07
88  63  2.41866e+07
88  64  2.42858e+07
