row  column  (images_14_017.edf Mn-K*images_14_017.edf Ar-K**(2.3))
76  48  1.27164e+07
76  49  0
76  50  1.2177e+07
76  51  3.97969e+06
76  52  1.09458e+07
76  53  1.00614e+07
76  54  0
76  55  2.32327e+07
76  56  6.1447e+06
76  57  7.06816e+06
76  58  0
76  59  2.04093e+06
76  60  0
76  61  8.21627e+06
76  62  8.72476e+06
76  63  0
76  64  6.41817e+06
76  65  627876
76  66  1.34474e+07
76  67  1.43113e+07
76  68  1.22249e+06
76  69  0
76  70  2.81129e+06
76  71  1.95468e+07
76  72  5.79163e+06
76  73  8.64193e+06
76  74  1.19947e+07
76  75  5.22314e+06
76  76  0
76  77  3.57004e+07
76  78  2.38532e+07
76  79  9.14353e+06
76  80  1.72572e+07
76  81  1.46549e+07
76  82  5.69778e+06
76  83  1.99118e+07
76  84  1.65858e+07
76  85  9.06327e+06
76  86  1.22476e+07
76  87  7.90349e+06
76  88  8.39687e+06
76  89  9.31402e+06
76  90  1.93306e+07
76  91  6.667e+06
76  92  1.96037e+07
76  93  1.10965e+07
76  94  1.47572e+07
76  95  2.49334e+06
76  96  5.72907e+06
76  97  1.56036e+07
76  98  2.20965e+07
76  99  2.44316e+07
76  100  1.21554e+07
77  0  1.02303e+06
77  1  3.98314e+06
77  2  5.41089e+06
77  3  1.21836e+07
77  4  8.35091e+06
77  5  1.81545e+07
77  6  9.39533e+06
77  7  6.2531e+06
77  8  1.2613e+07
77  9  1.62086e+06
77  10  8.83594e+06
77  11  9.83211e+06
77  12  1.52086e+07
77  13  9.74206e+06
77  14  1.19114e+07
77  15  1.58953e+07
77  16  3.86787e+06
77  17  1.86436e+07
77  18  0
77  19  7.05235e+06
77  20  7.65532e+06
77  21  1.08294e+07
77  22  2.03609e+07
77  23  2.13451e+06
77  24  1.12459e+07
77  25  5.91251e+06
77  26  8.48581e+06
77  27  1.16079e+07
77  28  7.96009e+06
77  29  1.63708e+06
77  30  2.35368e+07
77  31  9.94626e+06
77  32  1.13866e+07
77  33  1.87373e+07
77  34  4.20275e+06
77  35  9.06499e+06
77  36  1.74619e+07
77  37  5.59713e+06
77  38  7.71939e+06
77  39  0
77  40  1.78169e+06
77  41  2.09432e+07
77  42  1.09046e+07
77  43  5.80425e+06
77  44  1.17241e+07
77  45  1.49494e+07
77  46  1.77628e+06
77  47  1.0936e+07
77  48  1.21443e+07
77  49  9.34099e+06
77  50  1.24497e+07
77  51  6.03017e+06
77  52  1.04333e+07
77  53  9.18685e+06
77  54  4.31773e+06
77  55  1.21553e+07
77  56  0
77  57  8.76407e+06
77  58  0
77  59  7.09604e+06
77  60  1.04438e+07
77  61  1.34909e+07
77  62  9.01011e+06
77  63  0
77  64  1.18459e+07
77  65  6.50423e+06
77  66  6.74751e+06
77  67  7.46298e+06
77  68  4.13287e+06
77  69  1.42315e+07
77  70  1.3324e+07
77  71  1.41195e+07
77  72  2.56612e+06
77  73  8.28889e+06
77  74  1.85094e+07
77  75  1.16195e+07
77  76  1.17906e+07
77  77  1.49607e+07
77  78  1.92355e+07
77  79  0
77  80  2.08424e+06
77  81  1.52914e+07
77  82  6.95543e+06
77  83  1.52513e+07
77  84  3.35622e+07
77  85  2.02906e+07
77  86  7.5876e+06
77  87  1.44586e+07
77  88  1.84669e+07
77  89  1.57073e+07
77  90  545705
77  91  1.85587e+07
77  92  9.83928e+06
77  93  7.57418e+06
77  94  1.93723e+07
77  95  2.13768e+07
77  96  8.3138e+06
77  97  0
77  98  7.61435e+06
77  99  8.55677e+06
77  100  408252
78  0  1.34774e+07
78  1  1.26501e+06
78  2  6.8961e+06
78  3  7.75519e+06
78  4  6.80134e+06
78  5  9.42247e+06
78  6  3.55259e+06
78  7  8.21528e+06
78  8  3.21944e+06
78  9  6.4795e+06
78  10  8.63416e+06
78  11  7.23579e+06
78  12  2.47985e+06
78  13  1.18829e+07
78  14  1.95433e+07
78  15  1.31642e+07
78  16  1.04669e+07
78  17  6.14676e+06
78  18  4.57943e+06
78  19  2.16122e+07
78  20  1.48234e+07
78  21  6.18703e+06
78  22  1.32805e+07
78  23  7.93161e+06
78  24  1.15948e+07
78  25  3.05014e+06
78  26  7.49261e+06
78  27  5.60292e+06
78  28  0
78  29  3.85478e+06
78  30  1.09901e+07
78  31  6.45531e+06
78  32  0
78  33  1.06203e+07
78  34  1.09657e+07
78  35  9.2643e+06
78  36  7.76766e+06
78  37  3.35521e+06
78  38  9.45499e+06
78  39  8.08804e+06
78  40  9.33455e+06
78  41  0
78  42  1.15681e+07
78  43  6.29922e+06
78  44  7.46126e+06
78  45  1.11045e+07
78  46  0
78  47  2.18374e+07
78  48  8.81185e+06
78  49  9.94325e+06
78  50  6.83119e+06
78  51  1.44406e+07
78  52  0
78  53  1.31028e+07
78  54  1.42785e+07
78  55  1.95544e+07
78  56  1.27258e+07
78  57  1.50767e+07
78  58  1.01595e+07
78  59  1.71554e+07
78  60  1.03587e+07
78  61  6.90986e+06
78  62  8.75488e+06
78  63  1.78636e+07
78  64  0
78  65  6.54545e+06
78  66  1.29762e+06
78  67  1.12678e+07
78  68  1.19282e+07
78  69  1.10533e+07
78  70  1.37678e+07
78  71  2.14942e+07
78  72  3.71289e+07
78  73  1.20358e+07
78  74  2.65098e+07
78  75  7.17122e+06
78  76  1.01507e+07
78  77  1.46009e+07
78  78  0
78  79  9.97398e+06
78  80  1.9562e+07
78  81  8.45908e+06
78  82  4.47741e+06
78  83  1.6538e+07
78  84  1.62836e+07
78  85  1.30305e+07
78  86  2.27122e+06
78  87  1.65494e+07
78  88  3.27703e+06
78  89  7.46604e+06
78  90  0
78  91  0
78  92  0
78  93  1.41637e+07
78  94  1.67274e+07
78  95  1.60663e+07
78  96  1.32096e+07
78  97  783932
78  98  1.11893e+07
78  99  1.42863e+07
78  100  1.66281e+07
79  0  7.1961e+06
79  1  4.81625e+06
79  2  1.84383e+07
79  3  6.25102e+06
79  4  9.9492e+06
79  5  8.07305e+06
79  6  5.81221e+06
79  7  7.0479e+06
79  8  1.32459e+07
79  9  7.62367e+06
79  10  1.63058e+07
79  11  8.34708e+06
79  12  4.36638e+06
79  13  7.58976e+06
79  14  1.33401e+07
79  15  1.33858e+07
79  16  1.26195e+06
79  17  5.04251e+06
79  18  1.22746e+07
79  19  6.51024e+06
79  20  1.32355e+07
79  21  4.22201e+06
79  22  9.31107e+06
79  23  2.01202e+07
79  24  9.08552e+06
79  25  4.86793e+06
79  26  6.0181e+06
79  27  1.17917e+07
79  28  5.2889e+06
79  29  1.04633e+07
79  30  1.12598e+07
79  31  7.10638e+06
79  32  1.99171e+07
79  33  1.23533e+07
79  34  0
79  35  1.08196e+07
79  36  1.44139e+07
79  37  1.59585e+07
79  38  1.06516e+07
79  39  6.38682e+06
79  40  7.80819e+06
79  41  3.62334e+06
79  42  1.30034e+07
79  43  0
79  44  0
79  45  8.6267e+06
79  46  1.35594e+07
79  47  2.09081e+07
79  48  3.23167e+06
79  49  1.21713e+07
79  50  1.91195e+07
79  51  0
79  52  1.37183e+07
79  53  1.15586e+07
79  54  1.61286e+07
79  55  6.69959e+06
79  56  8.03514e+06
79  57  8.49636e+06
79  58  4.92877e+06
79  59  1.21724e+07
79  60  0
79  61  1.80243e+07
79  62  1.90887e+07
79  63  9.24845e+06
79  64  1.00624e+07
79  65  2.79253e+06
79  66  2.02985e+07
79  67  824331
79  68  1.27987e+07
79  69  2.22739e+06
79  70  1.65625e+07
79  71  9.32578e+06
79  72  4.93429e+06
79  73  6.08608e+06
79  74  3.67983e+06
79  75  2.13523e+07
79  76  1.13287e+07
79  77  1.75695e+07
79  78  1.98175e+07
79  79  1.0294e+07
79  80  2.70621e+07
79  81  7.4913e+06
79  82  7.28619e+06
79  83  1.91096e+07
79  84  9.17215e+06
79  85  3.0087e+07
79  86  2.44284e+07
79  87  2.18964e+07
79  88  2.17227e+06
79  89  9.25398e+06
79  90  1.26986e+07
79  91  5.65659e+06
79  92  1.67062e+07
79  93  1.99363e+07
79  94  1.70669e+07
79  95  1.60479e+07
79  96  1.00474e+07
79  97  8.88714e+06
79  98  6.89423e+06
79  99  1.74756e+07
79  100  1.21477e+07
80  0  4.52003e+06
80  1  4.84634e+06
80  2  1.4095e+07
80  3  5.27745e+06
80  4  9.47273e+06
80  5  1.43665e+07
80  6  9.85675e+06
80  7  1.04057e+07
80  8  1.12461e+07
80  9  6.78652e+06
80  10  1.66147e+06
80  11  1.32845e+06
80  12  5.19684e+06
80  13  1.49744e+07
80  14  639469
80  15  3.36955e+06
80  16  5.31542e+06
80  17  1.16963e+07
80  18  1.00864e+07
80  19  0
80  20  1.15435e+07
80  21  1.91156e+07
80  22  1.66128e+07
80  23  6.93886e+06
80  24  1.33676e+07
80  25  2.36238e+07
80  26  8.96655e+06
80  27  1.48394e+07
80  28  1.61853e+06
80  29  2.65273e+06
80  30  9.75541e+06
80  31  2.33785e+06
80  32  1.02608e+07
80  33  0
80  34  2.07896e+07
80  35  7.7504e+06
80  36  6.49918e+06
80  37  4.5535e+06
80  38  0
80  39  1.71639e+07
80  40  1.51709e+07
80  41  1.68248e+06
80  42  8.13295e+06
80  43  6.43016e+06
80  44  8.95537e+06
80  45  8.8036e+06
80  46  1.51322e+07
80  47  5.84836e+06
80  48  2.15931e+07
80  49  8.87701e+06
80  50  1.32638e+07
80  51  1.27866e+07
80  52  4.52667e+06
80  53  1.08977e+07
80  54  8.51278e+06
80  55  7.32221e+06
80  56  6.12502e+06
80  57  1.4892e+07
80  58  1.15014e+07
80  59  0
80  60  5.65516e+06
80  61  1.15917e+07
80  62  2.21886e+07
80  63  0
80  64  2.61741e+07
80  65  2.14529e+07
80  66  1.7033e+07
80  67  2.04544e+07
80  68  7.51512e+06
80  69  5.98253e+06
80  70  1.83495e+07
80  71  1.89985e+07
80  72  1.26232e+07
80  73  1.62864e+07
80  74  1.27586e+07
80  75  3.85714e+06
80  76  4.44196e+06
80  77  5.00133e+06
80  78  2.18131e+07
80  79  2.02376e+07
80  80  1.06399e+06
80  81  1.37429e+07
80  82  1.30368e+07
80  83  1.18244e+07
80  84  7.2732e+06
80  85  7.91417e+06
80  86  2.64458e+06
80  87  2.42575e+07
80  88  1.7165e+07
80  89  9.04327e+06
80  90  1.59147e+07
80  91  1.88027e+07
80  92  7.645e+06
80  93  1.62077e+07
80  94  0
80  95  2.04008e+07
80  96  0
80  97  2.84762e+06
80  98  7.57924e+06
80  99  2.1278e+06
80  100  0
81  0  6.64282e+06
81  1  6.09836e+06
81  2  5.41818e+06
81  3  1.08516e+07
81  4  1.00694e+07
81  5  1.17517e+07
81  6  6.25154e+06
81  7  4.67642e+06
81  8  8.45448e+06
81  9  4.28535e+06
81  10  1.97281e+07
81  11  1.3006e+07
81  12  4.33499e+06
81  13  1.01661e+07
81  14  1.19716e+07
81  15  8.36207e+06
81  16  8.9134e+06
81  17  0
81  18  0
81  19  1.90625e+06
81  20  1.01173e+07
81  21  1.33424e+07
81  22  2.45401e+06
81  23  7.96213e+06
81  24  5.59644e+06
81  25  7.75004e+06
81  26  2.57994e+07
81  27  1.64695e+07
81  28  1.752e+07
81  29  3.7941e+06
81  30  0
81  31  9.46466e+06
81  32  1.61475e+07
81  33  9.78776e+06
81  34  1.46141e+06
81  35  0
81  36  6.34317e+06
81  37  1.13993e+07
81  38  2.07922e+06
81  39  1.74903e+07
81  40  0
81  41  1.24504e+07
81  42  5.51961e+06
81  43  0
81  44  1.00076e+07
81  45  1.29839e+07
81  46  0
81  47  250676
81  48  7.01965e+06
81  49  7.13577e+06
81  50  9.70111e+06
81  51  1.18712e+07
81  52  5.22366e+06
81  53  2.14232e+07
81  54  8.95184e+06
81  55  6.91361e+06
81  56  0
81  57  8.79486e+06
81  58  1.79308e+07
81  59  5.51344e+06
81  60  2.1734e+07
81  61  699225
81  62  4.47417e+06
81  63  6.55395e+06
81  64  1.04086e+07
81  65  9.86826e+06
81  66  2.2775e+07
81  67  4.44184e+06
81  68  1.4272e+07
81  69  1.38383e+07
81  70  0
81  71  2.01439e+07
81  72  1.28132e+07
81  73  8.39557e+06
81  74  9.21891e+06
81  75  8.76488e+06
81  76  1.9446e+07
81  77  1.67614e+07
81  78  1.44365e+07
81  79  2.46298e+07
81  80  2.49131e+07
81  81  2.19333e+07
81  82  1.28662e+07
81  83  1.48796e+07
81  84  9.11716e+06
81  85  6.47358e+06
81  86  5.97715e+06
81  87  1.69909e+07
81  88  9.43221e+06
81  89  1.00623e+07
81  90  1.50638e+07
81  91  1.44169e+07
81  92  0
81  93  1.1312e+07
81  94  7.75825e+06
81  95  1.77727e+07
81  96  1.30748e+07
81  97  1.14822e+07
81  98  9.90893e+06
81  99  8.84472e+06
81  100  1.35204e+07
82  0  7.88984e+06
82  1  1.31132e+07
82  2  7.56317e+06
82  3  5.50531e+06
82  4  123457
82  5  6.62582e+06
82  6  2.50763e+06
82  7  8.98367e+06
82  8  9.28989e+06
82  9  1.83032e+06
82  10  9.62841e+06
82  11  1.43699e+07
82  12  1.08385e+07
82  13  1.3639e+07
82  14  1.12815e+07
82  15  9.80046e+06
82  16  1.59822e+07
82  17  8.27258e+06
82  18  1.09188e+07
82  19  1.07186e+07
82  20  7.71749e+06
82  21  4.7833e+06
82  22  1.2023e+07
82  23  5.33928e+06
82  24  1.22464e+07
82  25  6.55937e+06
82  26  3.98306e+06
82  27  4.32886e+06
82  28  6.7917e+06
82  29  6.08062e+06
82  30  1.04238e+07
82  31  1.04742e+07
82  32  7.33332e+06
82  33  1.38046e+06
82  34  8.64844e+06
82  35  4.80649e+06
82  36  2.05937e+07
82  37  8.5472e+06
82  38  1.47575e+07
82  39  1.1573e+07
82  40  4.80163e+06
82  41  1.71481e+07
82  42  5.67809e+06
82  43  4.35563e+06
82  44  4.73469e+06
82  45  1.09001e+07
82  46  9.71814e+06
82  47  1.05558e+07
82  48  7.95926e+06
82  49  0
82  50  1.94541e+07
82  51  9.28761e+06
82  52  1.51232e+07
82  53  6.18641e+06
82  54  9.84046e+06
82  55  8.71695e+06
82  56  0
82  57  1.23684e+07
82  58  1.58802e+07
82  59  1.46739e+07
82  60  9.20236e+06
82  61  5.89464e+06
82  62  9.50528e+06
82  63  6.02044e+06
82  64  0
82  65  1.40994e+06
82  66  2.39687e+06
82  67  2.15143e+07
82  68  1.17873e+07
82  69  2.75513e+06
82  70  7.77273e+06
82  71  8.27895e+06
82  72  5.71588e+06
82  73  2.36179e+07
82  74  1.59951e+07
82  75  6.46372e+06
82  76  1.61678e+07
82  77  1.63699e+07
82  78  5.83669e+06
82  79  2.57452e+07
82  80  0
82  81  2.31506e+07
82  82  9.50992e+06
82  83  1.43951e+06
82  84  1.72026e+07
82  85  1.15831e+07
82  86  1.5767e+07
82  87  1.10177e+07
82  88  1.45398e+07
82  89  1.18369e+07
82  90  1.66614e+07
82  91  1.9999e+07
82  92  5.96002e+06
82  93  1.02098e+07
82  94  0
82  95  9.76408e+06
82  96  287732
82  97  1.28445e+07
82  98  1.03736e+07
82  99  3.63981e+06
82  100  2.21205e+07
83  0  8.69894e+06
83  1  1.2061e+07
83  2  9.73234e+06
83  3  1.18835e+07
83  4  5.82337e+06
83  5  7.69838e+06
83  6  8.76309e+06
83  7  1.00869e+07
83  8  6.13602e+06
83  9  9.17881e+06
83  10  8.48061e+06
83  11  461216
83  12  1.07849e+07
83  13  5.24077e+06
83  14  1.071e+07
83  15  9.68212e+06
83  16  1.00862e+07
83  17  1.07179e+07
83  18  3.80795e+06
83  19  2.3519e+06
83  20  1.15282e+07
83  21  7.29085e+06
83  22  9.18832e+06
83  23  3.6345e+06
83  24  8.70703e+06
83  25  1.11007e+07
83  26  0
83  27  9.81437e+06
83  28  8.53143e+06
83  29  8.15877e+06
83  30  981591
83  31  0
83  32  6.45337e+06
83  33  0
83  34  1.1781e+07
83  35  3.12537e+06
83  36  0
83  37  1.41526e+07
83  38  1.80016e+07
83  39  1.17796e+07
83  40  0
83  41  1.07482e+07
83  42  0
83  43  2.21307e+06
83  44  7.00024e+06
83  45  9.90967e+06
83  46  8.26254e+06
83  47  0
83  48  9.9034e+06
83  49  1.4261e+07
83  50  0
83  51  1.70663e+07
83  52  1.77987e+07
83  53  1.38723e+07
83  54  1.55349e+07
83  55  1.89661e+07
83  56  0
83  57  3.14099e+06
83  58  1.33843e+07
83  59  2.0069e+07
83  60  7.34995e+06
83  61  1.37249e+07
83  62  0
83  63  9.99459e+06
83  64  0
83  65  1.09427e+07
83  66  1.43501e+07
83  67  0
83  68  1.11903e+07
83  69  1.95256e+07
83  70  0
83  71  7.30384e+06
83  72  1.42241e+07
83  73  1.20323e+07
83  74  8.44379e+06
83  75  9.7718e+06
83  76  1.4935e+07
83  77  2.68042e+07
83  78  2.11982e+07
83  79  0
83  80  1.97021e+07
83  81  2.59688e+07
83  82  1.49968e+07
83  83  1.96027e+07
83  84  1.23788e+07
83  85  1.63999e+07
83  86  1.1358e+07
83  87  1.9787e+07
83  88  3.98806e+06
83  89  0
83  90  1.09767e+07
83  91  1.18446e+07
83  92  3.69216e+06
83  93  89964.1
83  94  1.61967e+06
83  95  4.92835e+06
83  96  1.10277e+07
83  97  1.02634e+07
83  98  2.40722e+07
83  99  335666
83  100  7.37318e+06
84  0  1.0592e+07
84  1  5.0804e+06
84  2  5.95907e+06
84  3  1.02414e+07
84  4  7.75089e+06
84  5  2.45941e+06
84  6  9.50915e+06
84  7  0
84  8  1.53068e+06
84  9  6.61844e+06
84  10  5.62818e+06
84  11  2.92606e+06
84  12  3.16157e+06
84  13  1.3926e+07
84  14  1.03691e+07
84  15  1.62401e+07
84  16  9.89192e+06
84  17  1.57368e+07
84  18  1.01087e+07
84  19  1.08248e+07
84  20  0
84  21  1.32397e+07
84  22  5.29362e+06
84  23  7.69062e+06
84  24  1.26864e+07
84  25  2.45232e+06
84  26  1.54466e+07
84  27  1.23191e+07
84  28  1.38298e+07
84  29  3.63312e+06
84  30  9.5439e+06
84  31  798585
84  32  5.66584e+06
84  33  5.18909e+06
84  34  2.66208e+06
84  35  0
84  36  1.94854e+07
84  37  0
84  38  1.92984e+07
84  39  1.17521e+07
84  40  1.24719e+07
84  41  0
84  42  1.52125e+07
84  43  1.51393e+07
84  44  1.27121e+07
84  45  1.72175e+07
84  46  1.09414e+07
84  47  8.8855e+06
84  48  4.05232e+06
84  49  2.37044e+06
84  50  7.51021e+06
84  51  6.44436e+06
84  52  1.3635e+07
84  53  5.00357e+06
84  54  7.32591e+06
84  55  1.46045e+07
84  56  8.42033e+06
84  57  4.82966e+06
84  58  1.59478e+07
84  59  2.65242e+07
84  60  7.63408e+06
84  61  1.68887e+07
84  62  1.04921e+07
84  63  1.62252e+07
84  64  1.20479e+07
84  65  8.57684e+06
84  66  1.99469e+07
84  67  5.34532e+06
84  68  0
84  69  3.49328e+06
84  70  0
84  71  2.11301e+07
84  72  1.3608e+07
84  73  9.16581e+06
84  74  1.42776e+07
84  75  2.99525e+07
84  76  2.15345e+07
84  77  0
84  78  1.19227e+07
84  79  7.7963e+06
84  80  1.33659e+07
84  81  1.96012e+07
84  82  1.58469e+07
84  83  1.36159e+07
84  84  8.53914e+06
84  85  5.94964e+06
84  86  1.84269e+07
84  87  1.19117e+07
84  88  1.42639e+07
84  89  4.19427e+06
84  90  0
84  91  2.38281e+07
84  92  5.1365e+06
84  93  7.1954e+06
84  94  0
84  95  1.5099e+07
84  96  1.0527e+07
84  97  1.5691e+07
84  98  6.04537e+06
84  99  1.33846e+07
84  100  1.37832e+06
85  0  7.07233e+06
85  1  1.02027e+07
85  2  5.82335e+06
85  3  1.1812e+07
85  4  1.21794e+07
85  5  2.14433e+06
85  6  4.78237e+06
85  7  1.08465e+07
85  8  6.63923e+06
85  9  1.14433e+07
85  10  1.76737e+07
85  11  9.85559e+06
85  12  0
85  13  5.51314e+06
85  14  0
85  15  4.16238e+06
85  16  7.34276e+06
85  17  3.00185e+06
85  18  1.35203e+07
85  19  1.86442e+06
85  20  1.13722e+07
85  21  0
85  22  0
85  23  4.79342e+06
85  24  2.5959e+06
85  25  2.25789e+06
85  26  1.05652e+07
85  27  6.70887e+06
85  28  7.99736e+06
85  29  1.37721e+07
85  30  1.47951e+07
85  31  1.4688e+07
85  32  8.0075e+06
85  33  6.55901e+06
85  34  3.66811e+06
85  35  2.61849e+06
85  36  1.95478e+07
85  37  1.24649e+07
85  38  7.15282e+06
85  39  9.81337e+06
85  40  1.32615e+07
85  41  9.13336e+06
85  42  0
85  43  5.98944e+06
85  44  0
85  45  1.68966e+07
85  46  3.56487e+06
85  47  1.01331e+07
85  48  4.53104e+06
85  49  6.64611e+06
85  50  9.63139e+06
85  51  2.30567e+06
85  52  1.36728e+07
85  53  1.1548e+07
85  54  6.5978e+06
85  55  7.49166e+06
85  56  1.5225e+07
85  57  0
85  58  1.34193e+07
85  59  5.82395e+06
85  60  9.08691e+06
85  61  1.55726e+07
85  62  3.8591e+06
85  63  2.46259e+07
85  64  7.78463e+06
85  65  1.30576e+07
85  66  4.81896e+06
85  67  1.70475e+06
85  68  2.35891e+07
85  69  3.58222e+06
85  70  1.23437e+07
85  71  6.76842e+06
85  72  1.2117e+07
85  73  3.76103e+06
85  74  5.48921e+06
85  75  444619
85  76  8.65171e+06
85  77  7.01321e+06
85  78  2.36355e+07
85  79  1.31367e+07
85  80  1.79554e+07
85  81  7.07996e+06
85  82  1.48761e+07
85  83  1.97139e+07
85  84  0
85  85  1.83982e+07
85  86  1.29856e+07
85  87  2.37681e+07
85  88  0
85  89  7.81509e+06
85  90  7.59696e+06
85  91  1.27298e+07
85  92  1.99518e+07
85  93  2.48497e+07
85  94  1.13091e+07
85  95  1.57738e+07
85  96  1.45084e+07
85  97  2.35692e+07
85  98  5.31759e+06
85  99  2.17094e+07
85  100  1.96976e+07
86  0  1.29635e+07
86  1  3.26817e+06
86  2  1.61474e+06
86  3  9.22304e+06
86  4  4.98671e+06
86  5  6.03339e+06
86  6  1.03375e+07
86  7  1.45595e+07
86  8  4.63836e+06
86  9  9.43163e+06
86  10  3.46369e+06
86  11  931993
86  12  5.52758e+06
86  13  9.04641e+06
86  14  0
86  15  9.39573e+06
86  16  7.52673e+06
86  17  7.1303e+06
86  18  4.04277e+06
86  19  6.26581e+06
86  20  1.23593e+07
86  21  1.06458e+07
86  22  7.06686e+06
86  23  4.96506e+06
86  24  9.97791e+06
86  25  906638
86  26  7.6345e+06
86  27  4.02613e+06
86  28  0
86  29  1.95142e+07
86  30  0
86  31  1.41987e+07
86  32  3.91493e+06
86  33  1.19238e+07
86  34  9.53649e+06
86  35  8.81048e+06
86  36  1.52573e+07
86  37  1.61185e+07
86  38  8.74089e+06
86  39  1.22621e+07
86  40  8.29649e+06
86  41  1.12068e+07
86  42  1.29725e+07
86  43  6.749e+06
86  44  9.56706e+06
86  45  5.61123e+06
86  46  4.16727e+06
86  47  1.60037e+07
86  48  3.25929e+06
86  49  0
86  50  67272.4
86  51  1.67648e+07
86  52  1.48321e+07
86  53  8.85912e+06
86  54  8.66154e+06
86  55  1.17078e+07
86  56  1.42351e+07
86  57  0
86  58  1.08324e+07
86  59  6.01676e+06
86  60  2.4906e+07
86  61  5.02963e+06
86  62  1.5039e+07
86  63  1.4315e+06
86  64  6.93313e+06
86  65  3.79958e+06
86  66  0
86  67  1.28979e+07
86  68  7.00699e+06
86  69  1.09623e+07
86  70  4.08531e+06
86  71  1.24026e+06
86  72  0
86  73  1.23719e+07
86  74  1.13366e+07
86  75  1.98576e+07
86  76  1.65817e+07
86  77  1.14832e+07
86  78  1.36948e+07
86  79  3.7128e+06
86  80  9.93162e+06
86  81  2.51998e+07
86  82  1.92713e+07
86  83  2.47197e+07
86  84  1.15123e+07
86  85  1.81355e+07
86  86  4.40045e+06
86  87  4.66408e+06
86  88  1.93226e+07
86  89  5.46716e+06
86  90  1.85955e+07
86  91  8.96859e+06
86  92  1.48273e+07
86  93  0
86  94  0
86  95  1.97643e+06
86  96  6.23555e+06
86  97  3.60912e+06
86  98  1.04877e+07
86  99  1.22347e+07
86  100  1.49207e+07
87  0  1.63343e+07
87  1  4.0004e+06
87  2  2.07458e+06
87  3  1.33796e+07
87  4  9.08151e+06
87  5  4.55571e+06
87  6  3.05852e+06
87  7  6.61147e+06
87  8  4.39163e+06
87  9  1.3134e+06
87  10  1.21731e+07
87  11  1.33965e+07
87  12  1.30381e+07
87  13  1.13663e+07
87  14  1.16691e+07
87  15  8.78519e+06
87  16  7.30286e+06
87  17  0
87  18  9.92244e+06
87  19  7.8897e+06
87  20  2.87323e+06
87  21  6.56572e+06
87  22  1.33293e+07
87  23  1.1795e+07
87  24  5.05557e+06
87  25  8.50319e+06
87  26  6.76816e+06
87  27  2.03565e+07
87  28  1.39847e+07
87  29  1.29172e+07
87  30  656205
87  31  8.20543e+06
87  32  1.21974e+07
87  33  3.11157e+06
87  34  3.90157e+06
87  35  1.47955e+07
87  36  1.82192e+07
87  37  1.54042e+07
87  38  1.31508e+07
87  39  1.0878e+07
87  40  1.20285e+07
87  41  5.14876e+06
87  42  303662
87  43  1.67584e+07
87  44  2.56359e+06
87  45  1.23921e+07
87  46  0
87  47  4.88283e+06
87  48  1.33491e+07
87  49  1.33004e+07
87  50  0
87  51  2.27239e+06
87  52  9.45603e+06
87  53  1.13125e+07
87  54  0
87  55  2.31343e+07
87  56  9.36905e+06
87  57  1.10731e+07
87  58  7.19539e+06
87  59  1.03563e+07
87  60  7.48253e+06
87  61  1.6544e+07
87  62  8.88051e+06
87  63  7.33187e+06
87  64  6.26872e+06
87  65  8.95225e+06
87  66  1.70258e+07
87  67  7.81875e+06
87  68  8.7436e+06
87  69  0
87  70  0
87  71  3.25269e+06
87  72  8.08782e+06
87  73  3.3055e+06
87  74  5.83027e+06
87  75  1.62595e+07
87  76  1.22187e+07
87  77  0
87  78  1.99549e+07
87  79  1.76036e+07
87  80  3.10396e+07
87  81  4.66441e+06
87  82  1.4922e+07
87  83  1.33588e+07
87  84  6.20822e+06
87  85  2.39642e+06
87  86  1.55453e+07
87  87  1.17924e+07
87  88  0
87  89  2.25583e+07
87  90  4.93309e+06
87  91  1.51448e+07
87  92  1.21849e+07
87  93  1.78281e+07
87  94  2.56243e+06
87  95  1.24378e+07
87  96  6.93646e+06
87  97  1.29212e+07
87  98  1.00393e+07
87  99  1.38133e+07
87  100  1.79269e+07
88  0  8.53016e+06
88  1  7.7235e+06
88  2  5.08856e+06
88  3  1.34908e+07
88  4  9.0691e+06
88  5  1.03322e+07
88  6  6.74217e+06
88  7  8.77912e+06
88  8  6.66068e+06
88  9  8.3303e+06
88  10  0
88  11  9.92799e+06
88  12  4.14735e+06
88  13  5.34755e+06
88  14  1.75334e+07
88  15  3.44832e+06
88  16  1.21876e+07
88  17  1.12936e+07
88  18  1.56556e+07
88  19  7.93503e+06
88  20  5.34398e+06
88  21  8.93857e+06
88  22  1.38115e+07
88  23  1.13137e+07
88  24  1.43161e+07
88  25  1.07896e+07
88  26  1.993e+07
88  27  1.81803e+07
88  28  5.78646e+06
88  29  1.17363e+07
88  30  1.53239e+07
88  31  1.32607e+07
88  32  1.05636e+06
88  33  1.2853e+07
88  34  1.46142e+07
88  35  1.02358e+07
88  36  1.80589e+07
88  37  1.19039e+07
88  38  1.77801e+07
88  39  1.55459e+07
88  40  1.35682e+07
88  41  6.91045e+06
88  42  0
88  43  1.36226e+07
88  44  1.7495e+07
88  45  1.9769e+07
88  46  9.16734e+06
88  47  2.73039e+06
88  48  5.4308e+06
88  49  7.98032e+06
88  50  0
88  51  5.58583e+06
88  52  6.29575e+06
88  53  2.43364e+06
88  54  2.2727e+06
88  55  8.82848e+06
88  56  8.59143e+06
88  57  6.48335e+06
88  58  1.23765e+07
88  59  1.05349e+07
88  60  1.09477e+07
