row  column  (images_14_017.edf Fe-K*images_14_017.edf Ar-K**(2.3))
11  38  9.47714e+07
11  39  7.54463e+07
11  40  1.22669e+08
11  41  1.89738e+08
11  42  1.43632e+08
11  43  1.05051e+08
11  44  1.18059e+08
11  45  1.27368e+08
11  46  1.37972e+08
11  47  1.47688e+08
11  48  1.5438e+08
11  49  2.1671e+08
11  50  2.66658e+08
11  51  2.14441e+08
11  52  1.4824e+08
11  53  1.69334e+08
11  54  1.28859e+08
11  55  2.15683e+08
11  56  5.24271e+08
11  57  4.19902e+08
11  58  2.98063e+08
11  59  2.11851e+08
11  60  1.391e+08
11  61  1.08075e+08
11  62  1.25561e+08
11  63  9.22763e+07
11  64  9.68975e+07
11  65  1.0702e+08
11  66  1.01799e+08
11  67  7.71688e+07
11  68  1.24862e+08
11  69  1.12093e+08
11  70  1.63476e+08
11  71  1.39702e+08
11  72  1.76653e+08
11  73  1.68263e+08
11  74  1.52442e+08
11  75  1.17913e+08
11  76  9.95526e+07
11  77  1.15603e+08
11  78  1.11224e+08
11  79  1.04504e+08
11  80  1.3102e+08
11  81  1.45174e+08
11  82  1.02191e+08
11  83  5.26992e+07
11  84  6.5678e+07
11  85  8.26832e+07
11  86  4.97039e+07
11  87  6.31356e+07
11  88  7.98839e+07
11  89  5.95618e+07
11  90  7.9595e+07
11  91  6.41398e+07
11  92  7.15684e+07
11  93  6.28386e+07
11  94  3.03005e+07
11  95  4.96534e+07
11  96  4.22154e+07
11  97  3.77851e+07
11  98  5.31516e+07
11  99  6.44351e+07
11  100  4.77552e+07
12  0  1.62364e+07
12  1  3.25026e+07
12  2  2.16025e+07
12  3  3.44653e+07
12  4  4.68542e+07
12  5  5.87857e+07
12  6  5.70975e+07
12  7  7.4719e+07
12  8  9.17978e+07
12  9  9.54176e+07
12  10  1.05435e+08
12  11  1.41153e+08
12  12  1.24215e+08
12  13  1.34713e+08
12  14  1.3916e+08
12  15  1.39294e+08
12  16  1.15035e+08
12  17  1.27411e+08
12  18  1.58431e+08
12  19  1.36664e+08
12  20  1.76084e+08
12  21  1.37843e+08
12  22  1.30284e+08
12  23  1.37598e+08
12  24  1.45309e+08
12  25  1.16379e+08
12  26  1.25916e+08
12  27  6.947e+07
12  28  9.12673e+07
12  29  9.50069e+07
12  30  9.60779e+07
12  31  2.26871e+07
12  32  6.80664e+07
12  33  5.32264e+07
12  34  8.31773e+07
12  35  7.09999e+07
12  36  8.56234e+07
12  37  8.39348e+07
12  38  8.68603e+07
12  39  9.7575e+07
12  40  9.48855e+07
12  41  1.62829e+08
12  42  1.30338e+08
12  43  1.09443e+08
12  44  8.68162e+07
12  45  1.25857e+08
12  46  1.43944e+08
12  47  1.14921e+08
12  48  1.71713e+08
12  49  1.50665e+08
12  50  2.09937e+08
12  51  3.18994e+08
12  52  1.69388e+08
12  53  1.55593e+08
12  54  1.55166e+08
12  55  1.79923e+08
12  56  3.31227e+08
12  57  5.50324e+08
12  58  3.7129e+08
12  59  2.47329e+08
12  60  2.04762e+08
12  61  1.45289e+08
12  62  1.3321e+08
12  63  1.37891e+08
12  64  1.09037e+08
12  65  1.15783e+08
12  66  9.82528e+07
12  67  9.18839e+07
12  68  1.12787e+08
12  69  1.29872e+08
12  70  1.52026e+08
12  71  1.53592e+08
12  72  1.25042e+08
12  73  1.0769e+08
12  74  1.60221e+08
12  75  1.06486e+08
12  76  1.13322e+08
12  77  1.15848e+08
12  78  1.23145e+08
12  79  8.44557e+07
12  80  9.36906e+07
12  81  1.26114e+08
12  82  1.18376e+08
12  83  9.21108e+07
12  84  1.11681e+08
12  85  8.82737e+07
12  86  4.3353e+07
12  87  5.4936e+07
12  88  7.88681e+07
12  89  4.93596e+07
12  90  7.32937e+07
12  91  3.27351e+07
12  92  4.45209e+07
12  93  5.52193e+07
12  94  2.90763e+07
12  95  6.00189e+07
12  96  6.35889e+07
12  97  7.69551e+07
12  98  3.62007e+07
12  99  6.59804e+07
12  100  5.49258e+07
13  0  2.26141e+07
13  1  2.31939e+07
13  2  2.5452e+07
13  3  5.18349e+07
13  4  4.96037e+07
13  5  5.87449e+07
13  6  9.57572e+07
13  7  6.95181e+07
13  8  7.97893e+07
13  9  9.61822e+07
13  10  1.27771e+08
13  11  1.28045e+08
13  12  1.13013e+08
13  13  1.59085e+08
13  14  1.24978e+08
13  15  1.33249e+08
13  16  1.30105e+08
13  17  1.23237e+08
13  18  1.57748e+08
13  19  1.98501e+08
13  20  1.15251e+08
13  21  1.1384e+08
13  22  1.48876e+08
13  23  1.56685e+08
13  24  1.23896e+08
13  25  1.54316e+08
13  26  1.27599e+08
13  27  1.1907e+08
13  28  8.80821e+07
13  29  9.9485e+07
13  30  7.92184e+07
13  31  5.71976e+07
13  32  9.14494e+07
13  33  9.73467e+07
13  34  7.00231e+07
13  35  1.22455e+08
13  36  8.60448e+07
13  37  9.09829e+07
13  38  8.64842e+07
13  39  8.25141e+07
13  40  1.21017e+08
13  41  1.72196e+08
13  42  9.70492e+07
13  43  1.12019e+08
13  44  1.07791e+08
13  45  1.06462e+08
13  46  1.49641e+08
13  47  1.49563e+08
13  48  1.52124e+08
13  49  1.60992e+08
13  50  2.146e+08
13  51  2.89703e+08
13  52  1.32301e+08
13  53  1.38262e+08
13  54  1.39808e+08
13  55  1.97867e+08
13  56  4.32066e+08
13  57  3.88466e+08
13  58  2.38595e+08
13  59  2.05917e+08
13  60  1.58105e+08
13  61  1.44329e+08
13  62  1.08992e+08
13  63  8.39982e+07
13  64  1.20602e+08
13  65  1.0311e+08
13  66  1.01983e+08
13  67  9.96862e+07
13  68  1.38417e+08
13  69  1.08327e+08
13  70  1.44957e+08
13  71  1.44901e+08
13  72  1.21602e+08
13  73  1.46522e+08
13  74  1.38098e+08
13  75  1.00573e+08
13  76  1.25875e+08
13  77  1.41203e+08
13  78  1.04214e+08
13  79  8.41985e+07
13  80  1.38251e+08
13  81  1.16403e+08
13  82  1.17228e+08
13  83  1.09867e+08
13  84  1.0205e+08
13  85  1.04024e+08
13  86  6.14126e+07
13  87  6.81983e+07
13  88  7.69013e+07
13  89  4.38574e+07
13  90  7.42362e+07
13  91  5.75583e+07
13  92  8.09364e+07
13  93  6.37717e+07
13  94  5.38507e+07
13  95  7.49296e+07
13  96  5.36895e+07
13  97  2.16055e+07
13  98  6.67081e+07
13  99  6.20391e+07
13  100  5.57252e+07
14  0  3.09115e+07
14  1  3.15392e+07
14  2  4.45393e+07
14  3  3.3891e+07
14  4  2.59043e+07
14  5  5.88418e+07
14  6  8.80319e+07
14  7  8.21341e+07
14  8  8.12431e+07
14  9  8.9759e+07
14  10  1.37292e+08
14  11  1.56717e+08
14  12  1.17743e+08
14  13  1.567e+08
14  14  1.25366e+08
14  15  1.31568e+08
14  16  1.06331e+08
14  17  1.23007e+08
14  18  1.44564e+08
14  19  1.61508e+08
14  20  1.46304e+08
14  21  1.14626e+08
14  22  1.08471e+08
14  23  1.4263e+08
14  24  1.53081e+08
14  25  1.42448e+08
14  26  1.14477e+08
14  27  9.76024e+07
14  28  1.03242e+08
14  29  9.68933e+07
14  30  8.69386e+07
14  31  7.61535e+07
14  32  8.52121e+07
14  33  6.59145e+07
14  34  7.61885e+07
14  35  7.26787e+07
14  36  8.56622e+07
14  37  9.32796e+07
14  38  9.82269e+07
14  39  1.00106e+08
14  40  1.09719e+08
14  41  1.26961e+08
14  42  1.28176e+08
14  43  1.04384e+08
14  44  8.41873e+07
14  45  1.14381e+08
14  46  1.43576e+08
14  47  1.34716e+08
14  48  1.42982e+08
14  49  1.4689e+08
14  50  2.39036e+08
14  51  3.73233e+08
14  52  1.42064e+08
14  53  1.65035e+08
14  54  1.35262e+08
14  55  1.49092e+08
14  56  3.01296e+08
14  57  3.50815e+08
14  58  3.25058e+08
14  59  2.14372e+08
14  60  1.75709e+08
14  61  1.21021e+08
14  62  1.42979e+08
14  63  1.29643e+08
14  64  9.50376e+07
14  65  9.15011e+07
14  66  1.00812e+08
14  67  1.1645e+08
14  68  1.49984e+08
14  69  1.17542e+08
14  70  1.07971e+08
14  71  1.72368e+08
14  72  1.64535e+08
14  73  1.87578e+08
14  74  1.61326e+08
14  75  8.24759e+07
14  76  1.36155e+08
14  77  1.2412e+08
14  78  1.18652e+08
14  79  1.17097e+08
14  80  1.14768e+08
14  81  1.41532e+08
14  82  1.36384e+08
14  83  1.03784e+08
14  84  1.06004e+08
14  85  1.08302e+08
14  86  1.0434e+08
14  87  7.47437e+07
14  88  7.00549e+07
14  89  8.41109e+07
14  90  7.33374e+07
14  91  7.18045e+07
14  92  7.91627e+07
14  93  4.82149e+07
14  94  5.69317e+07
14  95  5.80834e+07
14  96  5.291e+07
14  97  6.43861e+07
14  98  7.54936e+07
14  99  6.79576e+07
14  100  7.10458e+07
15  0  3.25103e+07
15  1  3.84786e+07
15  2  2.45826e+07
15  3  4.41664e+07
15  4  6.44449e+07
15  5  6.70206e+07
15  6  1.10155e+08
15  7  7.07681e+07
15  8  8.0957e+07
15  9  1.23949e+08
15  10  1.30349e+08
15  11  1.41647e+08
15  12  1.78047e+08
15  13  1.23416e+08
15  14  1.09117e+08
15  15  1.05985e+08
15  16  1.19524e+08
15  17  1.44098e+08
15  18  1.31481e+08
15  19  1.13312e+08
15  20  1.26375e+08
15  21  1.26472e+08
15  22  1.04247e+08
15  23  1.4912e+08
15  24  1.24982e+08
15  25  1.14088e+08
15  26  1.0138e+08
15  27  8.47841e+07
15  28  9.54523e+07
15  29  8.19437e+07
15  30  7.13959e+07
15  31  6.72503e+07
15  32  5.03766e+07
15  33  6.31889e+07
15  34  1.05778e+08
15  35  7.11377e+07
15  36  7.57751e+07
15  37  9.98855e+07
15  38  1.16803e+08
15  39  9.22035e+07
15  40  8.08959e+07
15  41  1.93533e+08
15  42  9.90751e+07
15  43  1.12363e+08
15  44  9.28798e+07
15  45  1.66676e+08
15  46  1.30547e+08
15  47  1.3183e+08
15  48  1.60657e+08
15  49  2.05538e+08
15  50  3.07586e+08
15  51  3.71392e+08
15  52  1.4869e+08
15  53  1.55236e+08
15  54  1.36746e+08
15  55  1.19053e+08
15  56  3.04293e+08
15  57  3.62084e+08
15  58  2.29047e+08
15  59  2.51159e+08
15  60  1.60479e+08
15  61  1.50725e+08
15  62  1.53203e+08
15  63  1.16282e+08
15  64  1.25795e+08
15  65  1.11677e+08
15  66  1.08191e+08
15  67  1.32732e+08
15  68  1.39688e+08
15  69  1.35925e+08
15  70  1.39538e+08
15  71  1.50929e+08
15  72  1.47623e+08
15  73  2.25826e+08
15  74  1.37261e+08
15  75  9.47443e+07
15  76  9.54446e+07
15  77  1.74629e+08
15  78  1.22936e+08
15  79  1.11403e+08
15  80  1.4351e+08
15  81  1.48177e+08
15  82  1.08542e+08
15  83  1.11119e+08
15  84  1.30062e+08
15  85  1.20386e+08
15  86  8.59945e+07
15  87  6.80292e+07
15  88  7.21004e+07
15  89  5.5051e+07
15  90  1.38484e+08
15  91  5.12886e+07
15  92  5.90207e+07
15  93  4.60218e+07
15  94  5.51504e+07
15  95  6.10611e+07
15  96  5.00671e+07
15  97  5.28221e+07
15  98  6.64848e+07
15  99  7.04032e+07
15  100  4.09357e+07
16  0  2.88482e+07
16  1  3.59643e+07
16  2  3.71039e+07
16  3  5.10065e+07
16  4  4.54099e+07
16  5  6.97664e+07
16  6  1.14014e+08
16  7  1.12432e+08
16  8  9.76393e+07
16  9  9.21389e+07
16  10  1.41219e+08
16  11  1.32872e+08
16  12  1.91427e+08
16  13  1.99708e+08
16  14  1.21265e+08
16  15  1.24564e+08
16  16  1.21329e+08
16  17  1.01906e+08
16  18  1.2491e+08
16  19  1.49654e+08
16  20  1.25433e+08
16  21  1.102e+08
16  22  1.37962e+08
16  23  1.55185e+08
16  24  1.34431e+08
16  25  1.43944e+08
16  26  1.19944e+08
16  27  7.63322e+07
16  28  8.40717e+07
16  29  7.86227e+07
16  30  8.89039e+07
16  31  6.86129e+07
16  32  6.18931e+07
16  33  6.84119e+07
16  34  8.02062e+07
16  35  7.07401e+07
16  36  8.09e+07
16  37  9.8994e+07
16  38  8.97484e+07
16  39  8.82793e+07
16  40  9.55012e+07
16  41  1.52588e+08
16  42  9.61585e+07
16  43  1.00033e+08
16  44  1.01486e+08
16  45  1.18927e+08
16  46  1.49502e+08
16  47  1.17122e+08
16  48  1.44849e+08
16  49  1.87401e+08
16  50  2.00083e+08
16  51  2.91179e+08
16  52  1.72808e+08
16  53  1.5566e+08
16  54  1.52285e+08
16  55  1.9701e+08
16  56  2.87204e+08
16  57  3.80917e+08
16  58  2.66023e+08
16  59  2.09269e+08
16  60  2.17272e+08
16  61  1.86893e+08
16  62  1.09725e+08
16  63  1.12704e+08
16  64  1.22416e+08
16  65  1.08006e+08
16  66  7.99021e+07
16  67  1.12288e+08
16  68  1.29769e+08
16  69  1.5753e+08
16  70  1.42306e+08
16  71  1.65859e+08
16  72  2.25243e+08
16  73  2.75777e+08
16  74  1.44239e+08
16  75  1.15913e+08
16  76  1.06404e+08
16  77  1.41056e+08
16  78  1.64231e+08
16  79  1.06594e+08
16  80  1.04373e+08
16  81  1.49627e+08
16  82  1.28967e+08
16  83  1.2601e+08
16  84  1.33437e+08
16  85  1.43235e+08
16  86  1.07504e+08
16  87  1.0613e+08
16  88  9.08266e+07
16  89  7.48268e+07
16  90  6.73358e+07
16  91  8.97885e+07
16  92  3.40085e+07
16  93  4.44859e+07
16  94  6.26443e+07
16  95  4.81378e+07
16  96  7.28432e+07
16  97  7.06335e+07
16  98  6.32255e+07
16  99  6.24687e+07
16  100  4.4082e+07
17  0  2.64429e+07
17  1  2.44153e+07
17  2  3.0169e+07
17  3  3.68743e+07
17  4  6.37605e+07
17  5  8.10758e+07
17  6  9.47763e+07
17  7  8.48226e+07
17  8  8.57695e+07
17  9  8.93643e+07
17  10  1.47296e+08
17  11  1.19673e+08
17  12  2.24807e+08
17  13  2.2441e+08
17  14  1.67726e+08
17  15  1.11516e+08
17  16  1.12903e+08
17  17  1.24562e+08
17  18  1.09638e+08
17  19  1.27009e+08
17  20  1.30183e+08
17  21  1.35252e+08
17  22  1.53999e+08
17  23  1.42239e+08
17  24  1.16348e+08
17  25  1.96255e+08
17  26  7.20919e+07
17  27  7.31299e+07
17  28  9.00975e+07
17  29  7.47448e+07
17  30  6.77135e+07
17  31  7.13639e+07
17  32  7.09336e+07
17  33  6.4633e+07
17  34  7.52571e+07
17  35  6.46922e+07
17  36  9.14349e+07
17  37  1.0286e+08
17  38  8.81088e+07
17  39  1.08728e+08
17  40  1.05206e+08
17  41  1.12572e+08
17  42  9.38707e+07
17  43  1.18718e+08
17  44  1.07107e+08
17  45  1.42279e+08
17  46  1.67607e+08
17  47  1.66878e+08
17  48  1.18285e+08
17  49  1.37946e+08
17  50  2.20994e+08
17  51  2.18471e+08
17  52  1.48948e+08
17  53  1.44741e+08
17  54  1.31614e+08
17  55  1.68748e+08
17  56  3.01953e+08
17  57  3.62652e+08
17  58  2.42571e+08
17  59  2.00812e+08
17  60  2.11222e+08
17  61  1.74597e+08
17  62  1.82627e+08
17  63  1.39528e+08
17  64  1.2977e+08
17  65  1.14341e+08
17  66  1.07429e+08
17  67  1.41511e+08
17  68  1.71738e+08
17  69  1.57314e+08
17  70  1.38111e+08
17  71  1.86961e+08
17  72  1.80781e+08
17  73  1.93335e+08
17  74  1.25305e+08
17  75  1.26719e+08
17  76  1.33308e+08
17  77  1.79798e+08
17  78  9.5699e+07
17  79  9.42573e+07
17  80  1.25178e+08
17  81  1.64729e+08
17  82  1.15835e+08
17  83  1.3155e+08
17  84  1.52302e+08
17  85  1.39352e+08
17  86  8.32666e+07
17  87  7.72716e+07
17  88  9.61289e+07
17  89  6.88882e+07
17  90  6.97052e+07
17  91  7.8157e+07
17  92  6.87096e+07
17  93  9.66555e+07
17  94  8.41047e+07
17  95  6.0655e+07
17  96  6.05378e+07
17  97  5.84384e+07
17  98  5.19479e+07
17  99  6.15742e+07
17  100  7.46194e+07
18  0  3.85114e+07
18  1  4.68247e+07
18  2  5.43588e+07
18  3  3.70665e+07
18  4  5.02052e+07
18  5  8.11073e+07
18  6  1.30728e+08
18  7  1.18662e+08
18  8  1.02586e+08
18  9  1.13771e+08
18  10  1.20867e+08
18  11  1.41961e+08
18  12  2.27763e+08
18  13  2.58823e+08
18  14  1.77093e+08
18  15  1.31843e+08
18  16  1.14649e+08
18  17  1.12931e+08
18  18  1.25441e+08
18  19  1.20906e+08
18  20  1.30368e+08
18  21  1.51725e+08
18  22  1.50433e+08
18  23  1.89474e+08
18  24  1.0285e+08
18  25  1.93594e+08
18  26  1.26185e+08
18  27  8.71318e+07
18  28  7.79286e+07
18  29  8.24546e+07
18  30  7.89309e+07
18  31  6.7379e+07
18  32  6.85584e+07
18  33  7.48853e+07
18  34  2.24734e+07
18  35  6.19559e+07
18  36  7.7111e+07
18  37  9.06458e+07
18  38  1.16019e+08
18  39  8.99446e+07
18  40  1.15239e+08
18  41  7.36154e+07
18  42  1.13272e+08
18  43  9.63498e+07
18  44  7.89101e+07
18  45  1.43911e+08
18  46  2.08544e+08
18  47  1.8871e+08
18  48  1.34663e+08
18  49  1.53703e+08
18  50  2.07707e+08
18  51  2.20199e+08
18  52  1.79778e+08
18  53  1.77519e+08
18  54  1.49005e+08
18  55  9.71876e+07
18  56  2.30225e+08
18  57  3.16996e+08
18  58  2.3467e+08
18  59  1.68033e+08
18  60  1.7656e+08
18  61  1.69604e+08
18  62  1.82748e+08
18  63  1.36289e+08
18  64  1.22097e+08
18  65  1.21819e+08
18  66  1.31971e+08
18  67  1.03499e+08
18  68  1.41275e+08
18  69  1.37386e+08
18  70  2.76142e+07
18  71  1.49839e+08
18  72  1.36866e+08
18  73  2.55741e+08
18  74  1.26154e+08
18  75  1.05164e+08
18  76  1.52577e+08
18  77  1.45283e+08
18  78  1.53249e+08
18  79  9.99953e+07
18  80  1.45904e+08
18  81  1.66993e+08
18  82  1.28557e+08
18  83  1.26755e+08
18  84  1.37399e+08
18  85  1.3278e+08
18  86  9.30536e+07
18  87  9.62776e+07
18  88  1.17038e+08
18  89  9.7045e+07
18  90  8.5325e+07
18  91  7.08246e+07
18  92  8.28278e+07
18  93  6.83552e+07
18  94  7.86703e+07
18  95  8.10533e+07
18  96  5.27844e+07
18  97  6.59871e+07
18  98  5.39339e+07
18  99  7.07004e+07
18  100  7.13923e+07
19  0  3.59985e+07
19  1  4.9853e+07
19  2  7.00165e+07
19  3  6.06719e+07
19  4  6.92506e+07
19  5  9.48709e+07
19  6  1.74744e+08
19  7  1.25514e+08
19  8  1.23928e+08
19  9  1.23318e+08
19  10  1.24189e+08
19  11  1.50304e+08
19  12  2.64733e+08
19  13  2.08903e+08
19  14  1.66965e+08
19  15  1.16025e+08
19  16  1.09069e+08
19  17  1.09007e+08
19  18  1.06443e+08
19  19  1.24209e+08
19  20  1.27841e+08
19  21  1.49107e+08
19  22  1.50616e+08
19  23  1.76956e+08
19  24  1.19106e+08
19  25  1.58802e+08
19  26  9.72331e+07
19  27  8.53241e+07
19  28  8.80269e+07
19  29  6.70167e+07
19  30  8.14114e+07
19  31  6.74006e+07
19  32  7.80688e+07
19  33  8.94455e+07
19  34  6.97329e+07
19  35  6.83396e+07
19  36  6.53735e+07
19  37  9.57594e+07
19  38  1.11188e+08
19  39  9.77129e+07
19  40  8.99166e+07
19  41  1.32299e+08
19  42  1.17262e+08
19  43  9.68991e+07
19  44  1.06818e+08
19  45  1.9675e+08
19  46  2.20137e+08
19  47  1.39568e+08
19  48  1.36268e+08
19  49  1.34981e+08
19  50  1.79539e+08
19  51  1.95238e+08
19  52  1.46783e+08
19  53  0
19  54  1.49574e+08
19  55  1.60687e+08
19  56  2.55772e+08
19  57  2.43134e+08
19  58  1.4007e+08
19  59  1.7944e+08
19  60  1.38225e+08
19  61  1.64325e+08
19  62  2.02566e+08
19  63  1.31213e+08
19  64  1.22362e+08
19  65  1.41349e+08
19  66  1.13538e+08
19  67  1.22973e+08
19  68  1.50549e+08
19  69  1.26434e+08
19  70  1.32118e+08
19  71  1.46552e+08
19  72  1.60134e+08
19  73  1.89577e+08
19  74  1.28428e+08
19  75  1.23471e+08
19  76  1.08224e+08
19  77  1.35616e+08
19  78  1.04618e+08
19  79  9.60405e+07
19  80  1.53674e+08
19  81  1.46344e+08
19  82  1.42966e+08
19  83  1.11361e+08
19  84  1.49771e+08
19  85  1.16188e+08
19  86  1.16803e+08
19  87  1.22123e+08
19  88  9.36431e+07
19  89  1.0597e+08
19  90  1.04935e+08
19  91  7.07492e+07
19  92  9.75159e+07
19  93  5.66083e+07
19  94  7.36909e+07
19  95  7.96681e+07
19  96  8.71228e+07
19  97  4.13381e+07
19  98  6.26015e+07
19  99  5.87214e+07
19  100  5.77975e+07
20  0  4.00417e+07
20  1  5.05966e+07
20  2  7.12549e+07
20  3  9.28242e+07
20  4  8.23863e+07
20  5  1.05019e+08
20  6  1.84942e+08
20  7  1.47594e+08
20  8  1.33732e+08
20  9  1.1875e+08
20  10  1.31089e+08
20  11  1.48723e+08
20  12  2.24892e+08
20  13  3.28539e+08
20  14  1.49976e+08
20  15  1.30854e+08
20  16  1.21747e+08
20  17  1.09225e+08
20  18  1.19246e+08
20  19  1.06317e+08
20  20  1.39539e+08
20  21  1.23534e+08
20  22  1.88964e+08
20  23  1.80768e+08
20  24  1.68961e+08
20  25  1.19241e+08
20  26  1.29057e+08
20  27  9.03074e+07
20  28  5.72807e+07
20  29  8.33009e+07
20  30  1.06169e+08
20  31  7.43489e+07
20  32  8.39836e+07
20  33  5.43821e+07
20  34  5.64492e+07
20  35  7.26954e+07
20  36  6.0374e+07
20  37  1.22163e+08
20  38  7.73077e+07
20  39  8.2412e+07
20  40  8.13115e+07
20  41  9.46731e+07
20  42  7.77679e+07
20  43  9.52618e+07
20  44  9.9771e+07
20  45  1.46626e+08
20  46  2.55658e+08
20  47  1.78987e+08
20  48  1.20617e+08
20  49  1.376e+08
20  50  1.26436e+08
20  51  1.93719e+08
20  52  1.49669e+08
20  53  1.41361e+08
20  54  1.30419e+08
20  55  1.15259e+08
20  56  2.10392e+08
20  57  2.3334e+08
20  58  1.43741e+08
20  59  1.712e+08
20  60  1.71762e+08
20  61  2.07802e+08
20  62  2.33238e+08
20  63  2.03798e+08
20  64  1.16631e+08
20  65  1.05359e+08
20  66  9.45303e+07
20  67  1.05642e+08
20  68  1.19099e+08
20  69  1.54703e+08
20  70  1.38072e+08
20  71  1.43039e+08
20  72  1.92824e+08
20  73  1.86764e+08
20  74  9.19601e+07
20  75  9.5897e+07
20  76  9.50296e+07
20  77  1.33756e+08
20  78  1.24129e+08
20  79  1.24995e+08
20  80  1.13558e+08
20  81  1.19321e+08
20  82  1.56393e+08
20  83  1.33304e+08
20  84  1.34149e+08
20  85  1.56997e+08
20  86  1.35916e+08
20  87  7.21418e+07
20  88  1.31155e+08
20  89  7.46758e+07
20  90  9.72903e+07
20  91  8.30607e+07
20  92  5.91122e+07
20  93  9.68404e+07
20  94  6.97833e+07
20  95  7.31117e+07
20  96  5.55059e+07
20  97  4.89193e+07
20  98  5.86968e+07
20  99  7.41317e+07
20  100  5.56668e+07
21  0  6.35876e+07
21  1  7.03237e+07
21  2  4.5826e+07
21  3  8.62176e+07
21  4  8.13483e+07
21  5  1.59564e+08
21  6  1.8945e+08
21  7  1.67195e+08
21  8  1.32494e+08
21  9  1.28737e+08
21  10  1.4384e+08
21  11  1.51049e+08
21  12  3.10905e+08
21  13  3.38304e+08
21  14  1.44978e+08
21  15  9.52532e+07
21  16  1.14435e+08
21  17  1.1714e+08
21  18  1.42777e+08
21  19  1.23196e+08
21  20  1.12594e+08
21  21  1.27871e+08
21  22  1.73365e+08
21  23  1.9575e+08
21  24  1.23884e+08
21  25  1.18465e+08
21  26  1.11828e+08
21  27  8.24311e+07
21  28  7.26792e+07
21  29  9.54451e+07
21  30  1.02025e+08
21  31  8.38265e+07
21  32  7.42036e+07
21  33  8.21582e+07
21  34  7.51129e+07
21  35  8.16533e+07
21  36  5.88593e+07
21  37  7.62846e+07
21  38  9.76704e+07
21  39  9.15488e+07
21  40  7.77839e+07
21  41  9.23457e+07
21  42  8.63836e+07
21  43  8.9892e+07
21  44  1.14878e+08
21  45  2.19492e+08
21  46  3.01117e+08
21  47  2.11376e+08
21  48  1.1733e+08
21  49  1.19436e+08
21  50  1.35151e+08
21  51  1.76369e+08
21  52  1.17703e+08
21  53  1.23667e+08
21  54  1.46675e+08
21  55  1.42227e+08
21  56  1.69749e+08
21  57  1.81916e+08
21  58  1.77103e+08
21  59  1.27765e+08
21  60  1.29542e+08
21  61  1.84792e+08
21  62  2.34745e+08
21  63  1.163e+08
21  64  1.41343e+08
21  65  1.17466e+08
21  66  1.06172e+08
21  67  1.42069e+08
21  68  1.07466e+08
21  69  1.35562e+08
21  70  1.35827e+08
21  71  1.1108e+08
21  72  1.43592e+08
21  73  1.82419e+08
21  74  1.28711e+08
21  75  9.68733e+07
21  76  1.24366e+08
21  77  1.29101e+08
21  78  1.25713e+08
21  79  1.40913e+08
21  80  1.09457e+08
21  81  1.47892e+08
21  82  1.07154e+08
21  83  1.28513e+08
21  84  1.03384e+08
21  85  1.46132e+08
21  86  1.00353e+08
21  87  1.01033e+08
21  88  8.92326e+07
21  89  1.0145e+08
21  90  7.73225e+07
21  91  5.22578e+07
21  92  1.85318e+07
21  93  6.45175e+07
21  94  8.81667e+07
21  95  6.5667e+07
21  96  7.59487e+07
21  97  5.35026e+07
21  98  8.39519e+07
21  99  4.92409e+07
21  100  8.46152e+07
22  0  6.56552e+07
22  1  6.0159e+07
22  2  9.99326e+07
22  3  9.45859e+07
22  4  1.0556e+08
22  5  1.61302e+08
22  6  1.48744e+08
22  7  1.4757e+08
22  8  1.34481e+08
22  9  1.57477e+08
22  10  1.48526e+08
22  11  1.53315e+08
22  12  3.56999e+08
22  13  3.43367e+08
22  14  1.77588e+08
22  15  1.2252e+08
22  16  1.00308e+08
22  17  1.17296e+08
22  18  1.18797e+08
22  19  1.09605e+08
22  20  1.42519e+08
22  21  1.65287e+08
22  22  1.67033e+08
22  23  1.80755e+08
22  24  1.02962e+08
22  25  1.08836e+08
22  26  1.08369e+08
22  27  7.39687e+07
22  28  9.68611e+07
22  29  8.82183e+07
22  30  8.408e+07
22  31  6.22989e+07
22  32  7.3328e+07
22  33  5.82943e+07
22  34  8.20349e+07
22  35  7.8924e+07
22  36  7.05051e+07
22  37  9.89905e+07
22  38  5.96156e+07
22  39  9.38649e+07
22  40  9.79455e+07
22  41  1.29641e+08
22  42  9.67397e+07
22  43  1.00416e+08
22  44  1.06564e+08
22  45  1.80563e+08
22  46  3.20501e+08
22  47  1.85171e+08
22  48  1.25856e+08
22  49  1.24919e+08
22  50  1.25281e+08
22  51  1.75975e+08
22  52  1.3141e+08
22  53  1.32682e+08
22  54  1.35007e+08
22  55  1.31248e+08
22  56  1.63853e+08
22  57  1.95415e+08
22  58  1.44145e+08
22  59  1.29076e+08
22  60  1.60938e+08
22  61  1.71243e+08
22  62  1.79118e+08
22  63  1.16503e+08
22  64  1.10497e+08
22  65  9.4572e+07
22  66  1.03539e+08
22  67  1.35717e+08
22  68  1.19566e+08
22  69  1.09761e+08
22  70  1.21596e+08
22  71  1.15657e+08
22  72  1.31874e+08
22  73  1.48374e+08
22  74  1.01887e+08
22  75  9.24371e+07
22  76  9.85489e+07
22  77  1.50875e+08
22  78  1.28761e+08
22  79  1.48222e+08
22  80  1.31405e+08
22  81  1.30381e+08
22  82  1.29594e+08
22  83  1.27159e+08
22  84  1.52336e+08
22  85  1.59654e+08
22  86  1.16172e+08
22  87  1.25554e+08
22  88  9.45152e+07
22  89  1.02793e+08
22  90  8.68416e+07
