row  column  (images_14_017.edf S-K*images_14_017.edf Ar-K**(2.3))
75  59  1.36479e+07
75  60  8.76791e+06
75  61  8.42544e+06
75  62  1.64012e+07
75  63  2.10182e+07
75  64  3.12516e+07
75  65  2.41069e+07
75  66  3.03562e+07
75  67  2.46485e+07
75  68  3.75314e+07
75  69  4.16227e+07
75  70  4.29535e+07
75  71  3.05695e+07
75  72  7.07595e+07
75  73  6.57647e+07
75  74  3.48158e+07
75  75  3.7061e+07
75  76  6.67256e+07
75  77  6.31468e+07
75  78  4.07853e+07
75  79  3.99307e+07
75  80  2.85943e+07
75  81  3.13735e+07
75  82  3.30249e+07
75  83  4.27686e+07
75  84  1.56456e+07
75  85  1.18951e+07
75  86  2.5542e+07
75  87  2.16487e+07
75  88  3.41917e+07
75  89  3.89654e+07
75  90  2.65732e+07
75  91  2.58214e+07
75  92  3.81161e+07
75  93  4.8294e+07
75  94  6.10965e+07
75  95  4.66313e+07
75  96  4.39117e+07
75  97  4.8327e+07
75  98  3.90799e+07
75  99  1.85819e+07
75  100  2.36924e+07
76  0  1.67619e+07
76  1  1.7915e+07
76  2  2.72146e+07
76  3  2.61616e+07
76  4  4.70131e+07
76  5  3.9847e+07
76  6  3.10301e+07
76  7  3.04315e+07
76  8  1.90573e+07
76  9  3.2768e+07
76  10  2.54693e+07
76  11  4.5621e+07
76  12  3.94487e+07
76  13  3.76458e+07
76  14  3.46248e+07
76  15  3.69158e+07
76  16  2.0023e+07
76  17  3.53864e+07
76  18  3.87477e+07
76  19  3.98408e+07
76  20  1.65815e+07
76  21  2.45458e+07
76  22  2.51379e+07
76  23  2.51902e+07
76  24  1.55253e+07
76  25  1.36995e+07
76  26  4.09648e+07
76  27  2.44989e+07
76  28  3.03098e+07
76  29  2.82432e+07
76  30  1.92811e+07
76  31  1.8246e+07
76  32  2.03086e+07
76  33  2.01318e+07
76  34  2.49558e+07
76  35  2.93658e+07
76  36  2.37816e+07
76  37  3.17326e+07
76  38  2.41512e+07
76  39  2.25019e+07
76  40  2.15809e+07
76  41  3.0759e+07
76  42  1.59023e+07
76  43  2.63486e+07
76  44  1.84559e+07
76  45  1.64997e+07
76  46  9.52413e+06
76  47  9.03011e+06
76  48  1.364e+07
76  49  2.81015e+07
76  50  1.09682e+07
76  51  1.28504e+07
76  52  1.45457e+07
76  53  2.35135e+07
76  54  1.38502e+07
76  55  7.33518e+06
76  56  2.2243e+07
76  57  1.38169e+07
76  58  2.54869e+07
76  59  3.40743e+07
76  60  1.68402e+07
76  61  1.61554e+07
76  62  1.22081e+07
76  63  3.08247e+07
76  64  2.03114e+07
76  65  2.41057e+07
76  66  2.78838e+07
76  67  1.73995e+07
76  68  4.02745e+07
76  69  3.24908e+07
76  70  4.30179e+07
76  71  4.13672e+07
76  72  3.81386e+07
76  73  7.49768e+07
76  74  9.21598e+07
76  75  6.53493e+07
76  76  5.72503e+07
76  77  2.70156e+07
76  78  4.94116e+07
76  79  3.64924e+07
76  80  3.28673e+07
76  81  2.0856e+07
76  82  2.50347e+07
76  83  1.86092e+07
76  84  2.7692e+07
76  85  1.67887e+07
76  86  2.14962e+07
76  87  3.03102e+07
76  88  2.87367e+07
76  89  1.91147e+07
76  90  1.38365e+07
76  91  1.99451e+07
76  92  3.26304e+07
76  93  5.26056e+07
76  94  4.74709e+07
76  95  4.24839e+07
76  96  4.30174e+07
76  97  2.60357e+07
76  98  3.78542e+07
76  99  7.92402e+06
76  100  3.47527e+07
77  0  1.70143e+07
77  1  1.54454e+07
77  2  2.94929e+07
77  3  3.12149e+07
77  4  3.36346e+07
77  5  5.05765e+07
77  6  3.5495e+07
77  7  2.3093e+07
77  8  1.64499e+07
77  9  3.07683e+07
77  10  4.63057e+07
77  11  2.60578e+07
77  12  3.13354e+07
77  13  3.35096e+07
77  14  4.22035e+07
77  15  4.01011e+07
77  16  2.42694e+07
77  17  1.83982e+07
77  18  3.49947e+07
77  19  2.32472e+07
77  20  1.24805e+07
77  21  1.53312e+07
77  22  1.50808e+07
77  23  2.39705e+07
77  24  1.84355e+07
77  25  1.85009e+07
77  26  2.30261e+07
77  27  4.1209e+07
77  28  2.02812e+07
77  29  3.37482e+07
77  30  1.13833e+07
77  31  3.29415e+07
77  32  2.29326e+07
77  33  2.92224e+07
77  34  2.41828e+07
77  35  1.09533e+07
77  36  1.54584e+07
77  37  2.04596e+07
77  38  3.66731e+07
77  39  1.57477e+07
77  40  3.44249e+07
77  41  1.18397e+07
77  42  1.73997e+07
77  43  1.82401e+07
77  44  9.89269e+06
77  45  6.67021e+06
77  46  1.59409e+07
77  47  1.76813e+07
77  48  1.22957e+07
77  49  9.26721e+06
77  50  1.88453e+07
77  51  3.39378e+07
77  52  1.63668e+07
77  53  1.14053e+07
77  54  1.4844e+07
77  55  1.76456e+07
77  56  7.78506e+06
77  57  1.69259e+07
77  58  1.57531e+07
77  59  1.69168e+07
77  60  2.58758e+07
77  61  3.23279e+07
77  62  2.25431e+07
77  63  3.02187e+07
77  64  1.39083e+07
77  65  1.63989e+07
77  66  1.91172e+07
77  67  2.01916e+07
77  68  3.50513e+07
77  69  6.92396e+07
77  70  3.60527e+07
77  71  3.55998e+07
77  72  5.07195e+07
77  73  8.13764e+07
77  74  6.1021e+07
77  75  5.25053e+07
77  76  5.23668e+07
77  77  4.25498e+07
77  78  3.97983e+07
77  79  3.63835e+07
77  80  1.35535e+07
77  81  2.37373e+07
77  82  1.94628e+07
77  83  2.15045e+07
77  84  2.09098e+07
77  85  1.45824e+07
77  86  1.08085e+07
77  87  2.65597e+07
77  88  2.45354e+07
77  89  7.74167e+06
77  90  2.51234e+07
77  91  3.8368e+07
77  92  3.43105e+07
77  93  2.35076e+07
77  94  4.33581e+07
77  95  2.2503e+07
77  96  3.21218e+07
77  97  2.37621e+07
77  98  2.18234e+07
77  99  1.59505e+07
77  100  3.30336e+07
78  0  1.87592e+07
78  1  2.11671e+07
78  2  5.00315e+07
78  3  4.22942e+07
78  4  3.07336e+07
78  5  3.02872e+07
78  6  3.82134e+07
78  7  1.94981e+07
78  8  2.05347e+07
78  9  1.25586e+07
78  10  3.33954e+07
78  11  2.33459e+07
78  12  4.69883e+07
78  13  4.27436e+07
78  14  2.99209e+07
78  15  2.95135e+07
78  16  3.99423e+07
78  17  3.35345e+07
78  18  2.70861e+07
78  19  2.54224e+07
78  20  3.0301e+07
78  21  3.23648e+07
78  22  2.72093e+07
78  23  1.98549e+07
78  24  3.06785e+07
78  25  2.38907e+07
78  26  2.34851e+07
78  27  2.43772e+07
78  28  4.69251e+07
78  29  2.35504e+07
78  30  2.67146e+07
78  31  2.37706e+07
78  32  1.57361e+07
78  33  1.71685e+07
78  34  4.47673e+07
78  35  2.26683e+07
78  36  3.10816e+07
78  37  2.51866e+07
78  38  2.63229e+07
78  39  2.85184e+07
78  40  2.45787e+07
78  41  2.38428e+07
78  42  1.74264e+07
78  43  1.19772e+07
78  44  1.46801e+07
78  45  1.40077e+07
78  46  2.64717e+07
78  47  1.58983e+07
78  48  1.57497e+07
78  49  2.0326e+07
78  50  2.47953e+07
78  51  2.1613e+07
78  52  2.63534e+07
78  53  1.09393e+07
78  54  2.04194e+07
78  55  1.07466e+07
78  56  1.18043e+07
78  57  1.15745e+07
78  58  1.42119e+07
78  59  7.24779e+06
78  60  1.69041e+07
78  61  1.58359e+07
78  62  7.31418e+06
78  63  1.86645e+07
78  64  1.92758e+07
78  65  3.90649e+07
78  66  4.04378e+07
78  67  1.67386e+07
78  68  3.51626e+07
78  69  2.3362e+07
78  70  5.15773e+07
78  71  4.32374e+07
78  72  3.86559e+07
78  73  8.80816e+07
78  74  6.17055e+07
78  75  4.32407e+07
78  76  6.23368e+07
78  77  3.49398e+07
78  78  3.8071e+07
78  79  2.15127e+07
78  80  2.89767e+07
78  81  4.08741e+07
78  82  3.12204e+07
78  83  3.70741e+07
78  84  2.27986e+07
78  85  1.23611e+07
78  86  3.14793e+07
78  87  2.59156e+07
78  88  5.1743e+07
78  89  1.72804e+07
78  90  2.65435e+07
78  91  1.86821e+07
78  92  1.72681e+07
78  93  3.55392e+07
78  94  4.70056e+07
78  95  2.97123e+07
78  96  2.78211e+07
78  97  2.16341e+07
78  98  1.52678e+07
78  99  3.13575e+07
78  100  1.75212e+07
79  0  1.7768e+07
79  1  2.67197e+07
79  2  2.852e+07
79  3  3.4077e+07
79  4  2.62004e+07
79  5  2.95785e+07
79  6  1.75629e+07
79  7  1.96559e+07
79  8  2.18561e+07
79  9  4.2766e+07
79  10  4.35609e+07
79  11  3.60173e+07
79  12  4.43695e+07
79  13  4.28587e+07
79  14  2.96177e+07
79  15  2.3631e+07
79  16  3.67151e+07
79  17  2.05928e+07
79  18  3.94854e+07
79  19  2.78781e+07
79  20  1.84492e+07
79  21  3.40709e+07
79  22  1.70536e+07
79  23  3.35178e+07
79  24  3.8591e+07
79  25  2.41141e+07
79  26  1.75685e+07
79  27  3.00755e+07
79  28  1.78419e+07
79  29  2.60917e+07
79  30  1.72974e+07
79  31  2.29486e+07
79  32  1.78836e+07
79  33  2.07597e+07
79  34  3.68905e+07
79  35  3.23193e+07
79  36  1.7257e+07
79  37  9.61096e+06
79  38  3.00495e+07
79  39  2.48508e+07
79  40  1.38848e+07
79  41  1.69594e+07
79  42  1.67437e+07
79  43  2.54874e+07
79  44  1.83863e+07
79  45  2.46749e+07
79  46  9.72923e+06
79  47  2.60959e+07
79  48  1.06169e+07
79  49  1.30554e+07
79  50  7.49228e+06
79  51  2.32674e+07
79  52  1.23655e+07
79  53  1.09349e+07
79  54  1.42433e+07
79  55  1.27894e+07
79  56  1.3303e+07
79  57  2.67024e+07
79  58  2.34469e+07
79  59  2.35107e+07
79  60  1.70099e+07
79  61  2.13701e+07
79  62  1.99296e+07
79  63  1.46619e+07
79  64  4.25402e+07
79  65  2.99218e+07
79  66  2.68924e+07
79  67  1.60185e+07
79  68  3.46099e+07
79  69  4.97062e+07
79  70  4.30505e+07
79  71  4.94888e+07
79  72  6.4829e+07
79  73  6.87913e+07
79  74  5.33999e+07
79  75  3.68649e+07
79  76  5.78078e+07
79  77  4.2544e+07
79  78  3.17816e+07
79  79  2.61257e+07
79  80  1.70971e+07
79  81  1.88171e+07
79  82  2.24734e+07
79  83  3.23376e+07
79  84  2.33788e+07
79  85  1.93767e+07
79  86  1.71067e+07
79  87  2.30512e+07
79  88  2.67481e+07
79  89  2.69778e+07
79  90  4.14029e+07
79  91  2.18346e+07
79  92  3.46204e+07
79  93  4.6469e+07
79  94  4.45402e+07
79  95  3.62576e+07
79  96  1.77711e+07
79  97  2.35421e+07
79  98  2.23797e+07
79  99  2.07239e+07
79  100  1.35323e+07
80  0  1.67216e+07
80  1  1.60177e+07
80  2  2.71292e+07
80  3  2.64411e+07
80  4  2.39632e+07
80  5  2.68686e+07
80  6  2.85654e+07
80  7  2.02899e+07
80  8  1.50501e+07
80  9  2.40508e+07
80  10  2.30631e+07
80  11  2.72605e+07
80  12  4.45617e+07
80  13  3.83528e+07
80  14  3.44535e+07
80  15  2.87186e+07
80  16  3.4226e+07
80  17  4.6144e+07
80  18  4.52165e+07
80  19  1.66039e+07
80  20  2.67041e+07
80  21  1.73768e+07
80  22  1.72692e+07
80  23  3.00843e+07
80  24  1.98743e+07
80  25  2.81738e+07
80  26  2.51028e+07
80  27  3.78962e+07
80  28  2.61433e+07
80  29  3.47455e+07
80  30  3.05631e+07
80  31  2.48347e+07
80  32  1.93807e+07
80  33  2.34655e+07
80  34  2.46634e+07
80  35  1.21913e+07
80  36  2.59907e+07
80  37  2.6223e+07
80  38  2.30183e+07
80  39  2.58997e+07
80  40  8.46845e+06
80  41  1.7793e+07
80  42  3.2629e+07
80  43  1.5206e+07
80  44  5.5964e+06
80  45  1.91036e+07
80  46  1.11007e+07
80  47  1.55526e+07
80  48  1.44907e+07
80  49  1.71236e+07
80  50  1.4881e+07
80  51  2.55265e+07
80  52  1.48819e+07
80  53  1.50769e+07
80  54  8.57058e+06
80  55  1.50226e+07
80  56  1.93741e+07
80  57  1.92437e+07
80  58  3.14735e+07
80  59  3.13558e+07
80  60  2.88492e+07
80  61  1.76375e+07
80  62  1.46661e+07
80  63  2.55771e+07
80  64  2.21108e+07
80  65  1.98434e+06
80  66  1.35825e+07
80  67  7.81685e+06
80  68  2.25925e+07
80  69  1.24864e+07
80  70  3.29527e+07
80  71  4.70432e+07
80  72  5.88231e+07
80  73  7.78973e+07
80  74  6.06545e+07
80  75  7.43967e+07
80  76  7.80017e+07
80  77  5.04684e+07
80  78  3.6912e+07
80  79  2.59338e+07
80  80  2.43851e+07
80  81  2.47036e+07
80  82  3.14685e+07
80  83  1.04548e+07
80  84  3.17283e+07
80  85  3.13764e+07
80  86  2.63228e+07
80  87  2.11208e+07
80  88  1.33848e+07
80  89  2.04267e+07
80  90  2.37106e+07
80  91  3.11583e+07
80  92  3.22355e+07
80  93  2.23198e+07
80  94  3.90349e+07
80  95  1.61249e+07
80  96  2.54703e+07
80  97  2.02967e+07
80  98  2.87194e+07
80  99  1.75341e+07
80  100  1.37455e+07
81  0  1.42825e+07
81  1  1.34347e+07
81  2  3.43573e+07
81  3  3.12586e+07
81  4  1.31791e+07
81  5  2.81367e+07
81  6  2.20785e+07
81  7  2.11332e+07
81  8  2.93547e+07
81  9  2.64573e+07
81  10  1.84995e+07
81  11  2.44958e+07
81  12  3.45406e+07
81  13  2.298e+07
81  14  3.27372e+07
81  15  3.75609e+07
81  16  3.23229e+07
81  17  1.98737e+07
81  18  2.61879e+07
81  19  3.30364e+07
81  20  1.48054e+07
81  21  2.67781e+07
81  22  1.8507e+07
81  23  1.94813e+07
81  24  3.28178e+07
81  25  2.44848e+07
81  26  2.38437e+07
81  27  1.5976e+07
81  28  2.61069e+07
81  29  1.92177e+07
81  30  3.54895e+07
81  31  2.27412e+07
81  32  2.33032e+07
81  33  2.6744e+07
81  34  2.57318e+07
81  35  3.49114e+07
81  36  2.52728e+07
81  37  1.3439e+07
81  38  2.82256e+07
81  39  4.25531e+07
81  40  8.81764e+06
81  41  2.55011e+07
81  42  3.28439e+07
81  43  3.30932e+07
81  44  1.56256e+07
81  45  9.02646e+06
81  46  1.92044e+07
81  47  2.04153e+07
81  48  9.59684e+06
81  49  1.95234e+07
81  50  1.72938e+07
81  51  1.48655e+07
81  52  1.96352e+07
81  53  9.03374e+06
81  54  1.34023e+07
81  55  1.06056e+07
81  56  2.53877e+07
81  57  1.67553e+07
81  58  1.01459e+07
81  59  2.15601e+07
81  60  5.84715e+06
81  61  1.21011e+07
81  62  9.07486e+06
81  63  1.47721e+07
81  64  1.45299e+07
81  65  1.58339e+07
81  66  2.85771e+07
81  67  9.54999e+06
81  68  2.50902e+07
81  69  2.24175e+07
81  70  3.29754e+07
81  71  5.98515e+07
81  72  9.1934e+07
81  73  6.78027e+07
81  74  4.23501e+07
81  75  6.24812e+07
81  76  4.11257e+07
81  77  2.81261e+07
81  78  2.88015e+07
81  79  2.18684e+07
81  80  3.34155e+07
81  81  3.16884e+07
81  82  2.15702e+07
81  83  3.23394e+07
81  84  1.00596e+07
81  85  2.03696e+07
81  86  3.43315e+07
81  87  2.2258e+07
81  88  1.52894e+07
81  89  1.20856e+07
81  90  2.27741e+07
81  91  2.56093e+07
81  92  3.47047e+07
81  93  2.33963e+07
81  94  4.00597e+07
81  95  2.46607e+07
81  96  1.73519e+07
81  97  2.91496e+07
81  98  4.72531e+07
81  99  3.59304e+07
81  100  2.0369e+07
82  0  7.37088e+06
82  1  9.46725e+06
82  2  3.47658e+07
82  3  2.65667e+07
82  4  4.3014e+07
82  5  1.72304e+07
82  6  1.72224e+07
82  7  2.21304e+07
82  8  8.11706e+06
82  9  2.22392e+07
82  10  2.22734e+07
82  11  3.16354e+07
82  12  3.02931e+07
82  13  3.53727e+07
82  14  3.23931e+07
82  15  2.43059e+07
82  16  3.27136e+07
82  17  2.37722e+07
82  18  1.99879e+07
82  19  1.21345e+07
82  20  1.42656e+07
82  21  2.68466e+07
82  22  3.53951e+07
82  23  2.44996e+07
82  24  2.38305e+07
82  25  2.42992e+07
82  26  3.72919e+07
82  27  3.0085e+07
82  28  2.45228e+07
82  29  2.57689e+07
82  30  2.67234e+07
82  31  2.05322e+07
82  32  3.04788e+07
82  33  1.01197e+07
82  34  2.20928e+07
82  35  1.60068e+07
82  36  3.55326e+07
82  37  3.24276e+07
82  38  3.16618e+07
82  39  3.12413e+07
82  40  2.41983e+07
82  41  1.05361e+07
82  42  2.38683e+07
82  43  1.14821e+07
82  44  1.9075e+07
82  45  2.73171e+07
82  46  1.17368e+07
82  47  9.97436e+06
82  48  1.64408e+07
82  49  2.72534e+07
82  50  1.32933e+07
82  51  1.93022e+07
82  52  9.11349e+06
82  53  1.69121e+07
82  54  8.19462e+06
82  55  1.71278e+07
82  56  2.06302e+07
82  57  2.61741e+07
82  58  1.71978e+07
82  59  1.68744e+07
82  60  2.58558e+07
82  61  1.50781e+07
82  62  1.54219e+07
82  63  1.83426e+07
82  64  1.61307e+07
82  65  3.52556e+07
82  66  3.80837e+07
82  67  1.52996e+07
82  68  2.92017e+07
82  69  4.3695e+07
82  70  5.7441e+07
82  71  5.24624e+07
82  72  7.28892e+07
82  73  4.60065e+07
82  74  3.39982e+07
82  75  4.24995e+07
82  76  3.3979e+07
82  77  2.62026e+07
82  78  2.19794e+07
82  79  1.02159e+07
82  80  2.31654e+07
82  81  2.40089e+07
82  82  2.86826e+07
82  83  1.46988e+07
82  84  1.15063e+07
82  85  2.66001e+07
82  86  1.49517e+07
82  87  3.07227e+07
82  88  2.07277e+07
82  89  2.70412e+07
82  90  1.19173e+07
82  91  2.93314e+07
82  92  1.75274e+07
82  93  2.10128e+07
82  94  2.95603e+07
82  95  2.88958e+07
82  96  3.85791e+07
82  97  2.15826e+07
82  98  1.29707e+07
82  99  3.55272e+07
82  100  1.24682e+07
83  0  1.62395e+07
83  1  2.75884e+07
83  2  2.93427e+07
83  3  2.54439e+07
83  4  2.11977e+07
83  5  2.45472e+07
83  6  2.871e+07
83  7  1.17686e+07
83  8  1.78582e+07
83  9  1.55117e+07
83  10  2.11901e+07
83  11  3.74295e+07
83  12  3.93289e+07
83  13  4.32953e+07
83  14  1.99924e+07
83  15  2.39429e+07
83  16  2.83015e+07
83  17  2.78093e+07
83  18  2.77554e+07
83  19  2.58291e+07
83  20  2.72817e+07
83  21  1.58754e+07
83  22  2.05658e+07
83  23  3.40756e+07
83  24  2.80551e+07
83  25  2.42443e+07
83  26  4.0782e+07
83  27  3.18163e+07
83  28  2.99528e+07
83  29  2.89411e+07
83  30  1.54148e+07
83  31  3.50587e+07
83  32  1.41886e+07
83  33  2.58647e+07
83  34  2.02497e+07
83  35  1.71124e+07
83  36  2.96615e+07
83  37  2.06251e+07
83  38  2.29571e+07
83  39  1.72597e+07
83  40  1.92579e+07
83  41  2.10824e+07
83  42  1.82649e+07
83  43  1.75692e+07
83  44  1.90694e+07
83  45  8.38419e+06
83  46  2.02067e+07
83  47  2.26049e+07
83  48  8.28262e+06
83  49  2.69024e+07
83  50  3.26258e+07
83  51  1.25088e+07
83  52  1.73576e+07
83  53  3.22043e+07
83  54  1.43402e+07
83  55  6.80612e+06
83  56  1.88113e+07
83  57  1.01152e+07
83  58  1.35894e+07
83  59  2.35112e+07
83  60  1.36881e+07
83  61  1.61499e+07
83  62  3.26387e+07
83  63  1.80985e+07
83  64  1.3786e+07
83  65  3.66049e+07
83  66  1.01413e+07
83  67  3.56805e+07
83  68  3.22246e+07
83  69  4.62475e+07
83  70  5.55991e+07
83  71  7.74742e+07
83  72  5.44771e+07
83  73  6.35632e+07
83  74  4.54194e+07
83  75  3.39419e+07
83  76  2.84883e+07
83  77  3.6001e+07
83  78  2.90206e+07
83  79  2.89175e+07
83  80  2.93069e+07
83  81  3.42121e+07
83  82  2.92679e+07
83  83  1.89291e+07
83  84  1.54446e+07
83  85  2.5999e+07
83  86  1.65816e+07
83  87  1.94955e+07
83  88  1.50938e+07
83  89  3.12742e+07
83  90  1.04988e+07
83  91  3.20874e+07
83  92  3.87939e+07
83  93  2.87942e+07
83  94  2.1091e+07
83  95  1.9387e+07
83  96  9.54518e+06
83  97  9.57306e+06
83  98  2.75301e+07
83  99  3.48174e+07
83  100  1.83911e+07
84  0  1.04777e+07
84  1  5.42375e+06
84  2  1.79418e+07
84  3  2.74614e+07
84  4  2.41811e+07
84  5  1.50039e+07
84  6  2.07347e+07
84  7  2.82229e+07
84  8  1.98187e+07
84  9  3.30834e+07
84  10  1.92484e+07
84  11  3.73263e+07
84  12  3.8038e+07
84  13  3.22165e+07
84  14  4.28609e+07
84  15  1.50515e+07
84  16  2.60294e+07
84  17  3.13979e+07
84  18  3.57155e+07
84  19  1.9627e+07
84  20  1.66512e+07
84  21  1.51816e+07
84  22  1.72437e+07
84  23  2.906e+07
84  24  2.53634e+07
84  25  3.47885e+07
84  26  2.39449e+07
84  27  1.02733e+07
84  28  6.80474e+06
84  29  2.37083e+07
84  30  1.42525e+07
84  31  1.94891e+07
84  32  3.9362e+07
84  33  1.84039e+07
84  34  3.19416e+07
84  35  3.41982e+07
84  36  2.07097e+07
84  37  1.23192e+07
84  38  7.35064e+06
84  39  1.35867e+07
84  40  1.54216e+07
84  41  2.50584e+07
84  42  4.19478e+06
84  43  2.16534e+07
84  44  1.87617e+07
84  45  1.61024e+07
84  46  4.79804e+06
84  47  1.25322e+07
84  48  2.91636e+07
84  49  1.93405e+07
84  50  3.11113e+07
84  51  1.19128e+07
84  52  1.22045e+07
84  53  3.60624e+07
84  54  1.86768e+07
84  55  7.35857e+06
84  56  3.26991e+07
84  57  8.19598e+06
84  58  2.98726e+07
84  59  3.35157e+07
84  60  7.70986e+06
84  61  9.59057e+06
84  62  1.2151e+07
84  63  2.88477e+07
84  64  3.164e+07
84  65  1.54137e+07
84  66  5.89214e+06
84  67  1.63766e+07
84  68  2.46703e+07
84  69  3.80415e+07
84  70  4.4837e+07
84  71  4.69532e+07
84  72  7.74626e+07
84  73  6.00534e+07
84  74  3.67977e+07
84  75  2.293e+07
84  76  5.22071e+07
84  77  4.87501e+07
84  78  4.09776e+07
84  79  1.83408e+07
84  80  1.45031e+07
84  81  2.3694e+07
84  82  4.1049e+07
84  83  9.41567e+06
84  84  1.13035e+07
84  85  2.24025e+07
84  86  1.61461e+07
84  87  1.67719e+07
84  88  1.51886e+07
84  89  2.74424e+07
84  90  2.21337e+07
84  91  9.01676e+06
84  92  2.50513e+07
84  93  2.82304e+07
84  94  2.50534e+07
84  95  1.53104e+07
84  96  3.68532e+07
84  97  2.24046e+07
84  98  2.13364e+07
84  99  3.14789e+07
84  100  2.02512e+07
85  0  7.14145e+06
85  1  1.64849e+07
85  2  2.10119e+07
85  3  1.8264e+07
85  4  1.48669e+07
85  5  1.2807e+07
85  6  1.78465e+07
85  7  2.18268e+07
85  8  1.54721e+07
85  9  3.18391e+07
85  10  3.14815e+07
85  11  2.3482e+07
85  12  2.73413e+07
85  13  3.58571e+07
85  14  3.50449e+07
85  15  1.36072e+07
85  16  2.86873e+07
85  17  3.48934e+07
85  18  2.82034e+07
85  19  2.46856e+07
85  20  1.1572e+07
85  21  3.42725e+07
85  22  1.70313e+07
85  23  2.22682e+07
85  24  3.26808e+07
85  25  4.1471e+07
85  26  3.01143e+07
85  27  1.85276e+07
85  28  1.42522e+07
85  29  2.09184e+07
85  30  1.85175e+07
85  31  2.42382e+07
85  32  1.71184e+07
85  33  3.05089e+07
85  34  1.40155e+07
85  35  3.11427e+07
85  36  1.89155e+07
85  37  2.17955e+07
85  38  3.33408e+07
85  39  1.83387e+07
85  40  6.74291e+06
85  41  1.5203e+07
85  42  1.20188e+07
85  43  1.03661e+07
85  44  2.4875e+07
85  45  1.01832e+07
85  46  2.59062e+07
85  47  1.53379e+07
85  48  5.4545e+06
85  49  1.54712e+07
85  50  1.39288e+07
85  51  2.62618e+07
85  52  1.83027e+07
85  53  1.86951e+07
85  54  1.4175e+07
85  55  1.56801e+07
85  56  1.73496e+07
85  57  3.48273e+07
85  58  2.36912e+07
85  59  1.30223e+07
85  60  7.69851e+06
85  61  2.2771e+07
85  62  2.73983e+07
85  63  4.37668e+06
85  64  2.44406e+07
85  65  1.00995e+07
85  66  1.6317e+07
85  67  3.42161e+07
85  68  2.80355e+07
85  69  2.89233e+07
85  70  3.61554e+07
85  71  6.2915e+07
85  72  9.61026e+07
85  73  6.25034e+07
85  74  3.36278e+07
85  75  3.94817e+07
85  76  2.02083e+07
85  77  6.21284e+07
85  78  2.81913e+07
85  79  1.18011e+07
85  80  1.63396e+07
85  81  1.37257e+07
85  82  2.02337e+07
85  83  1.44081e+07
85  84  2.11934e+07
85  85  1.82053e+07
85  86  2.07056e+07
85  87  9.39205e+06
85  88  2.94512e+07
85  89  1.3359e+07
85  90  8.41632e+06
85  91  1.56998e+07
85  92  1.62004e+07
85  93  1.76816e+07
85  94  1.10782e+07
85  95  2.12562e+07
85  96  2.2019e+07
85  97  1.08456e+07
85  98  1.39308e+07
85  99  2.00068e+07
85  100  1.75108e+07
86  0  6.59389e+06
86  1  1.19376e+07
86  2  1.73783e+07
86  3  2.09861e+07
86  4  1.37807e+07
86  5  1.23927e+07
86  6  1.19992e+07
86  7  1.29086e+07
86  8  2.21024e+07
86  9  1.89065e+07
86  10  2.38279e+07
86  11  4.29148e+06
86  12  2.66288e+07
86  13  2.43759e+07
86  14  2.24606e+07
86  15  1.88631e+07
86  16  1.66107e+07
86  17  1.52023e+07
86  18  2.65846e+07
86  19  2.02072e+07
86  20  2.67602e+07
86  21  1.75352e+07
86  22  1.22768e+07
86  23  2.58528e+07
86  24  2.79116e+07
86  25  3.20945e+07
86  26  2.90215e+07
86  27  3.18839e+07
86  28  1.57983e+07
86  29  1.45154e+07
86  30  2.66524e+07
86  31  1.35642e+07
86  32  2.61237e+07
86  33  1.28156e+07
86  34  1.76438e+07
86  35  2.30065e+07
86  36  1.46003e+07
86  37  1.42387e+07
86  38  1.73454e+07
86  39  5.30818e+06
86  40  1.16848e+07
86  41  1.14186e+07
86  42  1.9021e+07
86  43  1.91561e+07
86  44  7.53104e+06
86  45  1.27928e+07
86  46  1.86613e+07
86  47  1.00195e+07
86  48  3.07776e+07
86  49  9.17511e+06
86  50  1.09593e+07
86  51  1.46096e+07
86  52  3.02834e+07
86  53  1.11913e+07
86  54  1.2769e+07
86  55  1.77296e+07
86  56  2.12674e+07
86  57  2.22343e+07
86  58  2.01228e+07
86  59  1.85611e+07
86  60  9.34513e+06
86  61  2.2721e+07
86  62  2.44142e+07
86  63  2.29388e+07
86  64  1.81964e+07
86  65  1.224e+07
86  66  2.51952e+07
86  67  1.25781e+07
86  68  2.70112e+07
86  69  1.42809e+07
86  70  5.88468e+07
86  71  4.67435e+07
86  72  4.75703e+07
86  73  5.50314e+07
86  74  3.29078e+07
86  75  5.17674e+07
86  76  2.82926e+07
86  77  3.64139e+07
86  78  3.01482e+07
86  79  2.85242e+07
86  80  1.64639e+07
86  81  1.99384e+07
86  82  7.68788e+06
86  83  1.6639e+07
86  84  1.74451e+07
86  85  1.34025e+07
86  86  1.71518e+07
86  87  1.56908e+07
86  88  1.40016e+07
86  89  2.52435e+07
86  90  1.5589e+07
86  91  6.09753e+06
86  92  1.79159e+07
86  93  2.40835e+07
86  94  1.91621e+07
86  95  3.12192e+07
86  96  1.30009e+07
86  97  4.48355e+07
86  98  2.22231e+07
86  99  1.76302e+07
86  100  1.63772e+07
87  0  1.14595e+07
87  1  1.30797e+07
87  2  2.09906e+07
87  3  1.59327e+07
87  4  6.40511e+06
87  5  1.74809e+07
87  6  1.88474e+07
87  7  1.55237e+07
87  8  1.57549e+07
87  9  1.25037e+07
87  10  2.08645e+07
