row  column  (images_14_017.edf P-K*images_14_017.edf Ar-K**(2.3))
71  98  2.0592e+07
71  99  6.53626e+06
71  100  7.07896e+06
72  0  0
72  1  4.78631e+06
72  2  4.00785e+06
72  3  9.9953e+06
72  4  9.39656e+06
72  5  9.90411e+06
72  6  1.98904e+06
72  7  2.75037e+06
72  8  9.92113e+06
72  9  346551
72  10  9.01695e+06
72  11  1.10897e+07
72  12  1.11236e+07
72  13  1.64887e+07
72  14  1.18088e+07
72  15  1.99503e+07
72  16  3.13464e+06
72  17  9.67489e+06
72  18  1.07636e+07
72  19  3.00608e+06
72  20  1.27365e+07
72  21  5.54602e+06
72  22  0
72  23  1.34657e+06
72  24  591166
72  25  7.00411e+06
72  26  9.83956e+06
72  27  6.14601e+06
72  28  0
72  29  3.31266e+06
72  30  9.20933e+06
72  31  43935.1
72  32  0
72  33  6.82473e+06
72  34  2.18498e+06
72  35  2.98366e+06
72  36  1.14397e+06
72  37  856985
72  38  7.66135e+06
72  39  2.03481e+06
72  40  2.72415e+06
72  41  726576
72  42  0
72  43  6.1318e+06
72  44  3.13688e+06
72  45  0
72  46  0
72  47  7.28435e+06
72  48  0
72  49  0
72  50  0
72  51  2.46539e+06
72  52  5.94948e+06
72  53  0
72  54  6.70398e+06
72  55  4.10395e+06
72  56  4.31539e+06
72  57  0
72  58  2.34909e+06
72  59  2.60965e+06
72  60  3.77338e+06
72  61  0
72  62  1.20406e+06
72  63  0
72  64  1.1573e+06
72  65  0
72  66  5.47879e+06
72  67  6.49328e+06
72  68  5.78621e+06
72  69  2.97648e+06
72  70  1.52819e+07
72  71  2.18481e+06
72  72  3.19166e+06
72  73  3.61765e+06
72  74  1.93715e+07
72  75  1.56512e+07
72  76  2.18802e+07
72  77  1.59512e+07
72  78  1.53534e+07
72  79  8.9981e+06
72  80  7.74754e+06
72  81  4.02654e+06
72  82  6.48393e+06
72  83  1.09031e+06
72  84  0
72  85  8.6016e+06
72  86  4.8821e+06
72  87  6.80265e+06
72  88  4.7225e+06
72  89  8.00179e+06
72  90  2.63612e+06
72  91  5.20104e+06
72  92  1.13579e+07
72  93  1.61607e+06
72  94  0
72  95  1.19335e+07
72  96  1.4032e+07
72  97  0
72  98  1.16095e+06
72  99  4.53184e+06
72  100  1.56797e+06
73  0  1.56839e+06
73  1  369726
73  2  2.70401e+06
73  3  1.84203e+06
73  4  1.61171e+06
73  5  1.50294e+06
73  6  8.10074e+06
73  7  1.22642e+07
73  8  0
73  9  9.12306e+06
73  10  1.35332e+07
73  11  1.30163e+07
73  12  2.10314e+07
73  13  4.75393e+06
73  14  1.18469e+06
73  15  6.82318e+06
73  16  9.80866e+06
73  17  0
73  18  1.70043e+07
73  19  906271
73  20  5.05469e+06
73  21  2.27253e+06
73  22  1.729e+06
73  23  8.20137e+06
73  24  6.75486e+06
73  25  3.73686e+06
73  26  6.09923e+06
73  27  4.40684e+06
73  28  833420
73  29  0
73  30  259583
73  31  4.56794e+06
73  32  5.16846e+06
73  33  8.00509e+06
73  34  8.37948e+06
73  35  5.80428e+06
73  36  0
73  37  0
73  38  2.37964e+06
73  39  1.56931e+06
73  40  1.88908e+06
73  41  0
73  42  1.88548e+06
73  43  1.16063e+06
73  44  986215
73  45  303972
73  46  0
73  47  0
73  48  0
73  49  347748
73  50  4.22642e+06
73  51  3.10783e+06
73  52  0
73  53  0
73  54  4.84173e+06
73  55  1.30057e+06
73  56  3.91356e+06
73  57  0
73  58  0
73  59  1.6391e+06
73  60  1.82988e+06
73  61  8.36234e+06
73  62  1.56018e+06
73  63  59070.7
73  64  9.18937e+06
73  65  9.05894e+06
73  66  0
73  67  0
73  68  7.36806e+06
73  69  4.9447e+06
73  70  5.29774e+06
73  71  1.71273e+07
73  72  2.17893e+06
73  73  1.72078e+07
73  74  2.26961e+07
73  75  8.93172e+06
73  76  1.40519e+07
73  77  1.69288e+07
73  78  1.46587e+07
73  79  8.69764e+06
73  80  7.79379e+06
73  81  8.64444e+06
73  82  2.22991e+06
73  83  2.45801e+06
73  84  1.04612e+07
73  85  2.70435e+06
73  86  2.24339e+06
73  87  5.76392e+06
73  88  1.0454e+07
73  89  0
73  90  7.50939e+06
73  91  8.43025e+06
73  92  6.83595e+06
73  93  1.50359e+07
73  94  4.0618e+06
73  95  4.5246e+06
73  96  7.10599e+06
73  97  3.07296e+06
73  98  4.3531e+06
73  99  1.14766e+06
73  100  8.26395e+06
74  0  3.88291e+06
74  1  0
74  2  6.01265e+06
74  3  5.10094e+06
74  4  4.24326e+06
74  5  6.4043e+06
74  6  6.47409e+06
74  7  6.28709e+06
74  8  8.25981e+06
74  9  5.37955e+06
74  10  1.0061e+07
74  11  4.84022e+06
74  12  1.63487e+07
74  13  4.42344e+06
74  14  1.4004e+07
74  15  7.08513e+06
74  16  0
74  17  4.28427e+06
74  18  3.8856e+06
74  19  2.02864e+06
74  20  1.02839e+07
74  21  0
74  22  4.29408e+06
74  23  3.61436e+06
74  24  5.31939e+06
74  25  892392
74  26  1.11783e+06
74  27  3.88553e+06
74  28  8.98081e+06
74  29  499035
74  30  4.21448e+06
74  31  4.75785e+06
74  32  986750
74  33  0
74  34  2.93714e+06
74  35  4.97725e+06
74  36  3.4067e+06
74  37  1.88903e+06
74  38  0
74  39  0
74  40  1.897e+06
74  41  277762
74  42  0
74  43  3.04378e+06
74  44  4.92316e+06
74  45  2.76366e+06
74  46  2.22336e+06
74  47  5.43644e+06
74  48  1.67945e+06
74  49  2.29642e+06
74  50  1.92362e+06
74  51  6.53061e+06
74  52  660810
74  53  1.51964e+06
74  54  7.92925e+06
74  55  0
74  56  966057
74  57  0
74  58  467261
74  59  2.0031e+06
74  60  4.36031e+06
74  61  2.77297e+06
74  62  747311
74  63  324229
74  64  4.20929e+06
74  65  5.42369e+06
74  66  1.65538e+06
74  67  2.94667e+06
74  68  7.75572e+06
74  69  0
74  70  5.10229e+06
74  71  5.24456e+06
74  72  1.54429e+07
74  73  2.32201e+07
74  74  1.84762e+07
74  75  9.90564e+06
74  76  2.68268e+07
74  77  8.72241e+06
74  78  2.02947e+07
74  79  8.49169e+06
74  80  0
74  81  6.56011e+06
74  82  2.70744e+06
74  83  1.62571e+06
74  84  7.84283e+06
74  85  880489
74  86  3.16994e+06
74  87  3.82714e+06
74  88  7.61378e+06
74  89  1.36853e+06
74  90  0
74  91  3.00563e+06
74  92  3.81282e+06
74  93  1.58465e+07
74  94  1.74239e+07
74  95  7.36151e+06
74  96  2.48487e+06
74  97  0
74  98  5.20056e+06
74  99  0
74  100  4.22841e+06
75  0  1.95389e+06
75  1  404748
75  2  4.42145e+06
75  3  2.15017e+07
75  4  1.61465e+07
75  5  1.46122e+07
75  6  7.78954e+06
75  7  2.46254e+06
75  8  0
75  9  5.98294e+06
75  10  6.70528e+06
75  11  7.35231e+06
75  12  1.41017e+07
75  13  2.03507e+07
75  14  1.04199e+07
75  15  2.98528e+06
75  16  1.22677e+07
75  17  7.15202e+06
75  18  3.75191e+06
75  19  3.51523e+06
75  20  3.85374e+06
75  21  7.74565e+06
75  22  1.8054e+06
75  23  3.15048e+06
75  24  1.7479e+07
75  25  3.48633e+06
75  26  1.96402e+06
75  27  6.77128e+06
75  28  6.30742e+06
75  29  469760
75  30  3.1127e+06
75  31  1.23029e+07
75  32  184929
75  33  1.23384e+07
75  34  0
75  35  7.95785e+06
75  36  0
75  37  1.49885e+06
75  38  3.52154e+06
75  39  1.16644e+06
75  40  0
75  41  0
75  42  2.8773e+06
75  43  2.34926e+06
75  44  0
75  45  845494
75  46  0
75  47  9.79083e+06
75  48  1.00476e+06
75  49  4.77317e+06
75  50  7.54945e+06
75  51  3.53913e+06
75  52  6.99628e+06
75  53  859542
75  54  7.12519e+06
75  55  6.045e+06
75  56  0
75  57  3.96636e+06
75  58  7.75368e+06
75  59  0
75  60  0
75  61  0
75  62  0
75  63  0
75  64  6.69619e+06
75  65  362879
75  66  9.85754e+06
75  67  6.63507e+06
75  68  5.33792e+06
75  69  1.45914e+07
75  70  9.75435e+06
75  71  2.52286e+06
75  72  9.97773e+06
75  73  1.24701e+07
75  74  2.24974e+07
75  75  1.20541e+07
75  76  1.19652e+07
75  77  2.36388e+07
75  78  8.1839e+06
75  79  6.76218e+06
75  80  1.09369e+07
75  81  9.97187e+06
75  82  1.33437e+07
75  83  3.81938e+06
75  84  0
75  85  3.60789e+06
75  86  1.0597e+06
75  87  1.14382e+06
75  88  3.48072e+06
75  89  6.72733e+06
75  90  6.80562e+06
75  91  2.14624e+06
75  92  4.01496e+06
75  93  5.10502e+06
75  94  1.62564e+07
75  95  1.54045e+07
75  96  2.81515e+06
75  97  0
75  98  0
75  99  2.72965e+06
75  100  1.57104e+06
76  0  4.89549e+06
76  1  0
76  2  3.44726e+06
76  3  3.84298e+06
76  4  0
76  5  1.10693e+07
76  6  4.35388e+06
76  7  1.59778e+07
76  8  4.27792e+06
76  9  9.599e+06
76  10  0
76  11  8.96902e+06
76  12  1.41625e+07
76  13  2.30815e+07
76  14  4.53917e+06
76  15  1.19916e+07
76  16  8.00307e+06
76  17  1.16773e+07
76  18  7.94003e+06
76  19  1.39557e+07
76  20  0
76  21  5.02924e+06
76  22  7.25329e+06
76  23  5.77106e+06
76  24  0
76  25  3.28089e+06
76  26  6.73204e+06
76  27  1.32377e+07
76  28  1.28102e+07
76  29  1.57807e+06
76  30  0
76  31  1.84308e+06
76  32  1.34263e+06
76  33  0
76  34  3.54487e+06
76  35  7.16952e+06
76  36  3.99952e+06
76  37  1.11576e+07
76  38  0
76  39  7.28025e+06
76  40  0
76  41  2.04592e+06
76  42  0
76  43  0
76  44  1.62283e+06
76  45  1.08085e+06
76  46  0
76  47  1.10365e+06
76  48  0
76  49  4.68449e+06
76  50  0
76  51  2.28917e+06
76  52  0
76  53  0
76  54  4.72371e+06
76  55  0
76  56  4.27949e+06
76  57  5.25931e+06
76  58  3.56286e+06
76  59  63831
76  60  0
76  61  3.81191e+06
76  62  0
76  63  9.26549e+06
76  64  136812
76  65  958137
76  66  2.49126e+06
76  67  0
76  68  5.81499e+06
76  69  7.50194e+06
76  70  9.94462e+06
76  71  4.07001e+06
76  72  8.42509e+06
76  73  2.07473e+07
76  74  3.35166e+07
76  75  8.08805e+06
76  76  1.71813e+07
76  77  1.30028e+07
76  78  2.03121e+07
76  79  1.72004e+07
76  80  1.38996e+07
76  81  3.28865e+06
76  82  7.68667e+06
76  83  1.05361e+07
76  84  9.7069e+06
76  85  0
76  86  0
76  87  7.50015e+06
76  88  3.22828e+06
76  89  0
76  90  0
76  91  822492
76  92  3.09758e+06
76  93  1.12414e+07
76  94  1.07247e+07
76  95  1.90982e+07
76  96  0
76  97  0
76  98  6.45636e+06
76  99  5.0021e+06
76  100  9.08873e+06
77  0  890119
77  1  5.10196e+06
77  2  5.51276e+06
77  3  4.18839e+06
77  4  7.11653e+06
77  5  1.30825e+07
77  6  1.50514e+07
77  7  7.43019e+06
77  8  5.09472e+06
77  9  5.16379e+06
77  10  2.07722e+07
77  11  1.75953e+07
77  12  5.42488e+06
77  13  1.03689e+07
77  14  6.52448e+06
77  15  0
77  16  4.30091e+06
77  17  1.94126e+06
77  18  1.415e+07
77  19  4.60591e+06
77  20  1.26136e+07
77  21  6.08321e+06
77  22  4.2884e+06
77  23  3.82466e+06
77  24  468597
77  25  3.17205e+06
77  26  4.63731e+06
77  27  1.14866e+07
77  28  6.505e+06
77  29  6.39106e+06
77  30  1.46785e+06
77  31  3.76081e+06
77  32  1.96779e+06
77  33  132864
77  34  0
77  35  2.22291e+06
77  36  1.86625e+06
77  37  0
77  38  3.42668e+06
77  39  2.34434e+06
77  40  1.06137e+07
77  41  1.16323e+06
77  42  0
77  43  963196
77  44  0
77  45  0
77  46  562439
77  47  4.43131e+06
77  48  0
77  49  1.30816e+06
77  50  0
77  51  1.08341e+07
77  52  3.20258e+06
77  53  2.44987e+06
77  54  2.39893e+06
77  55  0
77  56  0
77  57  0
77  58  721836
77  59  0
77  60  5.2926e+06
77  61  3.65845e+06
77  62  0
77  63  7.05454e+06
77  64  6.2207e+06
77  65  3.69668e+06
77  66  3.84439e+06
77  67  1.60828e+06
77  68  2.27381e+06
77  69  1.11772e+07
77  70  1.05711e+07
77  71  5.91923e+06
77  72  1.04678e+07
77  73  1.46424e+07
77  74  2.05708e+07
77  75  1.94331e+07
77  76  1.14908e+07
77  77  1.22731e+07
77  78  1.11454e+07
77  79  6.73902e+06
77  80  2.37976e+06
77  81  4.22207e+06
77  82  1.93054e+06
77  83  4.04194e+06
77  84  3.19274e+06
77  85  6.19979e+06
77  86  1.54605e+06
77  87  8.73218e+06
77  88  1.20172e+07
77  89  2.21109e+06
77  90  4.24322e+06
77  91  3.24585e+06
77  92  6.12591e+06
77  93  1.06226e+07
77  94  4.56687e+06
77  95  2.9466e+06
77  96  0
77  97  3.66356e+06
77  98  0
77  99  0
77  100  1.20395e+06
78  0  1.67093e+06
78  1  2.92667e+06
78  2  1.13061e+07
78  3  2.77828e+06
78  4  2.04343e+06
78  5  9.23995e+06
78  6  3.97616e+06
78  7  0
78  8  6.6709e+06
78  9  3.18562e+06
78  10  2.54812e+06
78  11  792369
78  12  6.54067e+06
78  13  1.31894e+07
78  14  6.20928e+06
78  15  1.18324e+07
78  16  7.00337e+06
78  17  979286
78  18  1.30467e+07
78  19  4.85804e+06
78  20  5.53265e+06
78  21  5.37575e+06
78  22  1.24846e+06
78  23  0
78  24  2.36097e+06
78  25  0
78  26  3.8519e+06
78  27  711474
78  28  1.51616e+07
78  29  4.23033e+06
78  30  3.69462e+06
78  31  7.39763e+06
78  32  959380
78  33  79310.3
78  34  2.33181e+06
78  35  0
78  36  315614
78  37  5.33378e+06
78  38  6.28017e+06
78  39  9.0419e+06
78  40  286567
78  41  1.13079e+06
78  42  0
78  43  0
78  44  1.33203e+06
78  45  0
78  46  2.72691e+06
78  47  0
78  48  0
78  49  339478
78  50  2.27457e+06
78  51  7.28063e+06
78  52  1.033e+06
78  53  2.75238e+06
78  54  4.79033e+06
78  55  0
78  56  0
78  57  0
78  58  0
78  59  899173
78  60  0
78  61  1.59778e+06
78  62  0
78  63  0
78  64  0
78  65  4.79663e+06
78  66  7.39559e+06
78  67  3.97496e+06
78  68  1.24956e+06
78  69  1.40996e+07
78  70  1.51284e+07
78  71  6.28742e+06
78  72  1.29961e+07
78  73  2.58711e+07
78  74  7.92942e+06
78  75  0
78  76  1.41669e+07
78  77  1.49037e+07
78  78  9.21943e+06
78  79  6.88701e+06
78  80  6.00975e+06
78  81  1.44275e+07
78  82  1.03515e+07
78  83  8.1179e+06
78  84  9.0761e+06
78  85  1.48958e+06
78  86  7.89062e+06
78  87  1.86108e+06
78  88  968816
78  89  5.81061e+06
78  90  0
78  91  1.58809e+06
78  92  7.92431e+06
78  93  5.19525e+06
78  94  7.96399e+06
78  95  2.54521e+06
78  96  2.28434e+06
78  97  1.85535e+06
78  98  0
78  99  0
78  100  1.39085e+06
79  0  3.96008e+06
79  1  3.18188e+06
79  2  3.2114e+06
79  3  4.50884e+06
79  4  9.49537e+06
79  5  3.20204e+06
79  6  6.71455e+06
79  7  4.77075e+06
79  8  5.32272e+06
79  9  8.47393e+06
79  10  6.66739e+06
79  11  2.0027e+07
79  12  9.86787e+06
79  13  8.7493e+06
79  14  2.45141e+06
79  15  2.22395e+06
79  16  4.73333e+06
79  17  0
79  18  7.73499e+06
79  19  1.76004e+06
79  20  3.52547e+06
79  21  8.002e+06
79  22  7.93036e+06
79  23  0
79  24  2.85131e+06
79  25  1.36306e+07
79  26  308599
79  27  6.74163e+06
79  28  0
79  29  1.30837e+06
79  30  0
79  31  6.79005e+06
79  32  0
79  33  0
79  34  3.71951e+06
79  35  5.82309e+06
79  36  1.61596e+06
79  37  2.26861e+06
79  38  4.10493e+06
79  39  6.03213e+06
79  40  0
79  41  0
79  42  0
79  43  9.63037e+06
79  44  1.95486e+06
79  45  0
79  46  0
79  47  0
79  48  0
79  49  0
79  50  0
79  51  6.1032e+06
79  52  303879
79  53  783507
79  54  978209
79  55  898563
79  56  838090
79  57  1.50196e+06
79  58  779401
79  59  3.1276e+06
79  60  0
79  61  1.64446e+06
79  62  652003
79  63  2.76842e+06
79  64  7.13708e+06
79  65  3.45478e+06
79  66  0
79  67  0
79  68  8.94693e+06
79  69  8.84895e+06
79  70  5.75984e+06
79  71  1.53218e+06
79  72  1.52952e+07
79  73  1.5792e+07
79  74  9.45753e+06
79  75  1.16033e+07
79  76  1.29113e+07
79  77  7.45448e+06
79  78  0
79  79  8.03508e+06
79  80  0
79  81  3.12684e+06
79  82  3.72036e+06
79  83  6.56828e+06
79  84  2.53873e+06
79  85  1.43942e+06
79  86  4.05581e+06
79  87  0
79  88  2.32357e+06
79  89  0
79  90  3.5601e+06
79  91  646811
79  92  5.85166e+06
79  93  7.80465e+06
79  94  6.88978e+06
79  95  2.20765e+06
79  96  2.79686e+06
79  97  9.1491e+06
79  98  0
79  99  0
79  100  0
80  0  0
80  1  0
80  2  2.38698e+06
80  3  7.03438e+06
80  4  1.10366e+07
80  5  4.3758e+06
80  6  6.40999e+06
80  7  2.52922e+06
80  8  2.40768e+06
80  9  1.17056e+06
80  10  9.33555e+06
80  11  6.06481e+06
80  12  7.4979e+06
80  13  1.0689e+07
80  14  1.78332e+07
80  15  6.29505e+06
80  16  1.38741e+07
80  17  1.19901e+07
80  18  4.78402e+06
80  19  5.23307e+06
80  20  0
80  21  0
80  22  2.79166e+06
80  23  1.02231e+07
80  24  7.98356e+06
80  25  3.03062e+06
80  26  1.33771e+07
80  27  0
80  28  8.18448e+06
80  29  3.24041e+06
80  30  4.26549e+06
80  31  2.23088e+06
80  32  3.8309e+06
80  33  3.13249e+06
80  34  4.23177e+06
80  35  0
80  36  6.811e+06
80  37  7.85111e+06
80  38  6.47673e+06
80  39  0
80  40  304055
80  41  642715
80  42  1.93356e+06
80  43  4.66943e+06
80  44  0
80  45  0
80  46  2.79496e+06
80  47  0
80  48  0
80  49  1.97517e+06
80  50  0
80  51  4.51225e+06
80  52  5.16215e+06
80  53  0
80  54  0
80  55  3.32014e+06
80  56  1.3062e+07
80  57  2.39097e+06
80  58  0
80  59  4.75638e+06
80  60  8.71962e+06
80  61  1.03354e+06
80  62  3.2472e+06
80  63  1.99399e+06
80  64  0
80  65  429260
80  66  0
80  67  0
80  68  6.62776e+06
80  69  2.19949e+06
80  70  0
80  71  1.04101e+07
80  72  1.46249e+07
80  73  2.37173e+07
80  74  1.49056e+07
80  75  2.15132e+07
80  76  2.57602e+07
80  77  3.4257e+06
80  78  5.8278e+06
80  79  1.17058e+07
80  80  8.09056e+06
80  81  5.19938e+06
80  82  3.7499e+06
80  83  3.19656e+06
80  84  218197
80  85  3.05791e+06
80  86  394439
80  87  294019
80  88  6.94785e+06
80  89  1.01173e+06
80  90  0
80  91  1.72478e+06
80  92  9.60269e+06
80  93  1.83777e+06
80  94  6.41697e+06
80  95  740246
80  96  9.45894e+06
80  97  2.31809e+06
80  98  0
80  99  0
80  100  0
81  0  3.47921e+06
81  1  404992
81  2  3.65327e+06
81  3  1.98026e+07
81  4  0
81  5  5.08728e+06
81  6  5.1241e+06
81  7  2.3959e+06
81  8  4.92483e+06
81  9  1.10587e+07
81  10  1.62405e+07
81  11  1.08442e+07
81  12  1.15473e+07
81  13  5.21603e+06
81  14  0
81  15  1.56547e+07
81  16  1.72056e+07
81  17  5.7725e+06
81  18  937437
81  19  8.02244e+06
81  20  0
81  21  0
81  22  1.98092e+06
81  23  1.72611e+06
81  24  8.83598e+06
81  25  814838
81  26  2.91745e+06
81  27  1.75184e+06
81  28  0
81  29  892777
81  30  4.89944e+06
81  31  633716
81  32  1.01098e+07
81  33  54755.3
81  34  2.22436e+06
81  35  8.65328e+06
81  36  1.02753e+07
81  37  1.57317e+06
81  38  8.35196e+06
81  39  4.17677e+06
81  40  4.61153e+06
81  41  4.91424e+06
81  42  2.7992e+06
81  43  2.60589e+06
81  44  0
81  45  789553
81  46  0
81  47  238857
81  48  1.2794e+06
81  49  9.96949e+06
81  50  0
81  51  2.64753e+06
81  52  2.50853e+06
81  53  0
81  54  2.31921e+06
81  55  0
81  56  2.56412e+06
81  57  4.88393e+06
81  58  0
81  59  0
81  60  0
81  61  764649
81  62  0
81  63  0
81  64  0
81  65  3.84707e+06
81  66  5.98537e+06
81  67  0
81  68  3.17033e+06
81  69  0
81  70  7.96547e+06
81  71  6.51994e+06
81  72  2.26059e+07
81  73  8.57977e+06
81  74  1.00062e+07
81  75  1.74979e+07
81  76  4.65468e+06
81  77  1.0828e+07
81  78  7.61303e+06
81  79  1.41085e+07
81  80  924926
81  81  3.82327e+06
81  82  4.70472e+06
81  83  5.76804e+06
81  84  3.75694e+06
81  85  7.84295e+06
81  86  3.10999e+06
81  87  4.27757e+06
81  88  2.84552e+06
81  89  0
81  90  6.18888e+06
81  91  4.39897e+06
81  92  1.77096e+06
81  93  0
81  94  8.36416e+06
81  95  3.78943e+06
81  96  9.84664e+06
81  97  0
81  98  4.39322e+06
81  99  2.7776e+06
81  100  2.94018e+06
82  0  0
82  1  1.90062e+06
82  2  4.17891e+06
82  3  4.21057e+06
82  4  9.31496e+06
82  5  7.09099e+06
82  6  8.19235e+06
82  7  4.85012e+06
82  8  3.79421e+06
82  9  5.44415e+06
82  10  0
82  11  7.31827e+06
82  12  9.33668e+06
82  13  1.27515e+07
82  14  1.31104e+07
82  15  6.89908e+06
82  16  1.74597e+07
82  17  2.74102e+06
82  18  1.79923e+06
82  19  567376
82  20  7.66513e+06
82  21  7.98827e+06
82  22  4.96253e+06
82  23  3.2615e+06
82  24  1.51473e+06
82  25  1.02428e+07
82  26  1.35258e+07
82  27  5.67607e+06
82  28  7.87862e+06
82  29  844716
82  30  6.77611e+06
82  31  134142
82  32  1.89136e+06
82  33  936168
82  34  2.22209e+06
82  35  7.99404e+06
82  36  2.28728e+06
82  37  2.90009e+06
82  38  739779
82  39  6.47771e+06
82  40  3.45949e+06
82  41  0
82  42  8.06741e+06
82  43  4.1074e+06
82  44  1.98405e+06
82  45  0
82  46  3.91886e+06
82  47  4.91164e+06
82  48  2.28375e+06
82  49  6.76819e+06
82  50  819456
82  51  7.36093e+06
82  52  0
82  53  0
82  54  1.59998e+06
82  55  427680
82  56  0
82  57  2.60676e+06
82  58  2.59268e+06
82  59  706604
82  60  1.92914e+06
82  61  0
82  62  0
82  63  0
82  64  0
82  65  3.37026e+06
82  66  9.71896e+06
82  67  0
82  68  0
82  69  7.45749e+06
82  70  1.41165e+07
82  71  1.39697e+07
82  72  1.59169e+07
82  73  2.03614e+07
82  74  1.02432e+07
82  75  7.67127e+06
82  76  906934
82  77  7.04352e+06
82  78  9.29978e+06
82  79  0
82  80  4.87016e+06
82  81  3.85162e+06
82  82  1.80654e+06
82  83  6.17719e+06
82  84  4.15602e+06
82  85  5.69362e+06
82  86  1.06696e+06
82  87  2.40994e+06
82  88  0
82  89  2.61834e+06
82  90  0
82  91  2.81463e+06
82  92  0
82  93  5.68181e+06
82  94  0
82  95  0
82  96  7.25209e+06
82  97  1519.46
82  98  0
82  99  7.33561e+06
82  100  140944
83  0  629579
83  1  5.67783e+06
83  2  8.95025e+06
83  3  5.07067e+06
83  4  1.11911e+06
83  5  3.73217e+06
83  6  3.73468e+06
83  7  7.45488e+06
83  8  8.71901e+06
83  9  8.66484e+06
83  10  6.44376e+06
83  11  9.56967e+06
83  12  9.22192e+06
83  13  1.26448e+07
83  14  9.45142e+06
83  15  5.13377e+06
83  16  3.33281e+06
83  17  7.93998e+06
83  18  6.26259e+06
83  19  1.95664e+06
83  20  4.93313e+06
83  21  2.02505e+06
83  22  1.23215e+07
83  23  1.62191e+07
83  24  6.3332e+06
83  25  8.14646e+06
83  26  1.11179e+07
83  27  1.23321e+06
83  28  5.18495e+06
83  29  6.3139e+06
83  30  4.12244e+06
83  31  3.15146e+06
83  32  2.1308e+06
83  33  1.12482e+07
83  34  0
83  35  4.98343e+06
83  36  7.69968e+06
83  37  2.93129e+06
83  38  5.09525e+06
83  39  0
83  40  2.86901e+06
83  41  0
83  42  5.45201e+06
83  43  0
83  44  1.61962e+06
83  45  0
83  46  342814
83  47  997247
83  48  0
83  49  4.42765e+06
83  50  3.52669e+06
83  51  0
83  52  0
83  53  1.98067e+06
83  54  0
83  55  0
83  56  6.89503e+06
83  57  0
83  58  0
83  59  6.45681e+06
83  60  431538
83  61  0
83  62  7.84926e+06
83  63  0
83  64  0
83  65  7.45732e+06
83  66  2.57078e+06
83  67  7.3592e+06
83  68  8.00256e+06
83  69  6.35872e+06
83  70  1.36114e+07
83  71  2.32333e+07
83  72  6.72721e+06
83  73  1.91524e+07
83  74  9.44851e+06
83  75  8.38554e+06
83  76  6.92056e+06
83  77  1.35211e+07
83  78  6.81157e+06
83  79  0
83  80  1.71486e+06
83  81  3.57328e+06
83  82  0
83  83  3.09654e+06
83  84  0
83  85  3.72932e+06
83  86  1.0085e+07
83  87  6.72829e+06
83  88  1.21492e+06
83  89  6.5602e+06
83  90  0
83  91  5.37075e+06
83  92  5.45151e+06
83  93  1.27758e+07
83  94  6.62304e+06
83  95  0
83  96  0
83  97  1.61368e+06
83  98  7.26318e+06
83  99  5.47234e+06
83  100  553442
84  0  1.93303e+06
84  1  2.51957e+06
84  2  2.39124e+06
84  3  5.19623e+06
84  4  1.85868e+06
84  5  0
84  6  0
84  7  3.13355e+06
84  8  2.93344e+06
84  9  2.69588e+06
84  10  399493
84  11  5.9706e+06
84  12  1.47675e+07
84  13  2.39178e+07
84  14  8.66819e+06
84  15  8.47866e+06
84  16  5.83659e+06
84  17  8.69451e+06
84  18  4.27359e+06
84  19  3.93108e+06
84  20  919776
84  21  0
84  22  2.84696e+06
84  23  2.51393e+06
84  24  0
84  25  3.11854e+06
84  26  0
84  27  0
84  28  0
84  29  734298
84  30  3.60689e+06
84  31  3.05958e+06
84  32  1.00027e+07
84  33  0
84  34  7.10062e+06
84  35  1.20302e+07
84  36  1.26768e+06
84  37  0
84  38  0
84  39  0
84  40  651140
84  41  6.03171e+06
84  42  0
84  43  341019
84  44  115989
84  45  2.344e+06
84  46  0
84  47  4.4312e+06
84  48  1.05181e+07
84  49  2.71602e+06
84  50  87964.7
84  51  2.77371e+06
84  52  2.21699e+06
84  53  2.31509e+06
84  54  577050
84  55  1.14198e+07
84  56  4.74307e+06
84  57  1.24447e+06
84  58  2.20082e+06
84  59  6.10924e+06
84  60  0
84  61  0
84  62  0
84  63  7.66113e+06
84  64  3.36843e+06
84  65  1.11542e+06
84  66  1.45651e+06
84  67  0
84  68  0
84  69  5.9642e+06
84  70  4.44938e+06
84  71  2.72033e+06
84  72  1.25976e+07
84  73  6.32528e+06
84  74  7.38723e+06
84  75  1.80284e+06
84  76  1.02255e+07
84  77  1.26755e+07
84  78  1.51734e+07
84  79  1.0507e+07
84  80  1.41322e+07
84  81  3.40223e+06
84  82  5.48412e+06
84  83  1.17676e+07
84  84  7.04407e+06
84  85  2.79536e+06
84  86  0
84  87  0
84  88  0
84  89  5.23194e+06
84  90  5.49161e+06
84  91  4.66719e+06
84  92  0
84  93  1.05779e+06
84  94  3.54405e+06
84  95  3.21347e+06
84  96  2.74488e+06
84  97  0
84  98  0
84  99  7.00812e+06
84  100  0
85  0  0
85  1  6.62388e+06
85  2  6.96742e+06
85  3  3.857e+06
85  4  1.45884e+06
85  5  4.22601e+06
85  6  3.14707e+06
85  7  8.84871e+06
85  8  4.99494e+06
85  9  3.60962e+06
85  10  4.18834e+06
85  11  4.79706e+06
85  12  6.54607e+06
85  13  6.80543e+06
85  14  6.76488e+06
85  15  1.05647e+07
85  16  2.37204e+06
85  17  9.4101e+06
85  18  5.83767e+06
85  19  3.58335e+06
