row  column  (images_11.edf Mn_K*images_11.edf Ar_K**2.3)
45  34  1.33595e+08
45  35  1.09128e+08
45  36  8.39049e+07
45  37  7.77373e+07
45  38  1.69375e+08
45  39  1.08495e+08
45  40  1.30928e+08
45  41  9.40277e+07
45  42  1.51491e+08
45  43  1.4309e+08
45  44  1.05704e+08
45  45  1.42159e+08
45  46  7.75949e+07
45  47  1.13861e+08
45  48  1.10728e+08
45  49  1.31269e+08
45  50  9.38793e+07
46  0  1.17159e+08
46  1  1.80444e+08
46  2  9.58672e+07
46  3  1.60672e+08
46  4  1.41769e+08
46  5  1.43264e+08
46  6  1.63227e+08
46  7  1.10353e+08
46  8  1.65777e+08
46  9  1.71075e+08
46  10  9.26859e+07
46  11  8.91146e+07
46  12  1.39154e+08
46  13  1.29923e+08
46  14  1.46399e+08
46  15  1.62464e+08
46  16  1.07536e+08
46  17  1.51442e+08
46  18  1.72494e+08
46  19  1.76474e+08
46  20  1.19953e+08
46  21  1.13366e+08
46  22  1.48491e+08
46  23  1.26952e+08
46  24  1.3502e+08
46  25  1.55102e+08
46  26  1.44688e+08
46  27  9.72813e+07
46  28  5.40139e+07
46  29  1.08609e+08
46  30  8.76869e+07
46  31  1.0002e+08
46  32  6.75028e+07
46  33  1.00521e+08
46  34  9.91837e+07
46  35  1.04574e+08
46  36  9.52931e+07
46  37  1.4474e+08
46  38  1.42834e+08
46  39  8.96087e+07
46  40  6.28558e+07
46  41  1.134e+08
46  42  9.90527e+07
46  43  1.24566e+08
46  44  1.23105e+08
46  45  1.07913e+08
46  46  1.35025e+08
46  47  1.55341e+08
46  48  1.42782e+08
46  49  1.22696e+08
46  50  2.10244e+08
47  0  1.42259e+08
47  1  1.5102e+08
47  2  1.21095e+08
47  3  1.15432e+08
47  4  1.44463e+08
47  5  1.68248e+08
47  6  2.29226e+08
47  7  1.73983e+08
47  8  1.81354e+08
47  9  1.4743e+08
47  10  1.38124e+08
47  11  1.64303e+08
47  12  9.46935e+07
47  13  1.25473e+08
47  14  1.61538e+08
47  15  1.37041e+08
47  16  2.05668e+08
47  17  8.4474e+07
47  18  1.27676e+08
47  19  1.38622e+08
47  20  1.13151e+08
47  21  1.37497e+08
47  22  1.13778e+08
47  23  1.0567e+08
47  24  1.6065e+08
47  25  1.12886e+08
47  26  1.42948e+08
47  27  9.71284e+07
47  28  1.23719e+08
47  29  7.86171e+07
47  30  1.54204e+08
47  31  1.05757e+08
47  32  1.04661e+08
47  33  7.99936e+07
47  34  1.13556e+08
47  35  9.56567e+07
47  36  9.5435e+07
47  37  1.56641e+08
47  38  1.11467e+08
47  39  1.56857e+08
47  40  9.38223e+07
47  41  1.7596e+08
47  42  1.12626e+08
47  43  9.90394e+07
47  44  1.48995e+08
47  45  1.35097e+08
47  46  1.23384e+08
47  47  1.90164e+08
47  48  5.94213e+07
47  49  5.44863e+07
47  50  8.85814e+07
48  0  1.45907e+08
48  1  1.84344e+08
48  2  8.99106e+07
48  3  1.65496e+08
48  4  1.89005e+08
48  5  1.54512e+08
48  6  1.58095e+08
48  7  1.50146e+08
48  8  1.56017e+08
48  9  1.38532e+08
48  10  1.69981e+08
48  11  1.65442e+08
48  12  7.85489e+07
48  13  1.39454e+08
48  14  2.17684e+08
48  15  8.47538e+07
48  16  1.01411e+08
48  17  1.42532e+08
48  18  1.6455e+08
48  19  2.21467e+08
48  20  1.51678e+08
48  21  1.76715e+08
48  22  1.56046e+08
48  23  1.52525e+08
48  24  9.94917e+07
48  25  1.40988e+08
48  26  8.10724e+07
48  27  6.95743e+07
48  28  1.56083e+08
48  29  1.46437e+08
48  30  1.01855e+08
48  31  1.76689e+08
48  32  9.64276e+07
48  33  1.21936e+08
48  34  1.21068e+08
48  35  9.68794e+07
48  36  1.53433e+08
48  37  1.35259e+08
48  38  1.02503e+08
48  39  1.49424e+08
48  40  1.3792e+08
48  41  1.21896e+08
48  42  1.29573e+08
48  43  1.63569e+08
48  44  1.26328e+08
48  45  1.86383e+08
48  46  1.33847e+08
48  47  1.1656e+08
48  48  1.08309e+08
48  49  1.48699e+08
48  50  1.36169e+08
49  0  1.52355e+08
49  1  1.18253e+08
49  2  8.25234e+07
49  3  1.05299e+08
49  4  1.07843e+08
49  5  1.41123e+08
49  6  2.93375e+08
49  7  1.94597e+08
49  8  1.76839e+08
49  9  1.31002e+08
49  10  2.20451e+08
49  11  1.57331e+08
49  12  1.70511e+08
49  13  1.41584e+08
49  14  1.58431e+08
49  15  8.37702e+07
49  16  1.17416e+08
49  17  1.91653e+08
49  18  1.67206e+08
49  19  1.61694e+08
49  20  1.72199e+08
49  21  1.49177e+08
49  22  1.62491e+08
49  23  1.17663e+08
49  24  1.47934e+08
49  25  2.20832e+08
49  26  1.44275e+08
49  27  9.52808e+07
49  28  1.22251e+08
49  29  1.11117e+08
49  30  1.18477e+08
49  31  1.14272e+08
49  32  1.23154e+08
49  33  7.10689e+07
49  34  1.23367e+08
49  35  1.52295e+08
49  36  1.16794e+08
49  37  1.7909e+08
49  38  1.11975e+08
49  39  1.21141e+08
49  40  1.03072e+08
49  41  1.14325e+08
49  42  1.56865e+08
49  43  1.63811e+08
49  44  1.19755e+08
49  45  1.53438e+08
49  46  1.14056e+08
49  47  1.32654e+08
49  48  8.89285e+07
49  49  6.87801e+07
49  50  9.39407e+07
50  0  1.05084e+08
50  1  1.41922e+08
50  2  2.02592e+08
50  3  8.16158e+07
50  4  1.71761e+08
50  5  1.55573e+08
50  6  1.42347e+08
50  7  1.72443e+08
50  8  1.3274e+08
50  9  1.45087e+08
50  10  1.65885e+08
50  11  1.01087e+08
50  12  2.03042e+08
50  13  1.43195e+08
50  14  1.73694e+08
50  15  1.55537e+08
50  16  2.15242e+08
50  17  1.38286e+08
50  18  1.46987e+08
50  19  1.55438e+08
50  20  1.85317e+08
50  21  1.48228e+08
50  22  1.41958e+08
50  23  6.51331e+07
50  24  1.55876e+08
50  25  1.7405e+08
50  26  9.98975e+07
50  27  1.58651e+08
50  28  1.24701e+08
50  29  1.42074e+08
50  30  7.71198e+07
50  31  1.17505e+08
50  32  1.16133e+08
50  33  1.59004e+08
50  34  1.48336e+08
50  35  1.23454e+08
50  36  1.01568e+08
50  37  1.12003e+08
50  38  1.54101e+08
50  39  1.73339e+08
50  40  1.26003e+08
50  41  1.56158e+08
50  42  1.24698e+08
50  43  7.1529e+07
50  44  1.35597e+08
50  45  1.51155e+08
50  46  1.48419e+08
50  47  1.79494e+08
50  48  1.96073e+08
50  49  1.27274e+08
50  50  1.44347e+08

