row  column  (images_11.edf Zn_K*images_11.edf Ar_K**2.3)
47  40  2.499e+08
47  41  2.18565e+08
47  42  1.80189e+08
47  43  2.92057e+08
47  44  2.94115e+08
47  45  3.58547e+08
47  46  2.988e+08
47  47  3.02586e+08
47  48  2.86136e+08
47  49  4.33386e+08
47  50  3.54024e+08
48  0  0
48  1  0
48  2  1.80572e+07
48  3  4.94932e+07
48  4  1.09134e+08
48  5  1.54997e+08
48  6  5.88563e+07
48  7  6.90501e+07
48  8  0
48  9  0
48  10  0
48  11  1.20239e+08
48  12  3.77109e+07
48  13  2.00337e+07
48  14  8.01384e+07
48  15  0
48  16  3.21779e+07
48  17  0
48  18  0
48  19  1.3886e+07
48  20  1.91277e+07
48  21  1.18176e+07
48  22  1.33879e+08
48  23  1.73064e+08
48  24  1.76688e+08
48  25  1.91446e+08
48  26  1.95558e+08
48  27  2.07965e+08
48  28  2.03839e+08
48  29  2.04343e+08
48  30  1.70786e+08
48  31  2.12307e+08
48  32  2.78718e+08
48  33  2.64026e+08
48  34  1.93752e+08
48  35  1.38361e+08
48  36  1.33128e+08
48  37  1.50179e+08
48  38  1.46298e+08
48  39  2.0814e+08
48  40  2.08524e+08
48  41  1.80727e+08
48  42  1.06229e+08
48  43  1.39366e+08
48  44  2.65822e+08
48  45  2.71441e+08
48  46  2.52484e+08
48  47  2.7534e+08
48  48  3.14259e+08
48  49  2.09147e+08
48  50  2.93602e+08
49  0  0
49  1  0
49  2  0
49  3  1.29205e+08
49  4  0
49  5  0
49  6  5.71982e+07
49  7  0
49  8  2.78753e+07
49  9  0
49  10  0
49  11  0
49  12  0
49  13  0
49  14  4.50406e+07
49  15  7.9626e+07
49  16  0
49  17  0
49  18  0
49  19  5.65262e+07
49  20  3.89304e+07
49  21  0
49  22  3.9533e+07
49  23  0
49  24  1.15917e+08
49  25  4.55061e+07
49  26  3.02649e+08
49  27  2.26919e+08
49  28  3.14413e+08
49  29  2.17379e+08
49  30  1.73387e+08
49  31  2.53802e+08
49  32  1.98533e+08
49  33  2.28739e+08
49  34  2.39168e+08
49  35  1.95299e+08
49  36  1.17006e+08
49  37  1.08003e+08
49  38  1.61488e+08
49  39  1.35796e+08
49  40  1.79045e+08
49  41  1.93395e+08
49  42  1.69331e+08
49  43  1.50456e+08
49  44  1.62031e+08
49  45  1.44491e+08
49  46  1.29498e+08
49  47  1.93476e+08
49  48  2.18353e+08
49  49  3.80524e+08
49  50  2.60048e+08
50  0  0
50  1  1.78239e+07
50  2  1.9102e+07
50  3  1.8941e+07
50  4  0
50  5  3.13378e+07
50  6  0
50  7  0
50  8  0
50  9  1.4654e+07
50  10  0
50  11  4.32719e+07
50  12  0
50  13  3.03278e+07
50  14  0
50  15  9.60148e+06
50  16  0
50  17  5.82238e+07
50  18  7.03404e+06
50  19  0
50  20  2.90584e+07
50  21  0
50  22  5.20838e+07
50  23  0
50  24  3.63814e+07
50  25  1.43e+08
50  26  1.58668e+08
50  27  2.07222e+08
50  28  2.8963e+08
50  29  1.65997e+08
50  30  1.9474e+08
50  31  2.3063e+08
50  32  1.82853e+08
50  33  2.40523e+08
50  34  1.69348e+08
50  35  1.63063e+08
50  36  1.03671e+08
50  37  3.12164e+07
50  38  1.6502e+08
50  39  1.30273e+08
50  40  6.17227e+07
50  41  1.24798e+08
50  42  1.52726e+08
50  43  2.10776e+08
50  44  1.30382e+08
50  45  1.05995e+08
50  46  1.48286e+08
50  47  2.27954e+08
50  48  2.01366e+08
50  49  2.30044e+08
50  50  1.87524e+08

