row  column  (images_10_7103.edf Zn_K*images_10_7103.edf Ar_K**2.3)
46  12  6.9504e+07
46  13  0
46  14  0
46  15  0
46  16  2.235e+07
46  17  1.69348e+07
46  18  0
46  19  8.48465e+07
46  20  7.1165e+07
46  21  4.67129e+07
46  22  1.40727e+08
46  23  1.17353e+08
46  24  4.0403e+07
46  25  7.449e+07
46  26  2.36077e+08
46  27  2.60117e+08
46  28  3.02057e+08
46  29  1.9603e+08
46  30  3.76137e+08
46  31  1.49946e+08
46  32  1.80847e+08
46  33  2.80697e+08
46  34  2.15741e+08
46  35  1.78031e+08
46  36  2.92271e+08
46  37  1.30113e+08
46  38  2.16956e+08
46  39  1.71823e+08
46  40  1.15077e+08
46  41  1.62842e+08
46  42  1.21309e+08
46  43  1.26798e+08
46  44  1.69498e+08
46  45  1.20076e+08
46  46  1.59622e+08
46  47  0
46  48  4.72276e+07
46  49  5.08702e+07
46  50  1.1361e+08
47  0  0
47  1  1.58788e+07
47  2  0
47  3  0
47  4  0
47  5  0
47  6  3.77268e+07
47  7  0
47  8  0
47  9  2.25594e+07
47  10  1.12586e+07
47  11  0
47  12  4.99368e+07
47  13  6.46258e+07
47  14  0
47  15  5.10646e+07
47  16  0
47  17  0
47  18  0
47  19  9.94285e+07
47  20  1.29238e+08
47  21  4.6556e+07
47  22  6.23603e+07
47  23  2.58757e+07
47  24  0
47  25  4.99945e+07
47  26  1.59057e+08
47  27  1.45185e+08
47  28  8.79586e+07
47  29  1.73751e+08
47  30  1.99525e+08
47  31  6.73118e+07
47  32  1.17562e+08
47  33  2.19667e+08
47  34  3.02945e+07
47  35  1.36269e+08
47  36  1.42154e+08
47  37  9.22577e+07
47  38  1.83305e+08
47  39  1.2468e+08
47  40  5.4095e+07
47  41  1.93675e+08
47  42  1.05934e+08
47  43  1.00643e+07
47  44  3.05447e+07
47  45  4.8554e+07
47  46  2.69624e+07
47  47  3.07748e+07
47  48  2.06092e+07
47  49  4.78244e+07
47  50  1.30779e+08
48  0  0
48  1  0
48  2  0
48  3  3.09397e+07
48  4  4.06463e+07
48  5  5.69107e+07
48  6  7.10376e+07
48  7  0
48  8  0
48  9  0
48  10  4.80181e+07
48  11  2.41514e+07
48  12  0
48  13  1.94285e+07
48  14  0
48  15  0
48  16  0
48  17  1.34443e+07
48  18  4.15517e+07
48  19  3.82973e+07
48  20  0
48  21  1.15301e+08
48  22  1.43057e+08
48  23  0
48  24  8.56274e+07
48  25  1.42972e+08
48  26  1.04757e+08
48  27  1.59099e+08
48  28  1.82883e+08
48  29  1.03267e+08
48  30  2.50508e+07
48  31  4.03637e+06
48  32  4.76685e+07
48  33  1.18247e+08
48  34  5.12622e+07
48  35  2.21439e+07
48  36  3.59916e+07
48  37  3.64942e+07
48  38  0
48  39  4.43398e+07
48  40  0
48  41  1.97571e+08
48  42  2.99002e+07
48  43  0
48  44  0
48  45  9.1323e+07
48  46  1.16665e+07
48  47  0
48  48  0
48  49  0
48  50  1.49802e+08
49  0  0
49  1  5.38817e+07
49  2  3.51591e+07
49  3  0
49  4  0
49  5  0
49  6  0
49  7  4.59454e+07
49  8  0
49  9  2.22362e+07
49  10  6.87473e+07
49  11  3.5442e+07
49  12  5.88461e+07
49  13  0
49  14  0
49  15  0
49  16  7.57109e+07
49  17  4.42196e+07
49  18  0
49  19  0
49  20  4.81327e+07
49  21  7.08444e+07
49  22  3.21786e+07
49  23  8.15643e+07
49  24  1.46946e+08
49  25  9.34524e+07
49  26  8.11151e+06
49  27  1.05636e+08
49  28  1.56851e+08
49  29  7.851e+07
49  30  1.36204e+08
49  31  3.09873e+07
49  32  0
49  33  7.85419e+07
49  34  7.56932e+07
49  35  8.37862e+07
49  36  0
49  37  1.95412e+07
49  38  3.79825e+07
49  39  0
49  40  0
49  41  0
49  42  3.08285e+07
49  43  2.26126e+07
49  44  0
49  45  0
49  46  2.53692e+07
49  47  2.47697e+07
49  48  0
49  49  2.61905e+07
49  50  4.06582e+07
50  0  3.20844e+07
50  1  5.94577e+07
50  2  0
50  3  0
50  4  0
50  5  0
50  6  4.14808e+06
50  7  0
50  8  0
50  9  0
50  10  0
50  11  7.75075e+07
50  12  0
50  13  2.45241e+07
50  14  0
50  15  0
50  16  0
50  17  9.84421e+06
50  18  5.83422e+07
50  19  5.63374e+07
50  20  5.3265e+07
50  21  1.06871e+08
50  22  1.89105e+07
50  23  0
50  24  6.41341e+07
50  25  3.31018e+07
50  26  7.03297e+07
50  27  1.03164e+08
50  28  5.20111e+07
50  29  0
50  30  6.92486e+07
50  31  0
50  32  0
50  33  8.05038e+07
50  34  7.25761e+07
50  35  1.13512e+08
50  36  9.18398e+06
50  37  2.12299e+07
50  38  0
50  39  7.43492e+07
50  40  3.69562e+07
50  41  0
50  42  8.71579e+07
50  43  0
50  44  0
50  45  1.46838e+07
50  46  5.20234e+07
50  47  0
50  48  0
50  49  0
50  50  0

