row  column  (images_28.edf Zn-K*images_28.edf Ar-K**2.3)
7  48  4.09448e+07
7  49  4.34072e+07
7  50  3.45453e+07
7  51  4.11221e+07
7  52  4.48853e+07
7  53  4.75898e+07
7  54  4.0269e+07
7  55  3.89079e+07
7  56  3.70691e+07
7  57  3.87375e+07
7  58  4.37622e+07
7  59  3.54455e+07
7  60  3.69892e+07
7  61  3.814e+07
7  62  3.66211e+07
7  63  3.62785e+07
7  64  3.93357e+07
7  65  3.93056e+07
7  66  4.15884e+07
7  67  2.50461e+07
7  68  3.35768e+07
7  69  4.28561e+07
7  70  4.35681e+07
7  71  3.93715e+07
7  72  3.364e+07
7  73  4.34063e+07
7  74  4.10373e+07
7  75  3.71753e+07
7  76  4.15417e+07
7  77  4.197e+07
7  78  3.78066e+07
7  79  3.93282e+07
7  80  5.26705e+07
7  81  4.81152e+07
7  82  5.00596e+07
7  83  4.68966e+07
7  84  5.46297e+07
7  85  4.61423e+07
7  86  5.32157e+07
7  87  5.03809e+07
7  88  5.23829e+07
7  89  4.6404e+07
7  90  5.76522e+07
7  91  5.11698e+07
7  92  3.97208e+07
7  93  4.79541e+07
7  94  5.07154e+07
7  95  6.0161e+07
7  96  5.39293e+07
7  97  5.92429e+07
7  98  5.9968e+07
7  99  5.17452e+07
7  100  6.37979e+07
7  101  4.24482e+07
7  102  3.82242e+07
7  103  1.87661e+07
7  104  1.33502e+07
7  105  1.75565e+07
7  106  1.32097e+07
7  107  1.26048e+07
7  108  1.31041e+07
7  109  1.0803e+07
7  110  2.40135e+06
7  111  2.97441e+06
7  112  4.4493e+06
7  113  6.28779e+06
7  114  3.67998e+06
7  115  5.93372e+06
7  116  4.17449e+06
7  117  2.67559e+06
7  118  0
7  119  0
7  120  0
8  0  3.26397e+06
8  1  4.00125e+06
8  2  5.0561e+06
8  3  7.65521e+06
8  4  1.59351e+07
8  5  1.63656e+07
8  6  2.18887e+07
8  7  2.38574e+07
8  8  3.38563e+07
8  9  4.26907e+07
8  10  4.11176e+07
8  11  3.17722e+07
8  12  2.45568e+07
8  13  3.67957e+07
8  14  2.65372e+07
8  15  2.4844e+07
8  16  1.85432e+07
8  17  1.81309e+07
8  18  8.63216e+06
8  19  9.75342e+06
8  20  4.80616e+06
8  21  7.83874e+06
8  22  7.99989e+06
8  23  6.08664e+06
8  24  6.51859e+06
8  25  9.34694e+06
8  26  2.14588e+07
8  27  2.71603e+07
8  28  3.15683e+07
8  29  2.62985e+07
8  30  2.80062e+07
8  31  2.81092e+07
8  32  3.35361e+07
8  33  3.5183e+07
8  34  2.6899e+07
8  35  3.57748e+07
8  36  3.20319e+07
8  37  3.80077e+07
8  38  2.43855e+07
8  39  3.99673e+07
8  40  3.70458e+07
8  41  2.87311e+07
8  42  2.86193e+07
8  43  3.53355e+07
8  44  3.6107e+07
8  45  2.80852e+07
8  46  3.30258e+07
8  47  4.20963e+07
8  48  3.3386e+07
8  49  4.65642e+07
8  50  3.72395e+07
8  51  3.89128e+07
8  52  4.32522e+07
8  53  4.82785e+07
8  54  4.08392e+07
8  55  3.79495e+07
8  56  3.67469e+07
8  57  4.02028e+07
8  58  4.36768e+07
8  59  3.89934e+07
8  60  3.26203e+07
8  61  3.03003e+07
8  62  4.30923e+07
8  63  4.31571e+07
8  64  4.03547e+07
8  65  3.35219e+07
8  66  4.08628e+07
8  67  3.15111e+07
