row  column  (images_6a.edf K-K*images_6a.edf Ar-K**2.3)
76  83  2.20972e+07
76  84  4.60291e+07
76  85  3.29488e+07
76  86  7.28286e+06
76  87  9.03069e+06
76  88  7.06144e+06
76  89  4.05195e+07
76  90  0
76  91  2.79819e+07
76  92  2.23438e+07
76  93  3.94905e+07
76  94  2.87729e+07
76  95  1.84246e+07
76  96  2.86264e+07
76  97  2.5643e+07
76  98  0
76  99  2.06852e+07
76  100  0
77  0  0
77  1  1.79682e+07
77  2  8.33029e+06
77  3  2.7381e+06
77  4  1.50726e+07
77  5  1.0892e+07
77  6  7.36548e+06
77  7  0
77  8  1.29879e+07
77  9  1.66613e+07
77  10  8.42637e+06
77  11  1.27048e+07
77  12  1.97081e+07
77  13  9.79023e+06
77  14  1.85247e+07
77  15  9.1931e+06
77  16  6.94209e+06
77  17  4.52528e+06
77  18  1.39254e+07
77  19  6.83395e+06
77  20  2.07976e+07
77  21  9.56662e+06
77  22  9.76755e+06
77  23  2.74754e+07
77  24  2.53878e+07
77  25  1.24368e+07
77  26  2.49541e+07
77  27  1.36634e+07
77  28  2.13832e+07
77  29  8.82814e+06
77  30  3.2831e+07
77  31  3.29294e+07
77  32  3.12883e+07
77  33  2.72181e+07
77  34  2.98344e+07
77  35  3.37479e+07
77  36  3.36218e+07
77  37  3.02942e+07
77  38  1.70017e+07
77  39  2.40352e+07
77  40  3.26415e+07
77  41  3.14771e+07
77  42  3.77228e+07
77  43  9.26147e+06
77  44  3.74774e+07
77  45  3.11598e+07
77  46  2.18871e+07
77  47  2.53748e+07
77  48  3.61861e+07
77  49  2.38887e+07
77  50  2.97687e+07
77  51  3.27922e+07
77  52  2.01519e+07
77  53  2.55179e+07
77  54  3.02093e+07
77  55  1.90888e+07
77  56  7.23443e+06
77  57  1.68752e+07
77  58  2.61551e+07
77  59  1.95666e+07
77  60  3.3895e+07
77  61  2.1531e+07
77  62  3.23595e+07
77  63  2.85849e+07
77  64  4.49758e+07
77  65  2.88572e+07
77  66  3.57239e+07
77  67  0
77  68  2.70631e+07
77  69  2.83232e+07
77  70  1.75981e+07
77  71  9.61477e+06
77  72  1.86589e+07
77  73  1.16299e+07
77  74  3.52211e+07
77  75  2.87001e+07
77  76  3.36379e+07
77  77  2.54745e+07
77  78  1.92839e+07
77  79  0
77  80  7.35429e+06
77  81  3.7178e+07
77  82  2.27332e+07
77  83  3.56606e+07
77  84  4.09636e+07
77  85  7.89412e+06
77  86  4.52074e+07
77  87  1.64311e+07
77  88  4.28998e+07
77  89  1.55833e+07
77  90  2.90657e+07
77  91  3.37499e+07
77  92  0
77  93  2.51629e+07
77  94  0
77  95  1.60972e+07
77  96  2.29914e+07
77  97  1.67684e+07
77  98  2.30547e+07
77  99  2.49538e+07
77  100  2.3361e+07
78  0  1.31094e+07
78  1  1.45437e+07
78  2  0
78  3  0
78  4  2.62816e+06
78  5  1.23814e+07
78  6  2.31121e+07
78  7  8.99474e+06
78  8  836139
78  9  2.01958e+07
78  10  1.97918e+07
78  11  1.29178e+07
78  12  6.56224e+06
78  13  0
78  14  1.15706e+07
78  15  1.12997e+07
78  16  1.26841e+07
78  17  7.14191e+06
78  18  2.14527e+07
78  19  0
78  20  1.8208e+07
78  21  7.35663e+06
78  22  1.15577e+07
78  23  1.23499e+07
78  24  1.86699e+07
78  25  2.10468e+07
78  26  3.7677e+07
78  27  2.51305e+07
78  28  2.39962e+07
78  29  4.60084e+07
78  30  3.04084e+07
78  31  5.10466e+07
78  32  4.42892e+07
78  33  3.81804e+07
78  34  2.19078e+07
78  35  3.70568e+07
78  36  3.64384e+07
78  37  3.59068e+07
78  38  3.22083e+07
78  39  1.00418e+07
78  40  3.01946e+07
78  41  5.13671e+07
78  42  2.55688e+07
78  43  2.95326e+07
78  44  1.91164e+07
78  45  2.55243e+07
78  46  2.96705e+07
78  47  2.80903e+07
78  48  2.39874e+07
78  49  2.27511e+07
78  50  3.00292e+07
78  51  2.42499e+07
78  52  2.54592e+07
78  53  3.24789e+07
78  54  1.54702e+07
78  55  2.69387e+07
78  56  1.40557e+07
78  57  1.6184e+07
78  58  2.10125e+07
78  59  0
78  60  2.18597e+07
78  61  1.6045e+07
78  62  2.54556e+06
78  63  1.62235e+07
78  64  3.55415e+07
78  65  2.33168e+07
78  66  1.35761e+07
78  67  0
78  68  0
78  69  2.97945e+07
78  70  2.21151e+07
78  71  2.47014e+07
78  72  1.84008e+07
78  73  1.81843e+07
78  74  2.367e+07
78  75  3.62929e+07
78  76  0
78  77  0
78  78  1.88496e+07
78  79  2.80619e+07
78  80  3.6337e+07
78  81  2.5385e+07
78  82  3.36966e+07
78  83  0
78  84  0
78  85  3.25331e+07
78  86  7.79368e+06
78  87  1.42394e+07
78  88  2.79826e+07
78  89  3.03226e+07
78  90  0
78  91  3.81406e+07
78  92  3.2894e+07
78  93  1.18226e+07
78  94  2.61004e+07
78  95  4.93887e+06
78  96  2.08865e+07
78  97  1.84105e+07
78  98  1.81271e+07
78  99  0
78  100  1.26779e+07
79  0  1.22511e+07
79  1  0
79  2  7.21288e+06
79  3  0
79  4  0
79  5  1.90285e+07
79  6  2.69991e+07
79  7  9.27812e+06
79  8  1.4492e+07
79  9  1.60274e+07
79  10  1.31653e+07
79  11  1.13429e+07
79  12  0
79  13  1.61484e+07
79  14  9.61946e+06
79  15  6.61459e+06
79  16  1.44615e+07
79  17  2.00077e+07
79  18  2.04091e+07
79  19  0
79  20  2.06182e+07
79  21  0
79  22  1.84933e+07
79  23  1.88855e+07
79  24  2.32873e+07
79  25  1.59242e+07
79  26  1.02315e+07
79  27  1.50105e+06
79  28  2.16273e+07
79  29  2.5793e+07
79  30  3.53074e+07
79  31  3.77898e+07
79  32  3.92087e+07
79  33  2.78053e+07
79  34  2.59975e+07
79  35  2.87661e+07
79  36  2.55414e+07
79  37  2.52166e+07
79  38  2.77244e+07
79  39  5.13533e+07
79  40  2.93741e+07
79  41  3.00349e+07
79  42  2.84622e+07
79  43  1.09999e+07
79  44  2.56219e+07
79  45  3.07967e+07
79  46  2.48421e+07
79  47  1.37595e+07
79  48  1.8448e+07
79  49  2.14407e+07
79  50  2.26162e+07
79  51  1.62552e+07
79  52  1.63193e+07
79  53  2.71248e+07
79  54  2.48168e+07
79  55  2.22146e+07
79  56  1.66441e+07
79  57  1.96739e+07
79  58  2.39952e+07
79  59  0
79  60  3.53995e+06
79  61  2.33782e+07
79  62  3.51843e+07
79  63  4.80498e+07
79  64  3.60789e+07
79  65  3.70948e+07
79  66  0
79  67  2.5874e+07
79  68  2.30004e+07
79  69  0
79  70  1.83861e+07
79  71  2.57757e+07
79  72  2.44573e+07
79  73  0
79  74  3.34957e+07
79  75  3.6134e+07
79  76  2.27981e+07
79  77  2.86765e+07
79  78  1.03641e+07
79  79  3.48667e+07
79  80  0
79  81  2.74756e+07
79  82  3.55518e+07
79  83  3.91122e+07
79  84  1.73177e+07
79  85  3.84277e+07
79  86  0
79  87  5.18312e+06
79  88  1.16068e+07
79  89  2.2118e+07
79  90  2.6119e+07
79  91  1.77034e+07
79  92  3.45729e+07
79  93  2.64957e+07
79  94  7.08922e+06
79  95  2.63601e+07
79  96  2.40572e+07
79  97  3.16045e+07
79  98  1.80834e+07
79  99  2.07319e+07
79  100  1.92945e+07
80  0  8.01352e+06
80  1  8.03005e+06
80  2  0
80  3  0
80  4  6.10076e+06
80  5  0
80  6  1.09937e+07
80  7  1.93648e+07
80  8  1.41968e+07
80  9  0
80  10  1.3345e+07
80  11  8.26909e+06
80  12  1.28803e+07
80  13  1.22473e+07
80  14  1.77458e+07
80  15  8.21699e+06
80  16  8.345e+06
80  17  1.72781e+07
80  18  1.20211e+07
80  19  1.74604e+07
80  20  1.77407e+07
80  21  2.00005e+06
80  22  1.0119e+07
80  23  1.29949e+07
80  24  1.56965e+07
80  25  0
80  26  1.44378e+07
80  27  8.07298e+06
80  28  1.05538e+07
80  29  2.24315e+07
80  30  3.06231e+07
80  31  3.22344e+07
80  32  5.1955e+07
80  33  2.54023e+07
80  34  2.57151e+07
80  35  2.83338e+07
80  36  2.08919e+07
80  37  2.98576e+07
80  38  2.30174e+07
80  39  4.41522e+07
80  40  2.85865e+07
80  41  3.07276e+07
80  42  0
80  43  2.24588e+07
80  44  927620
80  45  3.56224e+07
80  46  5.06876e+07
80  47  1.881e+07
80  48  3.63407e+07
80  49  1.29565e+07
80  50  1.26625e+07
80  51  2.39879e+07
80  52  4.28772e+06
80  53  3.87033e+07
80  54  1.6678e+07
80  55  3.69282e+07
80  56  2.35488e+07
80  57  1.23914e+07
80  58  2.64682e+07
80  59  2.06626e+07
80  60  0
80  61  3.22491e+07
80  62  2.53539e+07
80  63  2.70507e+07
80  64  2.23053e+07
80  65  4.30518e+07
80  66  4.14468e+07
80  67  0
80  68  2.29956e+07
80  69  2.0026e+07
80  70  1.35864e+07
80  71  2.23028e+07
80  72  4.11506e+07
80  73  3.0409e+07
80  74  2.07254e+07
80  75  3.15881e+07
80  76  4.43915e+06
80  77  1.34635e+07
80  78  1.50629e+07
80  79  1.8329e+07
80  80  4.32045e+06
80  81  3.6483e+07
80  82  3.27313e+07
80  83  7.8376e+06
80  84  2.16338e+07
80  85  3.20458e+07
80  86  3.14999e+07
80  87  2.65977e+07
80  88  3.93665e+07
80  89  2.80995e+07
80  90  2.5271e+07
80  91  1.18224e+06
80  92  0
80  93  3.30157e+07
80  94  8.19179e+06
80  95  2.47472e+07
80  96  2.34794e+07
80  97  2.0601e+07
80  98  1.31491e+07
80  99  2.4544e+07
80  100  1.65695e+07
81  0  1.9458e+07
81  1  1.29845e+07
81  2  8.72108e+06
81  3  1.23495e+07
81  4  3.01198e+06
81  5  6.47946e+06
81  6  1.41788e+07
81  7  6.83037e+06
81  8  9.13058e+06
81  9  0
81  10  9.33387e+06
81  11  1.39594e+07
81  12  1.04128e+07
81  13  1.67068e+07
81  14  1.14747e+07
81  15  1.74524e+07
81  16  0
81  17  0
81  18  9.78633e+06
81  19  0
81  20  0
81  21  2.09306e+07
81  22  1.14293e+07
81  23  1.5403e+07
81  24  1.74929e+07
81  25  1.5986e+07
81  26  1.59957e+07
81  27  0
81  28  1.79925e+07
81  29  2.3697e+07
81  30  3.62016e+07
81  31  3.85676e+07
81  32  6.61613e+07
81  33  9.53579e+06
81  34  3.127e+07
81  35  2.9555e+07
81  36  2.55981e+07
81  37  4.29883e+07
81  38  8.37208e+06
81  39  4.89133e+07
81  40  3.45256e+07
81  41  2.42617e+07
81  42  2.29972e+07
81  43  0
81  44  3.67642e+07
81  45  1.86251e+07
81  46  3.52807e+07
81  47  3.57321e+07
81  48  2.57457e+07
81  49  1.10642e+07
81  50  1.49223e+07
81  51  2.84406e+07
81  52  2.23094e+07
81  53  4.13343e+06
81  54  7.96716e+06
81  55  2.74691e+07
81  56  3.06519e+07
81  57  3.58147e+07
81  58  3.20058e+07
81  59  3.03101e+07
81  60  3.39937e+07
81  61  1.0875e+07
81  62  1.27673e+07
81  63  2.42192e+07
81  64  4.08234e+07
81  65  1.01456e+07
81  66  4.13104e+07
81  67  2.06792e+07
81  68  1.82072e+07
81  69  3.04077e+07
81  70  5.22663e+07
81  71  1.57837e+07
81  72  0
81  73  2.72127e+07
81  74  3.62545e+07
81  75  0
81  76  1.81831e+07
81  77  2.12118e+07
81  78  1.40552e+07
81  79  6.28651e+06
81  80  4.48838e+07
81  81  1.34925e+07
81  82  4.19131e+07
81  83  3.5369e+07
81  84  5.05428e+07
81  85  4.17113e+07
81  86  2.13498e+07
81  87  2.74068e+07
81  88  0
81  89  2.83388e+07
81  90  2.60709e+07
81  91  1.87669e+07
81  92  3.04244e+07
81  93  1.02594e+07
81  94  3.28054e+07
81  95  1.64361e+07
81  96  2.8979e+07
81  97  2.68049e+07
81  98  3.38456e+07
81  99  2.38681e+07
81  100  3.2837e+07
82  0  0
82  1  9.80198e+06
82  2  1.35406e+07
82  3  1.71781e+07
82  4  1.68258e+07
82  5  2.02428e+07
82  6  0
82  7  1.55365e+07
82  8  0
82  9  9.66414e+06
82  10  1.03212e+07
82  11  2.03609e+07
82  12  0
82  13  1.30041e+07
82  14  1.66121e+07
82  15  1.1522e+07
82  16  1.08922e+07
82  17  8.82279e+06
82  18  6.77085e+06
82  19  9.35648e+06
82  20  0
82  21  1.38568e+07
82  22  1.80946e+07
82  23  1.91802e+07
82  24  1.47565e+07
82  25  0
82  26  1.40916e+07
82  27  2.07556e+07
82  28  2.47834e+07
82  29  2.19539e+07
82  30  2.08668e+07
82  31  3.39907e+07
82  32  3.75297e+07
82  33  1.58258e+07
82  34  2.08546e+07
82  35  2.56572e+07
82  36  3.3947e+07
82  37  3.49775e+07
82  38  3.24012e+07
82  39  2.25235e+07
82  40  1.75446e+07
82  41  3.74537e+07
82  42  4.62138e+07
82  43  1.35332e+07
82  44  8.27534e+06
82  45  4.58142e+07
82  46  4.19602e+07
82  47  2.93946e+07
82  48  3.62653e+07
82  49  3.91356e+07
82  50  1.80462e+07
82  51  1.7528e+07
82  52  2.88102e+07
82  53  3.64526e+07
82  54  3.38827e+07
82  55  3.54263e+07
82  56  4.40207e+07
82  57  5.02857e+06
82  58  915106
82  59  2.40885e+07
82  60  2.90377e+07
82  61  2.60865e+07
82  62  3.22754e+07
82  63  4.23738e+07
82  64  2.71398e+07
82  65  3.34155e+07
82  66  3.59223e+07
82  67  2.44318e+07
82  68  3.2659e+07
82  69  1.17392e+07
82  70  1.76566e+07
82  71  4.10208e+07
82  72  9.72785e+06
82  73  1.21667e+06
82  74  2.12533e+07
82  75  2.93294e+07
82  76  1.03041e+07
82  77  2.62017e+07
82  78  4.39013e+07
82  79  3.27232e+07
82  80  3.14997e+07
82  81  5.26819e+07
82  82  4.46074e+07
82  83  5.51703e+07
82  84  2.69693e+07
82  85  4.31629e+07
82  86  2.49704e+07
82  87  2.27757e+07
82  88  3.00571e+07
82  89  3.13368e+07
82  90  1.76563e+07
82  91  1.78948e+07
82  92  0
82  93  1.1698e+07
82  94  2.1323e+07
82  95  2.92138e+07
82  96  2.17676e+07
82  97  2.3371e+07
82  98  3.14941e+07
82  99  3.22876e+07
82  100  3.13009e+07
83  0  1.45321e+07
83  1  4.66797e+06
83  2  1.10018e+07
83  3  1.2947e+07
83  4  6.61179e+06
83  5  8.01685e+06
83  6  1.40228e+07
83  7  9.8707e+06
83  8  1.00841e+07
83  9  6.39027e+06
83  10  1.43187e+07
83  11  2.2532e+07
83  12  1.27141e+07
83  13  0
83  14  5.85815e+06
83  15  0
83  16  9.08786e+06
83  17  1.7214e+07
83  18  0
83  19  7.82288e+06
83  20  0
83  21  1.51843e+07
83  22  9.0413e+06
83  23  0
83  24  2.31342e+07
83  25  9.2195e+06
83  26  1.19139e+07
83  27  0
83  28  1.50083e+07
83  29  2.62881e+07
83  30  4.18168e+07
83  31  2.40353e+07
83  32  2.20478e+07
83  33  2.20131e+07
83  34  3.94427e+07
83  35  3.33923e+07
83  36  1.02938e+07
83  37  2.87921e+07
83  38  1.13227e+07
83  39  2.82659e+07
83  40  2.63754e+07
83  41  2.77028e+07
83  42  3.77568e+07
83  43  8.47524e+06
83  44  8.33469e+06
83  45  0
83  46  4.07915e+07
83  47  5.46161e+06
83  48  2.07919e+07
83  49  1.44499e+07
83  50  2.05409e+07
83  51  0
83  52  2.57876e+07
83  53  2.30961e+07
83  54  3.52268e+07
83  55  4.12764e+07
83  56  3.72949e+07
83  57  2.79829e+07
83  58  0
83  59  2.15936e+07
83  60  2.01439e+07
83  61  2.12122e+07
83  62  4.14634e+07
83  63  3.09415e+07
83  64  3.12984e+07
83  65  4.41385e+07
83  66  4.13174e+07
83  67  3.19268e+07
83  68  0
83  69  2.25077e+07
83  70  2.84756e+07
83  71  4.61268e+07
83  72  1.89259e+07
83  73  2.28114e+07
83  74  3.37704e+07
83  75  3.61458e+07
83  76  3.82334e+07
83  77  4.17723e+07
83  78  498262
83  79  8.94465e+06
83  80  4.78528e+07
83  81  5.05918e+07
83  82  5.52827e+07
83  83  4.37268e+07
83  84  2.64917e+07
83  85  5.36881e+07
83  86  2.85544e+07
83  87  0
83  88  9.1738e+06
83  89  2.9912e+07
83  90  1.81277e+07
83  91  1.70182e+07
83  92  1.82842e+07
83  93  1.29156e+07
83  94  1.30148e+07
83  95  3.20791e+07
83  96  3.07795e+07
83  97  3.41961e+07
83  98  2.33286e+07
83  99  1.71047e+07
83  100  2.93135e+07
84  0  6.50098e+06
84  1  1.24015e+07
84  2  0
84  3  0
84  4  0
84  5  9.43719e+06
84  6  1.91514e+07
84  7  1.94334e+07
84  8  1.11188e+07
84  9  1.04743e+07
84  10  0
84  11  6.71023e+06
84  12  5.86824e+06
84  13  0
84  14  1.63655e+07
84  15  1.20181e+07
84  16  0
84  17  8.86602e+06
84  18  8.039e+06
84  19  2.2351e+07
84  20  1.47234e+07
84  21  1.45363e+07
84  22  574219
84  23  8.27539e+06
84  24  1.9347e+07
84  25  1.93516e+07
84  26  9.80682e+06
84  27  1.36112e+07
84  28  9.74837e+06
84  29  1.87225e+07
84  30  3.5217e+07
84  31  2.76071e+07
84  32  4.02182e+07
84  33  2.79223e+07
84  34  2.51283e+07
84  35  5.40526e+06
84  36  2.51806e+07
84  37  3.09725e+07
84  38  3.29343e+07
84  39  4.20005e+07
84  40  0
84  41  4.30318e+07
84  42  2.76935e+07
84  43  2.63897e+07
84  44  1.92052e+07
84  45  1.7814e+07
84  46  2.47405e+07
84  47  3.04076e+07
84  48  4.27895e+07
84  49  4.09182e+07
84  50  1.86318e+07
84  51  2.72356e+07
84  52  2.38289e+07
84  53  1.15311e+06
84  54  3.7016e+07
84  55  3.20619e+07
84  56  3.87528e+07
84  57  2.53609e+07
84  58  1.85595e+07
84  59  2.00384e+07
84  60  0
84  61  3.03773e+07
84  62  3.39152e+07
84  63  2.69561e+07
84  64  3.7564e+07
84  65  3.77078e+07
84  66  4.08228e+07
84  67  3.16263e+07
84  68  3.07819e+07
84  69  2.8955e+07
84  70  1.94588e+07
84  71  1.72203e+07
84  72  7.38368e+06
84  73  2.23528e+07
84  74  0
84  75  7.18181e+06
84  76  1.63371e+07
84  77  1.66163e+07
84  78  1.96332e+07
84  79  2.97094e+07
84  80  4.09746e+07
84  81  5.40797e+07
84  82  9.36713e+07
84  83  4.46555e+07
84  84  5.12981e+07
84  85  3.17711e+07
84  86  0
84  87  2.07545e+07
84  88  3.35155e+07
84  89  0
84  90  1.89904e+07
84  91  2.05349e+07
84  92  2.74507e+07
84  93  0
84  94  2.89212e+07
84  95  2.75435e+07
84  96  2.97086e+07
84  97  3.5048e+07
84  98  2.34798e+07
84  99  2.67049e+07
84  100  2.48543e+07
85  0  8.44768e+06
85  1  0
85  2  6.83801e+06
85  3  0
85  4  1.37612e+07
85  5  1.08699e+07
85  6  2.72689e+06
85  7  1.54473e+07
85  8  2.1737e+07
85  9  1.3765e+07
85  10  3.00999e+06
85  11  9.50043e+06
85  12  8.72524e+06
85  13  1.15771e+07
85  14  0
85  15  1.13231e+06
85  16  9.3505e+06
85  17  1.17823e+07
85  18  383774
85  19  7.30235e+06
85  20  180704
85  21  1.00177e+07
85  22  1.7384e+07
85  23  1.2439e+07
85  24  1.99228e+07
85  25  1.87124e+07
85  26  8.28764e+06
85  27  1.36805e+07
85  28  4.25614e+06
85  29  9.6486e+06
85  30  2.57302e+07
85  31  4.61909e+07
85  32  1.8811e+07
85  33  2.18983e+07
85  34  2.87025e+07
85  35  2.97149e+07
85  36  1.52843e+07
85  37  2.41199e+07
85  38  2.48652e+07
85  39  2.35477e+07
85  40  3.21772e+07
85  41  1.97545e+07
85  42  1.53708e+07
85  43  3.10018e+07
85  44  2.30605e+07
85  45  3.04186e+07
85  46  1.53596e+07
85  47  1.68557e+07
85  48  1.73572e+07
85  49  3.75151e+07
85  50  2.38668e+07
85  51  2.28988e+07
85  52  3.17075e+07
85  53  4.34858e+06
85  54  4.28045e+07
85  55  2.86485e+07
85  56  3.04301e+07
85  57  1.95965e+07
85  58  2.43764e+07
85  59  2.22344e+07
85  60  2.81894e+07
85  61  2.58985e+07
85  62  1.58086e+07
85  63  1.75373e+07
85  64  2.43274e+07
85  65  0
85  66  2.02137e+07
85  67  0
85  68  3.30247e+07
85  69  2.15657e+07
85  70  3.52942e+07
85  71  1.58841e+06
85  72  3.21306e+07
85  73  3.22178e+07
85  74  2.63554e+07
85  75  0
85  76  1.20291e+07
85  77  3.6827e+07
85  78  1.72239e+07
85  79  5.23413e+07
85  80  5.53095e+07
85  81  6.84508e+07
85  82  6.22759e+07
85  83  2.99409e+07
85  84  5.97901e+07
85  85  3.69971e+07
85  86  3.71276e+07
85  87  0
85  88  3.45491e+07
85  89  2.96183e+07
85  90  2.7998e+07
85  91  2.0285e+07
85  92  2.39359e+07
85  93  1.99826e+07
85  94  1.68052e+07
85  95  5.45285e+06
85  96  2.86609e+07
85  97  1.88639e+07
85  98  0
85  99  2.22107e+07
85  100  2.4297e+07
86  0  0
86  1  952602
86  2  1.71737e+07
86  3  4.47404e+06
86  4  0
86  5  5.03718e+06
86  6  9.70088e+06
86  7  878232
86  8  8.48703e+06
86  9  0
86  10  3.10867e+06
86  11  0
86  12  0
86  13  1.43991e+07
86  14  1.2517e+07
86  15  1.13015e+07
86  16  1.07943e+07
86  17  0
86  18  1.11514e+07
86  19  4.337e+06
86  20  1.60688e+07
86  21  3.85708e+06
86  22  0
86  23  0
86  24  0
86  25  1.28166e+07
86  26  6.8569e+06
86  27  1.85172e+07
86  28  3.03803e+07
86  29  0
86  30  2.42276e+07
86  31  3.57492e+07
86  32  2.63273e+07
86  33  1.44973e+07
86  34  6.97512e+06
86  35  1.98145e+07
86  36  5.03394e+06
86  37  1.86721e+07
86  38  2.72208e+07
86  39  2.98999e+07
86  40  1.49748e+07
86  41  1.93264e+07
86  42  3.57964e+07
86  43  2.01965e+07
86  44  1.92286e+07
86  45  1.27193e+07
86  46  1.48012e+07
86  47  2.85495e+07
86  48  3.87469e+07
86  49  1.97461e+07
86  50  3.07837e+07
86  51  2.71097e+07
86  52  2.96385e+07
86  53  2.99519e+07
86  54  2.46812e+07
86  55  1.47123e+07
86  56  4.04512e+07
86  57  1.98523e+07
86  58  1.89278e+07
86  59  6.72735e+06
86  60  2.53837e+07
86  61  0
86  62  3.75709e+07
86  63  1.72425e+07
86  64  2.99223e+07
86  65  3.87567e+07
86  66  4.46766e+07
86  67  3.3611e+07
86  68  537930
86  69  3.92394e+07
86  70  3.63772e+07
86  71  1.92591e+06
86  72  1.3347e+07
86  73  1.48634e+07
86  74  3.0286e+07
86  75  2.8841e+07
86  76  7.89994e+06
86  77  2.62906e+07
86  78  3.81673e+07
86  79  8.82346e+06
86  80  4.00046e+07
86  81  6.61294e+07
86  82  5.06941e+07
86  83  6.98608e+07
86  84  2.91273e+07
86  85  4.16513e+07
86  86  0
86  87  2.48695e+07
86  88  4.10825e+07
86  89  3.41856e+07
86  90  1.48935e+07
86  91  4.12179e+07
86  92  0
86  93  3.24498e+07
86  94  2.12671e+07
86  95  3.76879e+07
86  96  3.62187e+07
86  97  1.09191e+07
86  98  0
86  99  2.44738e+07
86  100  3.36728e+06
87  0  3.74214e+06
87  1  8.9617e+06
87  2  1.01297e+07
87  3  0
87  4  6.48311e+06
87  5  0
87  6  0
87  7  1.85489e+07
87  8  1.30987e+07
87  9  0
87  10  0
87  11  1.61559e+07
87  12  0
87  13  6.32337e+06
87  14  0
87  15  1.66376e+07
87  16  1.38245e+07
87  17  0
87  18  9.96128e+06
87  19  1.84649e+07
87  20  1.3379e+07
87  21  6.458e+06
87  22  1.62607e+07
87  23  1.62351e+07
87  24  0
87  25  1.33018e+07
87  26  6.25852e+06
87  27  2.15677e+07
87  28  1.54981e+07
87  29  1.9122e+07
87  30  1.85504e+07
87  31  0
87  32  3.18807e+07
87  33  1.94697e+07
87  34  1.07572e+07
87  35  1.83011e+07
87  36  1.66784e+07
87  37  7.2553e+06
87  38  1.81455e+07
87  39  3.72445e+07
87  40  4.92625e+07
87  41  2.99579e+07
87  42  2.52415e+07
87  43  3.77002e+07
87  44  3.87996e+07
87  45  1.21516e+07
87  46  4.36946e+07
87  47  3.12339e+07
87  48  4.10807e+07
87  49  3.25863e+07
87  50  4.27312e+07
87  51  2.08972e+07
87  52  3.56536e+07
87  53  9.14837e+06
87  54  2.78213e+07
87  55  2.78325e+07
87  56  2.37093e+07
87  57  3.23229e+07
87  58  2.1513e+07
87  59  2.90953e+07
87  60  2.72737e+07
87  61  4.08853e+07
87  62  1.50083e+07
87  63  1.99208e+07
87  64  2.59587e+07
87  65  3.05072e+07
87  66  3.67846e+07
87  67  3.54998e+07
87  68  3.70465e+07
87  69  2.12482e+07
87  70  2.2649e+07
87  71  2.11326e+07
87  72  2.74584e+07
87  73  3.11493e+07
87  74  3.79988e+07
87  75  1.06488e+06
87  76  3.74176e+07
87  77  2.865e+07
87  78  3.56944e+07
87  79  0
87  80  4.29361e+07
87  81  7.55969e+07
87  82  6.11864e+07
87  83  6.93748e+07
87  84  5.13249e+07
87  85  2.08378e+07
87  86  8.92588e+06
87  87  2.84168e+07
87  88  6.81004e+06
87  89  1.391e+06
87  90  3.92293e+07
87  91  8.77852e+06
87  92  0
87  93  2.5681e+07
87  94  3.02905e+07
87  95  1.62928e+07
87  96  0
87  97  3.48821e+07
87  98  1.56939e+07
87  99  2.96327e+07
87  100  2.52194e+07
88  0  6.9052e+06
88  1  2.28475e+06
88  2  9.47254e+06
88  3  0
88  4  0
88  5  1.03062e+07
88  6  1.03529e+07
88  7  1.4877e+07
88  8  0
88  9  5.49714e+06
88  10  1.05251e+07
88  11  0
88  12  1.5171e+07
88  13  1.07381e+07
88  14  0
88  15  8.63003e+06
88  16  1.35624e+07
88  17  8.37214e+06
88  18  1.46515e+07
88  19  1.47824e+07
88  20  1.38215e+06
88  21  0
88  22  1.58048e+07
88  23  7.38428e+06
88  24  1.10688e+07
88  25  2.09143e+07
88  26  1.16892e+07
88  27  0
88  28  1.642e+07
88  29  1.92451e+07
88  30  2.56759e+07
88  31  2.9729e+07
88  32  2.58225e+07
88  33  3.55582e+07
88  34  2.74842e+07
88  35  2.89148e+07
88  36  2.88067e+07
88  37  3.39176e+07
88  38  2.68562e+07
88  39  1.99732e+07
88  40  1.82267e+07
88  41  3.09137e+07
88  42  2.40758e+07
88  43  4.6186e+07
88  44  3.54877e+07
88  45  2.21826e+07
88  46  3.06766e+07
88  47  5.0532e+07
88  48  3.77353e+07
88  49  3.18214e+07
88  50  0
88  51  3.13378e+07
88  52  2.96448e+07
88  53  2.23266e+07
88  54  2.66229e+07
88  55  2.49792e+07
88  56  2.75605e+07
88  57  2.76567e+07
88  58  3.51199e+07
88  59  2.78348e+07
88  60  0
88  61  2.95733e+07
88  62  3.8698e+07
88  63  2.68096e+07
88  64  4.27367e+07
88  65  2.48096e+07
88  66  3.2729e+07
88  67  3.07611e+07
88  68  3.05577e+07
88  69  1.91622e+07
88  70  1.07566e+07
88  71  1.18588e+07
88  72  2.53767e+07
88  73  1.96917e+07
88  74  4.23083e+06
88  75  3.86711e+07
88  76  2.9661e+07
88  77  3.78507e+07
88  78  8.01983e+06
88  79  2.57341e+07
88  80  3.93893e+07
88  81  6.44196e+07
88  82  1.14053e+08
88  83  7.56107e+07
88  84  4.8869e+07
88  85  4.85854e+07
88  86  1.99332e+07
88  87  2.7823e+07
88  88  2.98807e+07
88  89  2.48502e+06
88  90  0
88  91  2.49018e+07
88  92  2.95581e+07
88  93  2.26953e+07
88  94  2.70125e+07
88  95  2.74924e+07
88  96  0
88  97  2.77518e+07
88  98  2.91924e+07
88  99  2.69664e+07
88  100  2.40471e+07
89  0  0
89  1  8.6218e+06
89  2  1.03176e+06
89  3  0
