row  column  (images_6a.edf P-K*images_6a.edf Ar-K**2.3)
12  82  1.37268e+06
12  83  0
12  84  1.50001e+06
12  85  0
12  86  203371
12  87  1.90709e+06
12  88  1.55338e+06
12  89  0
12  90  0
12  91  0
12  92  867247
12  93  368881
12  94  453303
12  95  0
12  96  2.84378e+06
12  97  331614
12  98  2.1238e+06
12  99  442189
12  100  4.37855e+06
13  0  3.6072e+07
13  1  4.12579e+07
13  2  1.7976e+07
13  3  2.5285e+07
13  4  3.1855e+07
13  5  2.05472e+07
13  6  2.98827e+07
13  7  2.17918e+07
13  8  2.47356e+07
13  9  3.80113e+07
13  10  3.24437e+07
13  11  3.6152e+07
13  12  3.16002e+07
13  13  3.79853e+07
13  14  3.79458e+07
13  15  3.3509e+07
13  16  2.45096e+07
13  17  3.241e+07
13  18  3.19226e+07
13  19  4.32041e+07
13  20  3.15008e+07
13  21  2.60073e+07
13  22  3.24961e+07
13  23  3.17277e+07
13  24  1.1335e+07
13  25  2.98103e+07
13  26  2.40663e+07
13  27  3.07816e+07
13  28  2.38893e+07
13  29  4.26241e+07
13  30  4.21875e+07
13  31  3.18579e+07
13  32  3.04224e+07
13  33  3.35668e+07
13  34  2.33623e+07
13  35  2.52129e+07
13  36  2.21211e+07
13  37  4.65491e+07
13  38  6.58904e+07
13  39  2.74569e+07
13  40  2.49529e+07
13  41  1.58604e+07
13  42  9.84776e+06
13  43  1.30425e+07
13  44  3.63085e+06
13  45  1.33157e+07
13  46  6.38226e+06
13  47  3.32619e+06
13  48  1.56679e+07
13  49  1.4367e+07
13  50  2.79373e+07
13  51  2.44207e+07
13  52  3.3739e+07
13  53  3.19276e+07
13  54  1.75314e+07
13  55  1.75107e+07
13  56  2.5888e+07
13  57  2.1611e+07
13  58  2.12281e+07
13  59  8.27968e+06
13  60  1.29887e+07
13  61  1.13789e+07
13  62  2.02017e+07
13  63  7.46473e+06
13  64  1.45652e+07
13  65  2.60111e+06
13  66  4.63565e+06
13  67  9.91682e+06
13  68  5.56166e+06
13  69  0
13  70  1.42231e+06
13  71  2.01651e+06
13  72  3.45543e+06
13  73  3.33567e+06
13  74  3.02565e+06
13  75  2.95408e+06
13  76  0
13  77  0
13  78  1.65041e+06
13  79  0
13  80  2.63537e+06
13  81  2.18702e+06
13  82  0
13  83  911227
13  84  1.01446e+06
13  85  1.29437e+06
13  86  5.09552e+06
13  87  0
13  88  835900
13  89  520814
13  90  0
13  91  0
13  92  0
13  93  2.35481e+06
13  94  1.24243e+06
13  95  1.24563e+06
13  96  0
13  97  0
13  98  2.98284e+06
13  99  0
13  100  521084
14  0  3.21616e+07
14  1  2.42089e+07
14  2  2.87436e+07
14  3  2.34926e+07
14  4  2.66494e+07
14  5  2.47632e+07
14  6  2.66534e+07
14  7  2.35839e+07
14  8  2.08249e+07
14  9  4.38303e+07
14  10  3.45761e+07
14  11  3.49739e+07
14  12  3.89154e+07
14  13  5.19143e+07
14  14  3.43156e+07
14  15  3.92776e+07
14  16  4.21213e+07
14  17  3.90475e+07
14  18  3.50915e+07
14  19  3.01464e+07
14  20  2.48768e+07
14  21  9.6452e+06
14  22  2.08858e+07
14  23  2.7823e+07
14  24  2.31215e+07
14  25  2.38323e+07
14  26  4.22805e+07
14  27  3.52975e+07
14  28  2.81184e+07
14  29  3.58949e+07
14  30  5.21274e+07
14  31  4.2631e+07
14  32  3.50505e+07
14  33  3.30288e+07
14  34  2.83773e+07
14  35  2.38876e+07
14  36  4.21767e+07
14  37  3.19232e+07
14  38  4.58432e+07
14  39  2.59078e+07
14  40  2.80489e+07
14  41  1.84136e+07
14  42  3.15772e+06
14  43  1.19978e+07
14  44  6.218e+06
14  45  9.76054e+06
14  46  1.56871e+07
14  47  1.79244e+07
14  48  3.14894e+07
14  49  2.5846e+07
14  50  2.8201e+07
14  51  1.96494e+07
14  52  3.37569e+07
14  53  2.87108e+07
14  54  2.81784e+07
14  55  2.77241e+07
14  56  1.48809e+07
14  57  2.89217e+07
14  58  1.91076e+07
14  59  1.63376e+07
14  60  1.29412e+07
14  61  1.29931e+07
14  62  1.26357e+07
14  63  1.43534e+07
14  64  1.43613e+07
14  65  6.65278e+06
14  66  7.99558e+06
14  67  7.2549e+06
14  68  6.33188e+06
14  69  3.57429e+06
14  70  2.12527e+06
14  71  1.85263e+06
14  72  4.82296e+06
14  73  5.60674e+06
14  74  0
14  75  1.3958e+06
14  76  1.56967e+06
14  77  0
14  78  3.70214e+06
14  79  885922
14  80  996391
14  81  815723
14  82  204015
14  83  163153
14  84  0
14  85  0
14  86  0
14  87  5.26593e+06
14  88  0
14  89  1.07357e+06
14  90  2.42838e+06
14  91  0
14  92  0
14  93  2.57448e+06
14  94  2.80759e+06
14  95  0
14  96  1.12351e+06
14  97  880644
14  98  128011
14  99  0
14  100  0
15  0  2.58899e+07
15  1  3.39784e+07
15  2  2.63501e+07
15  3  1.98543e+07
15  4  2.31294e+07
15  5  3.53559e+07
15  6  2.99945e+07
15  7  2.85113e+07
15  8  2.66305e+07
15  9  2.98624e+07
15  10  2.99853e+07
15  11  4.2435e+07
15  12  3.06164e+07
15  13  4.16415e+07
15  14  3.89901e+07
15  15  3.70246e+07
15  16  4.07314e+07
15  17  3.87446e+07
15  18  3.17432e+07
15  19  2.74316e+07
15  20  2.19718e+07
15  21  3.71276e+07
15  22  3.11105e+07
15  23  2.98408e+07
15  24  2.81798e+07
15  25  3.26773e+07
15  26  3.75112e+07
15  27  3.25458e+07
15  28  4.07857e+07
15  29  4.13409e+07
15  30  4.45324e+07
15  31  3.76456e+07
15  32  3.40493e+07
15  33  3.70559e+07
15  34  3.37595e+07
15  35  2.9385e+07
15  36  3.01804e+07
15  37  3.45568e+07
15  38  4.43992e+07
15  39  3.03525e+07
15  40  2.0314e+07
15  41  2.07861e+07
15  42  1.02605e+07
15  43  5.25051e+06
15  44  1.11945e+07
15  45  1.29176e+07
15  46  1.04515e+07
15  47  1.84633e+07
15  48  2.24564e+07
15  49  2.3648e+07
15  50  3.15252e+07
15  51  1.80822e+07
15  52  3.7911e+07
15  53  3.29894e+07
15  54  2.04125e+07
15  55  2.52513e+07
15  56  2.40224e+07
15  57  1.91297e+07
15  58  1.2895e+07
15  59  1.54185e+07
15  60  1.27074e+07
15  61  1.35156e+07
15  62  1.69121e+07
15  63  1.59384e+07
15  64  2.00275e+07
15  65  2.16976e+07
15  66  6.4441e+06
15  67  1.24083e+07
15  68  2.02465e+06
15  69  2.17255e+07
15  70  6.25056e+06
15  71  4.35889e+06
15  72  9.108e+06
15  73  0
15  74  3.02928e+06
15  75  2.26434e+06
15  76  0
15  77  175891
15  78  208319
15  79  284066
15  80  4.07031e+06
15  81  2.53037e+06
15  82  4.64598e+06
15  83  2.02382e+06
15  84  846256
15  85  0
15  86  675146
15  87  1.21179e+06
15  88  1.13142e+06
15  89  620816
15  90  0
15  91  0
15  92  344089
15  93  3.19768e+06
15  94  1.00191e+06
15  95  0
15  96  627320
15  97  0
15  98  1.27656e+06
15  99  0
15  100  7861.19
16  0  3.892e+07
16  1  2.36866e+07
16  2  2.68202e+07
16  3  2.43289e+07
16  4  1.80077e+07
16  5  3.26641e+07
16  6  2.90527e+07
16  7  2.03724e+07
16  8  3.24637e+07
16  9  2.7959e+07
16  10  3.37773e+07
16  11  4.76126e+07
16  12  3.7915e+07
16  13  3.78889e+07
16  14  5.42917e+07
16  15  2.91381e+07
16  16  4.45838e+07
16  17  4.72163e+07
16  18  3.23828e+07
16  19  3.57022e+07
16  20  3.2956e+07
16  21  2.83192e+07
16  22  3.42206e+07
16  23  2.3351e+07
16  24  3.0971e+07
16  25  2.75085e+07
16  26  3.51659e+07
16  27  2.973e+07
16  28  3.3565e+07
16  29  6.03653e+07
16  30  5.08588e+07
16  31  4.20303e+07
16  32  3.99285e+07
16  33  3.53966e+07
16  34  3.59347e+07
16  35  3.44126e+07
16  36  3.59825e+07
16  37  4.51852e+07
16  38  7.34756e+07
16  39  4.25554e+07
16  40  2.34088e+07
16  41  2.67186e+07
16  42  1.55039e+07
16  43  8.57491e+06
16  44  0
16  45  1.50987e+07
16  46  1.63313e+07
16  47  1.23024e+07
16  48  2.50603e+07
16  49  3.45641e+07
16  50  3.65276e+07
16  51  2.18548e+07
16  52  3.41876e+07
16  53  3.75858e+07
16  54  3.60665e+07
16  55  3.15377e+07
16  56  2.56248e+07
16  57  2.78668e+07
16  58  3.56559e+07
16  59  2.7218e+07
16  60  1.43378e+07
16  61  1.68437e+07
16  62  1.63613e+07
16  63  1.93787e+07
16  64  1.59365e+07
16  65  1.78646e+07
16  66  7.74118e+06
16  67  9.89224e+06
16  68  1.02894e+07
16  69  4.54311e+06
16  70  92839.7
16  71  6.77254e+06
16  72  3.18146e+06
16  73  2.37867e+06
16  74  2.42805e+06
16  75  4.16437e+06
16  76  5.15876e+06
16  77  3.66755e+06
16  78  606211
16  79  4.31819e+06
16  80  0
16  81  393434
16  82  3.275e+06
16  83  431307
16  84  0
16  85  0
16  86  0
16  87  0
16  88  0
16  89  0
16  90  812862
16  91  0
16  92  0
16  93  0
16  94  967678
16  95  0
16  96  471480
16  97  0
16  98  0
16  99  0
16  100  3.33936e+06
17  0  2.65057e+07
17  1  2.76482e+07
17  2  2.42618e+07
17  3  2.65599e+07
17  4  2.28884e+07
17  5  3.16213e+07
17  6  2.33646e+07
17  7  3.32292e+07
17  8  3.4639e+07
17  9  3.72227e+07
17  10  3.95166e+07
17  11  4.09141e+07
17  12  4.68707e+07
17  13  3.88384e+07
17  14  5.55239e+07
17  15  3.83446e+07
17  16  3.96441e+07
17  17  4.49512e+07
17  18  4.13485e+07
17  19  3.6147e+07
17  20  3.35754e+07
17  21  3.25203e+07
17  22  3.32278e+07
17  23  2.97983e+07
17  24  2.28277e+07
17  25  1.79417e+07
17  26  2.95111e+07
17  27  3.33361e+07
17  28  3.29479e+07
17  29  5.57912e+07
17  30  4.77656e+07
17  31  3.93496e+07
17  32  4.33424e+07
17  33  2.66923e+07
17  34  3.53863e+07
17  35  3.98379e+07
17  36  4.20421e+07
17  37  5.15301e+07
17  38  5.36491e+07
17  39  4.48619e+07
17  40  2.4723e+07
17  41  1.90207e+07
17  42  1.90196e+07
17  43  4.52627e+06
17  44  1.65509e+07
17  45  1.38831e+07
17  46  2.68695e+07
17  47  1.35111e+07
17  48  2.8152e+07
17  49  3.79029e+07
17  50  3.08651e+07
17  51  2.59318e+07
17  52  4.20453e+07
17  53  3.48377e+07
17  54  2.58862e+07
17  55  2.71732e+07
17  56  2.10391e+07
17  57  2.28375e+07
17  58  3.01293e+07
17  59  2.1647e+07
17  60  2.01327e+07
17  61  1.99312e+07
17  62  2.48392e+07
17  63  9.68433e+06
17  64  2.19068e+07
17  65  7.97296e+06
17  66  1.16707e+07
17  67  1.00395e+07
17  68  5.32208e+06
17  69  8.93242e+06
17  70  9.42013e+06
17  71  5.81801e+06
17  72  1.18368e+07
17  73  2.57351e+06
17  74  0
17  75  6.99271e+06
17  76  0
17  77  7.57734e+06
17  78  0
17  79  910039
17  80  633821
17  81  4.84251e+06
17  82  0
17  83  0
17  84  1.5244e+06
17  85  0
17  86  0
17  87  615480
17  88  0
17  89  2.79418e+06
17  90  1.44725e+06
17  91  0
17  92  0
17  93  0
17  94  0
17  95  0
17  96  930302
17  97  826535
17  98  410048
17  99  0
17  100  949592
18  0  4.87043e+07
18  1  2.42808e+07
18  2  2.60861e+07
18  3  2.3623e+07
18  4  2.72493e+07
18  5  3.08488e+07
18  6  3.53734e+07
18  7  3.08728e+07
18  8  3.74414e+07
18  9  3.95936e+07
18  10  3.16307e+07
18  11  4.70225e+07
18  12  4.18825e+07
18  13  3.80084e+07
18  14  4.73319e+07
18  15  4.75996e+07
18  16  4.02778e+07
18  17  4.39253e+07
18  18  3.86207e+07
18  19  3.51227e+07
18  20  3.93234e+07
18  21  4.14436e+07
18  22  3.46063e+07
18  23  2.7004e+07
18  24  3.32455e+07
18  25  3.29401e+07
18  26  3.44657e+07
18  27  2.96704e+07
18  28  4.36219e+07
18  29  3.62239e+07
18  30  4.32344e+07
18  31  5.31034e+07
18  32  3.70385e+07
18  33  3.79819e+07
18  34  4.06431e+07
18  35  5.19989e+07
18  36  5.12082e+07
18  37  4.00778e+07
18  38  5.81535e+07
18  39  4.20217e+07
18  40  2.8554e+07
18  41  1.71852e+07
18  42  7.07701e+06
18  43  1.4465e+07
18  44  1.76834e+07
18  45  1.43975e+07
18  46  2.76309e+07
18  47  3.27407e+07
18  48  3.09599e+07
18  49  3.69456e+07
18  50  2.25181e+07
18  51  2.72482e+07
18  52  2.24556e+07
18  53  3.74516e+07
18  54  3.27021e+07
18  55  3.0167e+07
18  56  2.99761e+07
18  57  3.17489e+07
18  58  2.96341e+07
18  59  2.38068e+07
18  60  2.42672e+07
18  61  1.72118e+07
18  62  1.82087e+07
18  63  2.53066e+07
18  64  2.20707e+07
18  65  2.13187e+07
18  66  8.45292e+06
18  67  7.86064e+06
18  68  1.59114e+07
18  69  7.14687e+06
18  70  0
18  71  2.75073e+06
18  72  3.7302e+06
18  73  4.61779e+06
18  74  540749
18  75  2.14783e+06
18  76  1.58028e+06
18  77  4.04401e+06
18  78  0
18  79  695957
18  80  5.30347e+06
18  81  0
18  82  3.24836e+06
18  83  3.85245e+06
18  84  730863
18  85  0
18  86  0
18  87  541317
18  88  0
18  89  6.01298e+06
18  90  1.20996e+06
18  91  1.35688e+06
18  92  2.92917e+06
18  93  0
18  94  874343
18  95  0
18  96  0
18  97  1.24192e+06
18  98  1.23575e+06
18  99  2.75175e+06
18  100  0
19  0  3.6288e+07
19  1  2.17328e+07
19  2  3.059e+07
19  3  4.22846e+07
19  4  2.93889e+07
19  5  3.35053e+07
19  6  2.77439e+07
19  7  3.45809e+07
19  8  3.55105e+07
19  9  4.4443e+07
19  10  6.16342e+07
19  11  3.94031e+07
19  12  5.26109e+07
19  13  4.99639e+07
19  14  5.66005e+07
19  15  4.86978e+07
19  16  3.41784e+07
19  17  3.3683e+07
19  18  4.08637e+07
19  19  3.27144e+07
19  20  4.0559e+07
19  21  3.32361e+07
19  22  3.1789e+07
19  23  2.85638e+07
19  24  3.3644e+07
19  25  2.61073e+07
19  26  2.75137e+07
19  27  3.24457e+07
19  28  3.39676e+07
19  29  3.85468e+07
19  30  5.39876e+07
19  31  4.99301e+07
19  32  4.36636e+07
19  33  3.59823e+07
19  34  3.43331e+07
19  35  2.646e+07
19  36  3.85045e+07
19  37  4.23579e+07
19  38  5.35996e+07
19  39  2.7119e+07
19  40  2.65275e+07
19  41  2.30134e+07
19  42  1.55535e+07
19  43  2.13339e+07
19  44  1.32329e+07
19  45  2.86552e+07
19  46  1.32242e+07
19  47  2.86826e+07
19  48  3.59253e+07
19  49  2.68044e+07
19  50  3.28826e+07
19  51  2.52371e+07
19  52  3.97327e+07
19  53  2.90905e+07
19  54  2.14722e+07
19  55  3.37883e+07
19  56  3.72728e+07
19  57  3.099e+07
19  58  4.36064e+07
19  59  1.826e+07
19  60  2.63407e+07
19  61  2.77567e+07
19  62  2.03466e+07
19  63  1.75825e+07
19  64  1.72054e+07
19  65  8.1488e+06
19  66  1.39095e+07
19  67  1.62152e+07
19  68  1.09891e+07
19  69  8.83098e+06
19  70  1.01018e+07
19  71  6.23217e+06
19  72  6.2045e+06
19  73  2.4076e+06
19  74  4.36984e+06
19  75  2.11538e+06
19  76  4.13489e+06
19  77  3.20441e+06
19  78  2.28118e+06
19  79  0
19  80  2.3181e+06
19  81  3.48482e+06
19  82  289432
19  83  664191
19  84  0
19  85  4.90381e+06
19  86  1.16576e+06
19  87  0
19  88  2.02477e+06
19  89  0
19  90  0
19  91  0
19  92  0
19  93  2.27484e+06
19  94  3.38852e+06
19  95  0
19  96  3.86667e+06
19  97  99541.3
19  98  0
19  99  0
19  100  188005
20  0  3.74649e+07
20  1  3.17843e+07
20  2  3.27734e+07
20  3  2.53348e+07
20  4  2.13155e+07
20  5  3.1752e+07
20  6  2.60761e+07
20  7  2.78413e+07
20  8  3.27977e+07
20  9  4.09997e+07
20  10  4.10919e+07
20  11  3.49132e+07
20  12  4.90977e+07
20  13  4.66699e+07
20  14  4.45444e+07
20  15  4.86054e+07
20  16  4.4662e+07
20  17  4.54063e+07
20  18  4.28552e+07
20  19  3.3146e+07
20  20  2.84553e+07
20  21  2.72493e+07
20  22  3.11589e+07
20  23  1.90285e+07
20  24  3.81789e+07
20  25  2.62098e+07
20  26  1.97353e+07
20  27  3.32201e+07
20  28  3.78841e+07
20  29  4.18295e+07
20  30  3.92368e+07
20  31  4.77764e+07
20  32  4.94756e+07
20  33  4.7471e+07
20  34  4.22632e+07
20  35  3.81467e+07
20  36  4.33275e+07
20  37  5.86996e+07
20  38  5.33752e+07
20  39  6.74039e+07
20  40  2.77979e+07
20  41  3.18014e+07
20  42  2.59107e+07
20  43  1.49448e+07
20  44  1.40688e+07
20  45  2.85e+07
20  46  2.56695e+07
20  47  2.75551e+07
20  48  3.22803e+07
20  49  3.72668e+07
20  50  3.08726e+07
20  51  3.29624e+07
20  52  2.72143e+07
20  53  4.03511e+07
20  54  4.55844e+07
20  55  2.20753e+07
20  56  4.58916e+07
20  57  4.22695e+07
20  58  3.8548e+07
20  59  3.07683e+07
20  60  1.76308e+07
20  61  2.08241e+07
20  62  3.0273e+07
20  63  1.89578e+07
20  64  2.384e+07
20  65  1.47094e+07
20  66  1.00628e+07
20  67  2.81974e+07
20  68  1.15505e+07
20  69  1.13614e+07
20  70  4.00091e+06
20  71  3.79234e+06
20  72  6.13446e+06
20  73  5.78991e+06
20  74  1.62018e+06
20  75  1.37308e+06
20  76  1.99108e+06
20  77  5.29788e+06
20  78  0
20  79  6.31581e+06
20  80  4.51478e+06
20  81  1.0367e+06
20  82  346145
20  83  240752
20  84  0
20  85  0
20  86  394330
20  87  0
20  88  628229
20  89  1.91591e+06
20  90  1.14056e+06
20  91  0
20  92  16710.5
20  93  0
20  94  0
20  95  0
20  96  0
20  97  0
20  98  1.43647e+06
20  99  49668.2
20  100  637016
21  0  3.09323e+07
21  1  3.11317e+07
21  2  2.17065e+07
21  3  2.30084e+07
21  4  3.07977e+07
21  5  2.51268e+07
21  6  3.81919e+07
21  7  3.37564e+07
21  8  3.3959e+07
21  9  3.09444e+07
21  10  4.8546e+07
21  11  4.2251e+07
21  12  4.94033e+07
21  13  4.56495e+07
21  14  4.08525e+07
21  15  4.41706e+07
21  16  3.38998e+07
21  17  4.06286e+07
21  18  3.83319e+07
21  19  4.50621e+07
21  20  3.52883e+07
21  21  3.5967e+07
21  22  3.53369e+07
21  23  2.69898e+07
21  24  2.54719e+07
21  25  2.39719e+07
21  26  2.38718e+07
21  27  2.43089e+07
21  28  2.82994e+07
21  29  3.88039e+07
21  30  4.17819e+07
21  31  4.03756e+07
21  32  3.82777e+07
21  33  4.09715e+07
21  34  4.44196e+07
21  35  4.18947e+07
21  36  3.89085e+07
21  37  6.07465e+07
21  38  4.56718e+07
21  39  3.19193e+07
21  40  2.33985e+07
21  41  1.83734e+07
21  42  1.61529e+07
21  43  2.09946e+07
21  44  2.44887e+07
21  45  3.17432e+07
21  46  2.86894e+07
21  47  2.74529e+07
21  48  4.45238e+07
21  49  2.81279e+07
21  50  3.03772e+07
21  51  2.75905e+07
21  52  2.85224e+07
21  53  4.60988e+07
21  54  3.62679e+07
21  55  2.85294e+07
21  56  5.28237e+07
21  57  4.84758e+07
21  58  3.40749e+07
21  59  2.64906e+07
21  60  2.80597e+07
21  61  2.68878e+07
21  62  2.8458e+07
21  63  3.17633e+07
21  64  2.46597e+07
21  65  2.24151e+07
21  66  2.01801e+07
21  67  1.74579e+07
21  68  1.32392e+07
21  69  1.24739e+07
21  70  1.02387e+07
21  71  7.43932e+06
21  72  6.25876e+06
21  73  5.62199e+06
21  74  3.41668e+06
21  75  5.81886e+06
21  76  4.00617e+06
21  77  6.55495e+06
21  78  4.49085e+06
21  79  0
21  80  6.09955e+06
21  81  453361
21  82  785633
21  83  0
21  84  40940.4
21  85  783951
21  86  1.29774e+06
21  87  3.2849e+06
21  88  730506
21  89  955369
21  90  572863
21  91  0
21  92  0
21  93  0
21  94  81056.1
21  95  7.31489e+06
21  96  987151
21  97  0
21  98  0
21  99  0
21  100  0
22  0  3.52798e+07
22  1  3.99603e+07
22  2  3.34621e+07
22  3  1.94426e+07
22  4  3.16561e+07
22  5  3.92798e+07
22  6  3.19603e+07
22  7  2.98004e+07
22  8  3.26437e+07
22  9  3.82561e+07
22  10  3.95504e+07
22  11  3.82443e+07
22  12  4.4078e+07
22  13  4.41324e+07
22  14  5.21903e+07
22  15  5.20237e+07
22  16  5.0786e+07
22  17  4.39704e+07
22  18  3.90142e+07
22  19  4.00488e+07
22  20  4.33753e+07
22  21  3.3481e+07
22  22  3.05835e+07
22  23  3.98591e+07
22  24  2.94641e+07
22  25  1.50334e+07
22  26  2.72299e+07
22  27  3.63261e+07
22  28  4.31266e+07
22  29  3.69346e+07
22  30  4.86372e+07
22  31  5.48964e+07
22  32  4.01898e+07
22  33  4.02549e+07
22  34  3.68236e+07
22  35  3.15118e+07
22  36  5.67478e+07
22  37  4.1264e+07
22  38  3.90157e+07
22  39  4.497e+07
22  40  2.76461e+07
22  41  2.04847e+07
22  42  1.72223e+07
22  43  1.29783e+07
22  44  2.4291e+07
22  45  2.84251e+07
22  46  4.65023e+07
22  47  3.59303e+07
22  48  3.67807e+07
22  49  4.64988e+07
22  50  3.64205e+07
22  51  1.82903e+07
22  52  3.12659e+07
22  53  4.35588e+07
22  54  2.6986e+07
22  55  3.63337e+07
22  56  5.09099e+07
22  57  4.27272e+07
22  58  4.80291e+07
22  59  3.24569e+07
22  60  3.07306e+07
22  61  2.9795e+07
22  62  3.28842e+07
22  63  2.54553e+07
22  64  3.06765e+07
22  65  2.56523e+07
22  66  1.8916e+07
22  67  1.26513e+07
22  68  1.07155e+07
22  69  1.00073e+07
22  70  4.75096e+06
22  71  5.04015e+06
22  72  9.02114e+06
22  73  5.79068e+06
22  74  1.0325e+07
22  75  7.30188e+06
22  76  3.77847e+06
22  77  4.32038e+06
22  78  6.16298e+06
22  79  4.80732e+06
22  80  1.01581e+07
22  81  355892
22  82  0
22  83  910863
22  84  1.00232e+06
22  85  891328
22  86  1.52877e+06
22  87  1.18429e+06
22  88  943765
22  89  2.42408e+06
22  90  3.25835e+06
22  91  2.07996e+06
22  92  0
22  93  1.97078e+06
22  94  0
22  95  0
22  96  231319
22  97  0
22  98  0
22  99  0
22  100  0
23  0  3.62109e+07
23  1  3.95365e+07
23  2  3.18079e+07
23  3  2.13488e+07
23  4  2.04016e+07
23  5  3.7516e+07
23  6  4.10203e+07
23  7  2.64957e+07
23  8  3.77068e+07
23  9  3.86023e+07
23  10  5.30407e+07
23  11  4.65774e+07
23  12  5.00808e+07
23  13  3.95082e+07
23  14  4.25744e+07
23  15  4.93892e+07
23  16  4.58941e+07
23  17  4.79088e+07
23  18  4.74591e+07
23  19  3.78652e+07
23  20  4.46589e+07
23  21  3.23195e+07
23  22  3.4647e+07
23  23  1.83502e+07
23  24  2.30013e+07
23  25  2.15548e+07
23  26  2.4669e+07
23  27  3.31892e+07
23  28  3.56509e+07
23  29  3.52006e+07
23  30  3.41287e+07
23  31  2.62901e+07
23  32  3.45425e+07
23  33  2.70409e+07
23  34  4.20739e+07
23  35  3.62563e+07
23  36  4.6556e+07
23  37  5.03175e+07
23  38  4.31975e+07
23  39  3.58113e+07
23  40  3.02312e+07
23  41  9.20692e+06
23  42  1.94287e+07
23  43  1.93546e+07
23  44  2.49757e+07
23  45  2.75671e+07
23  46  2.67811e+07
23  47  3.45636e+07
23  48  3.37657e+07
23  49  2.97418e+07
23  50  3.55883e+07
23  51  2.63509e+07
23  52  2.30547e+07
23  53  3.2454e+07
23  54  3.89375e+07
23  55  3.45982e+07
23  56  2.9593e+07
23  57  3.33808e+07
23  58  4.51439e+07
23  59  4.16351e+07
23  60  3.30711e+07
23  61  3.10946e+07
23  62  4.35198e+07
23  63  3.58124e+07
23  64  3.53252e+07
23  65  2.14102e+07
23  66  6.87276e+06
23  67  1.80974e+07
23  68  2.04252e+07
23  69  1.03398e+07
23  70  1.10055e+07
23  71  9.17497e+06
23  72  0
23  73  6.45707e+06
23  74  1.11862e+07
23  75  2.4065e+06
23  76  3.18176e+06
23  77  9.63983e+06
23  78  4.51571e+06
23  79  5.23129e+06
23  80  1.88219e+06
23  81  0
23  82  4.87695e+06
23  83  0
23  84  21497.3
23  85  0
23  86  3.10028e+06
23  87  954176
23  88  0
23  89  0
23  90  261098
23  91  0
23  92  1.00992e+06
23  93  0
23  94  0
23  95  265487
23  96  0
23  97  599927
23  98  0
23  99  0
23  100  0
24  0  3.04834e+07
24  1  3.23898e+07
24  2  2.96666e+07
24  3  2.73414e+07
24  4  2.45644e+07
24  5  2.85341e+07
24  6  3.64829e+07
24  7  3.59233e+07
24  8  3.61761e+07
24  9  4.63716e+07
24  10  5.08851e+07
24  11  5.33753e+07
24  12  4.3905e+07
24  13  4.10958e+07
24  14  5.12802e+07
24  15  4.53094e+07
24  16  2.92418e+07
24  17  4.5002e+07
24  18  3.38254e+07
24  19  3.33169e+07
24  20  3.49207e+07
24  21  2.96551e+07
24  22  2.31237e+07
24  23  3.36021e+07
24  24  2.41664e+07
24  25  1.98124e+07
24  26  2.01584e+07
24  27  1.97247e+07
24  28  2.71727e+07
24  29  3.98882e+07
24  30  3.29661e+07
24  31  2.90196e+07
24  32  4.23903e+07
24  33  3.01023e+07
24  34  3.45385e+07
24  35  4.24705e+07
24  36  4.71327e+07
24  37  5.13815e+07
24  38  5.25348e+07
24  39  4.27008e+07
24  40  2.62591e+07
24  41  2.01658e+07
24  42  2.23777e+07
24  43  1.9265e+07
24  44  2.7282e+07
24  45  3.2805e+07
24  46  2.26055e+07
24  47  3.8171e+07
24  48  3.30279e+07
24  49  3.20576e+07
24  50  3.8753e+07
24  51  2.14649e+07
24  52  2.74315e+07
24  53  2.26857e+07
24  54  3.47652e+07
24  55  3.55975e+07
24  56  2.98332e+07
24  57  3.0955e+07
24  58  3.90104e+07
24  59  4.51314e+07
24  60  5.00599e+07
24  61  4.15349e+07
24  62  3.33061e+07
24  63  2.91711e+07
24  64  3.55234e+07
24  65  2.21019e+07
24  66  1.32741e+07
24  67  1.97834e+07
24  68  1.72073e+07
24  69  1.40515e+07
24  70  1.43087e+07
24  71  1.0834e+07
24  72  7.51805e+06
24  73  3.3905e+06
24  74  9.04912e+06
24  75  6.92784e+06
24  76  7.21774e+06
24  77  7.09349e+06
24  78  3.75366e+06
24  79  7.78995e+06
24  80  5.96271e+06
24  81  2.73772e+06
24  82  924037
24  83  3.55463e+06
24  84  0
24  85  2.6983e+06
24  86  0
24  87  4.48393e+06
24  88  1.62753e+06
24  89  0
24  90  0
24  91  171430
24  92  1.22727e+06
24  93  0
24  94  475187
24  95  0
24  96  0
24  97  0
24  98  0
24  99  0
24  100  222410
25  0  3.70867e+07
25  1  2.95628e+07
25  2  2.83488e+07
25  3  2.52775e+07
25  4  3.18644e+07
25  5  3.22976e+07
25  6  3.42378e+07
25  7  4.0491e+07
25  8  4.6677e+07
25  9  4.36014e+07
25  10  4.37208e+07
25  11  4.508e+07
25  12  4.58134e+07
25  13  3.99235e+07
25  14  4.77397e+07
25  15  3.1224e+07
25  16  4.39134e+07
25  17  4.5166e+07
25  18  3.4304e+07
25  19  3.76958e+07
25  20  3.87193e+07
