row  column  (images_6a.edf Fe-K*images_6a.edf Ar-K**2.3)
78  35  5.53206e+07
78  36  7.53176e+07
78  37  7.34295e+07
78  38  7.06968e+07
78  39  9.35745e+07
78  40  5.26686e+07
78  41  7.05522e+07
78  42  8.74873e+07
78  43  7.38876e+07
78  44  7.07716e+07
78  45  6.9412e+07
78  46  6.12244e+07
78  47  6.02045e+07
78  48  8.06973e+07
78  49  8.09279e+07
78  50  7.2774e+07
78  51  8.6142e+07
78  52  8.47106e+07
78  53  9.45004e+07
78  54  1.01939e+08
78  55  7.75747e+07
78  56  9.98034e+07
78  57  8.4595e+07
78  58  6.47342e+07
78  59  5.04536e+07
78  60  8.77471e+07
78  61  9.09798e+07
78  62  1.15178e+08
78  63  9.3755e+07
78  64  8.06878e+07
78  65  1.03761e+08
78  66  4.97688e+07
78  67  9.51763e+07
78  68  7.9846e+07
78  69  9.04181e+07
78  70  9.82904e+07
78  71  9.49712e+07
78  72  1.03527e+08
78  73  1.39624e+08
78  74  1.01804e+08
78  75  9.35159e+07
78  76  1.25e+08
78  77  9.58347e+07
78  78  1.4323e+08
78  79  1.73068e+08
78  80  2.4022e+08
78  81  3.52823e+08
78  82  3.23901e+08
78  83  2.57451e+08
78  84  2.01058e+08
78  85  1.63367e+08
78  86  1.56728e+08
78  87  1.92197e+08
78  88  6.0076e+08
78  89  1.7506e+08
78  90  1.10879e+08
78  91  9.11238e+07
78  92  1.30155e+08
78  93  1.13931e+08
78  94  1.06589e+08
78  95  6.98585e+07
78  96  8.91284e+07
78  97  8.71285e+07
78  98  9.61645e+07
78  99  8.02761e+07
78  100  9.24383e+07
79  0  7.63738e+07
79  1  9.10517e+07
79  2  8.24653e+07
79  3  6.41593e+07
79  4  8.43072e+07
79  5  8.53519e+07
79  6  8.90829e+07
79  7  9.47004e+07
79  8  6.39622e+07
79  9  7.62292e+07
79  10  7.92329e+07
79  11  8.10698e+07
79  12  4.24176e+07
79  13  6.59846e+07
79  14  6.91628e+07
79  15  1.01941e+08
79  16  1.07939e+08
79  17  9.08917e+07
79  18  8.78684e+07
79  19  9.35835e+07
79  20  1.12581e+08
79  21  1.02759e+08
79  22  7.36323e+07
79  23  6.56106e+07
79  24  7.22092e+07
79  25  7.55545e+07
79  26  6.89735e+07
79  27  4.57496e+07
79  28  7.27279e+07
79  29  8.84077e+07
79  30  1.00249e+08
79  31  2.28155e+08
79  32  1.7067e+08
79  33  1.08241e+08
79  34  8.28836e+07
79  35  7.42581e+07
79  36  5.75775e+07
79  37  6.70997e+07
79  38  8.33724e+07
79  39  8.8317e+07
79  40  6.85314e+07
79  41  6.72397e+07
79  42  8.1639e+07
79  43  8.24146e+07
79  44  6.22039e+07
79  45  4.3429e+07
79  46  5.98814e+07
79  47  6.0212e+07
79  48  7.12952e+07
79  49  6.83912e+07
79  50  8.01295e+07
79  51  8.14023e+07
79  52  7.66184e+07
79  53  9.90314e+07
79  54  7.52492e+07
79  55  1.07096e+08
79  56  8.67014e+07
79  57  7.46306e+07
79  58  6.08496e+07
79  59  6.22782e+07
79  60  7.7571e+07
79  61  8.89265e+07
79  62  6.00754e+07
79  63  9.39393e+07
79  64  9.95149e+07
79  65  9.95024e+07
79  66  8.3788e+07
79  67  8.55076e+07
79  68  7.69349e+07
79  69  1.35537e+07
79  70  9.04232e+07
79  71  1.0235e+08
79  72  1.37437e+08
79  73  1.19797e+08
79  74  1.03179e+08
79  75  1.38298e+08
79  76  1.38214e+08
79  77  1.41126e+08
79  78  1.43763e+08
79  79  1.64546e+08
79  80  2.87111e+08
79  81  3.95817e+08
79  82  3.92133e+08
79  83  2.59102e+08
79  84  2.22944e+08
79  85  1.45265e+08
79  86  1.36494e+08
79  87  1.60306e+08
79  88  3.32167e+08
79  89  1.86041e+08
79  90  1.16473e+08
79  91  1.04939e+08
79  92  1.28573e+08
79  93  1.18164e+08
79  94  1.10359e+08
79  95  8.8181e+07
79  96  8.27116e+07
79  97  9.47807e+07
79  98  8.85442e+07
79  99  1.0453e+08
79  100  1.15272e+08
80  0  6.74178e+07
80  1  6.45593e+07
80  2  7.65335e+07
80  3  8.14674e+07
80  4  7.69398e+07
80  5  7.95271e+07
80  6  8.78518e+07
80  7  9.30494e+07
80  8  8.55227e+07
80  9  7.10999e+07
80  10  6.01926e+07
80  11  6.60408e+07
80  12  5.85558e+07
80  13  5.98415e+07
80  14  6.20322e+07
80  15  8.81441e+07
80  16  1.05929e+08
80  17  9.19752e+07
80  18  6.97409e+07
80  19  9.69062e+07
80  20  1.11596e+08
80  21  8.86567e+07
80  22  6.90845e+07
80  23  6.44149e+07
80  24  8.12475e+07
80  25  5.34941e+07
80  26  5.42976e+07
80  27  6.90512e+07
80  28  0
80  29  6.78593e+07
80  30  9.91752e+07
80  31  1.55369e+08
80  32  1.80995e+08
80  33  9.45583e+07
80  34  7.23381e+07
80  35  8.52772e+07
80  36  4.79136e+07
80  37  6.1274e+07
80  38  7.73256e+07
80  39  8.53034e+07
80  40  6.2869e+07
80  41  7.45955e+07
80  42  6.8312e+07
80  43  5.26147e+07
80  44  6.39879e+07
80  45  7.16838e+07
80  46  6.67101e+07
80  47  5.2503e+07
80  48  6.99378e+07
80  49  8.43486e+07
80  50  9.00638e+07
80  51  9.39082e+07
80  52  5.57013e+07
80  53  1.04691e+08
80  54  9.4564e+07
80  55  9.718e+07
80  56  7.60905e+07
80  57  8.56095e+07
80  58  6.55273e+07
80  59  7.32468e+07
80  60  4.3654e+07
80  61  7.47782e+07
80  62  8.50626e+07
80  63  9.11445e+07
80  64  9.66654e+07
80  65  1.14151e+08
80  66  1.01749e+08
80  67  9.04461e+07
80  68  8.60648e+07
80  69  9.77863e+07
80  70  9.29722e+07
80  71  1.02576e+08
80  72  1.3953e+08
80  73  1.33317e+08
80  74  1.17e+08
80  75  1.26958e+08
80  76  9.5432e+07
80  77  1.05232e+08
80  78  1.27176e+08
80  79  1.80029e+08
80  80  2.72829e+08
80  81  4.38856e+08
80  82  4.63798e+08
80  83  2.98879e+08
80  84  2.17739e+08
80  85  2.04693e+08
80  86  1.07855e+08
80  87  1.42817e+08
80  88  3.06273e+08
80  89  2.16059e+08
80  90  9.52108e+07
80  91  9.61643e+07
80  92  1.18001e+08
80  93  9.29251e+07
80  94  1.08662e+08
80  95  1.00956e+08
80  96  7.6229e+07
80  97  8.56262e+07
80  98  1.10747e+08
80  99  1.12702e+08
80  100  1.07465e+08
81  0  6.02034e+07
81  1  8.2649e+07
81  2  6.92846e+07
81  3  7.87082e+07
81  4  6.85985e+07
81  5  7.31184e+07
81  6  1.00514e+08
81  7  7.66151e+07
81  8  6.10018e+07
81  9  6.78682e+07
81  10  5.89524e+07
81  11  7.27036e+07
81  12  6.93191e+07
81  13  7.19263e+07
81  14  5.33241e+07
81  15  9.51023e+07
81  16  1.03056e+08
81  17  9.75104e+07
81  18  9.86615e+07
81  19  1.00897e+08
81  20  1.15185e+08
81  21  7.45365e+07
81  22  7.00073e+07
81  23  8.43824e+07
81  24  8.02644e+07
81  25  5.38107e+07
81  26  9.12094e+07
81  27  7.70646e+07
81  28  8.56695e+07
81  29  7.63644e+07
81  30  1.02009e+08
81  31  1.28269e+08
81  32  1.5617e+08
81  33  9.33849e+07
81  34  8.11064e+07
81  35  7.79193e+07
81  36  6.13675e+07
81  37  8.29662e+07
81  38  6.02167e+07
81  39  8.03692e+07
81  40  6.29686e+07
81  41  5.83397e+07
81  42  6.64688e+07
81  43  5.04846e+07
81  44  6.60873e+07
81  45  7.27466e+07
81  46  7.35454e+07
81  47  7.12573e+07
81  48  8.7839e+07
81  49  6.82127e+07
81  50  7.28884e+07
81  51  8.34821e+07
81  52  9.73766e+07
81  53  7.57121e+07
81  54  9.43184e+07
81  55  8.95191e+07
81  56  9.87828e+07
81  57  6.48536e+07
81  58  7.04298e+07
81  59  7.61773e+07
81  60  7.29317e+07
81  61  7.14483e+07
81  62  1.10393e+08
81  63  7.65276e+07
81  64  1.04408e+08
81  65  1.13229e+08
81  66  1.13532e+08
81  67  5.36038e+07
81  68  6.74109e+07
81  69  9.19611e+07
81  70  7.75663e+07
81  71  1.06132e+08
81  72  1.23984e+08
81  73  1.3989e+08
81  74  1.09617e+08
81  75  1.17336e+08
81  76  9.14528e+07
81  77  1.32669e+08
81  78  1.53903e+08
81  79  1.88865e+08
81  80  3.08614e+08
81  81  5.4251e+08
81  82  4.80374e+08
81  83  3.2026e+08
81  84  2.42757e+08
81  85  1.89977e+08
81  86  1.55703e+08
81  87  1.59693e+08
81  88  2.66124e+08
81  89  1.62693e+08
81  90  1.04161e+08
81  91  8.51678e+07
81  92  5.92362e+07
81  93  8.78612e+07
81  94  8.34947e+07
81  95  9.8903e+07
81  96  8.25956e+07
81  97  1.07171e+08
81  98  7.99098e+07
81  99  1.06137e+08
81  100  7.71281e+07
82  0  8.55488e+07
82  1  8.49136e+07
82  2  7.06677e+07
82  3  6.37791e+07
82  4  7.21238e+07
82  5  7.88988e+07
82  6  9.84983e+07
82  7  9.93123e+07
82  8  7.11797e+07
82  9  7.16361e+07
82  10  6.75221e+07
82  11  7.38726e+07
82  12  5.88939e+07
82  13  7.42564e+07
82  14  7.83526e+07
82  15  7.12787e+07
82  16  1.00399e+08
82  17  7.50877e+07
82  18  7.27861e+07
82  19  1.10618e+08
82  20  1.16751e+08
82  21  9.01606e+07
82  22  6.36161e+07
82  23  5.56193e+07
82  24  6.59772e+07
82  25  8.47615e+07
82  26  9.27425e+07
82  27  7.16892e+07
82  28  4.74057e+07
82  29  7.4647e+07
82  30  8.52152e+07
82  31  1.30289e+08
82  32  1.46086e+08
82  33  8.7084e+07
82  34  6.95031e+07
82  35  7.36829e+07
82  36  5.99553e+07
82  37  7.09622e+07
82  38  7.61648e+07
82  39  6.75269e+07
82  40  5.91585e+07
82  41  7.83597e+07
82  42  4.75233e+07
82  43  5.70231e+07
82  44  5.9857e+07
82  45  6.32963e+07
82  46  7.51771e+07
82  47  7.00634e+07
82  48  5.00559e+07
82  49  8.39696e+07
82  50  7.90836e+07
82  51  8.08436e+07
82  52  7.84184e+07
82  53  9.0732e+07
82  54  1.0796e+08
82  55  0
82  56  1.09536e+08
82  57  7.75899e+07
82  58  7.08322e+07
82  59  7.36022e+07
82  60  8.18681e+07
82  61  9.8189e+07
82  62  1.20668e+08
82  63  8.37087e+07
82  64  1.20811e+08
82  65  9.35184e+07
82  66  1.12387e+08
82  67  9.08963e+07
82  68  9.28037e+07
82  69  9.43195e+07
82  70  8.57759e+07
82  71  1.12688e+08
82  72  1.04378e+08
82  73  1.09439e+08
82  74  1.0738e+08
82  75  1.16427e+08
82  76  1.2192e+08
82  77  1.33377e+08
82  78  1.53277e+08
82  79  1.65312e+08
82  80  3.12274e+08
82  81  6.12437e+08
82  82  5.46349e+08
82  83  3.92569e+08
82  84  2.27412e+08
82  85  1.98429e+08
82  86  1.2132e+08
82  87  1.28013e+08
82  88  2.10658e+08
82  89  1.93425e+08
82  90  1.20697e+08
82  91  6.91331e+07
82  92  8.23945e+07
82  93  8.1339e+07
82  94  9.59035e+07
82  95  1.01963e+08
82  96  1.15936e+08
82  97  0
82  98  9.53327e+07
82  99  8.04976e+07
82  100  8.64699e+07
83  0  5.35992e+07
83  1  7.26836e+07
83  2  8.02937e+07
83  3  6.96861e+07
83  4  6.47698e+07
83  5  7.00614e+07
83  6  1.39595e+08
83  7  9.92834e+07
83  8  4.67265e+07
83  9  6.55347e+07
83  10  5.58695e+07
83  11  5.72802e+07
83  12  6.75916e+07
83  13  7.08327e+07
83  14  7.56895e+07
83  15  7.12242e+07
83  16  8.65138e+07
83  17  1.0127e+08
83  18  8.03532e+07
83  19  7.53851e+07
83  20  1.28973e+08
83  21  9.43941e+07
83  22  6.77713e+07
83  23  6.26593e+07
83  24  8.04812e+07
83  25  5.57266e+07
83  26  6.67505e+07
83  27  6.65383e+07
83  28  7.1084e+07
83  29  7.22303e+07
83  30  8.74558e+07
83  31  1.37144e+08
83  32  1.1375e+08
83  33  8.38952e+07
83  34  7.09479e+07
83  35  6.89851e+07
83  36  7.28177e+07
83  37  6.30696e+07
83  38  7.97766e+07
83  39  8.36686e+07
83  40  7.04723e+07
83  41  8.31544e+07
83  42  6.8108e+07
83  43  6.35772e+07
83  44  6.39072e+07
83  45  4.96244e+07
83  46  6.87603e+07
83  47  5.57597e+07
83  48  8.76842e+07
83  49  7.71428e+07
83  50  9.82064e+07
83  51  7.70878e+07
83  52  9.00265e+07
83  53  9.15418e+07
83  54  9.62604e+07
83  55  1.31385e+08
83  56  9.5018e+07
83  57  9.04251e+07
83  58  7.71073e+07
83  59  7.30417e+07
83  60  6.83626e+07
83  61  1.14458e+08
83  62  1.1204e+08
83  63  1.14005e+08
83  64  1.03113e+08
83  65  6.92497e+07
83  66  1.05191e+08
83  67  9.0287e+07
83  68  7.48097e+07
83  69  7.52731e+07
83  70  1.00375e+08
83  71  1.2565e+08
83  72  1.04762e+08
83  73  1.57803e+08
83  74  1.13812e+08
83  75  1.27018e+08
83  76  1.09429e+08
83  77  1.38212e+08
83  78  1.43933e+08
83  79  2.11727e+08
83  80  3.82801e+08
83  81  7.67019e+08
83  82  6.57066e+08
83  83  4.33888e+08
83  84  2.51645e+08
83  85  2.06385e+08
83  86  1.47522e+08
83  87  1.46028e+08
83  88  2.14499e+08
83  89  1.37501e+08
83  90  9.75842e+07
83  91  9.88512e+07
83  92  9.41232e+07
83  93  1.06814e+08
83  94  9.76222e+07
83  95  1.0902e+08
83  96  6.9167e+07
83  97  1.06969e+08
83  98  1.00108e+08
83  99  9.82095e+07
83  100  1.15026e+08
84  0  7.55875e+07
84  1  7.22192e+07
84  2  5.56172e+07
84  3  6.22322e+07
84  4  5.53856e+07
84  5  8.6409e+07
84  6  1.20529e+08
84  7  9.71891e+07
84  8  5.75036e+07
84  9  7.84109e+07
84  10  7.21209e+07
84  11  7.60366e+07
84  12  6.64221e+07
84  13  7.33934e+07
84  14  5.37794e+07
84  15  6.72964e+07
84  16  7.33336e+07
84  17  8.68091e+07
84  18  9.77687e+07
84  19  1.10665e+08
84  20  1.29162e+08
84  21  7.48499e+07
84  22  6.54587e+07
84  23  5.55532e+07
84  24  8.94901e+07
84  25  8.41982e+07
84  26  6.86613e+07
84  27  8.09322e+07
84  28  6.16419e+07
84  29  7.25319e+07
84  30  7.77712e+07
84  31  1.09935e+08
84  32  1.09946e+08
84  33  1.00253e+08
84  34  7.07757e+07
84  35  6.25066e+07
84  36  8.0193e+07
84  37  6.21627e+07
84  38  7.02026e+07
84  39  8.35428e+07
84  40  7.79995e+07
84  41  7.41261e+07
84  42  5.9796e+07
84  43  6.52109e+07
84  44  4.76517e+07
84  45  6.62087e+07
84  46  6.61361e+07
84  47  6.50035e+07
84  48  8.10048e+07
84  49  8.66018e+07
84  50  9.08383e+07
84  51  7.44563e+07
84  52  6.98412e+07
84  53  8.65925e+07
84  54  1.10093e+08
84  55  1.34591e+08
84  56  1.21658e+08
84  57  8.29649e+07
84  58  8.0827e+07
84  59  6.93892e+07
84  60  7.13486e+07
84  61  8.75433e+07
84  62  1.01811e+08
84  63  1.28742e+08
84  64  1.0417e+08
84  65  9.53412e+07
84  66  1.02109e+08
84  67  8.14955e+07
84  68  8.60788e+07
84  69  8.15316e+07
84  70  9.01491e+07
84  71  9.78986e+07
84  72  1.19784e+08
84  73  1.09892e+08
84  74  1.02972e+08
84  75  1.06274e+08
84  76  1.33086e+08
84  77  1.44829e+08
84  78  1.39213e+08
84  79  1.78318e+08
84  80  4.23323e+08
84  81  9.23353e+08
84  82  8.2307e+08
84  83  5.03132e+08
84  84  2.96413e+08
84  85  2.04434e+08
84  86  1.63841e+08
84  87  1.31436e+08
84  88  2.05745e+08
84  89  1.18931e+08
84  90  1.01447e+08
84  91  8.99556e+07
84  92  1.08196e+08
84  93  7.51616e+07
84  94  1.04744e+08
84  95  9.29341e+07
84  96  9.38809e+07
84  97  1.05773e+08
84  98  9.64045e+07
84  99  9.33727e+07
84  100  9.09796e+07
85  0  7.30995e+07
85  1  7.73254e+07
85  2  8.7385e+07
85  3  6.25666e+07
85  4  6.53667e+07
85  5  8.62269e+07
85  6  1.90595e+08
85  7  8.46052e+07
85  8  6.77541e+07
85  9  7.47352e+07
85  10  5.51881e+07
85  11  7.18394e+07
85  12  7.07874e+07
85  13  6.42641e+07
85  14  6.18874e+07
85  15  1.02041e+08
85  16  8.85422e+07
85  17  8.90326e+07
85  18  9.14586e+07
85  19  1.0989e+08
85  20  1.01587e+08
85  21  8.88665e+07
85  22  7.64329e+07
85  23  6.61668e+07
85  24  6.15871e+07
85  25  6.24182e+07
85  26  7.43176e+07
85  27  7.32533e+07
85  28  8.86134e+07
85  29  7.15195e+07
85  30  8.36778e+07
85  31  1.20168e+08
85  32  8.86437e+07
85  33  7.65745e+07
85  34  7.14406e+07
85  35  6.89927e+07
85  36  6.98903e+07
85  37  8.5885e+07
85  38  7.21675e+07
85  39  7.88268e+07
85  40  6.79317e+07
85  41  6.38285e+07
85  42  4.01574e+07
85  43  7.4162e+07
85  44  6.0106e+07
85  45  6.30367e+07
85  46  4.22284e+07
85  47  6.12036e+07
85  48  8.87609e+07
85  49  9.17668e+07
85  50  8.56917e+07
85  51  9.41945e+07
85  52  7.4778e+07
85  53  7.25676e+07
85  54  9.52656e+07
85  55  1.13123e+08
85  56  1.15713e+08
85  57  9.53679e+07
85  58  6.39701e+07
85  59  7.13124e+07
85  60  1.0211e+08
85  61  8.86892e+07
85  62  1.45749e+08
85  63  1.0598e+08
85  64  1.14372e+08
85  65  8.48036e+07
85  66  1.1202e+08
85  67  1.0595e+08
85  68  8.8757e+07
85  69  9.16039e+07
85  70  1.08291e+08
85  71  9.94764e+07
85  72  1.26579e+08
85  73  1.04239e+08
85  74  1.11892e+08
85  75  1.34013e+08
85  76  1.27842e+08
85  77  1.14076e+08
85  78  1.38968e+08
85  79  2.0639e+08
85  80  4.27444e+08
85  81  1.01246e+09
85  82  8.18093e+08
85  83  5.75748e+08
85  84  3.46019e+08
85  85  2.19093e+08
85  86  2.92723e+07
85  87  1.6241e+08
85  88  1.96262e+08
85  89  1.47087e+08
85  90  1.1892e+08
85  91  9.68864e+07
85  92  1.06952e+08
85  93  1.02052e+08
85  94  9.81894e+07
85  95  9.43919e+07
85  96  7.80704e+07
85  97  1.03048e+08
85  98  8.18136e+07
85  99  9.23197e+07
85  100  9.05399e+07
86  0  5.92661e+07
86  1  8.0807e+07
86  2  8.64907e+07
86  3  6.69475e+07
86  4  7.10876e+07
86  5  7.79923e+07
86  6  1.18304e+08
86  7  7.98364e+07
86  8  6.62747e+07
86  9  6.15966e+07
86  10  6.2556e+07
86  11  6.1603e+07
86  12  5.81807e+07
86  13  7.3892e+07
86  14  6.32103e+07
86  15  8.55488e+07
86  16  7.39213e+07
86  17  7.69625e+07
86  18  8.69922e+07
86  19  1.07262e+08
86  20  1.18743e+08
86  21  8.38803e+07
86  22  6.5252e+07
86  23  6.10589e+07
86  24  7.00689e+07
86  25  6.04474e+07
86  26  6.42988e+07
86  27  6.29145e+07
86  28  7.63676e+07
86  29  5.89183e+07
86  30  9.46904e+07
86  31  1.03019e+08
86  32  9.36042e+07
86  33  9.98224e+07
86  34  7.66826e+07
86  35  6.30285e+07
86  36  5.45019e+07
86  37  7.76635e+07
86  38  8.16276e+07
86  39  7.17689e+07
86  40  6.94294e+07
86  41  5.95128e+07
86  42  5.60094e+07
86  43  6.42696e+07
86  44  5.69196e+07
86  45  4.47678e+07
86  46  7.75071e+07
86  47  8.36722e+07
86  48  8.69907e+07
86  49  9.3929e+07
86  50  9.78302e+07
86  51  9.62668e+07
86  52  7.69321e+07
86  53  8.77396e+07
86  54  1.03096e+08
86  55  1.05059e+08
86  56  1.25912e+08
86  57  8.43462e+07
86  58  8.1904e+07
86  59  7.42626e+07
86  60  6.6154e+07
86  61  7.84598e+07
86  62  1.32672e+08
86  63  1.35766e+08
86  64  1.18519e+08
86  65  1.04108e+08
86  66  1.13885e+08
86  67  7.73052e+07
86  68  6.83806e+07
86  69  8.11229e+07
86  70  8.11751e+07
86  71  1.097e+08
86  72  1.19524e+08
86  73  1.21502e+08
86  74  1.13723e+08
86  75  1.28764e+08
86  76  9.2075e+07
86  77  1.41259e+08
86  78  1.61852e+08
86  79  2.27333e+08
86  80  4.89468e+08
86  81  1.16256e+09
86  82  9.92522e+08
86  83  6.13769e+08
86  84  3.79558e+08
86  85  2.95544e+08
86  86  1.93027e+08
86  87  1.54113e+08
86  88  1.76656e+08
86  89  1.16074e+08
86  90  1.07836e+08
86  91  8.26265e+07
86  92  4.74828e+06
86  93  7.31635e+07
86  94  9.72827e+07
86  95  1.29147e+08
86  96  9.53323e+07
86  97  8.33911e+07
86  98  1.08229e+08
86  99  1.01892e+08
86  100  7.32053e+07
87  0  8.07862e+07
87  1  6.18759e+07
87  2  8.12484e+07
87  3  8.22234e+07
87  4  7.85545e+07
87  5  7.45774e+07
87  6  1.18698e+08
87  7  8.51136e+07
87  8  4.70885e+07
87  9  5.92299e+07
87  10  7.57274e+07
87  11  6.85697e+07
87  12  6.96938e+07
87  13  7.40925e+07
87  14  7.5394e+07
87  15  6.94858e+07
87  16  6.42783e+07
87  17  9.16446e+07
87  18  1.10226e+08
87  19  1.43278e+08
87  20  1.07875e+08
87  21  8.91734e+07
87  22  6.68785e+07
87  23  7.16074e+07
87  24  6.80392e+07
87  25  6.56095e+07
87  26  4.62636e+07
87  27  7.9318e+07
87  28  7.3046e+07
87  29  6.14764e+07
87  30  7.63922e+07
87  31  9.3548e+07
87  32  9.14993e+07
87  33  9.25632e+07
87  34  9.18435e+07
87  35  6.95985e+07
87  36  8.81586e+07
87  37  6.14302e+07
87  38  6.84762e+07
87  39  6.96798e+07
87  40  6.42045e+07
87  41  6.58651e+07
87  42  7.48468e+07
87  43  4.31013e+07
87  44  8.31588e+07
87  45  6.04279e+07
87  46  6.34566e+07
87  47  6.71511e+07
87  48  9.79156e+07
87  49  8.8548e+07
87  50  9.47506e+07
87  51  7.10446e+07
87  52  6.70144e+07
87  53  9.04714e+07
87  54  9.40064e+07
87  55  1.18155e+08
87  56  1.13987e+08
87  57  8.15486e+07
87  58  8.72727e+07
87  59  9.5509e+07
87  60  1.03424e+08
87  61  1.22816e+08
87  62  1.46373e+08
87  63  1.02397e+08
87  64  9.17548e+07
87  65  9.70829e+07
87  66  9.78872e+07
87  67  8.85386e+07
87  68  9.86492e+07
87  69  1.03524e+08
87  70  8.24684e+07
87  71  1.31876e+08
87  72  1.81064e+08
87  73  1.18026e+08
87  74  1.08986e+08
87  75  1.34636e+08
87  76  1.4654e+08
87  77  1.41863e+08
87  78  1.85902e+08
87  79  2.336e+08
87  80  6.16751e+08
87  81  1.40015e+09
87  82  1.05874e+09
87  83  6.40029e+08
87  84  3.76389e+08
87  85  2.63244e+08
87  86  1.58418e+08
87  87  1.45758e+08
87  88  1.66675e+08
87  89  1.39581e+08
87  90  1.23065e+08
87  91  1.13279e+08
87  92  9.90881e+07
87  93  7.49229e+07
87  94  9.8856e+07
87  95  9.90293e+07
87  96  1.0724e+08
87  97  8.78493e+07
87  98  7.92846e+07
87  99  1.10466e+08
87  100  8.97633e+07
88  0  7.0159e+07
88  1  7.3527e+07
88  2  5.50986e+07
88  3  7.4598e+07
88  4  8.39867e+07
88  5  6.85213e+07
88  6  9.43749e+07
88  7  7.63645e+07
88  8  7.46273e+07
88  9  5.47287e+07
88  10  8.01474e+07
88  11  8.23139e+07
88  12  5.88088e+07
88  13  5.83049e+07
88  14  7.56346e+07
88  15  8.18936e+07
88  16  7.39145e+07
88  17  6.28156e+07
88  18  8.91145e+07
88  19  1.50241e+08
88  20  1.0917e+08
88  21  9.59352e+07
88  22  6.1208e+07
88  23  7.22574e+07
88  24  7.23001e+07
88  25  5.85062e+07
88  26  6.54751e+07
88  27  6.38156e+07
88  28  6.472e+07
88  29  5.92466e+07
88  30  6.80901e+07
88  31  9.39859e+07
88  32  9.47365e+07
88  33  9.68197e+07
88  34  6.71436e+07
88  35  6.06576e+07
88  36  6.37201e+07
88  37  3.87272e+07
88  38  6.52407e+07
88  39  8.37945e+07
88  40  6.78667e+07
88  41  6.10925e+07
88  42  6.66966e+07
88  43  7.6668e+07
88  44  7.0546e+07
88  45  4.34503e+07
88  46  7.98485e+07
88  47  6.69281e+07
88  48  7.2943e+07
88  49  6.92286e+07
88  50  9.05628e+07
88  51  8.27557e+07
88  52  7.70284e+07
88  53  1.00457e+08
88  54  8.7268e+07
88  55  1.19791e+08
88  56  1.11861e+08
88  57  1.02936e+08
88  58  7.5606e+07
88  59  7.38126e+07
88  60  8.08554e+07
88  61  7.49222e+07
88  62  1.52076e+08
88  63  1.45677e+08
88  64  1.15537e+08
88  65  9.67835e+07
88  66  1.02141e+08
88  67  1.00118e+08
88  68  9.9976e+07
88  69  8.46516e+07
88  70  1.01586e+08
88  71  1.30956e+08
88  72  1.465e+08
88  73  1.37534e+08
88  74  1.12597e+08
88  75  1.50915e+08
88  76  1.5316e+08
88  77  1.86297e+08
88  78  1.53869e+08
88  79  2.41166e+08
88  80  5.60439e+08
88  81  1.47126e+09
88  82  1.45535e+09
88  83  8.37901e+08
88  84  5.03258e+08
88  85  3.27515e+08
88  86  2.37287e+08
88  87  1.61254e+08
88  88  1.5308e+08
88  89  1.44329e+08
88  90  1.37966e+08
88  91  1.17444e+08
88  92  1.02144e+08
88  93  9.31763e+07
88  94  9.23289e+07
88  95  1.10888e+08
88  96  9.35913e+07
88  97  8.59936e+07
88  98  1.1414e+08
88  99  9.89415e+07
88  100  8.71668e+07
89  0  5.60497e+07
89  1  6.12748e+07
89  2  4.48094e+07
89  3  6.86784e+07
89  4  6.41331e+07
89  5  7.20339e+07
89  6  8.89539e+07
89  7  9.87127e+07
89  8  5.69138e+07
89  9  6.83717e+07
89  10  6.81104e+07
89  11  7.68687e+07
89  12  6.39462e+07
89  13  6.35643e+07
89  14  6.5698e+07
89  15  8.40302e+07
89  16  9.64829e+07
89  17  7.7933e+07
89  18  8.38763e+07
89  19  1.79649e+08
89  20  1.10224e+08
89  21  8.07989e+07
89  22  7.71225e+07
89  23  7.80504e+07
89  24  6.63519e+07
89  25  7.18901e+07
89  26  7.42193e+07
89  27  6.53031e+07
89  28  5.49271e+07
89  29  5.35187e+07
89  30  8.10466e+07
89  31  9.53511e+07
89  32  9.27315e+07
89  33  9.1739e+07
89  34  8.63703e+07
89  35  6.0893e+07
89  36  5.41215e+07
89  37  5.7309e+07
89  38  7.40657e+07
89  39  6.47377e+07
89  40  5.94016e+07
89  41  6.67148e+07
89  42  5.45564e+07
89  43  7.6647e+07
89  44  6.51421e+07
89  45  6.27091e+07
89  46  4.86741e+07
89  47  8.02295e+07
89  48  8.8883e+07
89  49  8.70369e+07
89  50  1.08213e+08
89  51  8.2593e+07
89  52  7.83003e+07
89  53  1.06032e+08
89  54  8.32037e+07
89  55  1.08133e+08
89  56  1.22064e+08
89  57  9.94835e+07
89  58  9.4794e+07
89  59  9.59588e+07
89  60  8.56847e+07
89  61  1.50925e+08
89  62  1.85335e+08
89  63  1.7579e+08
89  64  1.285e+08
89  65  1.19886e+08
89  66  9.16738e+07
89  67  1.29926e+08
89  68  1.0577e+08
89  69  1.17655e+08
89  70  1.03336e+08
89  71  1.14593e+08
89  72  1.89082e+08
89  73  1.20697e+08
89  74  1.24506e+08
89  75  1.48229e+08
89  76  1.52124e+08
89  77  1.81974e+08
89  78  2.09509e+08
89  79  2.78616e+08
89  80  7.17009e+08
89  81  1.98448e+09
89  82  1.43001e+09
89  83  7.95721e+08
89  84  5.13876e+08
89  85  3.46322e+08
89  86  2.20246e+08
89  87  1.92918e+08
89  88  1.964e+08
