row  column  (images_6a.edf Cu-K*images_6a.edf Ar-K**2.3)
41  82  3.40863e+06
41  83  0
41  84  5.86566e+06
41  85  0
41  86  2.50782e+06
41  87  2.91821e+07
41  88  4.41008e+06
41  89  2.18982e+07
41  90  1.04053e+07
41  91  1.45062e+07
41  92  2.74608e+06
41  93  7.71962e+06
41  94  1.27332e+07
41  95  2.64478e+07
41  96  5.0297e+06
41  97  5.40745e+06
41  98  1.73784e+07
41  99  1.61212e+07
41  100  171571
42  0  4.65869e+06
42  1  2.14684e+06
42  2  1.39828e+07
42  3  2.35337e+07
42  4  0
42  5  1.37782e+07
42  6  1.64917e+07
42  7  1.6141e+07
42  8  7.06821e+06
42  9  0
42  10  7.47065e+06
42  11  0
42  12  7.42715e+06
42  13  0
42  14  0
42  15  0
42  16  0
42  17  1.11267e+06
42  18  4.02003e+06
42  19  381247
42  20  25662.3
42  21  0
42  22  1.09707e+07
42  23  1.18937e+06
42  24  1.47683e+06
42  25  7.25855e+06
42  26  1.2195e+06
42  27  1.57676e+07
42  28  0
42  29  0
42  30  4.99265e+06
42  31  0
42  32  3.95284e+06
42  33  3.62051e+06
42  34  1.30465e+07
42  35  0
42  36  4.40953e+06
42  37  3.18681e+07
42  38  4.86512e+06
42  39  9.66753e+06
42  40  375924
42  41  7.56071e+06
42  42  0
42  43  0
42  44  0
42  45  0
42  46  3.50808e+06
42  47  1.61247e+07
42  48  0
42  49  1.88487e+07
42  50  3.94129e+06
42  51  3.24269e+07
42  52  0
42  53  1.29282e+07
42  54  2.36847e+07
42  55  0
42  56  9.12408e+06
42  57  1.71795e+07
42  58  0
42  59  3.10176e+06
42  60  0
42  61  7.56726e+06
42  62  2.78841e+06
42  63  0
42  64  681222
42  65  0
42  66  1.00886e+07
42  67  0
42  68  85320.2
42  69  0
42  70  0
42  71  1.01518e+07
42  72  0
42  73  2.73913e+07
42  74  1.18819e+07
42  75  730718
42  76  190261
42  77  0
42  78  7.39716e+06
42  79  244068
42  80  2.82176e+06
42  81  2.41092e+07
42  82  3.8025e+06
42  83  6.03751e+06
42  84  0
42  85  1.43483e+07
42  86  2.37869e+07
42  87  4.36266e+07
42  88  0
42  89  7.61411e+06
42  90  7.81705e+06
42  91  155196
42  92  9.15364e+06
42  93  1.5196e+07
42  94  1.44687e+07
42  95  2.34666e+07
42  96  1.09838e+07
42  97  1.86934e+06
42  98  2.46197e+07
42  99  4.6356e+06
42  100  1.04724e+07
43  0  7.04906e+06
43  1  1.53674e+07
43  2  0
43  3  0
43  4  2.95757e+06
43  5  1.51216e+07
43  6  0
43  7  4.05909e+06
43  8  0
43  9  2.01109e+07
43  10  1.89892e+07
43  11  1.52026e+07
43  12  1.08937e+07
43  13  2.73244e+06
43  14  9.84262e+06
43  15  0
43  16  0
43  17  372286
43  18  4.62022e+06
43  19  5.82295e+06
43  20  1.1715e+07
43  21  2.10405e+07
43  22  0
43  23  0
43  24  1.02059e+06
43  25  2.13329e+06
43  26  0
43  27  0
43  28  649649
43  29  0
43  30  1.63215e+06
43  31  0
43  32  7.7796e+06
43  33  1.11751e+07
43  34  1.59725e+07
43  35  6.97868e+06
43  36  0
43  37  1.50168e+07
43  38  1.00615e+07
43  39  0
43  40  1.4125e+07
43  41  0
43  42  4.54833e+06
43  43  0
43  44  0
43  45  1.37532e+07
43  46  127701
43  47  3.28177e+07
43  48  1.16544e+07
43  49  0
43  50  0
43  51  2.24041e+07
43  52  3.10787e+06
43  53  0
43  54  0
43  55  1.36469e+07
43  56  2.01253e+06
43  57  0
43  58  9.54938e+06
43  59  1.09747e+07
43  60  9.93199e+06
43  61  0
43  62  4.85965e+06
43  63  303712
43  64  0
43  65  830517
43  66  0
43  67  492864
43  68  8.9185e+06
43  69  1.60373e+06
43  70  1.21132e+07
43  71  5.76855e+06
43  72  1.57546e+07
43  73  0
43  74  0
43  75  3.10365e+06
43  76  0
43  77  3.14338e+06
43  78  1.18651e+07
43  79  0
43  80  1.14438e+07
43  81  0
43  82  954801
43  83  0
43  84  184055
43  85  0
43  86  0
43  87  7.52146e+06
43  88  3.04407e+07
43  89  5.36541e+06
43  90  7.67055e+06
43  91  7.69338e+06
43  92  2.15622e+07
43  93  5.48252e+06
43  94  0
43  95  4.94714e+07
43  96  1.13017e+07
43  97  933408
43  98  0
43  99  1.83181e+06
43  100  0
44  0  8.23099e+06
44  1  1.31523e+06
44  2  1.94772e+07
44  3  1.33526e+07
44  4  0
44  5  1.52555e+07
44  6  9.23559e+06
44  7  8.00626e+06
44  8  1.11675e+07
44  9  0
44  10  6.74617e+06
44  11  3.18738e+06
44  12  0
44  13  0
44  14  1.23082e+07
44  15  5.16319e+06
44  16  5.91226e+06
44  17  7.80864e+06
44  18  0
44  19  4.35667e+06
44  20  0
44  21  3.36732e+06
44  22  8.75077e+06
44  23  8.29726e+06
44  24  0
44  25  0
44  26  0
44  27  8.48269e+06
44  28  2.83439e+06
44  29  1.78855e+07
44  30  0
44  31  1.09725e+06
44  32  3.94343e+06
44  33  0
44  34  8.88575e+06
44  35  1.07224e+07
44  36  0
44  37  2.30738e+06
44  38  1.27922e+07
44  39  2.40753e+07
44  40  0
44  41  2.0635e+07
44  42  0
44  43  1.61755e+07
44  44  1.26956e+07
44  45  5.69023e+06
44  46  4.58912e+06
44  47  0
44  48  7.09469e+06
44  49  5.3307e+06
44  50  0
44  51  0
44  52  0
44  53  0
44  54  0
44  55  1.8321e+07
44  56  0
44  57  8.25412e+06
44  58  4.05405e+06
44  59  0
44  60  3.72764e+06
44  61  132710
44  62  7.97191e+06
44  63  1.29471e+07
44  64  0
44  65  0
44  66  0
44  67  6.75852e+06
44  68  994751
44  69  1.21847e+07
44  70  3.15531e+06
44  71  2.37062e+06
44  72  0
44  73  2.66726e+07
44  74  5.39538e+06
44  75  0
44  76  2.84715e+07
44  77  3.27309e+06
44  78  4.189e+06
44  79  0
44  80  2.20467e+06
44  81  1.23062e+07
44  82  5.98283e+06
44  83  188154
44  84  0
44  85  1.1244e+07
44  86  0
44  87  9.3238e+06
44  88  1.83306e+07
44  89  4.26238e+06
44  90  6.94425e+06
44  91  1.19865e+07
44  92  0
44  93  1.29348e+07
44  94  322881
44  95  0
44  96  1.6443e+06
44  97  2.04712e+07
44  98  1.06135e+07
44  99  2.26744e+07
44  100  2.01441e+07
45  0  2.30269e+06
45  1  4.99524e+06
45  2  8.82159e+06
45  3  8.18424e+06
45  4  0
45  5  5.80424e+06
45  6  3.6241e+06
45  7  6.20558e+06
45  8  0
45  9  4.74781e+06
45  10  0
45  11  0
45  12  0
45  13  4.03905e+06
45  14  718941
45  15  0
45  16  0
45  17  0
45  18  2.99493e+06
45  19  581143
45  20  4.15662e+06
45  21  0
45  22  8.97434e+06
45  23  572478
45  24  2.34811e+07
45  25  0
45  26  0
45  27  1.95935e+06
45  28  0
45  29  0
45  30  5.52716e+06
45  31  4.16959e+06
45  32  1.0678e+06
45  33  0
45  34  2.11065e+07
45  35  1.6973e+07
45  36  0
45  37  0
45  38  0
45  39  0
45  40  9.36234e+06
45  41  3.35785e+06
45  42  0
45  43  1.30637e+07
45  44  0
45  45  2.6531e+07
45  46  1.82123e+07
45  47  0
45  48  0
45  49  0
45  50  2.97665e+06
45  51  0
45  52  0
45  53  0
45  54  0
45  55  4.08251e+06
45  56  0
45  57  2.06263e+07
45  58  1.20808e+06
45  59  0
45  60  0
45  61  0
45  62  7.40876e+06
45  63  0
45  64  1.10861e+07
45  65  126795
45  66  1.46511e+06
45  67  0
45  68  0
45  69  0
45  70  0
45  71  0
45  72  3.12615e+06
45  73  9.51821e+06
45  74  0
45  75  0
45  76  0
45  77  0
45  78  3.56305e+06
45  79  2.58705e+07
45  80  0
45  81  5.35287e+06
45  82  1.33463e+07
45  83  1.45997e+07
45  84  1.40583e+07
45  85  0
45  86  1.3799e+07
45  87  0
45  88  7.61672e+06
45  89  4.93358e+06
45  90  1.84424e+07
45  91  863222
45  92  0
45  93  1.72237e+07
45  94  1.27212e+07
45  95  3.21957e+07
45  96  1.35538e+07
45  97  9.27652e+06
45  98  9.37514e+06
45  99  0
45  100  0
46  0  2.33295e+06
46  1  233174
46  2  0
46  3  515566
46  4  1.35992e+07
46  5  7.08023e+06
46  6  1.12367e+06
46  7  934333
46  8  1.33124e+07
46  9  2.49111e+07
46  10  0
46  11  4.92858e+06
46  12  0
46  13  3.61725e+07
46  14  0
46  15  2.29258e+07
46  16  4.50309e+06
46  17  5.37732e+06
46  18  0
46  19  0
46  20  0
46  21  2.06475e+06
46  22  3.07062e+07
46  23  1.41184e+07
46  24  0
46  25  0
46  26  5.02681e+06
46  27  0
46  28  2.62607e+07
46  29  595179
46  30  1.20512e+07
46  31  365306
46  32  0
46  33  0
46  34  606705
46  35  0
46  36  5.48998e+06
46  37  0
46  38  0
46  39  0
46  40  2.2679e+07
46  41  1.8032e+07
46  42  1.19815e+07
46  43  0
46  44  3.18975e+07
46  45  1.39452e+07
46  46  0
46  47  791702
46  48  0
46  49  1.26721e+07
46  50  0
46  51  481885
46  52  1.02652e+07
46  53  0
46  54  7.71875e+06
46  55  1.04777e+07
46  56  0
46  57  7.97506e+06
46  58  3.06033e+06
46  59  0
46  60  9.58952e+06
46  61  731099
46  62  0
46  63  2.59874e+06
46  64  3.63189e+06
46  65  0
46  66  0
46  67  6.36352e+06
46  68  7.95364e+06
46  69  0
46  70  1.64997e+07
46  71  0
46  72  575710
46  73  1.55817e+06
46  74  0
46  75  0
46  76  4.89619e+06
46  77  0
46  78  6.71894e+06
46  79  2.5348e+07
46  80  0
46  81  2.65482e+06
46  82  2.01069e+07
46  83  667161
46  84  0
46  85  1.88094e+07
46  86  9.41832e+06
46  87  0
46  88  1.38913e+07
46  89  3.04505e+07
46  90  190950
46  91  0
46  92  1.8127e+06
46  93  2.97128e+07
46  94  3.65566e+06
46  95  4.42156e+06
46  96  2.86031e+07
46  97  2.93099e+07
46  98  1.73182e+07
46  99  1.43263e+07
46  100  3.87987e+06
47  0  0
47  1  1.32422e+07
47  2  0
47  3  2.3288e+06
47  4  2.7178e+07
47  5  5.26588e+06
47  6  2.76988e+07
47  7  0
47  8  0
47  9  0
47  10  0
47  11  0
47  12  251978
47  13  9.94629e+06
47  14  1.0358e+07
47  15  3.37517e+06
47  16  0
47  17  1.98124e+06
47  18  1.32053e+07
47  19  0
47  20  0
47  21  0
47  22  5.11252e+06
47  23  0
47  24  0
47  25  0
47  26  0
47  27  9.05823e+06
47  28  0
47  29  0
47  30  0
47  31  0
47  32  0
47  33  6.11394e+06
47  34  2.3073e+06
47  35  1.65468e+07
47  36  6.21099e+06
47  37  0
47  38  7.43093e+06
47  39  180241
47  40  0
47  41  0
47  42  5.62084e+06
47  43  1.55316e+07
47  44  0
47  45  8.00872e+06
47  46  0
47  47  5.45555e+06
47  48  7.0154e+06
47  49  7.24889e+06
47  50  1.12276e+06
47  51  1.37723e+07
47  52  403355
47  53  0
47  54  0
47  55  4.0042e+06
47  56  0
47  57  165803
47  58  6.98351e+06
47  59  0
47  60  130315
47  61  0
47  62  2.46053e+07
47  63  1.19338e+07
47  64  6.97982e+06
47  65  2.06066e+07
47  66  4.53084e+06
47  67  2.40321e+06
47  68  0
47  69  0
47  70  0
47  71  111177
47  72  4.82137e+06
47  73  261804
47  74  0
47  75  0
47  76  5.50272e+06
47  77  4.57373e+06
47  78  3.71625e+07
47  79  2.32861e+07
47  80  0
47  81  439867
47  82  2.69177e+07
47  83  1.16372e+07
47  84  341556
47  85  6.2809e+06
47  86  255631
47  87  0
47  88  6.67337e+06
47  89  5.88941e+06
47  90  0
47  91  0
47  92  1.4479e+07
47  93  1.70467e+07
47  94  6.89931e+06
47  95  1.57619e+07
47  96  2.69227e+07
47  97  2.71458e+07
47  98  0
47  99  1.42971e+06
47  100  2.25334e+07
48  0  0
48  1  0
48  2  1.89582e+07
48  3  880250
48  4  0
48  5  4.98943e+06
48  6  1.45242e+07
48  7  3.92112e+06
48  8  998181
48  9  4.23583e+06
48  10  5.2542e+06
48  11  6.21246e+06
48  12  6.72609e+06
48  13  0
48  14  6.79894e+06
48  15  1.87862e+07
48  16  1.66781e+07
48  17  0
48  18  2.49755e+07
48  19  1.93946e+07
48  20  1.84905e+07
48  21  0
48  22  3.20825e+06
48  23  0
48  24  4.67602e+06
48  25  0
48  26  1.77356e+07
48  27  0
48  28  1.93017e+07
48  29  0
48  30  0
48  31  2.36316e+06
48  32  0
48  33  0
48  34  9.62591e+06
48  35  251032
48  36  0
48  37  0
48  38  0
48  39  2.92597e+06
48  40  6.09345e+06
48  41  2.91725e+06
48  42  0
48  43  0
48  44  2.38204e+07
48  45  1.9614e+07
48  46  4.38032e+06
48  47  3.80453e+06
48  48  6.35541e+06
48  49  8.84904e+06
48  50  0
48  51  0
48  52  0
48  53  0
48  54  876708
48  55  0
48  56  0
48  57  2.85043e+06
48  58  0
48  59  1.05498e+07
48  60  1.86375e+07
48  61  0
48  62  0
48  63  0
48  64  0
48  65  2.95839e+07
48  66  0
48  67  5.66478e+06
48  68  252797
48  69  0
48  70  2.6918e+07
48  71  0
48  72  9.09246e+06
48  73  0
48  74  0
48  75  0
48  76  6.53586e+06
48  77  0
48  78  1.15358e+07
48  79  5.35741e+06
48  80  9.1364e+06
48  81  4.83205e+06
48  82  273784
48  83  0
48  84  0
48  85  1.82944e+07
48  86  6.23736e+06
48  87  6.0596e+06
48  88  0
48  89  0
48  90  0
48  91  1.6601e+07
48  92  316622
48  93  0
48  94  2.35017e+07
48  95  2.75906e+07
48  96  1.33928e+06
48  97  1.042e+07
48  98  1.13925e+07
48  99  1.43121e+07
48  100  4.58169e+06
49  0  1.50552e+06
49  1  1.5535e+06
49  2  0
49  3  2.48038e+07
49  4  0
49  5  0
49  6  8.9529e+06
49  7  0
49  8  0
49  9  1.1651e+07
49  10  0
49  11  0
49  12  1.5525e+07
49  13  1.21265e+07
49  14  1.34451e+06
49  15  0
49  16  0
49  17  1.98214e+07
49  18  0
49  19  3.69843e+06
49  20  0
49  21  0
49  22  0
49  23  0
49  24  6.35341e+06
49  25  0
49  26  0
49  27  600061
49  28  0
49  29  0
49  30  1.05171e+06
49  31  4.35573e+06
49  32  1.13847e+07
49  33  2.17459e+06
49  34  91953
49  35  1.95887e+07
49  36  2.49724e+07
49  37  1.94567e+07
49  38  0
49  39  0
49  40  0
49  41  9.99732e+06
49  42  8.43118e+06
49  43  0
49  44  0
49  45  2.18473e+06
49  46  0
49  47  2.35318e+06
49  48  1.72963e+07
49  49  0
49  50  765040
49  51  0
49  52  0
49  53  0
49  54  8.47805e+06
49  55  1.74356e+07
49  56  0
49  57  0
49  58  1.63972e+06
49  59  0
49  60  1.71005e+07
49  61  200584
49  62  5.26532e+06
49  63  0
49  64  0
49  65  5.4439e+06
49  66  0
49  67  0
49  68  0
49  69  1.73217e+06
49  70  0
49  71  0
49  72  0
49  73  0
49  74  2.32363e+06
49  75  6.37741e+06
49  76  2.70048e+07
49  77  3.23056e+07
49  78  0
49  79  7.71781e+06
49  80  1.14527e+06
49  81  0
49  82  0
49  83  0
49  84  0
49  85  0
49  86  963420
49  87  4.38201e+06
49  88  2.70949e+07
49  89  1.53465e+07
49  90  0
49  91  2.27127e+07
49  92  3.47635e+06
49  93  2.22706e+07
49  94  0
49  95  1.95278e+06
49  96  0
49  97  2.36938e+07
49  98  0
49  99  0
49  100  1.86199e+07
50  0  0
50  1  3.06047e+06
50  2  5.56162e+06
50  3  0
50  4  2.40307e+06
50  5  2.88501e+06
50  6  2.58269e+07
50  7  2.1717e+07
50  8  0
50  9  0
50  10  1.71316e+07
50  11  3.61942e+06
50  12  0
50  13  2.72575e+06
50  14  0
50  15  2.15069e+06
50  16  0
50  17  4.49566e+06
50  18  0
50  19  0
50  20  0
50  21  0
50  22  0
50  23  0
50  24  0
50  25  2.58627e+07
50  26  1.0834e+07
50  27  6.50465e+06
50  28  0
50  29  0
50  30  3.52872e+06
50  31  4.77263e+06
50  32  1.38877e+07
50  33  0
50  34  838583
50  35  0
50  36  0
50  37  1.52864e+06
50  38  0
50  39  2.16628e+07
50  40  2.42104e+06
50  41  0
50  42  1.01601e+07
50  43  0
50  44  0
50  45  0
50  46  5.1565e+06
50  47  1.61687e+07
50  48  0
50  49  0
50  50  8.52655e+06
50  51  0
50  52  0
50  53  0
50  54  1.52105e+06
50  55  1.32998e+07
50  56  1.83832e+07
50  57  7.54563e+06
50  58  0
50  59  0
50  60  1.61568e+07
50  61  0
50  62  0
50  63  2.12185e+07
50  64  0
50  65  0
50  66  0
50  67  723899
50  68  371899
50  69  1.28578e+07
50  70  100190
50  71  2.07705e+07
50  72  0
50  73  0
50  74  0
50  75  6.06927e+06
50  76  1.13488e+07
50  77  4.05376e+06
50  78  0
50  79  0
50  80  2.91382e+06
50  81  0
50  82  8.1506e+06
50  83  4.31947e+06
50  84  8.38847e+06
50  85  0
50  86  0
50  87  0
50  88  2.38348e+07
50  89  1.74039e+07
50  90  5.13793e+06
50  91  0
50  92  8.14748e+06
50  93  3.34367e+07
50  94  5.12359e+06
50  95  8.78149e+06
50  96  0
50  97  6.3315e+06
50  98  2.31519e+07
50  99  0
50  100  7.08069e+06
51  0  7.42572e+06
51  1  0
51  2  0
51  3  4.22795e+06
51  4  2.85666e+06
51  5  0
51  6  3.44666e+06
51  7  0
51  8  0
51  9  0
51  10  1.89126e+07
51  11  0
51  12  3.81413e+06
51  13  418368
51  14  1.58564e+07
51  15  3.80618e+06
51  16  1.83771e+07
51  17  4.7564e+06
51  18  1.52583e+06
51  19  0
51  20  0
51  21  0
51  22  0
51  23  7.61576e+06
51  24  1.48636e+07
51  25  0
51  26  0
51  27  0
51  28  6.52863e+06
51  29  0
51  30  0
51  31  1.17772e+07
51  32  429078
51  33  6.12746e+06
51  34  0
51  35  0
51  36  0
51  37  0
51  38  1.6902e+06
51  39  0
51  40  0
51  41  0
51  42  0
51  43  2.38874e+06
51  44  556418
51  45  0
51  46  326413
51  47  0
51  48  994424
51  49  0
51  50  0
51  51  2.62924e+07
51  52  0
51  53  4.52021e+06
51  54  0
51  55  8.52174e+06
51  56  1.72656e+07
51  57  0
51  58  0
51  59  0
51  60  1.93455e+06
51  61  7.1343e+06
51  62  0
51  63  0
51  64  0
51  65  0
51  66  1.32808e+07
51  67  0
51  68  2.11378e+06
51  69  5.32879e+06
51  70  4.54004e+06
51  71  3.43565e+06
51  72  0
51  73  0
51  74  2.14986e+07
51  75  1.7672e+07
51  76  8.59034e+06
51  77  597138
51  78  0
51  79  0
51  80  2.22301e+07
51  81  0
51  82  4.43237e+06
51  83  2.09135e+07
51  84  1.04896e+07
51  85  3.36297e+07
51  86  3.36918e+06
51  87  0
51  88  9.21019e+06
51  89  599820
51  90  0
51  91  2.64984e+07
51  92  1.54826e+06
51  93  1.84986e+07
51  94  1.43692e+07
51  95  3.1809e+07
51  96  0
51  97  2.32236e+07
51  98  3.46769e+06
51  99  6.58756e+06
51  100  0
52  0  0
52  1  6.40345e+06
52  2  0
52  3  1.20226e+07
52  4  1.84231e+07
52  5  0
52  6  1.63002e+07
52  7  3.72367e+06
52  8  0
52  9  1.05835e+06
52  10  57168.1
52  11  0
52  12  1.26709e+07
52  13  1.9351e+07
52  14  181860
52  15  2.54277e+06
52  16  0
52  17  2.33044e+06
52  18  2.61422e+06
52  19  1.1679e+07
52  20  1.75018e+07
52  21  0
52  22  9.50269e+06
52  23  5.0328e+06
52  24  0
52  25  286668
52  26  5.62622e+06
52  27  1.27963e+07
52  28  0
52  29  202239
52  30  0
52  31  2.57334e+06
52  32  1.17299e+07
52  33  2.69427e+07
52  34  2.83559e+06
52  35  0
52  36  3.18254e+06
52  37  3.02234e+06
52  38  148845
52  39  3.215e+06
52  40  0
52  41  0
52  42  2.57194e+06
52  43  0
52  44  4.93375e+06
52  45  0
52  46  0
52  47  2.33361e+07
52  48  716916
52  49  0
52  50  0
52  51  0
52  52  3.53782e+06
52  53  0
52  54  0
52  55  2.0063e+07
52  56  0
52  57  2.35833e+07
52  58  1.418e+07
52  59  0
52  60  0
52  61  3.07251e+07
52  62  305655
52  63  0
52  64  0
52  65  0
52  66  0
52  67  1.35281e+06
52  68  9.91874e+06
52  69  0
52  70  0
52  71  0
52  72  0
52  73  0
52  74  0
52  75  1.54115e+07
52  76  0
52  77  0
52  78  1.07168e+06
52  79  6.65424e+06
52  80  0
52  81  0
52  82  3.33769e+06
52  83  0
52  84  1.95656e+07
52  85  8.27842e+06
52  86  0
52  87  0
52  88  0
52  89  1.48998e+07
52  90  0
52  91  1.05464e+07
52  92  2.8943e+07
52  93  0
52  94  9.25264e+06
52  95  0
52  96  1.07631e+07
52  97  5.66834e+06
52  98  1.03627e+07
52  99  1.42449e+07
52  100  0
53  0  4.40153e+06
53  1  4.03963e+06
53  2  0
53  3  0
53  4  2.75145e+06
53  5  3.13164e+06
53  6  2.18878e+06
53  7  0
53  8  15263.4
53  9  0
53  10  0
53  11  7.92979e+06
53  12  6.50847e+06
53  13  803022
53  14  0
53  15  0
53  16  0
53  17  0
53  18  1.02321e+07
53  19  0
53  20  1.14665e+06
53  21  0
53  22  2.50844e+06
53  23  0
53  24  3.30619e+06
53  25  1.91839e+07
53  26  0
53  27  683497
53  28  0
53  29  3.34268e+06
53  30  2.96771e+06
53  31  2.48805e+06
53  32  0
53  33  5.16242e+06
53  34  3.3102e+06
53  35  4.94767e+06
53  36  0
53  37  0
53  38  0
53  39  1.66364e+07
53  40  0
53  41  1.69888e+06
53  42  0
53  43  5.16248e+06
53  44  1.08325e+06
53  45  1.06881e+07
53  46  621492
53  47  0
53  48  1.09016e+06
53  49  1.23183e+07
53  50  0
53  51  1.82738e+07
53  52  0
53  53  0
53  54  0
53  55  0
53  56  1.76128e+07
53  57  1.97524e+07
53  58  8.0694e+06
53  59  2.8081e+06
53  60  2.77562e+07
53  61  8.75441e+06
53  62  0
53  63  0
53  64  0
53  65  278298
53  66  1.78206e+07
53  67  4.39145e+06
53  68  0
53  69  0
53  70  92802.2
53  71  0
53  72  0
53  73  1.43053e+07
53  74  7.8137e+06
53  75  2.24016e+07
53  76  1.73348e+06
53  77  1.13371e+07
53  78  0
53  79  0
53  80  0
53  81  5.53996e+06
53  82  0
53  83  0
53  84  1.04207e+07
53  85  4.81579e+06
53  86  1.29789e+07
53  87  0
53  88  700072
53  89  0
53  90  1.37921e+07
53  91  5.61663e+06
53  92  1.56397e+07
53  93  0
53  94  1.01493e+07
53  95  1.05729e+07
53  96  1.25759e+07
53  97  1.83223e+07
53  98  0
53  99  3.76286e+06
53  100  8.61348e+06
54  0  3.05015e+07
54  1  2.96222e+06
54  2  6.74761e+06
54  3  4.37895e+06
54  4  0
54  5  1.35397e+07
54  6  4.42787e+06
54  7  0
54  8  62754.8
54  9  790404
54  10  6.61391e+06
54  11  0
54  12  729583
54  13  0
54  14  0
54  15  0
54  16  1.66722e+07
54  17  252295
54  18  4.45343e+06
54  19  2.24885e+07
54  20  0
54  21  0
54  22  0
54  23  0
54  24  464205
54  25  1.37117e+07
54  26  0
54  27  2.43845e+07
54  28  2.50723e+07
54  29  358413
54  30  1.37804e+06
54  31  205195
54  32  0
54  33  2.19303e+07
54  34  8.45756e+06
54  35  7.21178e+06
54  36  5.55037e+06
54  37  9.79534e+06
54  38  0
54  39  4.51252e+06
54  40  2.25046e+07
54  41  166879
54  42  0
54  43  2.7255e+07
54  44  4.15293e+06
54  45  2.37291e+07
54  46  0
54  47  0
54  48  2.0587e+06
54  49  2.64898e+06
54  50  1.44561e+07
54  51  0
54  52  0
54  53  2.12919e+06
54  54  0
54  55  0
54  56  1.30743e+07
54  57  583026
54  58  0
54  59  1.14273e+07
54  60  3.67668e+06
54  61  0
54  62  0
54  63  0
54  64  2.5861e+07
54  65  0
54  66  146249
54  67  0
54  68  375108
54  69  6.41311e+06
54  70  0
54  71  0
54  72  2.32019e+07
54  73  3.60947e+06
54  74  2.04313e+06
54  75  1.96214e+07
54  76  1.38815e+07
54  77  0
54  78  0
54  79  860292
54  80  489459
54  81  4.26502e+07
54  82  0
54  83  8.56216e+06
54  84  3.58109e+06
54  85  0
54  86  1.22769e+07
54  87  8.18887e+06
54  88  2.45546e+07
54  89  0
54  90  1.88443e+07
54  91  1.77068e+07
54  92  0
54  93  6.01289e+06
54  94  0
54  95  9.14428e+06
54  96  3.95924e+06
54  97  0
54  98  1.54732e+07
54  99  2.53174e+06
54  100  1.84671e+07
55  0  1.77406e+07
55  1  2.46462e+07
55  2  3.15665e+06
55  3  6.65141e+06
55  4  0
55  5  0
55  6  0
55  7  0
55  8  6.05424e+06
55  9  2.04e+07
55  10  8.40787e+06
55  11  2.23568e+06
55  12  1.11122e+07
55  13  1.68045e+07
55  14  0
55  15  2.19435e+07
55  16  785696
55  17  722867
55  18  0
55  19  0
55  20  1.11035e+07
55  21  1.72394e+07
55  22  848966
55  23  730480
55  24  0
55  25  0
55  26  1.84731e+06
55  27  0
55  28  614269
55  29  198784
55  30  0
55  31  4.35491e+06
55  32  1.37287e+07
55  33  0
55  34  1.41956e+06
55  35  0
55  36  9.13352e+06
55  37  0
55  38  1.93829e+06
55  39  0
55  40  1.90704e+07
55  41  2.63152e+06
55  42  0
55  43  0
55  44  1.29046e+07
55  45  0
55  46  0
55  47  0
55  48  0
55  49  1.87175e+07
55  50  5.54755e+06
55  51  1.78188e+07
55  52  0
55  53  0
55  54  1.25408e+07
55  55  0
55  56  3.65631e+07
55  57  1.30247e+07
55  58  2013.26
55  59  3.63853e+06
55  60  0
55  61  1.75342e+07
55  62  0
55  63  0
55  64  0
55  65  0
55  66  0
55  67  0
55  68  1.02842e+07
55  69  1.06729e+07
55  70  7.32009e+06
55  71  0
55  72  0
55  73  0
55  74  4.43016e+06
55  75  0
55  76  2.15786e+07
55  77  0
55  78  0
55  79  0
55  80  0
55  81  9.79933e+06
55  82  3.04539e+07
55  83  0
55  84  1.00115e+07
55  85  0
55  86  1.18194e+07
55  87  0
55  88  5.17431e+06
55  89  3.06059e+07
55  90  2.56983e+07
55  91  0
55  92  0
55  93  3.75614e+07
55  94  2.81381e+07
55  95  0
55  96  7.41255e+06
55  97  3.30131e+07
55  98  2.68052e+07
55  99  2.9313e+07
55  100  0
56  0  906969
56  1  147174
56  2  1.11541e+07
56  3  0
56  4  5.76521e+06
56  5  1.78847e+06
56  6  0
56  7  2.05632e+06
56  8  3.2646e+06
56  9  0
56  10  0
56  11  4.22388e+06
56  12  2.53505e+06
56  13  6.63897e+06
56  14  2.28767e+07
56  15  559735
56  16  1.52029e+07
56  17  1.91402e+06
56  18  965767
56  19  1.04808e+07
56  20  0
56  21  2.13967e+07
56  22  1.47018e+07
56  23  3.97813e+06
56  24  1.53571e+07
56  25  2.38622e+07
56  26  0
56  27  1.55606e+06
56  28  0
56  29  5.47623e+06
56  30  2.59251e+07
56  31  0
56  32  0
56  33  0
56  34  6.66999e+06
56  35  0
56  36  0
56  37  0
56  38  0
56  39  922115
56  40  0
56  41  2.51405e+07
56  42  0
56  43  3.93446e+06
56  44  7.67609e+06
56  45  1.72135e+07
56  46  5.21473e+06
56  47  6.18344e+06
56  48  0
56  49  0
56  50  0
56  51  0
56  52  1.65812e+06
56  53  0
56  54  0
56  55  0
56  56  2.21387e+07
56  57  0
56  58  0
56  59  7.94058e+06
56  60  8152.76
56  61  0
56  62  0
56  63  0
56  64  6.22668e+06
56  65  0
56  66  1.38326e+07
56  67  0
56  68  0
56  69  7.77385e+06
56  70  1.74741e+07
56  71  0
56  72  0
56  73  1.51995e+07
56  74  9.83082e+06
56  75  2.29119e+06
56  76  0
56  77  0
56  78  1.16118e+07
56  79  0
56  80  9.04677e+06
56  81  0
56  82  0
56  83  1.03028e+07
56  84  7.48203e+06
56  85  0
