row  column  (images_6a.edf Ca-K*images_6a.edf Ar-K**2.3)
37  72  1.51603e+09
37  73  1.50592e+09
37  74  1.33426e+09
37  75  1.3521e+09
37  76  1.14984e+09
37  77  1.19534e+09
37  78  1.13071e+09
37  79  1.15284e+09
37  80  1.21841e+09
37  81  1.17526e+09
37  82  1.12853e+09
37  83  1.04352e+09
37  84  9.11619e+08
37  85  8.94369e+08
37  86  8.40462e+08
37  87  7.8057e+08
37  88  8.28783e+08
37  89  7.24138e+08
37  90  6.7557e+08
37  91  6.1149e+08
37  92  6.31181e+08
37  93  7.37524e+08
37  94  8.77139e+08
37  95  8.00136e+08
37  96  7.20365e+08
37  97  6.73663e+08
37  98  6.29838e+08
37  99  6.13709e+08
37  100  5.86882e+08
38  0  2.17622e+09
38  1  1.95566e+09
38  2  1.79806e+09
38  3  1.59325e+09
38  4  1.48929e+09
38  5  1.70142e+09
38  6  2.19387e+09
38  7  2.25371e+09
38  8  2.08065e+09
38  9  2.216e+09
38  10  2.25313e+09
38  11  2.45333e+09
38  12  2.32701e+09
38  13  2.44049e+09
38  14  2.4688e+09
38  15  2.17369e+09
38  16  2.12923e+09
38  17  2.0525e+09
38  18  2.01232e+09
38  19  1.94541e+09
38  20  1.59766e+09
38  21  2.01194e+09
38  22  1.65538e+09
38  23  1.68404e+09
38  24  1.76958e+09
38  25  1.74771e+09
38  26  1.6775e+09
38  27  1.73173e+09
38  28  1.51323e+09
38  29  1.58653e+09
38  30  1.65621e+09
38  31  1.70232e+09
38  32  2.01902e+09
38  33  1.7886e+09
38  34  2.01052e+09
38  35  2.0632e+09
38  36  2.57033e+09
38  37  2.77475e+09
38  38  3.20567e+09
38  39  2.77319e+09
38  40  2.54918e+09
38  41  2.30174e+09
38  42  2.04205e+09
38  43  1.97602e+09
38  44  2.23663e+09
38  45  2.5285e+09
38  46  2.88831e+09
38  47  2.93043e+09
38  48  2.69512e+09
38  49  2.32096e+09
38  50  2.39515e+09
38  51  1.95147e+09
38  52  1.60331e+09
38  53  1.5888e+09
38  54  1.85733e+09
38  55  2.3693e+09
38  56  2.62585e+09
38  57  2.50363e+09
38  58  2.87196e+09
38  59  3.08709e+09
38  60  2.84608e+09
38  61  2.73656e+09
38  62  2.60517e+09
38  63  2.49683e+09
38  64  2.29716e+09
38  65  2.09754e+09
38  66  2.08674e+09
38  67  2.04236e+09
38  68  2.15429e+09
38  69  1.9093e+09
38  70  1.84267e+09
38  71  1.82755e+09
38  72  1.82948e+09
38  73  1.54692e+09
38  74  1.44939e+09
38  75  1.38728e+09
38  76  1.33242e+09
38  77  1.27881e+09
38  78  1.20878e+09
38  79  1.1982e+09
38  80  1.39327e+09
38  81  1.15075e+09
38  82  1.13766e+09
38  83  9.8581e+08
38  84  1.06585e+09
38  85  9.28881e+08
38  86  1.02189e+09
38  87  8.67337e+08
38  88  8.42434e+08
38  89  7.72019e+08
38  90  6.12443e+08
38  91  6.46701e+08
38  92  6.30173e+08
38  93  6.93223e+08
38  94  8.35784e+08
38  95  7.72731e+08
38  96  7.98296e+08
38  97  7.5582e+08
38  98  6.21028e+08
38  99  7.18343e+08
38  100  6.34405e+08
39  0  2.22434e+09
39  1  1.89649e+09
39  2  1.70058e+09
39  3  1.55044e+09
39  4  1.4962e+09
39  5  1.8747e+09
39  6  2.19561e+09
39  7  2.10089e+09
39  8  2.04871e+09
39  9  2.16181e+09
39  10  2.26537e+09
39  11  2.3878e+09
39  12  2.43969e+09
39  13  2.59433e+09
39  14  2.49415e+09
39  15  2.50752e+09
39  16  2.22128e+09
39  17  2.1453e+09
39  18  1.86583e+09
39  19  1.69204e+09
39  20  1.6741e+09
39  21  1.69619e+09
39  22  1.68521e+09
39  23  1.59054e+09
39  24  1.68842e+09
39  25  1.72962e+09
39  26  1.78183e+09
39  27  1.64855e+09
39  28  1.52775e+09
39  29  1.50702e+09
39  30  1.65799e+09
39  31  1.85969e+09
39  32  1.79468e+09
39  33  1.90163e+09
39  34  1.87439e+09
39  35  2.26364e+09
39  36  2.50316e+09
39  37  2.94774e+09
39  38  3.09751e+09
39  39  3.11701e+09
39  40  2.90405e+09
39  41  2.66889e+09
39  42  2.16022e+09
39  43  2.08266e+09
39  44  1.95773e+09
39  45  2.51459e+09
39  46  3.02445e+09
39  47  3.25967e+09
39  48  2.70677e+09
39  49  2.47985e+09
39  50  2.25071e+09
39  51  1.97743e+09
39  52  1.6838e+09
39  53  1.52423e+09
39  54  1.8831e+09
39  55  2.04616e+09
39  56  2.35977e+09
39  57  2.45684e+09
39  58  2.83282e+09
39  59  2.83358e+09
39  60  2.6906e+09
39  61  2.50374e+09
39  62  2.22534e+09
39  63  2.47929e+09
39  64  2.43056e+09
39  65  2.10469e+09
39  66  2.00592e+09
39  67  2.11735e+09
39  68  2.04104e+09
39  69  1.77607e+09
39  70  1.86717e+09
39  71  1.80153e+09
39  72  1.82457e+09
39  73  1.73869e+09
39  74  1.58477e+09
39  75  1.46998e+09
39  76  1.2818e+09
39  77  1.1834e+09
39  78  1.18686e+09
39  79  1.26275e+09
39  80  1.24536e+09
39  81  1.32469e+09
39  82  1.10461e+09
39  83  1.07143e+09
39  84  1.04754e+09
39  85  9.43152e+08
39  86  9.64961e+08
39  87  1.04251e+09
39  88  8.62331e+08
39  89  8.26267e+08
39  90  7.34186e+08
39  91  7.02051e+08
39  92  8.07016e+08
39  93  9.59029e+08
39  94  8.57694e+08
39  95  9.14576e+08
39  96  7.98177e+08
39  97  6.83357e+08
39  98  7.18589e+08
39  99  7.04921e+08
39  100  7.80786e+08
40  0  2.04964e+09
40  1  2.15552e+09
40  2  1.81884e+09
40  3  1.58298e+09
40  4  1.61647e+09
40  5  2.11395e+09
40  6  2.13367e+09
40  7  2.10861e+09
40  8  2.07536e+09
40  9  2.12035e+09
40  10  2.1473e+09
40  11  2.36766e+09
40  12  2.338e+09
40  13  2.61147e+09
40  14  2.40657e+09
40  15  2.38901e+09
40  16  2.41589e+09
40  17  2.10806e+09
40  18  2.01897e+09
40  19  1.86838e+09
40  20  1.66302e+09
40  21  1.52539e+09
40  22  1.59162e+09
40  23  1.62608e+09
40  24  1.57876e+09
40  25  1.69851e+09
40  26  1.72833e+09
40  27  1.68636e+09
40  28  1.61625e+09
40  29  1.564e+09
40  30  1.66867e+09
40  31  1.95608e+09
40  32  2.00451e+09
40  33  1.80924e+09
40  34  1.89042e+09
40  35  2.08851e+09
40  36  2.46929e+09
40  37  2.65431e+09
40  38  2.82866e+09
40  39  2.95423e+09
40  40  2.92498e+09
40  41  2.65016e+09
40  42  2.39606e+09
40  43  2.10807e+09
40  44  2.06768e+09
40  45  2.3428e+09
40  46  2.75348e+09
40  47  3.20376e+09
40  48  2.85451e+09
40  49  2.34353e+09
40  50  2.29389e+09
40  51  2.07886e+09
40  52  1.6732e+09
40  53  1.6185e+09
40  54  1.73561e+09
40  55  2.05711e+09
40  56  2.26139e+09
40  57  2.26117e+09
40  58  2.65624e+09
40  59  3.1278e+09
40  60  2.71373e+09
40  61  2.47672e+09
40  62  2.52775e+09
40  63  2.57057e+09
40  64  2.7443e+09
40  65  2.46794e+09
40  66  1.84611e+09
40  67  2.03935e+09
40  68  2.23329e+09
40  69  2.05241e+09
40  70  2.01462e+09
40  71  1.83775e+09
40  72  1.98581e+09
40  73  1.84408e+09
40  74  1.76614e+09
40  75  1.39856e+09
40  76  1.30265e+09
40  77  1.41398e+09
40  78  1.28008e+09
40  79  1.37955e+09
40  80  1.47001e+09
40  81  1.37445e+09
40  82  1.19491e+09
40  83  1.05786e+09
40  84  1.05089e+09
40  85  1.12775e+09
40  86  1.06259e+09
40  87  1.03362e+09
40  88  9.15072e+08
40  89  8.84392e+08
40  90  8.56197e+08
40  91  7.67647e+08
40  92  7.60883e+08
40  93  8.21294e+08
40  94  9.15161e+08
40  95  8.52085e+08
40  96  8.88669e+08
40  97  9.13404e+08
40  98  7.5662e+08
40  99  7.79335e+08
40  100  7.71339e+08
41  0  2.12483e+09
41  1  1.94412e+09
41  2  1.86958e+09
41  3  1.63029e+09
41  4  1.57413e+09
41  5  1.99175e+09
41  6  2.01579e+09
41  7  2.24406e+09
41  8  2.09607e+09
41  9  2.19554e+09
41  10  2.29791e+09
41  11  2.27067e+09
41  12  2.36014e+09
41  13  2.42983e+09
41  14  2.59718e+09
41  15  2.46835e+09
41  16  2.31651e+09
41  17  2.17676e+09
41  18  2.03689e+09
41  19  1.70296e+09
41  20  1.47723e+09
41  21  1.64051e+09
41  22  1.62047e+09
41  23  1.51632e+09
41  24  1.62695e+09
41  25  1.84174e+09
41  26  1.62326e+09
41  27  1.51134e+09
41  28  1.47936e+09
41  29  1.58847e+09
41  30  1.57129e+09
41  31  1.91152e+09
41  32  1.88929e+09
41  33  1.7156e+09
41  34  2.12829e+09
41  35  2.00715e+09
41  36  2.4442e+09
41  37  2.59033e+09
41  38  3.01897e+09
41  39  3.14087e+09
41  40  3.09666e+09
41  41  2.69975e+09
41  42  2.22153e+09
41  43  2.32281e+09
41  44  2.08076e+09
41  45  2.32331e+09
41  46  2.92136e+09
41  47  2.97668e+09
41  48  2.57453e+09
41  49  2.68829e+09
41  50  2.45661e+09
41  51  2.13926e+09
41  52  1.75255e+09
41  53  1.59737e+09
41  54  1.69738e+09
41  55  2.13959e+09
41  56  2.36939e+09
41  57  2.3982e+09
41  58  2.83126e+09
41  59  2.94465e+09
41  60  2.61069e+09
41  61  2.78571e+09
41  62  2.44525e+09
41  63  2.5704e+09
41  64  2.85047e+09
41  65  2.42619e+09
41  66  2.11942e+09
41  67  2.07294e+09
41  68  2.0547e+09
41  69  2.01606e+09
41  70  1.80319e+09
41  71  1.99503e+09
41  72  1.90968e+09
41  73  1.99606e+09
41  74  1.72395e+09
41  75  1.54515e+09
41  76  1.53659e+09
41  77  1.30175e+09
41  78  1.43878e+09
41  79  1.27335e+09
41  80  1.39547e+09
41  81  1.41665e+09
41  82  1.1397e+09
41  83  1.14203e+09
41  84  1.0511e+09
41  85  1.11263e+09
41  86  1.10742e+09
41  87  1.10278e+09
41  88  1.03062e+09
41  89  1.03675e+09
41  90  9.14054e+08
41  91  7.62759e+08
41  92  8.26528e+08
41  93  8.58646e+08
41  94  9.17535e+08
41  95  9.14102e+08
41  96  9.55042e+08
41  97  9.25219e+08
41  98  8.76185e+08
41  99  9.01676e+08
41  100  8.21136e+08
42  0  2.23834e+09
42  1  1.96041e+09
42  2  1.98475e+09
42  3  1.67716e+09
42  4  1.6592e+09
42  5  2.03139e+09
42  6  2.22826e+09
42  7  2.00339e+09
42  8  2.09242e+09
42  9  2.12745e+09
42  10  2.03307e+09
42  11  2.24793e+09
42  12  2.48691e+09
42  13  2.37708e+09
42  14  2.51562e+09
42  15  2.2608e+09
42  16  2.2309e+09
42  17  2.09039e+09
42  18  2.05549e+09
42  19  1.85998e+09
42  20  1.48496e+09
42  21  1.59652e+09
42  22  1.69907e+09
42  23  1.65618e+09
42  24  1.53885e+09
42  25  1.53769e+09
42  26  1.47263e+09
42  27  1.48878e+09
42  28  1.55884e+09
42  29  1.70065e+09
42  30  1.69187e+09
42  31  1.90914e+09
42  32  2.07529e+09
42  33  1.9667e+09
42  34  1.75228e+09
42  35  1.97719e+09
42  36  2.20934e+09
42  37  2.64903e+09
42  38  2.91069e+09
42  39  2.77563e+09
42  40  2.81951e+09
42  41  2.90389e+09
42  42  2.49142e+09
42  43  2.24059e+09
42  44  2.1672e+09
42  45  2.13463e+09
42  46  2.73356e+09
42  47  3.22253e+09
42  48  2.95914e+09
42  49  2.57205e+09
42  50  2.65761e+09
42  51  2.25939e+09
42  52  1.85883e+09
42  53  1.55398e+09
42  54  1.78736e+09
42  55  1.99875e+09
42  56  2.19104e+09
42  57  2.34107e+09
42  58  2.65838e+09
42  59  2.57094e+09
42  60  2.79427e+09
42  61  2.82033e+09
42  62  2.50256e+09
42  63  2.34814e+09
42  64  2.48871e+09
42  65  2.35171e+09
42  66  2.04613e+09
42  67  2.05855e+09
42  68  2.1353e+09
42  69  2.06965e+09
42  70  2.25138e+09
42  71  2.18153e+09
42  72  2.14062e+09
42  73  2.06819e+09
42  74  2.00791e+09
42  75  1.88545e+09
42  76  1.55707e+09
42  77  1.52913e+09
42  78  1.33292e+09
42  79  1.34423e+09
42  80  1.42076e+09
42  81  1.51469e+09
42  82  1.3298e+09
42  83  1.35778e+09
42  84  1.15141e+09
42  85  1.144e+09
42  86  1.08317e+09
42  87  1.17368e+09
42  88  1.04769e+09
42  89  1.0534e+09
42  90  8.63925e+08
42  91  8.84334e+08
42  92  8.22945e+08
42  93  8.73002e+08
42  94  9.40124e+08
42  95  8.78502e+08
42  96  1.09329e+09
42  97  9.84316e+08
42  98  9.22926e+08
42  99  1.03193e+09
42  100  8.70701e+08
43  0  2.10209e+09
43  1  2.03252e+09
43  2  1.78384e+09
43  3  1.66746e+09
43  4  1.68555e+09
43  5  1.88138e+09
43  6  1.97523e+09
43  7  2.21773e+09
43  8  2.24861e+09
43  9  2.19533e+09
43  10  1.89402e+09
43  11  2.44536e+09
43  12  2.41044e+09
43  13  2.26645e+09
43  14  2.56828e+09
43  15  2.35975e+09
43  16  2.2552e+09
43  17  2.15595e+09
43  18  2.38139e+09
43  19  1.82913e+09
43  20  1.48398e+09
43  21  1.56961e+09
43  22  1.59794e+09
43  23  1.57362e+09
43  24  1.54548e+09
43  25  1.66072e+09
43  26  1.584e+09
43  27  1.5159e+09
43  28  1.61059e+09
43  29  1.61263e+09
43  30  1.60106e+09
43  31  1.85196e+09
43  32  2.12657e+09
43  33  1.99354e+09
43  34  1.9503e+09
43  35  1.92749e+09
43  36  2.17879e+09
43  37  2.4079e+09
43  38  2.96991e+09
43  39  3.08675e+09
43  40  2.87572e+09
43  41  2.63443e+09
43  42  2.46787e+09
43  43  2.34842e+09
43  44  2.03402e+09
43  45  2.23383e+09
43  46  2.90181e+09
43  47  2.67476e+09
43  48  2.66514e+09
43  49  2.60935e+09
43  50  2.59384e+09
43  51  2.15459e+09
43  52  1.71557e+09
43  53  1.80035e+09
43  54  1.8538e+09
43  55  1.98463e+09
43  56  2.35378e+09
43  57  2.50087e+09
43  58  2.61754e+09
43  59  2.7143e+09
43  60  2.79776e+09
43  61  2.61963e+09
43  62  2.40262e+09
43  63  2.18417e+09
43  64  2.97333e+09
43  65  2.51847e+09
43  66  2.00911e+09
43  67  1.87713e+09
43  68  2.05111e+09
43  69  2.36578e+09
43  70  2.58272e+09
43  71  2.22228e+09
43  72  2.209e+09
43  73  2.03133e+09
43  74  1.91919e+09
43  75  2.0856e+09
43  76  1.60061e+09
43  77  1.58187e+09
43  78  1.43479e+09
43  79  1.44168e+09
43  80  1.46643e+09
43  81  1.53316e+09
43  82  1.30117e+09
43  83  1.30322e+09
43  84  1.13563e+09
43  85  1.14983e+09
43  86  1.06512e+09
43  87  1.16799e+09
43  88  1.06498e+09
43  89  1.03433e+09
43  90  1.00679e+09
43  91  9.01868e+08
43  92  8.84271e+08
43  93  9.38227e+08
43  94  1.01634e+09
43  95  9.93451e+08
43  96  9.79483e+08
43  97  1.07204e+09
43  98  9.63943e+08
43  99  1.10469e+09
43  100  9.56445e+08
44  0  2.07331e+09
44  1  2.06255e+09
44  2  1.96641e+09
44  3  1.68677e+09
44  4  1.74187e+09
44  5  1.86321e+09
44  6  1.91852e+09
44  7  2.24388e+09
44  8  2.21182e+09
44  9  2.27266e+09
44  10  2.1878e+09
44  11  2.3226e+09
44  12  2.34144e+09
44  13  2.53166e+09
44  14  2.39216e+09
44  15  2.32915e+09
44  16  2.15577e+09
44  17  2.10262e+09
44  18  1.99454e+09
44  19  1.80115e+09
44  20  1.54901e+09
44  21  1.57214e+09
44  22  1.68597e+09
44  23  1.50922e+09
44  24  1.5953e+09
44  25  1.725e+09
44  26  1.71929e+09
44  27  1.46265e+09
44  28  1.73979e+09
44  29  1.55847e+09
44  30  1.63345e+09
44  31  1.83199e+09
44  32  2.24686e+09
44  33  1.91477e+09
44  34  1.7644e+09
44  35  1.92598e+09
44  36  2.23643e+09
44  37  2.32115e+09
44  38  2.71175e+09
44  39  2.82338e+09
44  40  2.74055e+09
44  41  2.91524e+09
44  42  2.65545e+09
44  43  2.35294e+09
44  44  2.06472e+09
44  45  2.37528e+09
44  46  2.56431e+09
44  47  2.72113e+09
44  48  2.84527e+09
44  49  2.54324e+09
44  50  2.66759e+09
44  51  2.42852e+09
44  52  1.79119e+09
44  53  1.66093e+09
44  54  1.70731e+09
44  55  2.04172e+09
44  56  2.35679e+09
44  57  2.11896e+09
44  58  2.57169e+09
44  59  2.56154e+09
44  60  2.97793e+09
44  61  2.76946e+09
44  62  2.58193e+09
44  63  2.25819e+09
44  64  2.66176e+09
44  65  2.22283e+09
44  66  2.16083e+09
44  67  2.16413e+09
44  68  1.99946e+09
44  69  2.41009e+09
44  70  2.34117e+09
44  71  2.48408e+09
44  72  2.26418e+09
44  73  2.006e+09
44  74  2.03137e+09
44  75  1.82028e+09
44  76  1.75188e+09
44  77  1.70158e+09
44  78  1.6194e+09
44  79  1.73925e+09
44  80  1.72242e+09
44  81  1.35127e+09
44  82  1.41988e+09
44  83  1.26263e+09
44  84  1.27163e+09
44  85  1.3709e+09
44  86  1.19605e+09
44  87  1.14833e+09
44  88  1.20472e+09
44  89  1.01481e+09
44  90  1.12067e+09
44  91  9.92817e+08
44  92  8.9578e+08
44  93  9.84284e+08
44  94  9.26777e+08
44  95  1.00232e+09
44  96  9.59187e+08
44  97  9.7397e+08
44  98  1.14191e+09
44  99  1.06832e+09
44  100  9.94154e+08
45  0  2.11762e+09
45  1  2.15558e+09
45  2  1.8097e+09
45  3  1.82105e+09
45  4  1.88304e+09
45  5  1.81745e+09
45  6  2.08013e+09
45  7  2.09855e+09
45  8  2.20204e+09
45  9  2.32819e+09
45  10  2.31791e+09
45  11  2.39364e+09
45  12  2.39917e+09
45  13  2.41728e+09
45  14  2.43319e+09
45  15  2.27061e+09
45  16  2.24124e+09
45  17  2.18911e+09
45  18  2.12723e+09
45  19  1.73882e+09
45  20  1.54835e+09
45  21  1.59406e+09
45  22  1.71294e+09
45  23  1.57794e+09
45  24  1.56915e+09
45  25  1.70838e+09
45  26  1.58259e+09
45  27  1.73303e+09
45  28  1.70777e+09
45  29  1.58885e+09
45  30  1.68346e+09
45  31  1.95588e+09
45  32  1.91807e+09
45  33  2.35112e+09
45  34  1.77795e+09
45  35  2.08989e+09
45  36  2.28512e+09
45  37  2.51254e+09
45  38  2.78288e+09
45  39  2.68391e+09
45  40  2.68145e+09
45  41  2.72671e+09
45  42  2.69803e+09
45  43  2.60356e+09
45  44  2.3354e+09
45  45  2.4484e+09
45  46  2.72206e+09
45  47  2.67357e+09
45  48  2.81245e+09
45  49  2.62918e+09
45  50  2.94169e+09
45  51  2.57038e+09
45  52  2.0157e+09
45  53  1.81754e+09
45  54  1.82567e+09
45  55  1.94755e+09
45  56  2.30994e+09
45  57  2.65038e+09
45  58  2.58399e+09
45  59  2.62527e+09
45  60  2.74098e+09
45  61  2.65917e+09
45  62  2.31516e+09
45  63  2.35369e+09
45  64  2.78716e+09
45  65  2.33548e+09
45  66  2.24928e+09
45  67  2.06289e+09
45  68  2.17899e+09
45  69  2.29292e+09
45  70  2.63091e+09
45  71  2.48917e+09
45  72  2.28773e+09
45  73  2.12068e+09
45  74  2.15061e+09
45  75  1.83211e+09
45  76  1.91281e+09
45  77  1.67633e+09
45  78  1.92036e+09
45  79  1.68583e+09
45  80  1.7173e+09
45  81  1.55649e+09
45  82  1.40198e+09
45  83  1.30176e+09
45  84  1.47093e+09
45  85  1.32916e+09
45  86  1.26664e+09
45  87  1.29654e+09
45  88  1.31013e+09
45  89  1.36675e+09
45  90  1.21035e+09
45  91  1.07821e+09
45  92  1.05567e+09
45  93  9.50768e+08
45  94  1.03115e+09
45  95  1.0737e+09
45  96  1.10392e+09
45  97  1.23056e+09
45  98  1.05744e+09
45  99  1.05802e+09
45  100  1.16625e+09
46  0  2.27853e+09
46  1  2.36804e+09
46  2  1.90552e+09
46  3  1.8894e+09
46  4  1.94354e+09
46  5  1.98407e+09
46  6  1.88135e+09
46  7  2.20548e+09
46  8  2.14612e+09
46  9  2.28439e+09
46  10  2.14999e+09
46  11  2.26518e+09
46  12  2.2281e+09
46  13  2.3878e+09
46  14  2.27885e+09
46  15  2.17123e+09
46  16  2.03202e+09
46  17  2.21813e+09
46  18  2.18337e+09
46  19  1.70883e+09
46  20  1.69321e+09
46  21  1.55747e+09
46  22  1.6964e+09
46  23  1.724e+09
46  24  1.54801e+09
46  25  1.42117e+09
46  26  1.66616e+09
46  27  1.58662e+09
46  28  1.64863e+09
46  29  1.72138e+09
46  30  1.68804e+09
46  31  1.95947e+09
46  32  2.0784e+09
46  33  2.06232e+09
46  34  2.06869e+09
46  35  2.21217e+09
46  36  2.27523e+09
46  37  2.26041e+09
46  38  2.38557e+09
46  39  2.49733e+09
46  40  2.79437e+09
46  41  2.73072e+09
46  42  2.62019e+09
46  43  2.44729e+09
46  44  2.226e+09
46  45  2.55102e+09
46  46  2.60359e+09
46  47  2.76168e+09
46  48  2.6756e+09
46  49  2.67387e+09
46  50  3.00243e+09
46  51  2.34776e+09
46  52  2.13698e+09
46  53  1.985e+09
46  54  1.79391e+09
46  55  1.9388e+09
46  56  2.23339e+09
46  57  2.64159e+09
46  58  2.55338e+09
46  59  2.75942e+09
46  60  2.48786e+09
46  61  2.7103e+09
46  62  2.51794e+09
46  63  2.10599e+09
46  64  2.42426e+09
46  65  2.72599e+09
46  66  2.15785e+09
46  67  2.10811e+09
46  68  2.1897e+09
46  69  2.42342e+09
46  70  2.7168e+09
46  71  2.76396e+09
46  72  2.72964e+09
46  73  2.46272e+09
46  74  2.27922e+09
46  75  2.23307e+09
46  76  1.88728e+09
46  77  1.93039e+09
46  78  1.87027e+09
46  79  1.77058e+09
46  80  1.67475e+09
46  81  1.68269e+09
46  82  1.66826e+09
46  83  1.47665e+09
46  84  1.59481e+09
46  85  1.55162e+09
46  86  1.29691e+09
46  87  1.4393e+09
46  88  1.3793e+09
46  89  1.18343e+09
46  90  1.29048e+09
46  91  1.25128e+09
46  92  1.11479e+09
46  93  1.06935e+09
46  94  9.83002e+08
46  95  1.12691e+09
46  96  1.13662e+09
46  97  1.1339e+09
46  98  1.19011e+09
46  99  1.17521e+09
46  100  1.13344e+09
47  0  2.33893e+09
47  1  2.07632e+09
47  2  1.96703e+09
47  3  1.90068e+09
47  4  1.89486e+09
47  5  1.86986e+09
47  6  2.11696e+09
47  7  2.19062e+09
47  8  2.33606e+09
47  9  2.35444e+09
47  10  2.33555e+09
47  11  2.35571e+09
47  12  2.42151e+09
47  13  2.45294e+09
47  14  2.28148e+09
47  15  2.17423e+09
47  16  2.11545e+09
47  17  2.20821e+09
47  18  2.12664e+09
47  19  1.79313e+09
47  20  1.51894e+09
47  21  1.41237e+09
47  22  1.7324e+09
47  23  1.70682e+09
47  24  1.44568e+09
47  25  1.56747e+09
47  26  1.60941e+09
47  27  1.64683e+09
47  28  1.74432e+09
47  29  1.77369e+09
47  30  1.83406e+09
47  31  2.08996e+09
47  32  2.10379e+09
47  33  2.05071e+09
47  34  1.91643e+09
47  35  1.92197e+09
47  36  2.01921e+09
47  37  2.42861e+09
47  38  2.67864e+09
47  39  2.7511e+09
47  40  2.64568e+09
47  41  2.80185e+09
47  42  2.58921e+09
47  43  2.57488e+09
47  44  2.4069e+09
47  45  2.26645e+09
47  46  2.66997e+09
47  47  2.71023e+09
47  48  2.6012e+09
47  49  2.63242e+09
47  50  2.84387e+09
47  51  2.43344e+09
47  52  2.14385e+09
47  53  1.92457e+09
47  54  1.90446e+09
47  55  2.04689e+09
47  56  2.36369e+09
47  57  2.93068e+09
47  58  2.50441e+09
47  59  2.68895e+09
47  60  2.66395e+09
47  61  2.52128e+09
47  62  2.2289e+09
47  63  2.34505e+09
47  64  2.56592e+09
47  65  2.05127e+09
47  66  1.94726e+09
47  67  2.05353e+09
47  68  2.22934e+09
47  69  2.61669e+09
47  70  2.78687e+09
47  71  2.65959e+09
47  72  2.63515e+09
47  73  2.3975e+09
47  74  2.42796e+09
47  75  2.24634e+09
47  76  2.37832e+09
47  77  1.99153e+09
47  78  1.88825e+09
47  79  1.9485e+09
47  80  1.96457e+09
47  81  1.8111e+09
47  82  1.81742e+09
47  83  1.76245e+09
47  84  1.52762e+09
47  85  1.63167e+09
47  86  1.40721e+09
47  87  1.55784e+09
47  88  1.48373e+09
47  89  1.28774e+09
47  90  1.34242e+09
47  91  1.22469e+09
47  92  1.32521e+09
47  93  1.14986e+09
47  94  1.08774e+09
47  95  1.16377e+09
47  96  1.08892e+09
47  97  1.07065e+09
47  98  1.18194e+09
47  99  1.27256e+09
47  100  1.16411e+09
48  0  2.37245e+09
48  1  2.23576e+09
48  2  2.01533e+09
48  3  1.83878e+09
48  4  2.07643e+09
48  5  1.88099e+09
48  6  2.16354e+09
48  7  2.13046e+09
48  8  2.21288e+09
48  9  2.46943e+09
48  10  2.27689e+09
48  11  2.3267e+09
48  12  2.25026e+09
48  13  2.26082e+09
48  14  2.13872e+09
48  15  2.25326e+09
48  16  2.04243e+09
48  17  2.08607e+09
48  18  2.05602e+09
48  19  1.88829e+09
48  20  1.65979e+09
48  21  1.39536e+09
48  22  1.71513e+09
48  23  1.6525e+09
48  24  1.64766e+09
48  25  1.62841e+09
48  26  1.79285e+09
48  27  1.6715e+09
48  28  1.54742e+09
48  29  1.73813e+09
48  30  1.86728e+09
48  31  1.91849e+09
48  32  1.87422e+09
48  33  1.98001e+09
48  34  1.91465e+09
48  35  1.89108e+09
48  36  2.06147e+09
48  37  2.17803e+09
48  38  2.36065e+09
48  39  2.59696e+09
48  40  2.47591e+09
48  41  2.4369e+09
48  42  2.34688e+09
48  43  2.59331e+09
48  44  2.43354e+09
48  45  2.31119e+09
48  46  2.48152e+09
48  47  2.46691e+09
48  48  2.59841e+09
48  49  2.60371e+09
48  50  2.75313e+09
48  51  2.69295e+09
48  52  2.25627e+09
48  53  1.86911e+09
48  54  1.87124e+09
48  55  2.17065e+09
48  56  2.36112e+09
48  57  2.67378e+09
48  58  2.75983e+09
48  59  2.62195e+09
48  60  2.93258e+09
48  61  2.51747e+09
48  62  2.34958e+09
48  63  2.27128e+09
48  64  2.44662e+09
48  65  2.17987e+09
48  66  1.83056e+09
48  67  1.905e+09
48  68  1.91196e+09
