row  column  (images_6a.edf Mn-K*images_6a.edf Ar-K**2.3)
12  28  1.23703e+07
12  29  1.11641e+07
12  30  6.42125e+06
12  31  1.08974e+07
12  32  1.18721e+07
12  33  1.34511e+07
12  34  1.11957e+07
12  35  0
12  36  8.08665e+06
12  37  1.55144e+07
12  38  1.32803e+06
12  39  6.42448e+06
12  40  3.3779e+06
12  41  8.40146e+06
12  42  1.04428e+07
12  43  1.43435e+07
12  44  7.98435e+06
12  45  6.3359e+06
12  46  9.21799e+06
12  47  9.31381e+06
12  48  1.0163e+07
12  49  0
12  50  2.20697e+07
12  51  1.44659e+07
12  52  0
12  53  5.35788e+06
12  54  1.35113e+07
12  55  0
12  56  1.93574e+07
12  57  1.18623e+07
12  58  0
12  59  2.04211e+06
12  60  7.88868e+06
12  61  0
12  62  6.07369e+06
12  63  5.03601e+06
12  64  0
12  65  1.8035e+07
12  66  1.03386e+07
12  67  6.63559e+06
12  68  1.17816e+07
12  69  0
12  70  0
12  71  1.40316e+07
12  72  9.20357e+06
12  73  1.39785e+07
12  74  3.99078e+06
12  75  1.27237e+07
12  76  733045
12  77  9.56984e+06
12  78  3.91499e+06
12  79  3.90637e+06
12  80  0
12  81  7.10736e+06
12  82  3.02072e+06
12  83  1.4429e+07
12  84  1.14617e+07
12  85  1.06528e+07
12  86  0
12  87  1.45285e+07
12  88  6.75313e+06
12  89  1.66286e+06
12  90  1.57763e+07
12  91  1.06123e+07
12  92  1.34311e+07
12  93  4.39173e+06
12  94  509839
12  95  8.30188e+06
12  96  1.15313e+07
12  97  1.90342e+07
12  98  1.80974e+07
12  99  5.0248e+06
12  100  2.69388e+06
13  0  0
13  1  1.34986e+07
13  2  7.32643e+06
13  3  0
13  4  0
13  5  9.90353e+06
13  6  0
13  7  6.43846e+06
13  8  2.19432e+06
13  9  8.31468e+06
13  10  5.46869e+06
13  11  1.03489e+07
13  12  5.11647e+06
13  13  8.8916e+06
13  14  6.64504e+06
13  15  0
13  16  4.69263e+06
13  17  635333
13  18  1.278e+07
13  19  0
13  20  2.02271e+06
13  21  6.80098e+06
13  22  0
13  23  511432
13  24  5.47576e+06
13  25  3061
13  26  1.21266e+07
13  27  1.15419e+07
13  28  1.06397e+06
13  29  7.70702e+06
13  30  5.02117e+06
13  31  8.07532e+06
13  32  1.21504e+07
13  33  1.57636e+07
13  34  0
13  35  0
13  36  5.54983e+06
13  37  0
13  38  0
13  39  0
13  40  8.95989e+06
13  41  0
13  42  0
13  43  3.39191e+06
13  44  7.62732e+06
13  45  0
13  46  6.00734e+06
13  47  1.41447e+07
13  48  6.12807e+06
13  49  1.6529e+07
13  50  8.59241e+06
13  51  1.08279e+07
13  52  5.99033e+06
13  53  6.35203e+06
13  54  566436
13  55  6.5484e+06
13  56  8.79816e+06
13  57  1.16891e+07
13  58  0
13  59  0
13  60  1.51338e+07
13  61  9.23754e+06
13  62  1.2416e+07
13  63  1.89955e+07
13  64  2.61928e+06
13  65  1.69835e+07
13  66  5.94876e+06
13  67  0
13  68  1.16217e+07
13  69  0
13  70  768175
13  71  257397
13  72  8.45936e+06
13  73  0
13  74  0
13  75  3.99051e+06
13  76  7.4957e+06
13  77  1.0929e+07
13  78  7.36851e+06
13  79  2.75589e+06
13  80  1.27163e+07
13  81  2.51763e+06
13  82  5.98628e+06
13  83  1.70682e+07
13  84  1.15323e+07
13  85  1.54006e+07
13  86  0
13  87  2.35592e+07
13  88  856369
13  89  1.54256e+07
13  90  720642
13  91  8.77432e+06
13  92  7.2819e+06
13  93  6.3404e+06
13  94  1.00492e+07
13  95  8.48575e+06
13  96  9.21154e+06
13  97  6.16483e+06
13  98  8.118e+06
13  99  1.20499e+07
13  100  1.14623e+07
14  0  3.69285e+06
14  1  4.42246e+06
14  2  8.2622e+06
14  3  1.43098e+07
14  4  1.03699e+07
14  5  1.14641e+07
14  6  5.32732e+06
14  7  9.83677e+06
14  8  4.9408e+06
14  9  4.18989e+06
14  10  6.87695e+06
14  11  6.69843e+06
14  12  9.37943e+06
14  13  9.37145e+06
14  14  6.66062e+06
14  15  0
14  16  9.92506e+06
14  17  1.31718e+07
14  18  5.5415e+06
14  19  0
14  20  5.71748e+06
14  21  0
14  22  1.3651e+07
14  23  1.7096e+07
14  24  6.7352e+06
14  25  2.21176e+06
14  26  1.13135e+07
14  27  7.90068e+06
14  28  2.96229e+06
14  29  4.83596e+06
14  30  5.06764e+06
14  31  5.32803e+06
14  32  1.11639e+07
14  33  9.21465e+06
14  34  0
14  35  4.95686e+06
14  36  0
14  37  1.37415e+07
14  38  9.7167e+06
14  39  0
14  40  4.91609e+06
14  41  221474
14  42  3.37135e+06
14  43  1.09972e+07
14  44  0
14  45  3.77627e+06
14  46  9.08917e+06
14  47  8.84438e+06
14  48  1.13464e+07
14  49  1.2029e+07
14  50  8.31566e+06
14  51  1.28377e+07
14  52  7.19219e+06
14  53  1.3272e+07
14  54  523080
14  55  5.81458e+06
14  56  1.50107e+07
14  57  1.07129e+07
14  58  3.83627e+06
14  59  1.08279e+07
14  60  3.72624e+06
14  61  0
14  62  1.18277e+07
14  63  1.03949e+07
14  64  2.20375e+06
14  65  8.08018e+06
14  66  1.65625e+06
14  67  1.77337e+07
14  68  0
14  69  5.96765e+06
14  70  7.04922e+06
14  71  8.05813e+06
14  72  1.12111e+07
14  73  2.10926e+07
14  74  5.15391e+06
14  75  1.91288e+06
14  76  8.54175e+06
14  77  2.59627e+06
14  78  7.53009e+06
14  79  8.61044e+06
14  80  1.01933e+06
14  81  0
14  82  679921
14  83  0
14  84  4.70192e+06
14  85  4.723e+06
14  86  1.33115e+07
14  87  1.79042e+07
14  88  5.63109e+06
14  89  1.14531e+07
14  90  1.22274e+07
14  91  1.32297e+07
14  92  1.14952e+07
14  93  646351
14  94  1.17088e+07
14  95  5.88365e+06
14  96  2.62427e+07
14  97  1.04024e+07
14  98  0
14  99  1.76733e+07
14  100  3.20744e+06
15  0  1.01135e+07
15  1  4.85035e+06
15  2  0
15  3  0
15  4  0
15  5  326715
15  6  1.11473e+07
15  7  7.43496e+06
15  8  8.52134e+06
15  9  1.69684e+07
15  10  5.27152e+06
15  11  2.7574e+06
15  12  1.13611e+07
15  13  720478
15  14  9.24771e+06
15  15  0
15  16  1.05531e+07
15  17  6.42686e+06
15  18  0
15  19  0
15  20  6.27206e+06
15  21  6.80573e+06
15  22  9.32821e+06
15  23  4.44224e+06
15  24  0
15  25  5.30825e+06
15  26  1.36676e+07
15  27  4.0484e+06
15  28  3.3259e+06
15  29  1.3088e+07
15  30  1.33785e+07
15  31  1.07598e+07
15  32  7.8447e+06
15  33  9.78023e+06
15  34  0
15  35  0
15  36  8.20461e+06
15  37  1.08165e+07
15  38  1.51933e+06
15  39  2.06669e+07
15  40  0
15  41  0
15  42  1.21622e+06
15  43  0
15  44  1.21921e+07
15  45  1.3307e+07
15  46  7.38481e+06
15  47  0
15  48  0
15  49  1.1324e+07
15  50  1.27167e+07
15  51  0
15  52  6.7353e+06
15  53  9.37513e+06
15  54  8.56824e+06
15  55  2.0988e+06
15  56  6.12981e+06
15  57  3.78535e+06
15  58  0
15  59  8.36518e+06
15  60  1.36197e+07
15  61  1.16306e+07
15  62  9.31651e+06
15  63  1.12806e+07
15  64  887415
15  65  4.17247e+06
15  66  2.61263e+06
15  67  1.61444e+07
15  68  1.0303e+07
15  69  4.06535e+06
15  70  1.03419e+07
15  71  7.66178e+06
15  72  1.25946e+07
15  73  2.12112e+07
15  74  1.61798e+07
15  75  1.86984e+07
15  76  8.04469e+06
15  77  1.669e+07
15  78  0
15  79  0
15  80  2.23623e+07
15  81  2.28911e+06
15  82  0
15  83  1.17137e+07
15  84  858758
15  85  1.33813e+07
15  86  6.29556e+06
15  87  5.19418e+06
15  88  7.26748e+06
15  89  1.00008e+07
15  90  0
15  91  0
15  92  2.39532e+07
15  93  1.7377e+07
15  94  4.94505e+06
15  95  8.99976e+06
15  96  1.14026e+07
15  97  2.36335e+07
15  98  1.53218e+07
15  99  7.14825e+06
15  100  0
16  0  9.65394e+06
16  1  9.66574e+06
16  2  0
16  3  4.60737e+06
16  4  1.35951e+07
16  5  1.08583e+07
16  6  3.014e+06
16  7  3.33563e+06
16  8  0
16  9  1.05838e+07
16  10  0
16  11  5.67412e+06
16  12  0
16  13  8.50153e+06
16  14  4.88511e+06
16  15  1.09527e+07
16  16  8.64508e+06
16  17  0
16  18  4.68474e+06
16  19  6.18427e+06
16  20  9.82357e+06
16  21  6.77862e+06
16  22  1.19808e+07
16  23  0
16  24  4.16343e+06
16  25  6.61828e+06
16  26  0
16  27  5.95057e+06
16  28  3.77754e+06
16  29  3.99342e+06
16  30  8.22798e+06
16  31  7.29299e+06
16  32  5.6342e+06
16  33  7.12288e+06
16  34  2.37486e+07
16  35  4.92828e+06
16  36  0
16  37  4.82257e+06
16  38  0
16  39  0
16  40  7.71468e+06
16  41  3.89756e+06
16  42  6.56383e+06
16  43  1.38799e+07
16  44  7.03313e+06
16  45  4.60254e+06
16  46  6.4266e+06
16  47  9.38508e+06
16  48  8.49048e+06
16  49  8.14059e+06
16  50  1.22725e+07
16  51  642708
16  52  1.53309e+07
16  53  1.48712e+07
16  54  0
16  55  0
16  56  2.14904e+07
16  57  1.30223e+07
16  58  1.22294e+06
16  59  1.11215e+07
16  60  6.00733e+06
16  61  5.8936e+06
16  62  2.88918e+06
16  63  0
16  64  1.16231e+07
16  65  1.44061e+07
16  66  1.53509e+07
16  67  1.36592e+07
16  68  1.3262e+07
16  69  2.30921e+07
16  70  1.35768e+07
16  71  1.49569e+06
16  72  1.29925e+07
16  73  0
16  74  1.39317e+07
16  75  7.84214e+06
16  76  1.28279e+06
16  77  0
16  78  7.93927e+06
16  79  0
16  80  1.73496e+07
16  81  1.55846e+07
16  82  6.06913e+06
16  83  1.39739e+06
16  84  6.82046e+06
16  85  1.30063e+07
16  86  1.37103e+07
16  87  2.7487e+07
16  88  1.55163e+07
16  89  0
16  90  0
16  91  1.44567e+07
16  92  7.02177e+06
16  93  9.6984e+06
16  94  0
16  95  9.28064e+06
16  96  0
16  97  1.09268e+06
16  98  1.23508e+07
16  99  6.3014e+06
16  100  7.75712e+06
17  0  8.88042e+06
17  1  1.04641e+07
17  2  1.34903e+07
17  3  6.8469e+06
17  4  1.0596e+07
17  5  0
17  6  0
17  7  3.53659e+06
17  8  8.35856e+06
17  9  9.23911e+06
17  10  6.09622e+06
17  11  0
17  12  8.17016e+06
17  13  1.01836e+07
17  14  8.24131e+06
17  15  1.13079e+07
17  16  5.3392e+06
17  17  1.26086e+07
17  18  3.60607e+06
17  19  6.30308e+06
17  20  1.36974e+07
17  21  7.26195e+06
17  22  1.35868e+07
17  23  4.20045e+06
17  24  6.38332e+06
17  25  1.23109e+07
17  26  1.70597e+06
17  27  7.64171e+06
17  28  5.71695e+06
17  29  9.79609e+06
17  30  4.72321e+06
17  31  1.55909e+07
17  32  1.04252e+07
17  33  0
17  34  1.60221e+07
17  35  0
17  36  2.04472e+07
17  37  1.29109e+07
17  38  642625
17  39  1.45988e+07
17  40  1.33494e+07
17  41  0
17  42  0
17  43  1.43824e+07
17  44  9.68036e+06
17  45  5.72636e+06
17  46  3.01002e+06
17  47  1.07791e+07
17  48  9.07225e+06
17  49  5.65097e+06
17  50  1.78748e+07
17  51  5.95882e+06
17  52  0
17  53  5.71119e+06
17  54  9.57918e+06
17  55  1.21096e+07
17  56  1.50717e+07
17  57  8.05076e+06
17  58  3.37619e+06
17  59  1.71096e+07
17  60  5.13895e+06
17  61  1.4089e+07
17  62  9.81545e+06
17  63  1.85374e+07
17  64  0
17  65  1.44088e+06
17  66  8.89421e+06
17  67  0
17  68  1.07684e+06
17  69  4.66802e+06
17  70  8.59341e+06
17  71  6.8063e+06
17  72  0
17  73  6.88396e+06
17  74  2.63735e+07
17  75  9.00453e+06
17  76  9.67016e+06
17  77  7.33883e+06
17  78  2.63728e+06
17  79  1.22472e+07
17  80  1.81006e+07
17  81  4.98885e+06
17  82  1.82047e+07
17  83  0
17  84  9.03865e+06
17  85  7.11817e+06
17  86  4.13656e+06
17  87  1.1139e+07
17  88  536994
17  89  0
17  90  326669
17  91  8.93353e+06
17  92  0
17  93  9.67333e+06
17  94  1.03187e+07
17  95  1.93362e+07
17  96  3.70817e+06
17  97  1.14844e+07
17  98  7.42638e+06
17  99  1.27351e+07
17  100  7.34271e+06
18  0  0
18  1  4.24414e+06
18  2  4.54729e+06
18  3  0
18  4  1.42296e+07
18  5  3.08065e+06
18  6  6.06552e+06
18  7  9.97052e+06
18  8  4.0512e+06
18  9  3.29716e+06
18  10  1.19719e+07
18  11  6.12846e+06
18  12  3.70934e+06
18  13  4.53935e+06
18  14  8.5622e+06
18  15  5.62088e+06
18  16  0
18  17  5.5408e+06
18  18  3.24252e+06
18  19  6.10108e+06
18  20  1.55764e+07
18  21  8.08959e+06
18  22  0
18  23  0
18  24  1.05876e+07
18  25  4.60079e+06
18  26  7.2123e+06
18  27  1.18204e+07
18  28  0
18  29  5.02027e+06
18  30  9.29201e+06
18  31  1.00542e+07
18  32  5.10215e+06
18  33  1.02011e+07
18  34  0
18  35  0
18  36  3.49927e+06
18  37  2.20865e+07
18  38  3.98732e+06
18  39  1.08038e+07
18  40  7.48975e+06
18  41  1.05401e+07
18  42  9.8795e+06
18  43  1.598e+07
18  44  9.42373e+06
18  45  4.74802e+06
18  46  1.72132e+07
18  47  1.05499e+06
18  48  6.06793e+06
18  49  7.3444e+06
18  50  1.33168e+07
18  51  0
18  52  8.51442e+06
18  53  0
18  54  6.83112e+06
18  55  1.41186e+07
18  56  1.80352e+07
18  57  0
18  58  1.65176e+07
18  59  0
18  60  1.18113e+07
18  61  1.26614e+07
18  62  1.23653e+07
18  63  1.62551e+07
18  64  1.31388e+07
18  65  1.43713e+07
18  66  1.19571e+07
18  67  0
18  68  0
18  69  0
18  70  1.5122e+07
18  71  6.73774e+06
18  72  0
18  73  1.1055e+07
18  74  1.66208e+07
18  75  0
18  76  0
18  77  2.00581e+07
18  78  1.02096e+07
18  79  1.2075e+07
18  80  1.32003e+07
18  81  2.54313e+06
18  82  5.23439e+06
18  83  9.22463e+06
18  84  1.13978e+07
18  85  8.02713e+06
18  86  1.64512e+07
18  87  1.94608e+07
18  88  1.40528e+07
18  89  0
18  90  1.06733e+07
18  91  4.82701e+06
18  92  8.62984e+06
18  93  8.09141e+06
18  94  5.81134e+06
18  95  8.49025e+06
18  96  0
18  97  1.28529e+07
18  98  7.28573e+06
18  99  0
18  100  7.27154e+06
19  0  1.65313e+07
19  1  6.23465e+06
19  2  7.65232e+06
19  3  0
19  4  0
19  5  5.41866e+06
19  6  4.54611e+06
19  7  0
19  8  5.98644e+06
19  9  1.39713e+07
19  10  0
19  11  4.58289e+06
19  12  6.9813e+06
19  13  0
19  14  7.22867e+06
19  15  8.08113e+06
19  16  0
19  17  1.05988e+07
19  18  7.29623e+06
19  19  0
19  20  1.34161e+07
19  21  0
19  22  0
19  23  4.58566e+06
19  24  4.45329e+06
19  25  1.03931e+07
19  26  1.39111e+07
19  27  8.06692e+06
19  28  8.65045e+06
19  29  486143
19  30  9.00418e+06
19  31  3.93834e+06
19  32  5.02077e+06
19  33  0
19  34  6.74164e+06
19  35  1.13031e+07
19  36  1.25506e+07
19  37  0
19  38  8.40318e+06
19  39  1.44645e+07
19  40  7.50046e+06
19  41  1.54411e+07
19  42  1.76508e+07
19  43  1.52539e+07
19  44  1.0092e+07
19  45  0
19  46  3.38896e+06
19  47  1.24029e+07
19  48  4.07298e+06
19  49  5.62682e+06
19  50  1.37154e+07
19  51  1.04378e+07
19  52  6.16847e+06
19  53  1.16308e+07
19  54  0
19  55  1.71409e+07
19  56  7.14337e+06
19  57  0
19  58  9.75593e+06
19  59  1.07058e+07
19  60  1.3096e+07
19  61  1.47432e+07
19  62  0
19  63  7.40472e+06
19  64  1.55458e+07
19  65  2.39055e+06
19  66  1.1971e+07
19  67  2.34701e+06
19  68  4.19941e+06
19  69  0
19  70  6.28005e+06
19  71  5.60944e+06
19  72  1.7087e+07
19  73  6.02528e+06
19  74  3.75451e+06
19  75  2.04197e+07
19  76  2.29303e+07
19  77  1.66818e+07
19  78  6.58834e+06
19  79  1.11769e+07
19  80  8.8646e+06
19  81  5.23423e+06
19  82  1.03958e+07
19  83  1.01079e+07
19  84  3.64988e+06
19  85  0
19  86  0
19  87  4.16101e+06
19  88  1.40378e+07
19  89  8.00398e+06
19  90  1.25899e+07
19  91  1.99569e+07
19  92  6.80686e+06
19  93  4.74523e+06
19  94  8.05829e+06
19  95  5.30459e+06
19  96  1.10415e+07
19  97  0
19  98  1.16508e+07
19  99  9.09964e+06
19  100  4.21845e+06
20  0  0
20  1  0
20  2  9.56313e+06
20  3  6.86296e+06
20  4  0
20  5  7.99609e+06
20  6  8.98479e+06
20  7  9.46711e+06
20  8  7.47968e+06
20  9  5.30819e+06
20  10  4.80319e+06
20  11  7.75142e+06
20  12  1.04835e+07
20  13  0
20  14  0
20  15  8.45394e+06
20  16  6.38898e+06
20  17  1.56778e+07
20  18  4.80514e+06
20  19  0
20  20  1.40117e+07
20  21  1.71202e+07
20  22  8.6323e+06
20  23  2.08412e+06
20  24  4.74709e+06
20  25  0
20  26  6.19248e+06
20  27  6.08027e+06
20  28  8.59964e+06
20  29  770131
20  30  0
20  31  8.30285e+06
20  32  0
20  33  2.59684e+06
20  34  8.30983e+06
20  35  0
20  36  3.16166e+06
20  37  0
20  38  7.51229e+06
20  39  1.13835e+06
20  40  1.58247e+07
20  41  3.72835e+06
20  42  5.75846e+06
20  43  4.80397e+06
20  44  1.73704e+07
20  45  1.0739e+07
20  46  1.45725e+07
20  47  196729
20  48  9.71641e+06
20  49  7.68188e+06
20  50  6.18171e+06
20  51  8.93688e+06
20  52  9.25838e+06
20  53  893654
20  54  6.25081e+06
20  55  2.04393e+06
20  56  1.37339e+07
20  57  8.58277e+06
20  58  9.3379e+06
20  59  8.91087e+06
20  60  3.60222e+06
20  61  1.78708e+07
20  62  1.74456e+07
20  63  1.15315e+07
20  64  7.40729e+06
20  65  5.24821e+06
20  66  1.26399e+07
20  67  7.90972e+06
20  68  1.29249e+07
20  69  7.63588e+06
20  70  1.53394e+07
20  71  9.8288e+06
20  72  1.40209e+07
20  73  1.08498e+07
20  74  7.78027e+06
20  75  2.09888e+07
20  76  8.08318e+06
20  77  3.37764e+06
20  78  9.87878e+06
20  79  3.20694e+06
20  80  3.79351e+06
20  81  3.57328e+06
20  82  1.17042e+06
20  83  1.30855e+07
20  84  1.01763e+07
20  85  3.40304e+06
20  86  1.18455e+07
20  87  8.01515e+06
20  88  1.21324e+07
20  89  4.14535e+06
20  90  3.72945e+06
20  91  7.98346e+06
20  92  3.17482e+06
20  93  2.67516e+07
20  94  0
20  95  6.95877e+06
20  96  0
20  97  0
20  98  1.34806e+07
20  99  469088
20  100  4.09492e+06
21  0  910928
21  1  1.38848e+07
21  2  3.57286e+06
21  3  2.27574e+06
21  4  1.05046e+07
21  5  8.2744e+06
21  6  2.74973e+06
21  7  0
21  8  9.31002e+06
21  9  1.05985e+07
21  10  2.71196e+06
21  11  5.2995e+06
21  12  1.3446e+07
21  13  2.74806e+06
21  14  9.42394e+06
21  15  0
21  16  1.05292e+07
21  17  8.6203e+06
21  18  1.39454e+07
21  19  1.23843e+07
21  20  9.7856e+06
21  21  1.73793e+07
21  22  1.16384e+07
21  23  8.22007e+06
21  24  0
21  25  6.36468e+06
21  26  8.9082e+06
21  27  6.86312e+06
21  28  6.27826e+06
21  29  9.46514e+06
21  30  1.04098e+07
21  31  7.29043e+06
21  32  0
21  33  739962
21  34  5.73433e+06
21  35  0
21  36  1.00935e+07
21  37  5.45076e+06
21  38  1.02507e+06
21  39  6.04262e+06
21  40  0
21  41  8.55209e+06
21  42  4.16342e+06
21  43  1.04677e+07
21  44  5.68436e+06
21  45  4.53632e+06
21  46  8.01857e+06
21  47  0
21  48  7.25166e+06
21  49  1.45878e+07
21  50  1.32995e+07
21  51  5.60406e+06
21  52  5.70275e+06
21  53  9.56794e+06
21  54  1.30297e+07
21  55  1.48891e+07
21  56  1.07526e+07
21  57  1.14923e+06
21  58  7.896e+06
21  59  2.4111e+07
21  60  1.19352e+07
21  61  5.81181e+06
21  62  960966
21  63  0
21  64  1.97021e+06
21  65  0
21  66  1.00155e+07
21  67  8.63161e+06
21  68  4.77876e+06
21  69  6.21514e+06
21  70  6.64101e+06
21  71  1.83394e+06
21  72  7.83192e+06
21  73  1.18767e+07
21  74  1.49391e+07
21  75  0
21  76  1.22075e+07
21  77  1.82946e+07
21  78  1.36834e+07
21  79  1.39674e+07
21  80  6.98781e+06
21  81  8.37492e+06
21  82  0
21  83  1.81394e+06
21  84  1.13125e+07
21  85  0
21  86  0
21  87  2.67873e+07
21  88  9.89406e+06
21  89  8.19958e+06
21  90  4.67827e+06
21  91  1.38097e+07
21  92  1.02579e+07
21  93  6.71398e+06
21  94  1.07674e+07
21  95  1.30442e+07
21  96  5.11595e+06
21  97  2.78505e+07
21  98  7.8471e+06
21  99  8.7323e+06
21  100  1.4311e+07
22  0  8.44431e+06
22  1  9.04508e+06
22  2  9.88938e+06
22  3  4.23664e+06
22  4  1.0005e+07
22  5  7.25529e+06
22  6  7.96164e+06
22  7  1.04687e+06
22  8  1.41629e+07
22  9  0
22  10  3.69e+06
22  11  5.41844e+06
22  12  4.57091e+06
22  13  8.02385e+06
22  14  0
22  15  5.70268e+06
22  16  6.17683e+06
22  17  4.19662e+06
22  18  4.4431e+06
22  19  0
22  20  4.09341e+06
22  21  9.70377e+06
22  22  6.98642e+06
22  23  1.33756e+06
22  24  9.96463e+06
22  25  1.97169e+06
22  26  0
22  27  1.46523e+06
22  28  2.04202e+06
22  29  1.73433e+07
22  30  1.68546e+07
22  31  0
22  32  1.17912e+07
22  33  0
22  34  9.41474e+06
22  35  9.84696e+06
22  36  6.58526e+06
22  37  1.05159e+07
22  38  7.06853e+06
22  39  7.42786e+06
22  40  0
22  41  8.95187e+06
22  42  0
22  43  1.511e+07
22  44  7.91112e+06
22  45  1.61144e+06
22  46  0
22  47  2.02778e+07
22  48  1.08221e+06
22  49  8.69444e+06
22  50  9.40118e+06
22  51  1.43114e+07
22  52  2.60388e+06
22  53  1.08701e+07
22  54  1.19718e+07
22  55  0
22  56  1.29902e+07
22  57  1.05986e+07
22  58  8.60702e+06
22  59  2.58792e+06
22  60  1.26149e+07
22  61  1.42786e+07
22  62  1.32855e+07
22  63  3.70494e+06
22  64  0
22  65  0
22  66  1.03188e+07
22  67  8.20653e+06
22  68  3.55736e+06
22  69  0
22  70  1.98383e+07
22  71  1.13412e+07
22  72  1.02889e+07
22  73  1.37683e+06
22  74  1.04924e+07
22  75  2.57016e+07
22  76  0
22  77  2.86045e+06
22  78  9.51693e+06
22  79  6.98273e+06
22  80  4.36785e+06
22  81  1.3627e+07
22  82  6.00436e+06
22  83  6.68703e+06
22  84  4.53145e+06
22  85  5.49428e+06
22  86  7.86197e+06
22  87  8.2338e+06
22  88  0
22  89  1.62487e+07
22  90  3.88669e+06
22  91  1.64655e+06
22  92  3.34933e+06
22  93  9.69146e+06
22  94  1.14926e+07
22  95  1.58545e+07
22  96  1.06085e+07
22  97  3.62545e+06
22  98  6.87783e+06
22  99  1.44065e+07
22  100  1.52666e+07
23  0  0
23  1  9.81788e+06
23  2  2.8334e+06
23  3  7.09873e+06
23  4  4.96126e+06
23  5  7.2594e+06
23  6  1.37419e+07
23  7  6.1174e+06
23  8  0
23  9  1.33501e+07
23  10  9.2951e+06
23  11  2.60506e+06
23  12  5.43196e+06
23  13  1.92691e+07
23  14  0
23  15  8.42309e+06
23  16  0
23  17  2.71686e+06
23  18  7.78676e+06
23  19  944787
23  20  7.16528e+06
23  21  4.92725e+06
23  22  1.2346e+07
23  23  1.01859e+07
23  24  5.12693e+06
23  25  1.48539e+07
23  26  0
23  27  0
23  28  6.55485e+06
23  29  6.99088e+06
23  30  1.46717e+06
23  31  1.4233e+07
23  32  1.02101e+07
23  33  1.52407e+07
23  34  7.8947e+06
23  35  2.46035e+06
23  36  8.02216e+06
23  37  4.10224e+06
23  38  2.10283e+06
23  39  4.24179e+06
23  40  1.19817e+07
23  41  4.10656e+06
23  42  0
23  43  6.74774e+06
23  44  9.30181e+06
23  45  2.49927e+06
23  46  5.58319e+06
23  47  1.12502e+07
23  48  1.37849e+07
23  49  1.2321e+07
23  50  1.18181e+07
23  51  9.8236e+06
23  52  1.18715e+07
23  53  0
23  54  1.23111e+07
23  55  1.08306e+07
23  56  7.16322e+06
23  57  1.37792e+07
23  58  8.18973e+06
23  59  3.18099e+06
23  60  1.0504e+07
23  61  7.44953e+06
23  62  6.51933e+06
23  63  1.61557e+07
23  64  0
23  65  1.93498e+07
23  66  0
23  67  9.00574e+06
23  68  1.22392e+07
23  69  2.64454e+06
23  70  8.43519e+06
23  71  2.37245e+06
23  72  6.63646e+06
23  73  1.19327e+06
23  74  1.29595e+07
23  75  1.30434e+07
23  76  1.48802e+07
23  77  0
23  78  9.26838e+06
23  79  9.28793e+06
23  80  1.85232e+06
23  81  338444
23  82  3.68277e+06
23  83  1.40205e+07
23  84  6.78538e+06
23  85  1.00246e+07
23  86  2.56083e+06
23  87  9.35359e+06
23  88  1.68617e+07
23  89  7.42599e+06
23  90  5.92076e+06
23  91  0
23  92  0
23  93  2.04403e+07
23  94  1.48935e+07
23  95  1.398e+07
23  96  1.26169e+07
23  97  2.55902e+06
23  98  1.1363e+07
23  99  1.26229e+06
23  100  512132
24  0  8.88077e+06
24  1  1.02095e+07
24  2  3.64694e+06
24  3  1.23507e+07
24  4  9.62726e+06
24  5  0
24  6  4.5035e+06
24  7  1.46816e+07
24  8  5.6979e+06
24  9  4.579e+06
24  10  6.35102e+06
24  11  7.01732e+06
24  12  1.2074e+07
24  13  8.31394e+06
24  14  7.32551e+06
24  15  1.38547e+07
24  16  2.45364e+07
24  17  1.15722e+07
24  18  1.68284e+07
24  19  1.67285e+07
24  20  1.75648e+06
24  21  6.70551e+06
24  22  9.16115e+06
24  23  5.13158e+06
24  24  1.36621e+07
24  25  7.07995e+06
24  26  6.79559e+06
24  27  1.65613e+07
24  28  5.90574e+06
24  29  1.4223e+06
24  30  4.11329e+06
24  31  8.11695e+06
24  32  0
24  33  9.80585e+06
24  34  1.09122e+07
24  35  1.2279e+07
24  36  8.8415e+06
24  37  954916
24  38  2.70961e+06
24  39  0
24  40  4.00185e+06
24  41  1.72879e+07
24  42  6.9771e+06
24  43  1.53791e+07
24  44  0
24  45  0
24  46  905850
24  47  1.4817e+07
24  48  1.94093e+07
24  49  7.23433e+06
24  50  0
24  51  1.24465e+07
24  52  6.18763e+06
24  53  9.22764e+06
24  54  5.71874e+06
24  55  7.86831e+06
24  56  5.49015e+06
24  57  1.13454e+07
24  58  1.18332e+07
24  59  523868
24  60  8.80152e+06
24  61  1.22966e+07
24  62  7.13275e+06
24  63  1.25167e+07
24  64  1.50352e+07
24  65  1.1487e+07
24  66  1.52828e+06
24  67  9.11641e+06
24  68  6.55752e+06
24  69  7.97518e+06
24  70  1.3321e+07
24  71  2.0298e+07
24  72  1.31745e+07
24  73  3.00496e+06
24  74  2.80307e+06
24  75  7.33524e+06
24  76  1.7395e+07
24  77  0
24  78  1.28318e+07
24  79  9.64189e+06
24  80  0
24  81  1.32263e+07
24  82  6.89552e+06
24  83  0
24  84  1.43372e+07
24  85  2.05613e+06
24  86  1.10556e+07
24  87  1.13569e+07
24  88  5.28546e+06
24  89  1.13793e+07
24  90  1.00465e+07
