row  column  (images_6a.edf S-K*images_6a.edf Ar-K**2.3)
11  88  2.22655e+06
11  89  0
11  90  2.24351e+06
11  91  387775
11  92  0
11  93  4.1888e+06
11  94  3.16508e+06
11  95  1.75406e+06
11  96  852192
11  97  0
11  98  0
11  99  4.44862e+06
11  100  5.90379e+06
12  0  7.54652e+07
12  1  5.61419e+07
12  2  4.64858e+07
12  3  4.85444e+07
12  4  4.86036e+07
12  5  5.27653e+07
12  6  5.5248e+07
12  7  5.80971e+07
12  8  5.69205e+07
12  9  6.72855e+07
12  10  6.28527e+07
12  11  7.67929e+07
12  12  7.37581e+07
12  13  6.7025e+07
12  14  7.89358e+07
12  15  5.55562e+07
12  16  5.75525e+07
12  17  6.12385e+07
12  18  6.03813e+07
12  19  6.04363e+07
12  20  4.43439e+07
12  21  5.17662e+07
12  22  4.7796e+07
12  23  3.76049e+07
12  24  5.50391e+07
12  25  5.36551e+07
12  26  6.81915e+07
12  27  6.44033e+07
12  28  6.1772e+07
12  29  7.86661e+07
12  30  8.1484e+07
12  31  7.37781e+07
12  32  5.49612e+07
12  33  6.66661e+07
12  34  6.50983e+07
12  35  5.29859e+07
12  36  7.24069e+07
12  37  6.66682e+07
12  38  1.02024e+08
12  39  8.56123e+07
12  40  4.40096e+07
12  41  4.26245e+07
12  42  2.2578e+07
12  43  2.70778e+07
12  44  2.44625e+07
12  45  1.80781e+07
12  46  3.07185e+07
12  47  5.06789e+07
12  48  4.83917e+07
12  49  5.56381e+07
12  50  5.56261e+07
12  51  5.49207e+07
12  52  6.78228e+07
12  53  5.97772e+07
12  54  5.13845e+07
12  55  5.44921e+07
12  56  5.43816e+07
12  57  4.33476e+07
12  58  6.65618e+07
12  59  6.83385e+07
12  60  4.44781e+07
12  61  5.13767e+07
12  62  6.17553e+07
12  63  3.98103e+07
12  64  4.3583e+07
12  65  3.44186e+07
12  66  5.4944e+07
12  67  3.72282e+07
12  68  3.38505e+07
12  69  4.26199e+07
12  70  2.35193e+07
12  71  2.32016e+07
12  72  1.12e+07
12  73  1.45202e+07
12  74  1.27673e+07
12  75  1.12091e+07
12  76  2.21466e+07
12  77  1.95506e+07
12  78  1.39957e+07
12  79  9.40779e+06
12  80  4.61689e+06
12  81  1.02794e+07
12  82  7.5866e+06
12  83  5.64317e+06
12  84  9.09502e+06
12  85  5.34943e+06
12  86  4.28031e+06
12  87  1.67849e+06
12  88  8.50114e+06
12  89  3.00262e+06
12  90  3.55597e+06
12  91  1.00437e+06
12  92  3.1141e+06
12  93  7.43691e+06
12  94  6.54238e+06
12  95  4.49519e+06
12  96  7.50225e+06
12  97  3.19478e+06
12  98  2.51351e+06
12  99  4.59217e+06
12  100  9.79456e+06
13  0  7.06095e+07
13  1  7.59426e+07
13  2  5.59049e+07
13  3  5.22153e+07
13  4  5.14001e+07
13  5  4.90281e+07
13  6  6.00117e+07
13  7  5.43178e+07
13  8  5.33168e+07
13  9  5.91352e+07
13  10  6.63739e+07
13  11  8.41743e+07
13  12  7.73874e+07
13  13  8.18616e+07
13  14  7.69459e+07
13  15  7.61239e+07
13  16  6.87223e+07
13  17  7.2969e+07
13  18  5.75376e+07
13  19  8.79751e+07
13  20  6.22761e+07
13  21  5.10118e+07
13  22  5.45585e+07
13  23  6.81183e+07
13  24  4.11383e+07
13  25  6.24974e+07
13  26  4.96514e+07
13  27  6.45936e+07
13  28  5.81848e+07
13  29  5.81677e+07
13  30  7.17977e+07
13  31  6.96515e+07
13  32  7.9544e+07
13  33  7.16292e+07
13  34  7.04507e+07
13  35  5.98603e+07
13  36  6.6115e+07
13  37  1.16406e+08
13  38  1.23303e+08
13  39  8.41132e+07
13  40  4.85486e+07
13  41  3.48444e+07
13  42  3.48838e+07
13  43  3.92046e+07
13  44  3.42207e+07
13  45  2.90798e+07
13  46  3.69377e+07
13  47  3.76392e+07
13  48  5.96387e+07
13  49  4.75143e+07
13  50  6.23858e+07
13  51  5.42847e+07
13  52  6.925e+07
13  53  6.50059e+07
13  54  5.90127e+07
13  55  4.28547e+07
13  56  4.88389e+07
13  57  5.26622e+07
13  58  4.28047e+07
13  59  5.31668e+07
13  60  4.80676e+07
13  61  5.38715e+07
13  62  5.86105e+07
13  63  3.3888e+07
13  64  4.7218e+07
13  65  3.75007e+07
13  66  2.89103e+07
13  67  4.62087e+07
13  68  3.35945e+07
13  69  2.55662e+07
13  70  3.34453e+07
13  71  2.87892e+07
13  72  2.03799e+07
13  73  2.0898e+07
13  74  2.57199e+07
13  75  3.75539e+06
13  76  1.62535e+07
13  77  1.14396e+07
13  78  2.23025e+07
13  79  1.63331e+07
13  80  8.10729e+06
13  81  8.08975e+06
13  82  8.47019e+06
13  83  6.58959e+06
13  84  726464
13  85  3.90022e+06
13  86  1.14162e+07
13  87  7.04056e+06
13  88  6.37903e+06
13  89  2.29201e+06
13  90  9.07656e+06
13  91  823716
13  92  2.59708e+06
13  93  7.3657e+06
13  94  317594
13  95  4.00154e+06
13  96  2.10321e+06
13  97  189204
13  98  4.07297e+06
13  99  755799
13  100  397502
14  0  7.38597e+07
14  1  5.19903e+07
14  2  5.09338e+07
14  3  3.01377e+07
14  4  4.53527e+07
14  5  6.13339e+07
14  6  5.10608e+07
14  7  4.41601e+07
14  8  7.20831e+07
14  9  7.41787e+07
14  10  7.71173e+07
14  11  6.38193e+07
14  12  8.05975e+07
14  13  8.33428e+07
14  14  8.32905e+07
14  15  9.25085e+07
14  16  6.54729e+07
14  17  7.97973e+07
14  18  6.41089e+07
14  19  7.02981e+07
14  20  6.28951e+07
14  21  5.74223e+07
14  22  5.27784e+07
14  23  4.79152e+07
14  24  5.19004e+07
14  25  7.18541e+07
14  26  6.48459e+07
14  27  6.96313e+07
14  28  5.77373e+07
14  29  7.42113e+07
14  30  8.07988e+07
14  31  8.50304e+07
14  32  6.74658e+07
14  33  8.55295e+07
14  34  6.4878e+07
14  35  6.68799e+07
14  36  8.21941e+07
14  37  7.6751e+07
14  38  9.66041e+07
14  39  7.7643e+07
14  40  5.64397e+07
14  41  3.64443e+07
14  42  3.20518e+07
14  43  3.77243e+07
14  44  2.74301e+07
14  45  3.87735e+07
14  46  2.15361e+07
14  47  4.56665e+07
14  48  5.76717e+07
14  49  6.50293e+07
14  50  5.66397e+07
14  51  5.90035e+07
14  52  6.54165e+07
14  53  8.42253e+07
14  54  6.39494e+07
14  55  4.06301e+07
14  56  5.83371e+07
14  57  5.68875e+07
14  58  5.86224e+07
14  59  3.76712e+07
14  60  4.36919e+07
14  61  5.24274e+07
14  62  3.17565e+07
14  63  4.59069e+07
14  64  3.79102e+07
14  65  3.55166e+07
14  66  3.99599e+07
14  67  3.24101e+07
14  68  4.13493e+07
14  69  4.12623e+07
14  70  3.16604e+07
14  71  2.93783e+07
14  72  2.22888e+07
14  73  1.66796e+07
14  74  1.95209e+07
14  75  1.34855e+07
14  76  1.77115e+07
14  77  1.21573e+07
14  78  2.23074e+07
14  79  1.28645e+07
14  80  1.70151e+07
14  81  8.90116e+06
14  82  7.3428e+06
14  83  7.65079e+06
14  84  5.01992e+06
14  85  6.29703e+06
14  86  4.25116e+06
14  87  4.71618e+06
14  88  0
14  89  1.71899e+06
14  90  2.66394e+06
14  91  1.92899e+06
14  92  1.93514e+06
14  93  3.69925e+06
14  94  2.1611e+06
14  95  544173
14  96  0
14  97  3.53217e+06
14  98  6.83622e+06
14  99  0
14  100  2.92586e+06
15  0  6.07088e+07
15  1  7.77095e+07
15  2  6.03633e+07
15  3  5.71817e+07
15  4  5.76319e+07
15  5  6.87073e+07
15  6  6.08816e+07
15  7  6.25405e+07
15  8  5.84636e+07
15  9  6.7663e+07
15  10  6.76589e+07
15  11  8.84686e+07
15  12  8.49944e+07
15  13  8.19965e+07
15  14  8.04095e+07
15  15  7.64346e+07
15  16  7.92175e+07
15  17  8.16045e+07
15  18  6.87855e+07
15  19  8.0626e+07
15  20  5.86847e+07
15  21  6.1241e+07
15  22  5.9874e+07
15  23  7.09948e+07
15  24  6.02861e+07
15  25  6.26754e+07
15  26  6.66769e+07
15  27  5.63222e+07
15  28  6.88362e+07
15  29  7.28114e+07
15  30  8.45275e+07
15  31  7.76988e+07
15  32  7.82724e+07
15  33  7.91474e+07
15  34  7.82203e+07
15  35  8.8116e+07
15  36  9.0643e+07
15  37  8.44028e+07
15  38  9.40116e+07
15  39  7.35291e+07
15  40  5.47088e+07
15  41  4.24973e+07
15  42  2.87165e+07
15  43  3.7052e+07
15  44  2.57524e+07
15  45  3.01936e+07
15  46  3.99213e+07
15  47  3.82357e+07
15  48  5.99808e+07
15  49  5.65156e+07
15  50  7.5537e+07
15  51  5.2155e+07
15  52  6.46333e+07
15  53  7.00863e+07
15  54  5.98111e+07
15  55  5.76056e+07
15  56  5.76467e+07
15  57  5.8235e+07
15  58  6.68164e+07
15  59  6.02691e+07
15  60  4.86092e+07
15  61  4.72304e+07
15  62  4.19084e+07
15  63  3.9845e+07
15  64  4.19758e+07
15  65  5.11282e+07
15  66  2.9661e+07
15  67  4.4257e+07
15  68  3.76052e+07
15  69  6.8747e+07
15  70  3.32327e+07
15  71  1.78007e+07
15  72  4.04856e+07
15  73  2.33001e+07
15  74  1.97678e+07
15  75  1.85324e+07
15  76  1.64383e+07
15  77  1.51179e+07
15  78  1.41027e+07
15  79  1.69413e+07
15  80  7.70382e+06
15  81  1.98798e+07
15  82  1.23584e+07
15  83  7.20878e+06
15  84  1.20681e+07
15  85  6.63938e+06
15  86  9.69754e+06
15  87  1.10136e+07
15  88  1.2063e+07
15  89  6.84809e+06
15  90  5.69869e+06
15  91  2.12288e+06
15  92  3.43967e+06
15  93  3.79066e+06
15  94  3.51316e+06
15  95  4.4383e+06
15  96  3.49981e+06
15  97  1.91739e+06
15  98  4.28907e+06
15  99  1.45655e+06
15  100  1.55129e+06
16  0  6.96376e+07
16  1  5.7326e+07
16  2  4.75619e+07
16  3  4.86612e+07
16  4  5.87797e+07
16  5  6.00123e+07
16  6  6.14517e+07
16  7  5.02389e+07
16  8  6.05787e+07
16  9  6.92921e+07
16  10  1.00749e+08
16  11  7.8785e+07
16  12  8.56429e+07
16  13  7.9709e+07
16  14  7.76938e+07
16  15  7.77962e+07
16  16  8.84493e+07
16  17  9.32645e+07
16  18  7.26289e+07
16  19  6.57705e+07
16  20  6.11049e+07
16  21  5.7204e+07
16  22  5.3106e+07
16  23  6.41352e+07
16  24  6.55121e+07
16  25  6.06393e+07
16  26  6.50756e+07
16  27  7.92027e+07
16  28  8.36312e+07
16  29  8.14608e+07
16  30  8.4564e+07
16  31  9.36407e+07
16  32  7.94027e+07
16  33  7.41762e+07
16  34  6.71173e+07
16  35  7.97338e+07
16  36  7.65525e+07
16  37  8.67452e+07
16  38  1.26838e+08
16  39  8.3373e+07
16  40  6.63317e+07
16  41  5.21108e+07
16  42  4.06632e+07
16  43  2.93965e+07
16  44  3.15317e+07
16  45  3.33254e+07
16  46  3.87916e+07
16  47  4.9228e+07
16  48  6.6061e+07
16  49  9.46226e+07
16  50  6.71359e+07
16  51  5.44285e+07
16  52  4.86122e+07
16  53  8.75862e+07
16  54  5.77201e+07
16  55  7.06565e+07
16  56  6.91245e+07
16  57  7.41072e+07
16  58  6.59889e+07
16  59  6.9573e+07
16  60  4.24885e+07
16  61  4.58568e+07
16  62  4.76489e+07
16  63  4.45362e+07
16  64  4.09825e+07
16  65  5.4156e+07
16  66  4.11269e+07
16  67  4.34009e+07
16  68  3.52023e+07
16  69  2.97333e+07
16  70  3.42231e+07
16  71  3.11035e+07
16  72  2.82171e+07
16  73  2.28794e+07
16  74  2.79993e+07
16  75  1.19714e+07
16  76  2.87379e+07
16  77  2.81704e+07
16  78  1.64137e+07
16  79  2.12186e+07
16  80  1.22822e+07
16  81  1.14861e+07
16  82  1.17296e+07
16  83  1.28992e+07
16  84  6.34771e+06
16  85  4.82252e+06
16  86  4.21336e+06
16  87  0
16  88  1.70502e+06
16  89  8.33393e+06
16  90  7.95636e+06
16  91  0
16  92  4.192e+06
16  93  0
16  94  3.05699e+06
16  95  0
16  96  3.35758e+06
16  97  758535
16  98  0
16  99  841476
16  100  950539
17  0  7.44108e+07
17  1  4.81587e+07
17  2  5.84494e+07
17  3  5.07395e+07
17  4  5.14003e+07
17  5  5.88527e+07
17  6  6.73881e+07
17  7  6.28461e+07
17  8  6.76281e+07
17  9  6.54695e+07
17  10  7.66293e+07
17  11  7.17474e+07
17  12  9.09844e+07
17  13  8.79781e+07
17  14  9.17819e+07
17  15  8.99827e+07
17  16  7.45354e+07
17  17  8.42893e+07
17  18  7.3074e+07
17  19  8.56252e+07
17  20  7.37911e+07
17  21  6.91956e+07
17  22  6.58993e+07
17  23  6.54926e+07
17  24  7.09974e+07
17  25  4.44307e+07
17  26  7.55715e+07
17  27  6.97075e+07
17  28  6.47259e+07
17  29  9.01294e+07
17  30  8.49749e+07
17  31  7.2316e+07
17  32  8.15905e+07
17  33  6.29553e+07
17  34  8.72562e+07
17  35  8.88459e+07
17  36  7.9578e+07
17  37  1.06602e+08
17  38  1.05942e+08
17  39  7.42372e+07
17  40  5.40587e+07
17  41  5.17187e+07
17  42  3.79405e+07
17  43  3.39916e+07
17  44  3.45938e+07
17  45  3.76671e+07
17  46  4.29104e+07
17  47  5.17625e+07
17  48  7.36516e+07
17  49  7.64958e+07
17  50  5.35652e+07
17  51  6.64524e+07
17  52  8.11018e+07
17  53  7.52026e+07
17  54  7.54599e+07
17  55  5.89498e+07
17  56  5.8626e+07
17  57  6.83281e+07
17  58  9.67762e+07
17  59  6.05792e+07
17  60  6.12366e+07
17  61  5.70286e+07
17  62  5.56315e+07
17  63  4.49609e+07
17  64  3.71593e+07
17  65  4.38997e+07
17  66  4.34053e+07
17  67  5.01898e+07
17  68  4.24302e+07
17  69  5.11654e+07
17  70  2.29537e+07
17  71  2.44922e+07
17  72  3.1633e+07
17  73  2.79301e+07
17  74  3.14024e+07
17  75  2.88217e+07
17  76  1.07924e+07
17  77  2.45594e+07
17  78  1.3837e+07
17  79  1.55158e+07
17  80  1.6246e+07
17  81  1.56948e+07
17  82  1.21884e+06
17  83  3.98917e+06
17  84  1.39465e+07
17  85  5.93167e+06
17  86  4.79011e+06
17  87  6.08375e+06
17  88  5.11195e+06
17  89  1.21682e+07
17  90  8.40362e+06
17  91  5.15644e+06
17  92  1.81671e+06
17  93  3.13421e+06
17  94  4.00121e+06
17  95  3.84074e+06
17  96  2.04199e+06
17  97  3.91781e+06
17  98  0
17  99  0
17  100  2.33891e+06
18  0  9.30217e+07
18  1  7.32923e+07
18  2  5.86648e+07
18  3  4.99383e+07
18  4  4.80527e+07
18  5  6.36768e+07
18  6  6.124e+07
18  7  6.40902e+07
18  8  6.92858e+07
18  9  8.24944e+07
18  10  7.57523e+07
18  11  9.33348e+07
18  12  8.41925e+07
18  13  8.61425e+07
18  14  8.79321e+07
18  15  7.83038e+07
18  16  7.99335e+07
18  17  7.78819e+07
18  18  7.22557e+07
18  19  8.27245e+07
18  20  7.96751e+07
18  21  7.01452e+07
18  22  7.79164e+07
18  23  7.36363e+07
18  24  6.18538e+07
18  25  8.06398e+07
18  26  7.69675e+07
18  27  6.0675e+07
18  28  7.28847e+07
18  29  7.71313e+07
18  30  8.15179e+07
18  31  8.7873e+07
18  32  8.07332e+07
18  33  6.96685e+07
18  34  9.44917e+07
18  35  9.27864e+07
18  36  9.29816e+07
18  37  9.05303e+07
18  38  1.26007e+08
18  39  7.9089e+07
18  40  6.96906e+07
18  41  5.5148e+07
18  42  3.80785e+07
18  43  3.69268e+07
18  44  2.29962e+07
18  45  4.05985e+07
18  46  5.9162e+07
18  47  6.82085e+07
18  48  6.79931e+07
18  49  7.26942e+07
18  50  6.82952e+07
18  51  7.66658e+07
18  52  7.01981e+07
18  53  1.00077e+08
18  54  6.02417e+07
18  55  6.07036e+07
18  56  7.19212e+07
18  57  9.17345e+07
18  58  6.7252e+07
18  59  6.809e+07
18  60  6.75467e+07
18  61  4.60632e+07
18  62  5.34305e+07
18  63  6.6785e+07
18  64  3.57603e+07
18  65  5.02597e+07
18  66  4.23356e+07
18  67  4.38097e+07
18  68  5.51916e+07
18  69  4.37743e+07
18  70  3.96004e+07
18  71  3.71303e+07
18  72  3.14149e+07
18  73  2.27581e+07
18  74  3.6416e+07
18  75  2.75701e+07
18  76  2.87451e+07
18  77  3.22763e+07
18  78  1.80083e+07
18  79  1.78525e+07
18  80  2.69248e+07
18  81  8.61066e+06
18  82  1.45565e+07
18  83  8.03156e+06
18  84  4.74075e+06
18  85  1.37468e+07
18  86  1.20774e+07
18  87  4.58834e+06
18  88  9.3367e+06
18  89  2.17853e+07
18  90  9.7492e+06
18  91  8.23175e+06
18  92  8.61591e+06
18  93  2.20065e+06
18  94  5.22131e+06
18  95  1.32372e+06
18  96  5.81945e+06
18  97  2.06193e+06
18  98  3.15202e+06
18  99  1.81243e+06
18  100  1.51439e+06
19  0  7.87454e+07
19  1  6.45413e+07
19  2  5.32292e+07
19  3  7.14121e+07
19  4  5.15588e+07
19  5  5.16314e+07
19  6  7.14213e+07
19  7  5.8151e+07
19  8  6.45567e+07
19  9  8.17785e+07
19  10  1.10798e+08
19  11  8.94202e+07
19  12  1.01584e+08
19  13  9.1252e+07
19  14  9.46975e+07
19  15  6.91019e+07
19  16  7.62779e+07
19  17  8.39124e+07
19  18  7.04841e+07
19  19  8.79054e+07
19  20  7.22954e+07
19  21  7.42557e+07
19  22  6.39013e+07
19  23  6.28738e+07
19  24  6.78405e+07
19  25  5.60528e+07
19  26  5.0093e+07
19  27  6.90686e+07
19  28  6.12663e+07
19  29  7.75113e+07
19  30  7.77102e+07
19  31  7.93666e+07
19  32  7.87114e+07
19  33  7.97365e+07
19  34  8.83555e+07
19  35  8.54536e+07
19  36  9.12723e+07
19  37  1.01552e+08
19  38  9.97278e+07
19  39  7.23378e+07
19  40  6.56012e+07
19  41  4.82123e+07
19  42  2.23008e+07
19  43  3.25489e+07
19  44  3.19671e+07
19  45  4.0459e+07
19  46  4.40497e+07
19  47  4.97626e+07
19  48  6.75637e+07
19  49  7.77639e+07
19  50  7.53086e+07
19  51  7.36085e+07
19  52  7.92461e+07
19  53  7.11669e+07
19  54  6.89778e+07
19  55  6.8162e+07
19  56  6.80783e+07
19  57  7.47441e+07
19  58  6.39711e+07
19  59  8.15491e+07
19  60  6.55906e+07
19  61  5.70023e+07
19  62  4.35505e+07
19  63  4.55363e+07
19  64  5.24857e+07
19  65  5.90404e+07
19  66  4.41897e+07
19  67  5.38978e+07
19  68  5.14096e+07
19  69  4.5175e+07
19  70  3.36541e+07
19  71  2.97173e+07
19  72  2.76407e+07
19  73  4.72904e+07
19  74  3.1866e+07
19  75  1.71467e+07
19  76  2.87631e+07
19  77  2.70733e+07
19  78  2.60048e+07
19  79  7.08912e+06
19  80  1.85687e+07
19  81  2.38424e+07
19  82  1.09876e+07
19  83  1.20643e+07
19  84  1.29911e+06
19  85  1.22685e+07
19  86  1.51564e+07
19  87  9.16248e+06
19  88  1.12773e+07
19  89  8.13827e+06
19  90  5.44287e+06
19  91  0
19  92  4.8139e+06
19  93  1.00251e+07
19  94  9.76433e+06
19  95  3.30235e+06
19  96  3.67043e+06
19  97  3.75007e+06
19  98  3.35661e+06
19  99  1.60058e+06
19  100  2.06187e+06
20  0  7.27286e+07
20  1  7.60463e+07
20  2  6.00627e+07
20  3  6.02089e+07
20  4  5.06887e+07
20  5  3.92907e+07
20  6  4.98757e+07
20  7  6.8834e+07
20  8  6.76267e+07
20  9  7.31921e+07
20  10  7.76663e+07
20  11  6.74862e+07
20  12  8.59234e+07
20  13  9.93837e+07
20  14  9.02094e+07
20  15  8.49638e+07
20  16  6.9908e+07
20  17  8.80348e+07
20  18  8.55188e+07
20  19  7.66278e+07
20  20  6.62332e+07
20  21  6.56376e+07
20  22  6.47129e+07
20  23  4.83026e+07
20  24  7.02633e+07
20  25  7.39372e+07
20  26  4.30596e+07
20  27  6.03025e+07
20  28  7.08756e+07
20  29  8.03347e+07
20  30  8.62895e+07
20  31  8.01968e+07
20  32  9.47375e+07
20  33  9.17683e+07
20  34  6.97132e+07
20  35  9.36392e+07
20  36  7.93908e+07
20  37  1.10035e+08
20  38  9.20221e+07
20  39  7.26522e+07
20  40  6.18423e+07
20  41  5.58133e+07
20  42  5.74583e+07
20  43  2.98447e+07
20  44  4.23227e+07
20  45  5.59802e+07
20  46  5.46727e+07
20  47  5.50244e+07
20  48  5.87383e+07
20  49  7.88318e+07
20  50  6.80698e+07
20  51  6.10906e+07
20  52  6.36266e+07
20  53  7.66668e+07
20  54  7.42277e+07
20  55  6.99786e+07
20  56  8.20367e+07
20  57  6.71231e+07
20  58  7.0098e+07
20  59  7.24904e+07
20  60  6.09336e+07
20  61  5.28463e+07
20  62  7.02419e+07
20  63  5.95938e+07
20  64  3.79247e+07
20  65  4.95073e+07
20  66  5.15383e+07
20  67  7.87484e+07
20  68  5.29101e+07
20  69  4.54381e+07
20  70  3.80996e+07
20  71  2.19184e+07
20  72  2.38329e+07
20  73  3.48293e+07
20  74  3.30568e+07
20  75  2.69032e+07
20  76  2.47923e+07
20  77  3.45315e+07
20  78  2.28938e+07
20  79  3.1635e+07
20  80  2.61009e+07
20  81  2.20418e+07
20  82  1.76763e+07
20  83  8.25472e+06
20  84  1.1259e+07
20  85  1.37744e+07
20  86  1.08288e+07
20  87  5.30121e+06
20  88  1.38871e+07
20  89  1.51922e+07
20  90  1.31367e+07
20  91  1.14932e+06
20  92  8.49763e+06
20  93  0
20  94  1.19637e+06
20  95  3.06609e+06
20  96  5.64444e+06
20  97  0
20  98  686297
20  99  5.78664e+06
20  100  2.74443e+06
21  0  6.70289e+07
21  1  4.84528e+07
21  2  6.58115e+07
21  3  5.07747e+07
21  4  4.54794e+07
21  5  6.19561e+07
21  6  5.94441e+07
21  7  8.64783e+07
21  8  6.35894e+07
21  9  7.36578e+07
21  10  8.64216e+07
21  11  7.91648e+07
21  12  8.49717e+07
21  13  9.42176e+07
21  14  9.51179e+07
21  15  9.766e+07
21  16  8.15299e+07
21  17  8.47219e+07
21  18  8.75094e+07
21  19  8.37821e+07
21  20  6.89851e+07
21  21  6.3117e+07
21  22  5.34916e+07
21  23  6.82324e+07
21  24  6.40783e+07
21  25  6.25354e+07
21  26  5.50182e+07
21  27  6.66145e+07
21  28  6.08577e+07
21  29  6.57851e+07
21  30  8.06486e+07
21  31  8.29608e+07
21  32  8.59755e+07
21  33  9.03046e+07
21  34  9.4656e+07
21  35  8.81656e+07
21  36  6.52835e+07
21  37  1.15155e+08
21  38  1.01343e+08
21  39  7.67789e+07
21  40  6.65216e+07
21  41  3.7128e+07
21  42  3.9248e+07
21  43  3.57264e+07
21  44  6.08367e+07
21  45  5.94271e+07
21  46  5.31921e+07
21  47  6.05733e+07
21  48  9.40918e+07
21  49  6.38959e+07
21  50  6.44958e+07
21  51  7.02906e+07
21  52  6.77474e+07
21  53  7.64993e+07
21  54  7.65014e+07
21  55  6.48986e+07
21  56  8.69256e+07
21  57  8.93388e+07
21  58  7.86803e+07
21  59  4.66602e+07
21  60  7.16076e+07
21  61  7.3096e+07
21  62  7.65259e+07
21  63  5.50785e+07
21  64  5.71e+07
21  65  3.70979e+07
21  66  4.11558e+07
21  67  6.11944e+07
21  68  5.08042e+07
21  69  6.18144e+07
21  70  4.09254e+07
21  71  2.94096e+07
21  72  2.67033e+07
21  73  4.01566e+07
21  74  2.80358e+07
21  75  4.42689e+07
21  76  2.71416e+07
21  77  3.93473e+07
21  78  3.19029e+07
21  79  2.14623e+07
21  80  2.40958e+07
21  81  1.76578e+07
21  82  1.35858e+07
21  83  4.61746e+06
21  84  8.04829e+06
21  85  1.79421e+07
21  86  1.69161e+07
21  87  1.58672e+07
21  88  2.10195e+07
21  89  1.37103e+07
21  90  1.15327e+07
21  91  9.78035e+06
21  92  5.61113e+06
21  93  2.71892e+06
21  94  496678
21  95  1.34651e+07
21  96  4.72112e+06
21  97  0
21  98  124234
21  99  0
21  100  2.04637e+06
22  0  7.49039e+07
22  1  6.84307e+07
22  2  6.02177e+07
22  3  6.94382e+07
22  4  6.07416e+07
22  5  7.33582e+07
22  6  6.14756e+07
22  7  5.69309e+07
22  8  5.08498e+07
22  9  7.5247e+07
22  10  7.62924e+07
22  11  8.31148e+07
22  12  7.14608e+07
22  13  9.88739e+07
22  14  9.80028e+07
22  15  9.19466e+07
22  16  8.17022e+07
22  17  7.73261e+07
22  18  8.57263e+07
22  19  7.0962e+07
22  20  7.81552e+07
22  21  6.03418e+07
22  22  4.28756e+07
22  23  8.76872e+07
22  24  6.17122e+07
22  25  5.21044e+07
22  26  5.3753e+07
22  27  7.10068e+07
22  28  6.48334e+07
22  29  7.22184e+07
22  30  9.54595e+07
22  31  1.04261e+08
22  32  8.90846e+07
22  33  7.30006e+07
22  34  7.53216e+07
22  35  8.68003e+07
22  36  1.19006e+08
22  37  9.30637e+07
22  38  8.88401e+07
22  39  7.64825e+07
22  40  5.67463e+07
22  41  4.52159e+07
22  42  3.13235e+07
22  43  3.54353e+07
22  44  4.89876e+07
22  45  5.8895e+07
22  46  8.10442e+07
22  47  6.25697e+07
22  48  6.65079e+07
22  49  7.67513e+07
22  50  5.24476e+07
22  51  6.79967e+07
22  52  6.46002e+07
22  53  8.1127e+07
22  54  6.91882e+07
22  55  7.09389e+07
22  56  9.13265e+07
22  57  7.92486e+07
22  58  8.39171e+07
22  59  8.04727e+07
22  60  7.66402e+07
22  61  6.97729e+07
22  62  5.89253e+07
22  63  6.61111e+07
22  64  5.42836e+07
22  65  5.57545e+07
22  66  5.60122e+07
22  67  4.39972e+07
22  68  5.03321e+07
22  69  5.38696e+07
22  70  5.24823e+07
22  71  4.05829e+07
22  72  3.09443e+07
22  73  3.54475e+07
22  74  4.66753e+07
22  75  1.15391e+07
22  76  3.9024e+07
22  77  2.57245e+07
22  78  2.52145e+07
22  79  2.08797e+07
22  80  2.96488e+07
22  81  2.21859e+07
22  82  1.09974e+07
22  83  1.2405e+07
22  84  5.32046e+06
22  85  1.13345e+07
22  86  8.52434e+06
22  87  1.28767e+07
22  88  1.42978e+07
22  89  2.25602e+07
22  90  1.48667e+07
22  91  7.73009e+06
22  92  9.66333e+06
22  93  4.82714e+06
22  94  5.82708e+06
22  95  3.6621e+06
22  96  7.64011e+06
22  97  494469
22  98  3.59249e+06
22  99  6.40764e+06
22  100  0
23  0  7.60984e+07
23  1  7.98128e+07
23  2  6.06933e+07
23  3  4.66904e+07
23  4  6.7386e+07
23  5  6.15325e+07
23  6  6.83549e+07
23  7  6.6472e+07
23  8  7.46886e+07
23  9  7.56241e+07
23  10  8.82046e+07
23  11  9.40301e+07
23  12  8.63569e+07
23  13  7.77891e+07
23  14  8.80919e+07
23  15  9.49058e+07
23  16  7.72552e+07
23  17  9.02499e+07
23  18  1.1045e+08
23  19  8.32609e+07
23  20  9.91226e+07
23  21  6.82978e+07
23  22  5.76235e+07
23  23  4.55276e+07
23  24  5.39846e+07
23  25  5.32564e+07
23  26  6.29279e+07
23  27  7.77175e+07
23  28  7.21483e+07
23  29  8.57146e+07
23  30  7.16183e+07
23  31  8.79165e+07
23  32  7.80665e+07
23  33  8.08083e+07
23  34  7.36566e+07
23  35  1.08098e+08
23  36  1.01766e+08
23  37  8.78828e+07
23  38  9.60129e+07
23  39  7.03426e+07
23  40  6.69156e+07
23  41  4.47367e+07
23  42  4.23524e+07
23  43  5.4109e+07
23  44  5.65591e+07
23  45  5.52781e+07
23  46  5.51922e+07
23  47  7.07522e+07
23  48  6.60899e+07
23  49  6.35347e+07
23  50  6.01413e+07
