row  column  (images_6a.edf Zn-K*images_6a.edf Ar-K**2.3)
11  96  0
11  97  8.63543e+06
11  98  740001
11  99  3.05944e+07
11  100  2.7332e+07
12  0  8.23114e+07
12  1  7.01292e+07
12  2  3.76923e+07
12  3  5.29791e+07
12  4  4.52079e+07
12  5  4.52079e+07
12  6  4.76284e+07
12  7  4.45116e+07
12  8  3.95053e+07
12  9  5.24726e+07
12  10  6.20565e+07
12  11  6.42486e+07
12  12  5.7484e+07
12  13  7.30859e+07
12  14  1.10465e+08
12  15  7.47388e+07
12  16  3.71484e+07
12  17  4.31758e+07
12  18  7.46117e+07
12  19  4.83068e+07
12  20  3.77824e+07
12  21  4.74344e+07
12  22  1.12116e+07
12  23  4.85512e+07
12  24  5.33389e+07
12  25  4.87188e+07
12  26  5.21408e+07
12  27  6.28817e+07
12  28  5.20976e+07
12  29  6.39392e+07
12  30  8.33429e+07
12  31  5.92058e+07
12  32  5.59874e+07
12  33  4.99861e+07
12  34  4.29244e+07
12  35  6.79088e+07
12  36  7.71682e+07
12  37  8.55413e+07
12  38  1.1484e+08
12  39  1.24599e+08
12  40  4.58137e+07
12  41  2.84816e+07
12  42  3.29e+07
12  43  1.76101e+07
12  44  2.26358e+07
12  45  2.27348e+07
12  46  2.0824e+07
12  47  2.25582e+07
12  48  3.90103e+07
12  49  6.84755e+07
12  50  5.01171e+07
12  51  3.39615e+07
12  52  5.29585e+07
12  53  5.33462e+07
12  54  4.68068e+07
12  55  5.83624e+07
12  56  5.48636e+07
12  57  2.56505e+07
12  58  3.38332e+07
12  59  5.87785e+07
12  60  4.55984e+07
12  61  6.22765e+07
12  62  6.5755e+07
12  63  7.01212e+07
12  64  3.33999e+07
12  65  2.38509e+07
12  66  3.40692e+07
12  67  3.67187e+07
12  68  3.04345e+07
12  69  4.58909e+07
12  70  2.15114e+07
12  71  1.42667e+07
12  72  1.21784e+07
12  73  3.06478e+07
12  74  0
12  75  4.73022e+07
12  76  3.90054e+07
12  77  2.58253e+07
12  78  3.01173e+07
12  79  1.73538e+07
12  80  2.62765e+07
12  81  2.19143e+07
12  82  2.3545e+06
12  83  7.47911e+06
12  84  614328
12  85  1.39988e+07
12  86  1.24827e+06
12  87  0
12  88  1.29021e+07
12  89  1.45063e+06
12  90  3.17538e+06
12  91  3.68865e+06
12  92  1.51385e+07
12  93  7.39108e+06
12  94  2.0536e+07
12  95  0
12  96  900062
12  97  6.15414e+06
12  98  1.78881e+06
12  99  0
12  100  3.15876e+07
13  0  4.44751e+07
13  1  5.52852e+07
13  2  5.38875e+07
13  3  5.44689e+07
13  4  9.03204e+07
13  5  4.60287e+07
13  6  5.5556e+07
13  7  3.01853e+07
13  8  4.90247e+07
13  9  5.5691e+07
13  10  6.86511e+07
13  11  5.52567e+07
13  12  6.12289e+07
13  13  5.7443e+07
13  14  7.18905e+07
13  15  6.07407e+07
13  16  6.24404e+07
13  17  7.63641e+07
13  18  4.7714e+07
13  19  5.39998e+07
13  20  7.71073e+07
13  21  3.87925e+07
13  22  8.57605e+07
13  23  1.07403e+08
13  24  5.80826e+07
13  25  6.29912e+07
13  26  7.78803e+07
13  27  7.14327e+07
13  28  6.68271e+07
13  29  7.82803e+07
13  30  5.6735e+07
13  31  5.70389e+07
13  32  8.80394e+07
13  33  8.93486e+07
13  34  6.13344e+07
13  35  7.24082e+07
13  36  7.7487e+07
13  37  1.05989e+08
13  38  1.67927e+08
13  39  8.14626e+07
13  40  4.48527e+07
13  41  4.6147e+07
13  42  3.46867e+07
13  43  9.68994e+06
13  44  3.5235e+07
13  45  2.84537e+07
13  46  1.27689e+07
13  47  4.49279e+07
13  48  2.3037e+07
13  49  5.74342e+07
13  50  4.26701e+07
13  51  4.18057e+07
13  52  5.08645e+07
13  53  6.11374e+07
13  54  7.06929e+07
13  55  3.94283e+07
13  56  4.26013e+07
13  57  2.72831e+07
13  58  2.57976e+07
13  59  0
13  60  4.65278e+07
13  61  5.01163e+07
13  62  2.75e+07
13  63  3.6608e+07
13  64  3.65248e+07
13  65  2.08832e+07
13  66  2.89017e+07
13  67  3.05807e+06
13  68  2.5194e+07
13  69  2.84221e+07
13  70  3.6531e+07
13  71  4.50992e+07
13  72  4.18377e+07
13  73  2.137e+07
13  74  3.04665e+07
13  75  1.94814e+07
13  76  0
13  77  3.38519e+07
13  78  2.53553e+07
13  79  2.56542e+07
13  80  6.64215e+06
13  81  5.76041e+06
13  82  2.45422e+07
13  83  6.8275e+06
13  84  3.84668e+07
13  85  0
13  86  1.61153e+07
13  87  0
13  88  1.32371e+07
13  89  0
13  90  2.08368e+07
13  91  0
13  92  0
13  93  2.14961e+07
13  94  5.67414e+06
13  95  0
13  96  1.78296e+07
13  97  7.04375e+06
13  98  0
13  99  0
13  100  1.94929e+06
14  0  8.089e+07
14  1  5.46169e+07
14  2  5.26843e+07
14  3  6.89488e+07
14  4  4.6939e+07
14  5  4.95665e+07
14  6  4.81079e+07
14  7  6.74352e+07
14  8  8.05333e+07
14  9  6.78296e+07
14  10  6.73832e+07
14  11  5.55971e+07
14  12  8.05637e+07
14  13  4.42771e+07
14  14  7.34764e+07
14  15  7.62512e+07
14  16  6.45144e+07
14  17  4.76418e+07
14  18  8.92506e+07
14  19  6.46413e+07
14  20  5.39303e+07
14  21  5.47101e+07
14  22  5.31307e+07
14  23  6.09375e+07
14  24  4.73131e+07
14  25  5.50316e+07
14  26  7.49252e+07
14  27  1.04096e+08
14  28  6.90067e+07
14  29  7.2631e+07
14  30  9.07979e+07
14  31  7.70383e+07
14  32  8.93333e+07
14  33  6.4938e+07
14  34  5.7357e+07
14  35  6.43498e+07
14  36  7.29952e+07
14  37  7.80845e+07
14  38  9.72261e+07
14  39  1.12336e+08
14  40  5.81573e+07
14  41  3.68153e+07
14  42  3.22326e+07
14  43  2.04691e+07
14  44  1.86492e+07
14  45  1.73267e+07
14  46  1.94131e+07
14  47  3.75343e+07
14  48  5.3549e+07
14  49  6.78286e+07
14  50  6.1657e+07
14  51  3.76742e+07
14  52  5.5249e+07
14  53  8.63168e+07
14  54  0
14  55  4.68287e+07
14  56  4.92046e+07
14  57  4.4342e+07
14  58  3.26735e+07
14  59  4.66122e+07
14  60  5.00884e+07
14  61  3.74131e+07
14  62  4.45867e+07
14  63  3.10611e+07
14  64  3.88697e+07
14  65  5.80118e+07
14  66  2.86551e+07
14  67  4.18214e+07
14  68  3.43985e+07
14  69  4.19672e+07
14  70  1.69973e+07
14  71  5.82138e+07
14  72  1.30365e+07
14  73  7.1692e+07
14  74  3.23051e+07
14  75  4.94649e+07
14  76  1.75091e+07
14  77  0
14  78  3.33797e+07
14  79  2.48168e+07
14  80  3.19007e+07
14  81  0
14  82  2.15438e+07
14  83  1.74101e+07
14  84  0
14  85  0
14  86  0
14  87  0
14  88  3.22593e+06
14  89  0
14  90  0
14  91  0
14  92  0
14  93  6.52878e+06
14  94  0
14  95  0
14  96  4.73766e+06
14  97  3.4321e+07
14  98  3.06108e+07
14  99  1.00966e+07
14  100  1.72655e+07
15  0  6.16361e+07
15  1  7.22108e+07
15  2  4.72018e+07
15  3  6.87948e+07
15  4  6.35866e+07
15  5  6.5193e+07
15  6  4.25078e+07
15  7  3.87539e+07
15  8  4.49308e+07
15  9  4.23521e+07
15  10  5.57033e+07
15  11  7.77939e+07
15  12  6.86403e+07
15  13  7.32481e+07
15  14  6.09534e+07
15  15  7.70795e+07
15  16  7.80274e+07
15  17  5.79038e+07
15  18  4.72243e+07
15  19  5.86513e+07
15  20  7.87618e+07
15  21  8.62108e+07
15  22  5.56287e+07
15  23  7.202e+07
15  24  7.81392e+07
15  25  5.48283e+07
15  26  7.30386e+07
15  27  7.57769e+07
15  28  6.39504e+07
15  29  6.63778e+07
15  30  8.34678e+07
15  31  7.482e+07
15  32  6.57815e+07
15  33  6.49444e+07
15  34  6.40132e+07
15  35  6.4546e+07
15  36  7.40789e+07
15  37  7.66289e+07
15  38  1.14945e+08
15  39  1.1809e+08
15  40  5.13181e+07
15  41  3.95571e+07
15  42  3.95573e+07
15  43  3.69627e+07
15  44  3.71014e+07
15  45  2.49217e+07
15  46  3.85174e+07
15  47  4.08168e+07
15  48  5.12318e+07
15  49  7.17901e+07
15  50  5.85563e+07
15  51  7.09918e+07
15  52  6.15334e+07
15  53  8.22197e+07
15  54  0
15  55  6.02544e+07
15  56  5.18833e+07
15  57  5.64558e+07
15  58  4.17459e+07
15  59  6.9893e+07
15  60  5.67959e+07
15  61  4.11322e+07
15  62  3.42663e+07
15  63  3.27141e+07
15  64  4.58401e+07
15  65  0
15  66  3.78459e+07
15  67  4.51759e+07
15  68  1.98168e+07
15  69  6.05206e+07
15  70  4.28801e+07
15  71  0
15  72  3.13001e+07
15  73  2.35539e+07
15  74  4.70595e+07
15  75  1.60668e+07
15  76  3.1778e+07
15  77  1.94833e+07
15  78  5.36233e+07
15  79  1.42758e+07
15  80  1.11395e+07
15  81  3.05873e+07
15  82  2.60437e+07
15  83  0
15  84  2.55928e+07
15  85  8.81969e+06
15  86  0
15  87  3.09455e+07
15  88  2.69834e+07
15  89  4.65272e+06
15  90  0
15  91  0
15  92  1.05391e+07
15  93  2.88387e+07
15  94  0
15  95  2.31726e+07
15  96  2.15604e+07
15  97  0
15  98  6.50185e+06
15  99  0
15  100  0
16  0  8.63985e+07
16  1  6.49543e+07
16  2  8.07066e+07
16  3  3.59919e+07
16  4  3.24382e+07
16  5  3.57056e+07
16  6  5.93183e+07
16  7  4.79929e+07
16  8  6.81499e+07
16  9  6.46133e+07
16  10  7.82681e+07
16  11  6.6601e+07
16  12  6.51987e+07
16  13  8.09922e+07
16  14  7.04668e+07
16  15  5.94724e+07
16  16  5.65469e+07
16  17  9.68867e+07
16  18  5.24115e+07
16  19  6.36413e+07
16  20  6.41062e+07
16  21  5.5687e+07
16  22  5.25646e+07
16  23  6.80543e+07
16  24  7.36535e+07
16  25  6.11333e+07
16  26  8.24385e+07
16  27  1.13955e+08
16  28  6.05776e+07
16  29  7.8973e+07
16  30  6.48821e+07
16  31  9.00025e+07
16  32  7.30286e+07
16  33  5.7913e+07
16  34  6.03283e+07
16  35  6.21801e+07
16  36  8.21173e+07
16  37  9.37788e+07
16  38  1.1331e+08
16  39  1.21724e+08
16  40  6.37445e+07
16  41  4.20201e+07
16  42  1.81154e+07
16  43  1.12781e+07
16  44  4.50473e+06
16  45  2.76129e+07
16  46  2.79138e+07
16  47  5.33853e+07
16  48  6.69585e+07
16  49  1.02784e+08
16  50  5.61596e+07
16  51  4.15035e+07
16  52  6.87729e+07
16  53  1.0733e+08
16  54  7.34226e+07
16  55  7.13785e+07
16  56  6.26623e+07
16  57  6.1971e+07
16  58  4.43888e+07
16  59  5.80796e+07
16  60  5.79849e+07
16  61  6.4573e+07
16  62  4.29384e+07
16  63  0
16  64  5.53891e+07
16  65  3.75786e+07
16  66  4.28823e+07
16  67  3.75722e+07
16  68  1.82982e+07
16  69  5.02708e+07
16  70  0
16  71  3.46511e+07
16  72  1.05804e+07
16  73  3.31602e+07
16  74  3.52789e+07
16  75  3.43947e+07
16  76  0
16  77  2.75637e+07
16  78  1.27706e+07
16  79  4.55124e+07
16  80  1.30704e+07
16  81  1.15119e+07
16  82  0
16  83  2.99989e+07
16  84  2.16481e+07
16  85  1.07966e+07
16  86  7.94545e+06
16  87  1.89673e+07
16  88  4.67546e+06
16  89  0
16  90  1.80044e+07
16  91  933663
16  92  0
16  93  0
16  94  1.3021e+07
16  95  2.29654e+06
16  96  537620
16  97  0
16  98  1.89876e+07
16  99  1.39912e+07
16  100  8.91309e+06
17  0  5.79252e+07
17  1  5.6299e+07
17  2  3.83072e+07
17  3  7.13734e+07
17  4  4.654e+07
17  5  5.34705e+07
17  6  6.01006e+07
17  7  5.16563e+07
17  8  4.42465e+07
17  9  6.16227e+07
17  10  6.03442e+07
17  11  6.25634e+07
17  12  6.77888e+07
17  13  5.94697e+07
17  14  6.66911e+07
17  15  6.62088e+07
17  16  6.40532e+07
17  17  6.72013e+07
17  18  5.38691e+07
17  19  1.05546e+08
17  20  1.02737e+08
17  21  5.43731e+07
17  22  8.03207e+07
17  23  7.52773e+07
17  24  8.40263e+07
17  25  6.72569e+07
17  26  8.82296e+07
17  27  7.59469e+07
17  28  6.93346e+07
17  29  7.70536e+07
17  30  7.15675e+07
17  31  8.2067e+07
17  32  8.07942e+07
17  33  6.65487e+07
17  34  5.98851e+07
17  35  8.61448e+07
17  36  7.51584e+07
17  37  1.0608e+08
17  38  1.0852e+08
17  39  1.12062e+08
17  40  5.77548e+07
17  41  6.78031e+07
17  42  1.52299e+07
17  43  1.84149e+07
17  44  2.45154e+07
17  45  2.63976e+07
17  46  4.62574e+07
17  47  3.63165e+07
17  48  6.24126e+07
17  49  8.34121e+07
17  50  6.70287e+07
17  51  5.76925e+07
17  52  1.00841e+08
17  53  8.33493e+07
17  54  6.50502e+07
17  55  4.03656e+07
17  56  5.4214e+07
17  57  4.78546e+07
17  58  8.18889e+07
17  59  7.45078e+07
17  60  3.69158e+07
17  61  5.62396e+07
17  62  3.43651e+07
17  63  2.73612e+07
17  64  2.80112e+07
17  65  3.29996e+07
17  66  3.18386e+07
17  67  6.84107e+07
17  68  3.74671e+07
17  69  3.38327e+06
17  70  3.47105e+07
17  71  3.84952e+07
17  72  6.39632e+07
17  73  3.70118e+07
17  74  3.91535e+07
17  75  1.49495e+07
17  76  1.45677e+07
17  77  4.10172e+06
17  78  1.94375e+07
17  79  1.86394e+07
17  80  5.66372e+06
17  81  2.17412e+07
17  82  1.61242e+07
17  83  1.95131e+06
17  84  2.73363e+07
17  85  8.70096e+06
17  86  3.78226e+06
17  87  2.08629e+07
17  88  3.96874e+06
17  89  4.44093e+06
17  90  1.08386e+07
17  91  0
17  92  0
17  93  2.68866e+06
17  94  0
17  95  3.55035e+07
17  96  7.58543e+06
17  97  1.10005e+06
17  98  8.35066e+06
17  99  1.0308e+07
17  100  5.89624e+06
18  0  8.12425e+07
18  1  6.52997e+07
18  2  5.56132e+07
18  3  0
18  4  3.95234e+07
18  5  6.31969e+07
18  6  6.34601e+07
18  7  5.37288e+07
18  8  6.15327e+07
18  9  6.76631e+07
18  10  7.6537e+07
18  11  6.78311e+07
18  12  9.08208e+07
18  13  6.16308e+07
18  14  8.43325e+07
18  15  7.36161e+07
18  16  6.08521e+07
18  17  6.57674e+07
18  18  7.18614e+07
18  19  8.14307e+07
18  20  1.01796e+08
18  21  7.67717e+07
18  22  7.23095e+07
18  23  7.88006e+07
18  24  8.02756e+07
18  25  8.58329e+07
18  26  7.56897e+07
18  27  6.26373e+07
18  28  7.04312e+07
18  29  7.54787e+07
18  30  7.42556e+07
18  31  7.51949e+07
18  32  5.8102e+07
18  33  5.51821e+07
18  34  9.25068e+07
18  35  7.83019e+07
18  36  8.76838e+07
18  37  8.14519e+07
18  38  1.54775e+08
18  39  9.74176e+07
18  40  8.02378e+07
18  41  3.85462e+07
18  42  2.56576e+07
18  43  6.8196e+06
18  44  2.41057e+07
18  45  2.92006e+07
18  46  4.7169e+07
18  47  4.85931e+07
18  48  6.15854e+07
18  49  8.89883e+07
18  50  8.7204e+07
18  51  8.79328e+07
18  52  5.47494e+07
18  53  1.42572e+08
18  54  7.4629e+07
18  55  4.2435e+07
18  56  5.99481e+07
18  57  1.17974e+08
18  58  5.64281e+07
18  59  6.81096e+07
18  60  6.36845e+07
18  61  3.98725e+07
18  62  3.68886e+07
18  63  6.11966e+07
18  64  2.60426e+07
18  65  1.79432e+07
18  66  2.59601e+07
18  67  3.28566e+07
18  68  3.53518e+07
18  69  2.3878e+07
18  70  4.94869e+07
18  71  5.24204e+07
18  72  3.26458e+07
18  73  5.00838e+07
18  74  2.26367e+07
18  75  4.40383e+07
18  76  2.78321e+07
18  77  2.63206e+07
18  78  0
18  79  1.50808e+07
18  80  9.76075e+06
18  81  4.05385e+07
18  82  1.92732e+07
18  83  1.40588e+07
18  84  4.62866e+06
18  85  1.53236e+07
18  86  1.14973e+06
18  87  1.56456e+07
18  88  0
18  89  0
18  90  3.10206e+07
18  91  6.18233e+06
18  92  2.76755e+07
18  93  1.98209e+07
18  94  1.16692e+07
18  95  0
18  96  2.13412e+07
18  97  7.81381e+06
18  98  1.15911e+07
18  99  4.65602e+06
18  100  9.63192e+06
19  0  5.95625e+07
19  1  7.33362e+07
19  2  6.03253e+07
19  3  5.90807e+07
19  4  3.56114e+07
19  5  3.75767e+07
19  6  7.29671e+07
19  7  6.40622e+07
19  8  5.81601e+07
19  9  7.20276e+07
19  10  1.02751e+08
19  11  6.14763e+07
19  12  6.31645e+07
19  13  7.09624e+07
19  14  8.81192e+07
19  15  6.34683e+07
19  16  7.33878e+07
19  17  5.35735e+07
19  18  6.04365e+07
19  19  6.79134e+07
19  20  9.27181e+07
19  21  6.82511e+07
19  22  6.63049e+07
19  23  8.02541e+07
19  24  7.75213e+07
19  25  6.35955e+07
19  26  6.93842e+07
19  27  9.03447e+07
19  28  8.18258e+07
19  29  6.39817e+07
19  30  8.02751e+07
19  31  6.63025e+07
19  32  9.27104e+07
19  33  6.12641e+07
19  34  7.54877e+07
19  35  7.10325e+07
19  36  5.6933e+07
19  37  7.68632e+07
19  38  1.04494e+08
19  39  1.40994e+08
19  40  8.82191e+07
19  41  8.392e+07
19  42  3.59474e+07
19  43  4.02026e+07
19  44  1.49584e+07
19  45  4.59758e+07
19  46  3.37714e+07
19  47  3.05122e+07
19  48  6.37899e+07
19  49  8.14293e+07
19  50  7.35598e+07
19  51  4.89612e+07
19  52  6.41124e+07
19  53  8.01947e+07
19  54  6.32419e+07
19  55  6.22013e+07
19  56  9.64407e+07
19  57  8.37941e+07
19  58  5.87032e+07
19  59  7.34068e+07
19  60  4.21409e+07
19  61  3.81229e+07
19  62  5.15127e+07
19  63  2.5944e+07
19  64  2.02588e+07
19  65  3.87375e+07
19  66  5.20386e+07
19  67  4.09619e+07
19  68  2.73206e+07
19  69  4.89703e+07
19  70  0
19  71  5.15959e+07
19  72  3.18983e+07
19  73  4.06641e+07
19  74  6.44233e+07
19  75  5.40621e+07
19  76  1.13471e+07
19  77  1.38668e+07
19  78  2.90998e+07
19  79  1.11256e+07
19  80  2.564e+07
19  81  4.7761e+07
19  82  1.92192e+07
19  83  1.33507e+07
19  84  8.85508e+06
19  85  4.14895e+07
19  86  1.0476e+06
19  87  2.76681e+06
19  88  4.53742e+06
19  89  0
19  90  8.03244e+06
19  91  746396
19  92  5.91335e+06
19  93  3.08289e+07
19  94  3.28842e+07
19  95  1.31008e+07
19  96  0
19  97  1.3018e+07
19  98  0
19  99  7.37697e+06
19  100  5.27898e+06
20  0  4.57018e+07
20  1  8.65489e+07
20  2  5.08085e+07
20  3  4.43251e+07
20  4  6.25853e+07
20  5  4.72981e+07
20  6  6.18359e+07
20  7  5.68352e+07
20  8  4.21451e+07
20  9  6.30301e+07
20  10  7.55514e+07
20  11  7.12645e+07
20  12  6.77009e+07
20  13  8.12245e+07
20  14  6.71761e+07
20  15  7.2928e+07
20  16  3.48868e+07
20  17  7.77985e+07
20  18  7.75799e+07
20  19  6.65477e+07
20  20  9.97326e+07
20  21  6.78437e+07
20  22  5.77743e+07
20  23  6.84258e+07
20  24  9.7616e+07
20  25  7.59023e+07
20  26  6.94549e+07
20  27  6.68761e+07
20  28  9.45839e+07
20  29  8.97886e+07
20  30  7.06005e+07
20  31  6.29803e+07
20  32  732945
20  33  6.53105e+07
20  34  5.7613e+07
20  35  6.69484e+07
20  36  6.42914e+07
20  37  1.11981e+08
20  38  7.64769e+07
20  39  1.24644e+08
20  40  6.54033e+07
20  41  5.0243e+07
20  42  3.01893e+07
20  43  2.10669e+07
20  44  1.20052e+07
20  45  2.88459e+07
20  46  4.64075e+07
20  47  5.06098e+07
20  48  6.77539e+07
20  49  7.07974e+07
20  50  6.87208e+07
20  51  6.96185e+07
20  52  5.35963e+07
20  53  7.99793e+07
20  54  6.37687e+07
20  55  7.14932e+07
20  56  7.10527e+07
20  57  5.93577e+07
20  58  8.00436e+07
20  59  6.85739e+07
20  60  9.08425e+07
20  61  4.57472e+07
20  62  4.01104e+07
20  63  4.19053e+07
20  64  3.35392e+07
20  65  3.76227e+07
20  66  1.70856e+07
20  67  5.36644e+07
20  68  3.02779e+07
20  69  4.69297e+07
20  70  2.72654e+07
20  71  3.5147e+07
20  72  5.21183e+07
20  73  2.5553e+07
20  74  2.86538e+07
20  75  3.19434e+07
20  76  5.22804e+07
20  77  4.29925e+07
20  78  2.21473e+07
20  79  6.10096e+07
20  80  3.94793e+07
20  81  3.42694e+07
20  82  4.27064e+07
20  83  6.46282e+06
20  84  0
20  85  1.87275e+07
20  86  1.71707e+07
20  87  1.38984e+07
20  88  0
20  89  1.93398e+07
20  90  1.01068e+07
20  91  1.36716e+07
20  92  1.76992e+07
20  93  2.3676e+07
20  94  0
20  95  8.60984e+06
20  96  1.05093e+07
20  97  1.97495e+06
20  98  2.16041e+07
20  99  8.61488e+06
20  100  0
21  0  6.35169e+07
21  1  5.64126e+07
21  2  6.28053e+07
21  3  4.67012e+07
21  4  3.76268e+07
21  5  4.08927e+07
21  6  5.23444e+07
21  7  7.68668e+07
21  8  5.24463e+07
21  9  6.91374e+07
21  10  1.14062e+08
21  11  5.65775e+07
21  12  6.03699e+07
21  13  7.2463e+07
21  14  8.60566e+07
21  15  9.18025e+07
21  16  6.30998e+07
21  17  5.00048e+07
21  18  6.95809e+07
21  19  6.43493e+07
21  20  7.56016e+07
21  21  8.28863e+07
21  22  5.8871e+07
21  23  5.2097e+07
21  24  8.07203e+07
21  25  5.23064e+07
21  26  5.27944e+07
21  27  7.01853e+07
21  28  7.77083e+07
21  29  7.29733e+07
21  30  8.04125e+07
21  31  7.39892e+07
21  32  7.95404e+07
21  33  8.28228e+07
21  34  7.27947e+07
21  35  9.02457e+07
21  36  6.0072e+07
21  37  8.8213e+07
21  38  9.52899e+07
21  39  8.56123e+07
21  40  9.62002e+07
21  41  5.03901e+07
21  42  4.50305e+07
21  43  7.42443e+06
21  44  3.46009e+07
21  45  3.71801e+07
21  46  3.73441e+07
21  47  4.28367e+07
21  48  7.85478e+07
21  49  9.97076e+07
21  50  8.17224e+07
21  51  8.63304e+07
21  52  6.30802e+07
21  53  7.09803e+07
21  54  6.80867e+07
21  55  5.93556e+07
21  56  8.17231e+07
21  57  9.36396e+07
21  58  5.77843e+07
21  59  6.20568e+07
21  60  4.84467e+07
21  61  5.62433e+07
21  62  6.95031e+07
21  63  3.62985e+07
21  64  4.09343e+07
21  65  3.36261e+07
21  66  2.92783e+07
21  67  4.17779e+07
21  68  5.36661e+07
21  69  1.3321e+07
21  70  3.05305e+07
21  71  1.9879e+07
21  72  3.53019e+07
21  73  0
21  74  3.30919e+07
21  75  5.58942e+07
21  76  2.63969e+07
21  77  1.40164e+07
21  78  2.38247e+07
21  79  2.4071e+07
21  80  1.43235e+07
21  81  1.53773e+07
21  82  2.65564e+07
21  83  1.53382e+07
21  84  6.20286e+06
21  85  1.77134e+07
21  86  4.23624e+07
21  87  9.93966e+06
21  88  3.88847e+06
21  89  8.2125e+06
21  90  548720
21  91  7.52382e+06
21  92  0
21  93  0
21  94  4.68507e+06
21  95  1.1277e+07
21  96  2.10479e+07
21  97  4.87991e+07
21  98  4.77929e+07
21  99  2.13696e+07
21  100  0
22  0  6.74006e+07
22  1  7.65334e+07
22  2  4.3161e+07
22  3  5.27224e+07
22  4  4.43291e+07
22  5  5.66785e+07
22  6  5.4857e+07
22  7  4.96697e+07
22  8  5.43156e+07
22  9  7.07554e+07
22  10  8.31104e+07
22  11  8.93239e+07
22  12  6.07161e+07
22  13  8.01973e+07
22  14  8.81632e+07
22  15  9.31284e+07
22  16  6.34052e+07
22  17  5.37578e+07
22  18  7.00685e+07
22  19  5.72015e+07
22  20  6.38729e+07
22  21  4.77976e+07
22  22  4.96323e+07
22  23  9.4617e+07
22  24  5.7568e+07
22  25  3.70045e+07
22  26  6.94041e+07
22  27  1.16395e+08
22  28  8.40217e+07
22  29  6.94377e+07
22  30  9.39316e+07
22  31  1.06139e+08
22  32  7.01934e+07
22  33  5.73435e+07
22  34  3.67331e+07
22  35  6.53553e+07
22  36  1.0704e+08
22  37  8.54097e+07
22  38  8.66965e+07
22  39  9.34442e+07
22  40  4.55947e+07
22  41  7.69365e+07
22  42  3.01369e+07
22  43  1.64616e+07
22  44  2.89113e+07
22  45  3.59142e+07
22  46  4.75253e+07
22  47  5.04307e+07
22  48  7.33993e+07
22  49  5.27195e+07
22  50  8.70826e+07
22  51  5.637e+07
22  52  6.39225e+07
22  53  6.52307e+07
22  54  6.51452e+07
22  55  6.12612e+07
22  56  8.8678e+07
22  57  5.32914e+07
22  58  6.20221e+07
22  59  5.27954e+07
22  60  5.03797e+07
22  61  5.19145e+07
22  62  4.76209e+07
22  63  3.82921e+07
22  64  4.17539e+07
22  65  2.01767e+07
22  66  2.75325e+07
22  67  2.2279e+07
22  68  6.44134e+07
22  69  4.12434e+07
22  70  3.62538e+07
22  71  3.74036e+07
22  72  3.05336e+07
22  73  3.83154e+07
22  74  5.57271e+07
22  75  4.35092e+07
22  76  2.07243e+07
22  77  4.40694e+07
22  78  3.29743e+07
22  79  2.14995e+07
22  80  2.48302e+07
22  81  2.53944e+07
22  82  2.14089e+07
22  83  3.94627e+07
22  84  1.15648e+07
22  85  1.15472e+07
22  86  3.06601e+07
22  87  7.56464e+06
22  88  1.8521e+07
22  89  1.60407e+07
22  90  3.50141e+06
22  91  1.97531e+07
22  92  1.73972e+07
22  93  3.32049e+07
22  94  1.09932e+07
22  95  0
22  96  9.31423e+06
22  97  5.79752e+06
22  98  3.23762e+07
22  99  4.50775e+07
22  100  0
23  0  5.99137e+07
23  1  6.41698e+07
23  2  7.12862e+07
23  3  4.39601e+07
23  4  5.93755e+07
23  5  4.76399e+07
23  6  5.69781e+07
23  7  4.49265e+07
23  8  7.44338e+07
23  9  8.03375e+07
23  10  8.12151e+07
23  11  9.00167e+07
23  12  7.94686e+07
23  13  7.45018e+07
23  14  7.40948e+07
23  15  7.56541e+07
23  16  7.32935e+07
23  17  6.83731e+07
23  18  7.13219e+07
23  19  7.23866e+07
23  20  8.42368e+07
23  21  5.38665e+07
23  22  5.01502e+07
23  23  7.35372e+07
23  24  5.72436e+07
23  25  4.72157e+07
23  26  7.28872e+07
23  27  1.11827e+08
23  28  8.35482e+07
23  29  7.34683e+07
23  30  8.82973e+07
23  31  4.61797e+07
23  32  6.22958e+07
23  33  5.67688e+07
23  34  5.49746e+07
23  35  7.76996e+07
23  36  7.75782e+07
23  37  8.07031e+07
23  38  7.58008e+07
23  39  8.50358e+07
23  40  7.01917e+07
23  41  3.85986e+07
23  42  3.60492e+07
23  43  602679
23  44  3.5935e+07
23  45  3.35956e+07
23  46  6.22475e+07
23  47  7.74165e+07
23  48  6.26734e+07
23  49  5.7597e+07
23  50  6.31795e+07
23  51  4.54255e+07
23  52  5.09933e+07
23  53  6.57289e+07
23  54  6.52489e+07
23  55  7.47955e+07
23  56  7.05471e+07
23  57  6.22549e+07
23  58  6.61513e+07
23  59  6.04292e+07
23  60  5.23575e+07
23  61  4.1981e+07
23  62  4.74631e+07
23  63  5.03535e+07
23  64  7.21811e+07
23  65  3.3533e+07
23  66  3.34902e+07
23  67  4.0179e+07
23  68  5.5678e+07
23  69  6.00325e+07
23  70  3.43756e+07
23  71  3.52376e+07
23  72  2.61482e+07
23  73  0
23  74  2.17306e+07
23  75  4.10896e+07
23  76  3.90484e+07
23  77  2.52607e+07
23  78  2.10414e+07
23  79  2.81997e+07
23  80  2.17686e+07
23  81  3.96874e+07
23  82  1.72726e+07
23  83  2.61764e+07
23  84  2.24435e+07
23  85  1.86084e+07
23  86  1.34415e+06
