row  column  (images_9.edf Fe_K*images_9.edf Ar_K**2.3)
45  31  7.78017e+08
45  32  7.54304e+08
45  33  7.27365e+08
45  34  7.63713e+08
45  35  6.76002e+08
45  36  6.87836e+08
45  37  6.5568e+08
45  38  6.22037e+08
45  39  6.10615e+08
45  40  5.28665e+08
45  41  5.40219e+08
45  42  5.78211e+08
45  43  5.27381e+08
45  44  5.54696e+08
45  45  5.24193e+08
45  46  7.17096e+08
45  47  7.4278e+08
45  48  1.20346e+09
45  49  5.21859e+08
45  50  4.98316e+08
46  0  4.97747e+08
46  1  4.68131e+08
46  2  4.03378e+08
46  3  4.07299e+08
46  4  4.2718e+08
46  5  3.82551e+08
46  6  4.37434e+08
46  7  3.94e+08
46  8  4.16643e+08
46  9  4.83629e+08
46  10  4.47373e+08
46  11  4.35667e+08
46  12  4.87206e+08
46  13  5.62884e+08
46  14  5.12775e+08
46  15  5.01002e+08
46  16  4.4812e+08
46  17  4.53679e+08
46  18  5.03499e+08
46  19  5.34884e+08
46  20  5.71676e+08
46  21  5.03382e+08
46  22  6.20269e+08
46  23  6.24956e+08
46  24  4.99502e+08
46  25  5.09704e+08
46  26  5.5074e+08
46  27  5.93821e+08
46  28  5.98607e+08
46  29  6.4847e+08
46  30  6.72308e+08
46  31  7.45206e+08
46  32  7.04249e+08
46  33  6.91788e+08
46  34  6.10801e+08
46  35  6.65685e+08
46  36  5.44942e+08
46  37  5.50428e+08
46  38  6.24978e+08
46  39  5.51938e+08
46  40  5.54783e+08
46  41  5.45356e+08
46  42  5.26123e+08
46  43  5.28213e+08
46  44  4.97241e+08
46  45  5.31385e+08
46  46  6.17357e+08
46  47  8.34273e+08
46  48  8.78438e+08
46  49  6.13487e+08
46  50  5.03704e+08
47  0  3.72755e+08
47  1  4.8013e+08
47  2  4.18568e+08
47  3  3.4226e+08
47  4  3.15664e+08
47  5  3.40143e+08
47  6  4.05124e+08
47  7  4.50256e+08
47  8  4.52763e+08
47  9  4.87512e+08
47  10  5.29363e+08
47  11  4.7677e+08
47  12  4.64732e+08
47  13  3.88997e+08
47  14  4.67353e+08
47  15  4.16594e+08
47  16  4.70299e+08
47  17  4.90367e+08
47  18  4.46718e+08
47  19  4.24249e+08
47  20  5.53475e+08
47  21  4.66756e+08
47  22  5.0829e+08
47  23  5.41651e+08
47  24  5.10944e+08
47  25  5.23916e+08
47  26  4.68887e+08
47  27  5.07084e+08
47  28  6.22207e+08
47  29  6.11108e+08
47  30  7.78952e+08
47  31  6.44558e+08
47  32  6.48358e+08
47  33  5.87343e+08
47  34  6.35458e+08
47  35  6.39262e+08
47  36  5.28424e+08
47  37  5.57701e+08
47  38  5.53565e+08
47  39  5.97252e+08
47  40  5.58833e+08
47  41  4.43782e+08
47  42  5.65122e+08
47  43  5.24916e+08
47  44  5.09932e+08
47  45  4.8752e+08
47  46  5.42465e+08
47  47  5.9107e+08
47  48  9.26928e+08
47  49  5.11681e+08
47  50  5.29257e+08
48  0  4.35186e+08
48  1  5.75882e+08
48  2  3.95338e+08
48  3  3.46964e+08
48  4  3.85007e+08
48  5  3.61177e+08
48  6  3.63377e+08
48  7  3.8095e+08
48  8  3.67849e+08
48  9  4.4861e+08
48  10  4.60788e+08
48  11  4.48267e+08
48  12  4.57862e+08
48  13  4.41071e+08
48  14  4.75194e+08
48  15  4.00183e+08
48  16  3.69688e+08
48  17  4.17584e+08
48  18  4.59266e+08
48  19  4.61539e+08
48  20  5.0712e+08
48  21  4.7696e+08
48  22  4.77081e+08
48  23  5.7523e+08
48  24  4.32861e+08
48  25  4.51186e+08
48  26  5.32977e+08
48  27  5.14144e+08
48  28  6.4867e+08
48  29  5.46173e+08
48  30  6.14619e+08
48  31  5.96828e+08
48  32  5.85005e+08
48  33  6.23221e+08
48  34  6.2124e+08
48  35  6.75054e+08
48  36  4.82774e+08
48  37  5.09469e+08
48  38  5.32445e+08
48  39  5.42635e+08
48  40  4.53601e+08
48  41  4.67751e+08
48  42  4.81343e+08
48  43  5.00539e+08
48  44  4.47865e+08
48  45  4.99748e+08
48  46  5.70982e+08
48  47  5.57815e+08
48  48  6.99511e+08
48  49  4.72633e+08
48  50  5.50348e+08
49  0  4.71736e+08
49  1  3.98196e+08
49  2  3.53323e+08
49  3  3.66216e+08
49  4  3.91833e+08
49  5  3.17343e+08
49  6  4.11203e+08
49  7  3.79227e+08
49  8  4.15468e+08
49  9  4.30901e+08
49  10  4.13128e+08
49  11  4.35393e+08
49  12  4.1686e+08
49  13  4.06241e+08
49  14  5.41798e+08
49  15  4.12605e+08
49  16  3.82618e+08
49  17  3.53296e+08
49  18  3.84242e+08
49  19  4.00977e+08
49  20  4.30822e+08
49  21  4.27652e+08
49  22  4.27609e+08
49  23  4.88324e+08
49  24  4.01536e+08
49  25  4.14566e+08
49  26  5.04643e+08
49  27  5.26868e+08
49  28  5.91628e+08
49  29  5.69165e+08
49  30  4.86617e+08
49  31  5.8741e+08
49  32  5.74339e+08
49  33  5.89712e+08
49  34  5.70016e+08
49  35  5.52296e+08
49  36  5.51996e+08
49  37  4.87173e+08
49  38  5.77967e+08
49  39  6.13605e+08
49  40  4.73025e+08
49  41  4.92237e+08
49  42  4.57903e+08
49  43  4.21878e+08
49  44  3.12514e+08
49  45  4.65272e+08
49  46  5.20035e+08
49  47  5.51088e+08
49  48  6.64652e+08
49  49  4.85e+08
49  50  5.01234e+08
50  0  4.54454e+08
50  1  3.26596e+08
50  2  3.59471e+08
50  3  3.3219e+08
50  4  3.66095e+08
50  5  3.57895e+08
50  6  3.61973e+08
50  7  4.3479e+08
50  8  3.74965e+08
50  9  3.69279e+08
50  10  4.3799e+08
50  11  4.12116e+08
50  12  3.64794e+08
50  13  4.11139e+08
50  14  3.58813e+08
50  15  3.53283e+08
50  16  4.18828e+08
50  17  4.02047e+08
50  18  3.06342e+08
50  19  4.91756e+08
50  20  4.8093e+08
50  21  4.16844e+08
50  22  4.0067e+08
50  23  4.20378e+08
50  24  4.67952e+08
50  25  4.36346e+08
50  26  5.53435e+08
50  27  5.85172e+08
50  28  5.21143e+08
50  29  5.30549e+08
50  30  4.25586e+08
50  31  5.13691e+08
50  32  4.65347e+08
50  33  5.2042e+08
50  34  5.12451e+08
50  35  4.90621e+08
50  36  5.69706e+08
50  37  6.08489e+08
50  38  5.3571e+08
50  39  6.29661e+08
50  40  4.31226e+08
50  41  4.39434e+08
50  42  3.53316e+08
50  43  5.01251e+08
50  44  4.12049e+08
50  45  4.59381e+08
50  46  4.88316e+08
50  47  5.29121e+08
50  48  5.78952e+08
50  49  5.73929e+08
50  50  4.14538e+08

