row  column  (images_27.edf Cu-K*images_27.edf Ar-K**2.3)
23  45  1.77999e+06
23  46  1.36205e+07
23  47  8.01163e+06
23  48  0
23  49  4.30799e+06
23  50  1.66798e+06
24  0  9.87633e+06
24  1  8.62535e+06
24  2  3.096e+06
24  3  8.62605e+06
24  4  7.18271e+06
24  5  2.49945e+07
24  6  8.73465e+06
24  7  1.10743e+07
24  8  0
24  9  3.3607e+06
24  10  1.75969e+07
24  11  1.13109e+06
24  12  2.06518e+06
24  13  1.07539e+07
24  14  2.63915e+06
24  15  5.12491e+06
24  16  0
24  17  8.48233e+06
24  18  0
24  19  6.83911e+06
24  20  2.95022e+06
24  21  8.85819e+06
24  22  6.05454e+06
24  23  0
24  24  0
24  25  9.24179e+06
24  26  8.07785e+06
24  27  7.55612e+06
24  28  8.49791e+06
24  29  1.05579e+07
24  30  1.71227e+07
24  31  6.74835e+06
24  32  1.4064e+07
24  33  0
24  34  1.12007e+07
24  35  8.50477e+06
24  36  1.01634e+07
24  37  8.80089e+06
24  38  7.02602e+06
24  39  2.69731e+06
24  40  8.18839e+06
24  41  9.21531e+06
24  42  0
24  43  465709
24  44  0
24  45  8.55304e+06
24  46  1.65182e+07
24  47  3.51376e+06
24  48  7.90906e+06
24  49  7.01053e+06
24  50  6.63806e+06
25  0  1.22548e+07
25  1  7.70378e+06
25  2  7.97826e+06
25  3  1.70813e+07
