row  column  (images_10_7176.edf Cu_K*images_10_7176.edf Ar_K**2.3)
37  11  5.52065e+06
37  12  0
37  13  619613
37  14  1.29867e+06
37  15  2.93167e+06
37  16  2.02515e+06
37  17  0
37  18  0
37  19  760751
37  20  0
37  21  1.46329e+06
37  22  971888
37  23  0
37  24  0
37  25  0
37  26  557269
37  27  780908
37  28  3.18714e+06
37  29  168578
37  30  3.40977e+06
37  31  0
37  32  4.48006e+06
37  33  0
37  34  2.26284e+06
37  35  1.15411e+06
37  36  4.33963e+06
37  37  2.9824e+06
37  38  1.65371e+06
37  39  5.50808e+06
37  40  0
37  41  4.69318e+06
37  42  8.32963e+06
37  43  4.8107e+06
37  44  4.16228e+06
37  45  1.21665e+06
37  46  1.89476e+06
37  47  5.68789e+06
37  48  6.22999e+06
37  49  622634
37  50  131435
37  51  7.62581e+06
37  52  9.35504e+06
37  53  7.38313e+06
37  54  6.23194e+06
37  55  1.08087e+06
37  56  3.51417e+06
37  57  8.63777e+06
37  58  1.27025e+06
37  59  2.19145e+06
37  60  2.70393e+06
37  61  7.9408e+06
37  62  4.1292e+06
37  63  7.52675e+06
37  64  6.60436e+06
37  65  8.03714e+06
37  66  1.346e+07
37  67  1.41265e+07
37  68  1.73075e+07
37  69  1.62108e+07
37  70  1.31072e+07
37  71  2.40866e+07
37  72  1.24372e+07
37  73  1.80265e+07
37  74  4.81389e+06
37  75  8.95713e+06
37  76  1.08802e+07
37  77  1.45737e+07
37  78  6.78051e+06
37  79  1.29949e+07
37  80  2.19518e+07
37  81  5.80478e+06
37  82  1.58649e+07
37  83  1.22625e+07
37  84  8.43298e+06
37  85  2.14953e+06
37  86  5.70806e+06
37  87  9.88385e+06
37  88  1.07906e+07
37  89  1.17021e+07
37  90  1.73457e+07
37  91  9.55011e+06
37  92  5.85572e+06
37  93  1.48119e+07
37  94  1.03413e+07
37  95  1.1621e+07
37  96  7.53415e+06
37  97  7.68797e+06
37  98  1.60669e+07
37  99  8.81778e+06
37  100  1.75133e+07
38  0  4.46895e+06
38  1  1.50366e+06
38  2  1.21747e+06
38  3  2.32807e+06
38  4  0
38  5  1.61051e+06
38  6  1.80557e+06
38  7  3.03189e+06
38  8  0
38  9  3.4149e+06
38  10  2.79926e+06
38  11  5.67322e+06
38  12  0
38  13  0
38  14  2.67615e+06
38  15  2.53021e+06
38  16  6.17594e+06
38  17  1.19221e+06
38  18  1.76732e+06
38  19  3.50875e+06
38  20  1.87728e+06
38  21  3.74213e+06
38  22  393497
38  23  5.56993e+06
38  24  2.27713e+06
38  25  1.90978e+06
38  26  1.43749e+06
38  27  1.68419e+06
38  28  3.28652e+06
38  29  1.35115e+06
38  30  6.83777e+06
38  31  871448
38  32  3.65023e+06
38  33  3.1343e+06
38  34  4.43545e+06
38  35  0
38  36  6.78104e+06
38  37  8.30043e+06
38  38  1.07826e+06
38  39  892290
38  40  0
38  41  5.19206e+06
38  42  5.93162e+06
38  43  3.37157e+06
38  44  0
38  45  4.35775e+06
38  46  1.05595e+07
38  47  6.06707e+06
38  48  9.10356e+06
38  49  0
38  50  1.53897e+06
38  51  2.28378e+06
38  52  1.69237e+06
38  53  2.12078e+06
38  54  6.49304e+06
38  55  2.79044e+06
38  56  4.02021e+06
38  57  6.48513e+06
38  58  3.77521e+06
38  59  7.48901e+06
38  60  1.23865e+06
38  61  2.57865e+06
38  62  3.92424e+06
38  63  0
38  64  0
38  65  7.76748e+06
38  66  5.68963e+06
38  67  8.78287e+06
38  68  1.1172e+07
38  69  1.00565e+07
38  70  1.63359e+07
38  71  9.961e+06
38  72  1.59944e+07
38  73  1.10512e+07
38  74  1.42619e+07
38  75  1.48095e+07
38  76  1.6751e+07
38  77  7.45149e+06
38  78  1.38204e+07
38  79  1.37828e+07
38  80  1.5585e+07
38  81  1.40845e+07
38  82  1.6699e+07
38  83  1.42332e+07
38  84  1.28216e+07
38  85  7.73245e+06
38  86  1.22949e+07
38  87  2.57564e+06
38  88  1.55675e+07
38  89  8.47937e+06
38  90  1.1539e+07
38  91  1.31792e+07
38  92  1.59041e+07
38  93  2.27855e+06
38  94  4.06248e+06
38  95  7.91194e+06
38  96  7.26267e+06
38  97  8.52925e+06
38  98  7.58263e+06
38  99  1.61989e+07
38  100  1.38696e+07
39  0  678138
39  1  3.7283e+06
39  2  4.66181e+06
39  3  110791
39  4  145654
39  5  4.69336e+06
39  6  0
39  7  1.66314e+06
39  8  3.68472e+06
39  9  5.29519e+06
39  10  2.61129e+06
39  11  2.87665e+06
39  12  4.15694e+06
39  13  6.41034e+06
39  14  0
39  15  0
39  16  0
39  17  0
39  18  3.55479e+06
39  19  0
39  20  0
39  21  2.13461e+06
39  22  0
39  23  3.42603e+06
39  24  0
39  25  4.2745e+06
39  26  0
39  27  2.51956e+06
39  28  866605
39  29  3.83748e+06
39  30  4.58964e+06
39  31  0
39  32  3.39191e+06
39  33  3.36157e+06
39  34  708303
39  35  6.34565e+06
39  36  2.50595e+06
39  37  1.32646e+06
39  38  6.37722e+06
39  39  4.65986e+06
39  40  2.51655e+06
39  41  0
39  42  0
39  43  721254
39  44  6.49497e+06
39  45  2.62238e+06
39  46  1.56285e+06
39  47  2.02535e+06
39  48  6.74693e+06
39  49  197260
39  50  6.14535e+06
39  51  4.64672e+06
39  52  6.73183e+06
39  53  4.88588e+06
39  54  80920.2
39  55  1.83336e+06
39  56  4.2005e+06
39  57  6.2442e+06
39  58  0
39  59  1.68482e+06
39  60  8.94464e+06
39  61  6.61304e+06
39  62  9.89036e+06
39  63  1.08542e+07
39  64  1.0189e+07
39  65  7.16447e+06
39  66  5.18007e+06
39  67  9.40214e+06
39  68  1.17956e+07
39  69  1.47046e+07
39  70  1.4726e+07
39  71  1.56376e+07
39  72  1.62714e+07
39  73  5.80569e+06
39  74  1.49549e+07
39  75  7.515e+06
39  76  2.14716e+07
39  77  1.15314e+07
39  78  1.16872e+07
39  79  1.32372e+07
39  80  1.16694e+07
39  81  1.50483e+07
39  82  1.13871e+07
39  83  1.94412e+07
39  84  5.08622e+06
39  85  1.18086e+07
39  86  1.73406e+07
39  87  1.30227e+07
39  88  8.48614e+06
39  89  5.94336e+06
39  90  1.72162e+07
39  91  1.46215e+07
39  92  6.22064e+06
39  93  5.90403e+06
39  94  1.74473e+06
39  95  1.29188e+07
39  96  7.77237e+06
39  97  0
39  98  1.2623e+07
39  99  1.70005e+07
39  100  1.72194e+07
40  0  0
40  1  2.0261e+06
40  2  4.32556e+06
40  3  0
40  4  0
40  5  2.74625e+06
40  6  0
40  7  0
40  8  0
40  9  2.12807e+06
40  10  1.39719e+06
40  11  0
40  12  1.43812e+06
40  13  0
40  14  0
40  15  1.84633e+06
40  16  84765
40  17  0
40  18  0
40  19  0
40  20  493871
40  21  6.83159e+06
40  22  1.51466e+06
40  23  4.71398e+06
40  24  4.0253e+06
40  25  1.423e+06
40  26  1.03258e+06
40  27  779332
40  28  1.81898e+06
40  29  69835.8
40  30  532815
40  31  3.91218e+06
40  32  3.39082e+06
40  33  8.09114e+06
40  34  5.9685e+06
40  35  0
40  36  2.49488e+06
40  37  4.46435e+06
40  38  629326
40  39  2.06083e+06
40  40  3.71606e+06
40  41  4.16579e+06
40  42  5.72559e+06
40  43  2.65987e+06
40  44  0
40  45  8.4215e+06
40  46  2.27196e+06
40  47  1.57236e+06
40  48  8.85991e+06
40  49  3.74375e+06
40  50  1.20505e+07
40  51  5.92973e+06
40  52  3.02694e+06
40  53  1.01842e+07
40  54  1.18803e+07
40  55  219785
40  56  101368
40  57  279666
40  58  3.06157e+06
40  59  2.8675e+06
40  60  1.02132e+07
40  61  1.02557e+07
40  62  3.90459e+06
40  63  1.00256e+07
40  64  1.3607e+07
40  65  1.10696e+07
40  66  1.30013e+07
40  67  1.00235e+07
40  68  1.3787e+07
40  69  1.11501e+07
40  70  1.00888e+07
40  71  1.59201e+07
40  72  1.98406e+07
40  73  8.53096e+06
40  74  1.16507e+06
40  75  7.92935e+06
40  76  1.07934e+07
40  77  1.18352e+07
40  78  1.46131e+07
40  79  8.32089e+06
40  80  1.52125e+07
40  81  1.1263e+07
40  82  1.38786e+07
40  83  1.50158e+07
40  84  1.10251e+07
40  85  9.66899e+06
40  86  1.67137e+07
40  87  1.55622e+07
40  88  1.01656e+07
40  89  8.9327e+06
40  90  8.9642e+06
40  91  2.02882e+07
40  92  1.24306e+07
40  93  1.10056e+07
40  94  8.36211e+06
40  95  1.25584e+06
40  96  1.15675e+07
40  97  9.92992e+06
40  98  1.44622e+07
40  99  1.51586e+07
40  100  1.69059e+07
41  0  598827
41  1  2.88353e+06
41  2  0
41  3  2.60208e+06
41  4  0
41  5  2.29427e+06
41  6  0
41  7  4.62995e+06
41  8  0
41  9  0
41  10  3.06163e+06
41  11  737094
41  12  1.22132e+06
41  13  0
41  14  4.44027e+06
41  15  3.30513e+06
41  16  1.66717e+06
41  17  0
41  18  183200
41  19  0
41  20  4.26538e+06
41  21  1.21733e+06
41  22  4.55667e+06
41  23  0
41  24  0
41  25  1.00661e+06
41  26  6.17275e+06
41  27  1.36318e+06
41  28  3.76214e+06
41  29  365557
41  30  4.7684e+06
41  31  1.92721e+06
41  32  0
41  33  6.19363e+06
41  34  2.6623e+06
41  35  1.03365e+06
41  36  5.4113e+06
41  37  5.57462e+06
41  38  6.85758e+06
41  39  4.54956e+06
41  40  8.45873e+06
41  41  1.589e+06
41  42  5.62753e+06
41  43  0
41  44  8.76369e+06
41  45  0
41  46  5.43251e+06
41  47  3.82279e+06
41  48  0
41  49  7.30832e+06
41  50  6.71328e+06
41  51  6.66604e+06
41  52  5.82265e+06
41  53  7.25685e+06
41  54  1.52709e+06
41  55  1.48205e+06
41  56  1.63916e+06
41  57  0
41  58  7.89515e+06
41  59  5.70633e+06
41  60  9.74777e+06
41  61  210858
41  62  2.47041e+06
41  63  1.21814e+07
41  64  4.76603e+06
41  65  8.22453e+06
41  66  4.48157e+06
41  67  9.66052e+06
41  68  1.1375e+07
41  69  2.2416e+07
41  70  1.53386e+07
41  71  1.73945e+07
41  72  1.29218e+07
41  73  8.60656e+06
41  74  1.01108e+07
41  75  1.07509e+07
41  76  1.19521e+07
41  77  1.56444e+07
41  78  1.39256e+07
41  79  5.56734e+06
41  80  1.07164e+07
41  81  1.23657e+07
41  82  1.27849e+07
41  83  1.5856e+07
41  84  1.33871e+07
41  85  1.1346e+07
41  86  6.24382e+06
41  87  5.40949e+06
41  88  8.27142e+06
41  89  6.73366e+06
41  90  1.0434e+07
41  91  8.06284e+06
41  92  1.14683e+07
41  93  8.5962e+06
41  94  1.01669e+07
41  95  6.84651e+06
41  96  5.90333e+06
41  97  5.34016e+06
41  98  1.19906e+07
41  99  6.40426e+06
41  100  9.29409e+06
42  0  0
42  1  2.09899e+06
42  2  0
42  3  0
42  4  4.97651e+06
42  5  0
42  6  0
42  7  0
42  8  9.50881e+06
42  9  0
42  10  5.32747e+06
42  11  0
42  12  0
42  13  0
42  14  0
42  15  0
42  16  2.4452e+06
42  17  137349
42  18  0
42  19  2.61148e+06
42  20  0
42  21  0
42  22  500124
42  23  0
42  24  2.1799e+06
42  25  390379
42  26  0
42  27  3.48028e+06
42  28  3.45945e+06
42  29  0
42  30  776506
42  31  117965
42  32  624545
42  33  0
42  34  2.14226e+06
42  35  0
42  36  403878
42  37  4.21212e+06
42  38  0
42  39  2.58415e+06
42  40  4.65464e+06
42  41  3.7042e+06
42  42  1.80414e+06
42  43  5.65124e+06
42  44  3.82767e+06
42  45  1.89693e+06
42  46  5.90184e+06
42  47  1.13651e+06
42  48  3.71742e+06
42  49  3.75839e+06
42  50  1.15097e+07
42  51  6.44095e+06
42  52  8.71035e+06
42  53  4.39834e+06
42  54  6.25665e+06
42  55  3.15168e+06
42  56  0
42  57  2.28995e+06
42  58  5.66321e+06
42  59  6.03949e+06
42  60  3.95977e+06
42  61  0
42  62  2.03739e+06
42  63  4.90101e+06
42  64  6.52897e+06
42  65  4.53646e+06
42  66  8.04557e+06
42  67  8.39199e+06
42  68  6.73905e+06
42  69  1.36027e+07
42  70  1.40307e+07
42  71  1.19774e+07
42  72  1.27414e+07
42  73  1.69314e+07
42  74  1.08403e+07
42  75  1.31372e+07
42  76  5.33414e+06
42  77  1.11628e+07
42  78  1.6444e+07
42  79  2.04904e+07
42  80  1.32062e+07
42  81  2.06514e+07
42  82  8.37695e+06
42  83  1.55762e+07
42  84  7.20896e+06
42  85  1.38731e+07
42  86  1.2493e+07
42  87  1.91363e+07
42  88  1.79682e+07
42  89  1.14343e+07
42  90  1.36966e+07
42  91  1.18647e+07
42  92  1.76696e+07
42  93  1.19637e+07
42  94  2.55454e+06
42  95  1.20069e+07
42  96  1.39647e+07
42  97  9.14714e+06
42  98  1.5127e+07
42  99  1.2256e+07
42  100  2.12502e+07
43  0  815052
43  1  3.43894e+06
43  2  0
43  3  0
43  4  0
43  5  0
43  6  4.00498e+06
43  7  343125
43  8  2.09059e+06
43  9  0
43  10  2.2237e+06
43  11  2.24556e+06
43  12  4.47492e+06
43  13  0
43  14  1.87624e+06
43  15  0
43  16  0
43  17  0
43  18  5.54051e+06
43  19  460257
43  20  3.24184e+06
43  21  4.03073e+06
43  22  355123
43  23  2.59972e+06
43  24  0
43  25  1.34021e+06
43  26  2.24181e+06
43  27  4.80363e+06
43  28  2.57507e+06
43  29  1.46504e+06
43  30  769405
43  31  1.58804e+06
43  32  2.94372e+06
43  33  3.30068e+06
43  34  3.232e+06
43  35  0
43  36  0
43  37  5.36568e+06
43  38  1.03381e+06
43  39  2.80211e+06
43  40  4.06052e+06
43  41  0
43  42  0
43  43  6.14161e+06
43  44  1.25081e+07
43  45  2.67903e+06
43  46  254131
43  47  28339.2
43  48  6.35079e+06
43  49  5.99445e+06
43  50  6.45661e+06
43  51  6.76822e+06
43  52  698483
43  53  5.60055e+06
43  54  0
43  55  5.26391e+06
43  56  5.3314e+06
43  57  4.4906e+06
43  58  2.12979e+06
43  59  6.56342e+06
43  60  7.60101e+06
43  61  7.38024e+06
43  62  3.74505e+06
43  63  9.64214e+06
43  64  5.96642e+06
43  65  8.45741e+06
43  66  2.65119e+06
43  67  8.15084e+06
43  68  7.52679e+06
43  69  1.08575e+07
43  70  1.59771e+07
43  71  1.0623e+07
43  72  1.59305e+07
43  73  1.14203e+07
43  74  1.51883e+07
43  75  3.10247e+06
43  76  1.32853e+07
43  77  9.8283e+06
43  78  2.08788e+07
43  79  1.3081e+07
43  80  1.49457e+07
43  81  1.34194e+07
43  82  1.16148e+07
43  83  1.38063e+07
43  84  1.08084e+07
43  85  1.71602e+07
43  86  1.14467e+07
43  87  9.37113e+06
43  88  4.49683e+06
43  89  1.341e+07
43  90  1.77189e+07
43  91  1.64769e+07
43  92  1.93683e+07
43  93  1.70672e+07
43  94  1.51478e+07
43  95  6.5406e+06
43  96  9.70506e+06
43  97  8.29196e+06
43  98  7.6698e+06
43  99  1.32209e+07
43  100  8.50997e+06
44  0  1.51818e+06
44  1  1.40536e+06
44  2  440603
44  3  0
44  4  5.87006e+06
44  5  0
44  6  5.89641e+06
44  7  0
44  8  999032
44  9  5.27725e+06
44  10  1.07786e+06
44  11  3.7669e+06
44  12  5.21547e+06
44  13  5.49637e+06
44  14  2.08346e+06
44  15  4253.03
44  16  509425
44  17  7.07697e+06
44  18  3.7755e+06
44  19  4.77392e+06
44  20  0
44  21  4.23864e+06
44  22  0
44  23  0
44  24  2.87251e+06
44  25  0
44  26  0
44  27  0
44  28  4.50413e+06
44  29  3.77704e+06
44  30  3.80542e+06
44  31  0
44  32  6.05111e+06
44  33  4.55056e+06
44  34  5.38515e+06
44  35  0
44  36  0
44  37  1.15968e+06
44  38  278161
44  39  0
44  40  2.16403e+06
44  41  4.38487e+06
44  42  0
44  43  1.54736e+06
44  44  0
44  45  0
44  46  2.48874e+06
44  47  8.1017e+06
44  48  0
44  49  8.92008e+06
44  50  5.04697e+06
44  51  0
44  52  1.71035e+06
44  53  2.49127e+06
44  54  9.60832e+06
44  55  7.74361e+06
44  56  39723.2
44  57  5.69216e+06
44  58  1.57976e+06
44  59  1.16695e+07
44  60  7.49594e+06
44  61  7.52085e+06
44  62  3.79e+06
44  63  5.2853e+06
44  64  3.88911e+06
44  65  4.26817e+06
44  66  2.8576e+06
44  67  2.91136e+06
44  68  1.10428e+07
44  69  5.5432e+06
44  70  8.69735e+06
44  71  1.6656e+07
44  72  7.8422e+06
44  73  1.10054e+07
44  74  1.02672e+07
44  75  1.38788e+07
44  76  1.01697e+07
44  77  1.61443e+07
44  78  1.02433e+07
44  79  1.60564e+07
44  80  2.20441e+07
44  81  9.99829e+06
44  82  1.11415e+07
44  83  1.78641e+07
44  84  1.86138e+07
44  85  1.36573e+07
44  86  9.32288e+06
44  87  1.03738e+07
44  88  721528
44  89  1.83371e+07
44  90  1.53376e+07
44  91  1.24728e+07
44  92  1.60203e+07
44  93  1.50056e+07
44  94  8.6715e+06
44  95  1.26816e+07
44  96  1.37011e+07
44  97  8.33033e+06
44  98  5.13457e+06
44  99  1.82849e+07
44  100  1.5524e+07
45  0  0
45  1  1.01001e+06
45  2  3.39814e+06
45  3  1.73076e+06
45  4  2.7344e+06
45  5  4.70038e+06
45  6  558158
45  7  2.64881e+06
45  8  6.96463e+06
45  9  0
45  10  2.7546e+06
45  11  0
45  12  8.93939e+06
45  13  3.25342e+06
45  14  377123
45  15  471680
45  16  4.74946e+06
45  17  1.40209e+06
45  18  3.44498e+06
45  19  1.89625e+06
45  20  3.22418e+06
45  21  7.22304e+06
45  22  3.07695e+06
45  23  1.28596e+06
45  24  5.20411e+06
45  25  0
45  26  4.18889e+06
45  27  0
45  28  1.05058e+06
45  29  0
45  30  0
45  31  4.3871e+06
45  32  110329
45  33  3.4801e+06
45  34  0
45  35  5.29995e+06
45  36  0
45  37  3.44508e+06
45  38  6.19871e+06
45  39  0
45  40  0
45  41  5.02745e+06
45  42  7.19531e+06
45  43  0
45  44  1.2837e+06
45  45  1.91835e+06
45  46  0
45  47  1.79931e+06
45  48  4.92583e+06
45  49  3.70278e+06
45  50  1.29949e+07
45  51  3.83792e+06
45  52  1.96002e+06
45  53  6.06319e+06
45  54  2.10442e+06
45  55  6.13401e+06
45  56  2.06325e+06
45  57  1.7239e+06
45  58  3.02748e+06
45  59  0
45  60  6.26788e+06
45  61  1.31865e+07
45  62  1.53344e+06
45  63  6.10503e+06
45  64  1.24861e+07
45  65  8.4866e+06
45  66  1.01829e+07
45  67  6.75185e+06
45  68  0
45  69  3.30086e+06
45  70  1.55288e+07
45  71  9.68582e+06
45  72  1.36842e+07
45  73  1.2709e+07
45  74  1.38708e+07
45  75  1.02453e+07
45  76  1.0084e+07
45  77  3.677e+06
45  78  9.49591e+06
45  79  1.84983e+07
45  80  1.29663e+07
45  81  1.09554e+07
45  82  1.05018e+07
45  83  1.75576e+07
45  84  1.42169e+07
45  85  1.02574e+07
45  86  2.20391e+07
45  87  9.54818e+06
45  88  1.40488e+07
45  89  1.75426e+07
45  90  1.52011e+07
45  91  1.49001e+07
45  92  1.45677e+07
45  93  1.51447e+07
45  94  8.54989e+06
45  95  1.0794e+07
45  96  1.37332e+07
45  97  1.37375e+07
45  98  1.93223e+07
45  99  8.57506e+06
45  100  2.04595e+07
46  0  0
46  1  0
46  2  3.3523e+06
46  3  3.2346e+06
46  4  1.65675e+06
46  5  3.16296e+06
46  6  3.58364e+06
46  7  0
46  8  1.48452e+06
46  9  0
46  10  0
46  11  5.40844e+06
46  12  1.44294e+06
46  13  0
46  14  0
46  15  1.52465e+06
46  16  2.0471e+06
46  17  1.00589e+06
46  18  415246
46  19  3.54464e+06
46  20  0
46  21  0
46  22  1.32148e+06
46  23  2.16028e+06
46  24  1.34059e+06
46  25  2.48033e+06
46  26  0
46  27  655249
46  28  5.61523e+06
46  29  2.96009e+06
46  30  0
46  31  3.37908e+06
46  32  0
46  33  1.67053e+06
46  34  0
46  35  717307
46  36  0
46  37  5.27067e+06
46  38  0
46  39  2.52636e+06
46  40  5.66728e+06
46  41  4.96444e+06
46  42  3.19871e+06
46  43  0
46  44  9.23588e+06
46  45  1.58501e+06
46  46  3.02967e+06
46  47  9.03324e+06
46  48  0
46  49  4.25438e+06
46  50  1.1268e+07
46  51  1.18445e+07
46  52  0
46  53  1.02156e+07
46  54  1.35387e+07
46  55  4.25747e+06
46  56  3.04894e+06
46  57  1.25536e+06
46  58  0
46  59  878560
46  60  6.07264e+06
46  61  4.08067e+06
46  62  2.31038e+06
46  63  8.17275e+06
46  64  7.25631e+06
46  65  7.6682e+06
46  66  1.45926e+07
46  67  9.69726e+06
46  68  1.77269e+06
46  69  7.43047e+06
46  70  1.52155e+07
46  71  9.52083e+06
46  72  5.78272e+06
46  73  4.79766e+06
46  74  6.22044e+06
46  75  6.44215e+06
46  76  9.72151e+06
46  77  1.43713e+07
46  78  5.19132e+06
46  79  1.46994e+07
46  80  3.25241e+06
46  81  1.73333e+07
46  82  1.01723e+07
46  83  1.59714e+07
46  84  9.62028e+06
46  85  9.2858e+06
46  86  1.63147e+07
46  87  2.12468e+07
46  88  1.16844e+07
46  89  1.49818e+07
46  90  1.00472e+07
46  91  1.41201e+07
46  92  9.40035e+06
46  93  1.94214e+07
46  94  1.09898e+07
46  95  8.07363e+06
46  96  4.54074e+06
46  97  6.61136e+06
46  98  6.08203e+06
46  99  1.55574e+07
46  100  6.54627e+06
47  0  0
47  1  2.03283e+06
47  2  700143
47  3  0
47  4  1.28504e+06
47  5  3.03926e+06
47  6  4.02729e+06
47  7  0
47  8  0
47  9  0
47  10  0
47  11  0
47  12  3.5482e+06
47  13  4.6554e+06
47  14  3.74016e+06
47  15  4.22748e+06
47  16  5.68562e+06
47  17  0
47  18  1.07853e+07
47  19  0
47  20  1.77252e+06
47  21  1.18024e+06
47  22  1.11262e+06
47  23  0
47  24  0
47  25  0
47  26  311656
47  27  0
47  28  0
47  29  1.31484e+06
47  30  0
47  31  1.90912e+06
47  32  5.14033e+06
47  33  0
47  34  0
47  35  2.31057e+06
47  36  2.68109e+06
47  37  2.02998e+06
47  38  6.57757e+06
47  39  3.28385e+06
47  40  0
47  41  2.2511e+06
47  42  0
47  43  1.64868e+06
47  44  2.06016e+06
47  45  3.16496e+06
47  46  4.91385e+06
47  47  8.32135e+06
47  48  4.49149e+06
47  49  4.85098e+06
47  50  6.71803e+06
47  51  1.54373e+07
47  52  7.81083e+06
47  53  5.38761e+06
47  54  4.38112e+06
47  55  7.18705e+06
47  56  2.00869e+06
47  57  4.60444e+06
47  58  7.1201e+06
47  59  2.91904e+06
47  60  5.80535e+06
47  61  1.16893e+07
47  62  5.12893e+06
47  63  6.61666e+06
47  64  2.70533e+06
47  65  8.01161e+06
47  66  9.90829e+06
47  67  1.09865e+07
47  68  4.37858e+06
47  69  8.62368e+06
47  70  1.03894e+07
47  71  746638
47  72  2.66341e+06
47  73  6.76865e+06
47  74  7.96705e+06
47  75  3.73454e+06
47  76  6.02358e+06
47  77  7.84242e+06
47  78  1.25802e+07
47  79  9.58589e+06
47  80  2.17134e+07
47  81  1.54417e+07
47  82  1.81251e+07
47  83  8.26335e+06
47  84  1.23579e+07
47  85  1.60564e+07
47  86  1.38127e+07
47  87  3.51081e+06
47  88  1.0886e+07
47  89  9.64653e+06
47  90  5.64842e+06
47  91  1.49022e+07
47  92  1.15221e+07
47  93  1.69627e+07
47  94  1.76346e+07
47  95  1.54566e+07
47  96  1.02134e+07
47  97  4.85267e+06
47  98  1.5834e+07
47  99  1.74879e+07
47  100  1.19258e+07
48  0  3.03153e+06
48  1  2.98077e+06
48  2  7.5881e+06
48  3  2.97114e+06
48  4  390068
48  5  2.26634e+06
48  6  4.40402e+06
48  7  577414
48  8  540008
48  9  0
48  10  434096
48  11  1.79877e+06
48  12  1.9394e+06
48  13  6.60215e+06
48  14  3.22583e+06
48  15  4.2809e+06
48  16  4.60002e+06
48  17  2.02086e+06
48  18  766881
48  19  0
48  20  0
48  21  0
48  22  0
48  23  0
48  24  2.47034e+06
48  25  929282
48  26  2.07639e+06
48  27  104711
48  28  659150
48  29  0
48  30  1.60118e+06
48  31  3.78388e+06
48  32  2.05336e+06
48  33  0
48  34  376134
48  35  0
48  36  2.97831e+06
48  37  0
48  38  602413
48  39  1.22311e+06
48  40  6.40207e+06
48  41  1.09652e+06
48  42  0
48  43  0
48  44  5.06667e+06
48  45  7.27454e+06
48  46  2.9496e+06
48  47  1.48325e+06
48  48  5.89586e+06
48  49  3.14698e+06
48  50  3.26204e+06
48  51  1.01404e+07
48  52  0
48  53  1.18656e+07
48  54  7.19338e+06
48  55  8.31608e+06
48  56  7.01668e+06
48  57  1.13265e+06
48  58  6.0008e+06
48  59  127858
48  60  0
48  61  7.14451e+06
48  62  2.3086e+06
48  63  1.01651e+07
48  64  7.25054e+06
48  65  7.20506e+06
48  66  1.05596e+07
48  67  2.19347e+06
48  68  1.02714e+07
48  69  4.94777e+06
48  70  1.75311e+07
48  71  5.85663e+06
48  72  1.29275e+07
48  73  8.38404e+06
48  74  1.24053e+07
48  75  6.36404e+06
48  76  0
48  77  1.02976e+07
48  78  3.03247e+06
48  79  2.37446e+07
48  80  1.74216e+07
48  81  1.25413e+07
48  82  9.35411e+06
48  83  1.25127e+07
48  84  9.89147e+06
48  85  7.32495e+06
48  86  1.32554e+07
48  87  1.12965e+07
48  88  1.11372e+07
48  89  1.67792e+07
48  90  1.041e+07
48  91  1.89976e+07
48  92  1.65855e+07
48  93  9.51623e+06
48  94  4.95126e+06
48  95  7.22067e+06
48  96  6.7455e+06
48  97  8.55246e+06
48  98  6.02727e+06
48  99  9.22074e+06
48  100  9.80355e+06
49  0  0
49  1  2.58628e+06
49  2  2.85029e+06
49  3  0
49  4  0
49  5  4.29493e+06
49  6  0
49  7  1.2751e+06
49  8  885423
49  9  3.06751e+06
49  10  2.7718e+06
49  11  1.4614e+06
49  12  0
49  13  3.72378e+06
49  14  3.6731e+06
49  15  627071
49  16  0
49  17  5.41153e+06
49  18  5.36921e+06
49  19  1.3425e+06
49  20  411173
49  21  3.3236e+06
49  22  3.36877e+06
49  23  1.41275e+06
49  24  4.06976e+06
49  25  0
49  26  2.60153e+06
49  27  0
49  28  7.48187e+06
49  29  0
49  30  1.94509e+06
49  31  3.61081e+06
49  32  0
49  33  0
49  34  0
49  35  0
49  36  0
49  37  1.33655e+06
49  38  4.06141e+06
49  39  0
49  40  0
49  41  0
49  42  4.88559e+06
49  43  1.87092e+06
49  44  1.58822e+06
49  45  2.15385e+06
49  46  4.3087e+06
49  47  0
49  48  1.75369e+06
49  49  4.23558e+06
49  50  1.03296e+07
49  51  8.61662e+06
49  52  4.33277e+06
49  53  9.86964e+06
49  54  4.04017e+06
49  55  6.93631e+06
49  56  5.72652e+06
49  57  4.08538e+06
49  58  5.22013e+06
49  59  4.68325e+06
49  60  800610
49  61  6.08316e+06
49  62  6.68082e+06
49  63  1.13538e+07
49  64  799802
49  65  5.50505e+06
49  66  9.22858e+06
49  67  5.29089e+06
49  68  5.65945e+06
49  69  4.33047e+06
49  70  1.77386e+06
49  71  8.99299e+06
49  72  4.13079e+06
49  73  4.88614e+06
49  74  9.52299e+06
49  75  8.64453e+06
49  76  4.73316e+06
49  77  1.28301e+07
49  78  1.4685e+07
49  79  7.37353e+06
49  80  1.43346e+07
49  81  1.12257e+07
49  82  9.95693e+06
49  83  1.15749e+07
49  84  1.24493e+07
49  85  1.33388e+07
49  86  1.66453e+07
49  87  1.10618e+07
49  88  1.70115e+07
49  89  8.96091e+06
49  90  5.45857e+06
49  91  6.37291e+06
49  92  1.79412e+07
49  93  9.76312e+06
49  94  8.21324e+06
49  95  4.67169e+06
49  96  9.10529e+06
49  97  6.17262e+06
49  98  1.06899e+07
